"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",293,150,143,223,116,107,70,34,36
"37 años (048)",312,157,155,253,130,123,59,27,32
"38 años (049)",298,154,144,246,123,123,52,31,21
"39 años (050)",264,115,149,214,90,124,50,25,25
"De 40 a 44 años (051)",1373,669,704,1018,498,520,355,171,184
"40 años (052)",367,183,184,270,136,134,97,47,50
"41 años (053)",217,115,102,163,89,74,54,26,28
"42 años (054)",283,147,136,200,104,96,83,43,40
"43 años (055)",210,97,113,160,72,88,50,25,25
"44 años (056)",296,127,169,225,97,128,71,30,41
"De 45 a 49 años (057)",1180,572,608,899,442,457,281,130,151
"45 años (058)",267,118,149,200,87,113,67,31,36
"46 años (059)",261,132,129,199,102,97,62,30,32
"47 años (060)",232,117,115,177,91,86,55,26,29
"48 años (061)",234,109,125,174,85,89,60,24,36
"49 años (062)",186,96,90,149,77,72,37,19,18
"De 50 a 54 años (063)",1075,467,608,787,341,446,288,126,162
"50 años (064)",236,93,143,166,58,108,70,35,35
"51 años (065)",186,84,102,137,64,73,49,20,29
"52 años (066)",256,111,145,187,85,102,69,26,43
"53 años (067)",185,77,108,144,65,79,41,12,29
"54 años (068)",212,102,110,153,69,84,59,33,26
"De 55 a 59 años (069)",931,393,538,675,290,385,256,103,153
"55 años (070)",194,86,108,143,66,77,51,20,31
"56 años (071)",207,81,126,156,62,94,51,19,32
"57 años (072)",172,86,86,124,64,60,48,22,26
"58 años (073)",196,75,121,139,54,85,57,21,36
"59 años (074)",162,65,97,113,44,69,49,21,28
"De 60 a 64 años (075)",970,407,563,688,299,389,282,108,174
"60 años (076)",291,120,171,206,93,113,85,27,58
"61 años (077)",144,66,78,98,43,55,46,23,23
"62 años (078)",170,77,93,116,52,64,54,25,29
"63 años (079)",189,76,113,141,62,79,48,14,34
"64 años (080)",176,68,108,127,49,78,49,19,30
"De 65 y más años (081)",3105,1301,1804,2150,884,1266,955,417,538
"65 años (082)",288,136,152,194,96,98,94,40,54
"66 años (083)",159,59,100,108,37,71,51,22,29
"67 años (084)",223,96,127,156,67,89,67,29,38
"68 años (085)",194,80,114,130,50,80,64,30,34
"69 años (086)",149,59,90,108,41,67,41,18,23
"70 años (087)",269,114,155,178,80,98,91,34,57
"71 años (088)",109,50,59,83,37,46,26,13,13
"72 años (089)",182,90,92,121,58,63,61,32,29
"73 años (090)",151,70,81,104,51,53,47,19,28
"74 años (091)",132,57,75,91,36,55,41,21,20
"75 años (092)",177,77,100,126,52,74,51,25,26
"76 años (093)",107,50,57,75,32,43,32,18,14
"77 años (094)",102,41,61,84,33,51,18,8,10
"78 años (095)",131,54,77,79,31,48,52,23,29
"79 años (096)",66,29,37,47,18,29,19,11,8
"80 años (097)",148,46,102,107,33,74,41,13,28
"81 años (098)",31,12,19,22,11,11,9,1,8
"82 años (099)",60,30,30,39,19,20,21,11,10
"83 años (100)",54,19,35,40,14,26,14,5,9
"84 años (101)",45,14,31,35,9,26,10,5,5
"85 años (102)",56,16,40,36,9,27,20,7,13
"86 años (103)",26,16,10,23,14,9,3,2,1
"87 años (104)",36,12,24,26,7,19,10,5,5
"88 años (105)",27,11,16,18,7,11,9,4,5
"89 años (106)",33,14,19,20,8,12,13,6,7
"90 años (107)",39,13,26,24,9,15,15,4,11
"91 años (108)",6,1,5,5,1,4,1,,1
"92 años (109)",10,1,9,8,1,7,2,,2
"93 años (110)",12,5,7,8,2,6,4,3,1
"94 años (111)",8,7,1,8,7,1,,,
"95 años (112)",14,3,11,7,2,5,7,1,6
"96 años (113)",4,,4,4,,4,,,
"97 años (114)",8,5,3,5,3,2,3,2,1
"98 y más años (115)",49,14,35,31,9,22,18,5,13
