"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",5,2,1,,,1,,,,,3,3
"De 25 a 29 años (024)",5,4,,1,2,1,,,,,1,8
"De 30 a 34 años (025)",9,9,1,2,,1,3,,1,1,,35
"De 35 a 39 años (026)",4,4,2,,,,,1,,1,,16
"Primaria (030)",4957,4875,1464,385,423,381,806,620,435,361,82,17654
"De 12 a 14 años (031)",968,962,960,2,,,,,,,6,2
"De 15 a 19 años (032)",399,388,305,69,13,1,,,,,11,98
"De 20 a 24 años (033)",361,345,70,116,101,38,19,1,,,16,517
"De 25 a 29 años (034)",479,466,24,87,108,114,115,18,,,13,1254
"De 30 a 34 años (035)",526,510,20,34,69,98,200,73,15,1,16,1941
"De 35 a 39 años (036)",485,475,21,18,45,35,150,138,58,10,10,2356
"De 40 a 44 años (037)",467,465,14,17,20,37,112,117,89,59,2,2817
"De 45 a 49 años (038)",385,384,10,9,27,18,70,89,82,79,1,2561
"De 50 y más años (039)",887,880,40,33,40,40,140,184,191,212,7,6108
"Secundaria (040)",3120,3005,1779,500,288,160,172,71,23,12,115,3082
"De 12 a 14 años (041)",509,507,506,,1,,,,,,2,2
"De 15 a 19 años (042)",1087,1075,959,104,11,,1,,,,12,130
"De 20 a 24 años (043)",615,567,220,256,68,21,2,,,,48,463
"De 25 a 29 años (044)",334,316,49,83,107,45,28,4,,,18,576
"De 30 a 34 años (045)",205,191,12,27,53,45,46,6,2,,14,521
"De 35 a 39 años (046)",172,163,17,12,29,30,50,22,3,,9,548
"De 40 a 44 años (047)",82,79,3,9,12,5,25,16,6,3,3,348
"De 45 a 49 años (048)",57,53,6,4,4,8,13,11,6,1,4,216
"De 50 y más años (049)",59,54,7,5,3,6,7,12,6,8,5,278
"Sup. no Univ. incompleta (050)",124,114,67,19,11,4,7,6,,,10,122
"De 15 a 19 años (052)",24,24,24,,,,,,,,,
"De 20 a 24 años (053)",43,37,29,8,,,,,,,6,8
"De 25 a 29 años (054)",26,24,10,5,6,3,,,,,2,26
"De 30 a 34 años (055)",9,9,2,4,1,1,1,,,,,14
"De 35 a 39 años (056)",11,10,1,1,3,,4,1,,,1,31
"De 40 a 44 años (057)",6,5,1,,1,,2,1,,,1,16
"De 45 a 49 años (058)",2,2,,1,,,,1,,,,7
"De 50 y más años (059)",3,3,,,,,,3,,,,20
"Sup. no Univ. completa (060)",129,125,35,31,19,19,14,3,4,,4,239
"De 20 a 24 años (063)",21,20,11,8,1,,,,,,1,10
"De 25 a 29 años (064)",21,21,13,6,1,1,,,,,,11
"De 30 a 34 años (065)",27,26,5,6,10,1,4,,,,1,47
"De 35 a 39 años (066)",26,26,5,6,4,5,6,,,,,54
"De 40 a 44 años (067)",13,12,1,2,1,5,2,1,,,1,35
"De 45 a 49 años (068)",6,5,,1,1,2,1,,,,1,13
"De 50 y más años (069)",15,15,,2,1,5,1,2,4,,,69
"Sup. Univ. incompleta (070)",85,78,41,23,6,6,2,,,,7,61
"De 15 a 19 años (072)",13,13,11,2,,,,,,,,2
"De 20 a 24 años (073)",38,34,23,9,2,,,,,,4,13
"De 25 a 29 años (074)",20,18,5,8,2,3,,,,,2,21
"De 30 a 34 años (075)",8,8,1,4,2,1,,,,,,11
"De 35 a 39 años (076)",4,3,1,,,1,1,,,,1,7
"De 40 a 44 años (077)",1,1,,,,,1,,,,,4
"De 50 y más años (079)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (080)",149,137,38,35,35,12,14,3,,,12,218
"De 20 a 24 años (083)",18,17,10,6,1,,,,,,1,8
"De 25 a 29 años (084)",45,39,17,14,7,,1,,,,6,32
"De 30 a 34 años (085)",22,20,4,6,6,3,1,,,,2,31
"De 35 a 39 años (086)",30,29,7,4,11,5,2,,,,1,49
"De 40 a 44 años (087)",13,12,,3,4,1,4,,,,1,32
"De 45 a 49 años (088)",9,9,,1,2,1,3,2,,,,32
"De 50 y más años (089)",12,11,,1,4,2,3,1,,,1,34
,,,,,,,,,,,,
"URBANA (100)",2786,2682,888,323,300,226,379,264,164,138,104,7913
"De 12 a 14 años (101)",334,334,332,1,1,,,,,,,3
"De 15 a 19 años (102)",365,359,311,39,8,1,,,,,6,58
"De 20 a 24 años (103)",315,290,110,116,41,19,4,,,,25,273
"De 25 a 29 años (104)",302,279,41,74,91,47,25,1,,,23,513
"De 30 a 34 años (105)",253,242,15,29,51,46,82,14,5,,11,754
"De 35 a 39 años (106)",256,240,28,17,41,30,74,35,13,2,16,878
"De 40 a 44 años (107)",213,208,6,9,21,20,63,47,27,15,5,1083
"De 45 a 49 años (108)",181,175,9,5,15,16,36,41,32,21,6,994
"De 50 y más años (109)",567,555,36,33,31,47,95,126,87,100,12,3357
"Sin nivel (110)",433,424,39,22,28,33,85,91,55,71,9,2416
"De 12 a 14 años (111)",4,4,4,,,,,,,,,
"De 15 a 19 años (112)",6,6,4,,2,,,,,,,4
"De 20 a 24 años (113)",6,6,2,,3,1,,,,,,9
"De 25 a 29 años (114)",10,10,1,2,3,1,3,,,,,25
"De 30 a 34 años (115)",21,20,,,1,1,12,4,2,,1,98
"De 35 a 39 años (116)",25,24,2,1,1,3,9,4,3,1,1,116
"De 40 a 44 años (117)",32,32,2,1,1,1,10,9,4,4,,185
"De 45 a 49 años (118)",43,42,3,1,3,2,4,13,9,7,1,268
"De 50 y más años (119)",286,280,21,17,14,24,47,61,37,59,6,1711
"Educacion Inicial (120)",3,3,1,1,,1,,,,,,4
"De 20 a 24 años (123)",1,1,1,,,,,,,,,
"De 30 a 34 años (125)",2,2,,1,,1,,,,,,4
"Primaria (130)",1042,1016,229,88,112,105,188,136,98,60,26,3837
"De 12 a 14 años (131)",166,166,165,1,,,,,,,,1
"De 15 a 19 años (132)",48,46,31,12,2,1,,,,,2,19
"De 20 a 24 años (133)",66,61,6,24,15,12,4,,,,5,108
"De 25 a 29 años (134)",101,96,2,24,34,25,11,,,,5,217
"De 30 a 34 años (135)",116,114,6,6,22,24,47,7,2,,2,386
"De 35 a 39 años (136)",103,96,5,6,11,9,32,23,9,1,7,436
"De 40 a 44 años (137)",123,122,2,2,7,14,32,32,23,10,1,708
"De 45 a 49 años (138)",91,90,1,,8,6,21,21,20,13,1,568
"De 50 y más años (139)",228,225,11,13,13,14,41,53,44,36,3,1394
"Secundaria (140)",1022,975,522,146,117,66,80,29,8,7,47,1256
"De 12 a 14 años (141)",164,164,163,,1,,,,,,,2
"De 15 a 19 años (142)",291,287,257,26,4,,,,,,4,34
"De 20 a 24 años (143)",180,166,60,79,21,6,,,,,14,139
"De 25 a 29 años (144)",122,112,14,25,43,19,10,1,,,10,216
"De 30 a 34 años (145)",78,72,5,7,19,18,19,3,1,,6,208
"De 35 a 39 años (146)",82,76,13,2,17,12,24,7,1,,6,232
"De 40 a 44 años (147)",38,36,1,4,8,2,15,5,,1,2,138
"De 45 a 49 años (148)",36,33,5,3,2,7,7,5,3,1,3,122
"De 50 y más años (149)",31,29,4,,2,2,5,8,3,5,2,165
"Sup. no Univ. incompleta (150)",52,49,24,9,5,1,5,5,,,3,76
"De 15 a 19 años (152)",10,10,10,,,,,,,,,
"De 20 a 24 años (153)",15,13,11,2,,,,,,,2,2
"De 25 a 29 años (154)",9,8,2,3,2,1,,,,,1,10
"De 30 a 34 años (155)",3,3,,2,,,1,,,,,7
"De 35 a 39 años (156)",7,7,,1,2,,3,1,,,,24
"De 40 a 44 años (157)",4,4,1,,1,,1,1,,,,12
"De 45 a 49 años (158)",2,2,,1,,,,1,,,,7
"De 50 y más años (159)",2,2,,,,,,2,,,,14
"Sup. no Univ. completa (160)",76,73,19,17,13,10,10,1,3,,3,146
"De 20 a 24 años (163)",13,12,8,3,1,,,,,,1,5
"De 25 a 29 años (164)",10,10,6,3,1,,,,,,,5
"De 30 a 34 años (165)",14,14,1,4,6,,3,,,,,30
"De 35 a 39 años (166)",19,19,4,4,3,3,5,,,,,40
"De 40 a 44 años (167)",7,6,,1,1,3,1,,,,1,16
"De 45 a 49 años (168)",3,2,,,1,,1,,,,1,6
"De 50 y más años (169)",10,10,,2,,4,,1,3,,,44
"Sup. Univ. incompleta (170)",55,50,29,14,2,3,2,,,,5,35
"De 15 a 19 años (172)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (173)",24,21,15,5,1,,,,,,3,7
"De 25 a 29 años (174)",12,11,4,5,1,1,,,,,1,10
"De 30 a 34 años (175)",3,3,,3,,,,,,,,3
"De 35 a 39 años (176)",4,3,1,,,1,1,,,,1,7
"De 40 a 44 años (177)",1,1,,,,,1,,,,,4
"De 50 y más años (179)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (180)",103,92,25,26,23,7,9,2,,,11,143
"De 20 a 24 años (183)",10,10,7,3,,,,,,,,3
"De 25 a 29 años (184)",38,32,12,12,7,,1,,,,6,30
"De 30 a 34 años (185)",16,14,3,6,3,2,,,,,2,18
"De 35 a 39 años (186)",16,15,3,3,7,2,,,,,1,23
"De 40 a 44 años (187)",8,7,,1,3,,3,,,,1,20
"De 45 a 49 años (188)",6,6,,,1,1,3,1,,,,23
"De 50 y más años (189)",9,8,,1,2,2,2,1,,,1,26
,,,,,,,,,,,,
"RURAL (200)",8529,8367,2742,795,641,558,1159,1003,745,724,162,29839
"De 12 a 14 años (201)",1154,1146,1145,1,,,,,,,8,1
"De 15 a 19 años (202)",1185,1168,1009,138,20,,1,,,,17,182
"De 20 a 24 años (203)",839,783,268,297,143,51,21,3,,,56,841
"De 25 a 29 años (204)",696,675,82,141,150,137,139,26,,,21,1613
"De 30 a 34 años (205)",692,667,35,61,100,122,237,84,23,5,25,2444
"De 35 a 39 años (206)",648,638,36,33,61,64,185,171,69,19,10,3038
"De 40 a 44 años (207)",620,614,28,30,27,45,138,152,119,75,6,3652
"De 45 a 49 años (208)",537,535,19,17,29,23,88,122,112,125,2,3657
"De 50 y más años (209)",2158,2141,120,77,111,116,350,445,422,500,17,14411
"Sin nivel (210)",2293,2270,162,99,129,166,435,472,391,416,23,13897
"De 12 a 14 años (211)",6,6,6,,,,,,,,,
"De 15 a 19 años (212)",20,20,17,1,2,,,,,,,5
"De 20 a 24 años (213)",47,45,12,10,8,9,4,2,,,2,83
"De 25 a 29 años (214)",58,56,4,9,5,16,17,5,,,2,173
"De 30 a 34 años (215)",118,116,5,7,9,17,52,15,8,3,2,500
"De 35 a 39 años (216)",147,144,8,8,9,15,37,40,18,9,3,739
"De 40 a 44 años (217)",219,216,13,7,9,16,45,55,47,24,3,1298
"De 45 a 49 años (218)",216,215,9,5,7,8,33,47,47,59,1,1554
"De 50 y más años (219)",1462,1452,88,52,80,85,247,308,271,321,10,9545
"Educacion Inicial (220)",22,18,4,3,2,2,3,1,1,2,4,59
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",4,1,,,,1,,,,,3,3
"De 25 a 29 años (224)",5,4,,1,2,1,,,,,1,8
"De 30 a 34 años (225)",7,7,1,1,,,3,,1,1,,31
"De 35 a 39 años (226)",4,4,2,,,,,1,,1,,16
"Primaria (230)",3915,3859,1235,297,311,276,618,484,337,301,56,13817
"De 12 a 14 años (231)",802,796,795,1,,,,,,,6,1
"De 15 a 19 años (232)",351,342,274,57,11,,,,,,9,79
"De 20 a 24 años (233)",295,284,64,92,86,26,15,1,,,11,409
"De 25 a 29 años (234)",378,370,22,63,74,89,104,18,,,8,1037
"De 30 a 34 años (235)",410,396,14,28,47,74,153,66,13,1,14,1555
"De 35 a 39 años (236)",382,379,16,12,34,26,118,115,49,9,3,1920
"De 40 a 44 años (237)",344,343,12,15,13,23,80,85,66,49,1,2109
"De 45 a 49 años (238)",294,294,9,9,19,12,49,68,62,66,,1993
"De 50 y más años (239)",659,655,29,20,27,26,99,131,147,176,4,4714
"Secundaria (240)",2098,2030,1257,354,171,94,92,42,15,5,68,1826
"De 12 a 14 años (241)",345,343,343,,,,,,,,2,
"De 15 a 19 años (242)",796,788,702,78,7,,1,,,,8,96
"De 20 a 24 años (243)",435,401,160,177,47,15,2,,,,34,324
"De 25 a 29 años (244)",212,204,35,58,64,26,18,3,,,8,360
"De 30 a 34 años (245)",127,119,7,20,34,27,27,3,1,,8,313
"De 35 a 39 años (246)",90,87,4,10,12,18,26,15,2,,3,316
"De 40 a 44 años (247)",44,43,2,5,4,3,10,11,6,2,1,210
"De 45 a 49 años (248)",21,20,1,1,2,1,6,6,3,,1,94
"De 50 y más años (249)",28,25,3,5,1,4,2,4,3,3,3,113
"Sup. no Univ. incompleta (250)",72,65,43,10,6,3,2,1,,,7,46
"De 15 a 19 años (252)",14,14,14,,,,,,,,,
"De 20 a 24 años (253)",28,24,18,6,,,,,,,4,6
"De 25 a 29 años (254)",17,16,8,2,4,2,,,,,1,16
"De 30 a 34 años (255)",6,6,2,2,1,1,,,,,,7
"De 35 a 39 años (256)",4,3,1,,1,,1,,,,1,7
"De 40 a 44 años (257)",2,1,,,,,1,,,,1,4
"De 50 y más años (259)",1,1,,,,,,1,,,,6
"Sup. no Univ. completa (260)",53,52,16,14,6,9,4,2,1,,1,93
"De 20 a 24 años (263)",8,8,3,5,,,,,,,,5
"De 25 a 29 años (264)",11,11,7,3,,1,,,,,,6
"De 30 a 34 años (265)",13,12,4,2,4,1,1,,,,1,17
"De 35 a 39 años (266)",7,7,1,2,1,2,1,,,,,14
"De 40 a 44 años (267)",6,6,1,1,,2,1,1,,,,19
"De 45 a 49 años (268)",3,3,,1,,2,,,,,,7
"De 50 y más años (269)",5,5,,,1,1,1,1,1,,,25
"Sup. Univ. incompleta (270)",30,28,12,9,4,3,,,,,2,26
"De 15 a 19 años (272)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (273)",14,13,8,4,1,,,,,,1,6
"De 25 a 29 años (274)",8,7,1,3,1,2,,,,,1,11
"De 30 a 34 años (275)",5,5,1,1,2,1,,,,,,8
"Sup. Univ. completa (280)",46,45,13,9,12,5,5,1,,,1,75
"De 20 a 24 años (283)",8,7,3,3,1,,,,,,1,5
"De 25 a 29 años (284)",7,7,5,2,,,,,,,,2
"De 30 a 34 años (285)",6,6,1,,3,1,1,,,,,13
"De 35 a 39 años (286)",14,14,4,1,4,3,2,,,,,26
"De 40 a 44 años (287)",5,5,,2,1,1,1,,,,,12
"De 45 a 49 años (288)",3,3,,1,1,,,1,,,,9
"De 50 y más años (289)",3,3,,,2,,1,,,,,8
