"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1249,,,,38,60,449,65,637
"Técnicos de nivel medio ytrab.asimilados (039)",511,2,,19,87,86,179,56,82
"Jefes y empleados de oficina (040)",461,,,6,125,64,120,51,95
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",2881,119,2,512,1393,246,316,118,175
"Agricult.trabaj. calif.agrop. y pesquros (042)",1098,76,,473,452,37,25,16,19
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",645,16,,131,324,57,66,21,30
"Obreros. construc., conf., papel, fab., instr (044)",1282,12,,221,818,77,67,50,37
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2466,122,3,709,1252,142,123,68,47
"Otra (046)",91,,,,21,9,33,18,10
"Ocupación no especificada (047)",469,15,,85,200,39,40,23,67
"Hombres (048)",6720,118,2,1224,3041,524,774,331,706
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",27,,,1,7,3,5,1,10
"Profes., científicos e intelectuales (050)",616,,,,21,30,180,42,343
"Técnicos de nivel medio ytrab.asimilados (051)",324,1,,9,58,59,106,38,53
"Jefes y empleados de oficina (052)",254,,,5,89,32,46,34,48
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1048,12,,74,516,132,161,59,94
"Agricult.trabaj. calif.agrop. y pesquros (054)",943,44,,406,405,32,23,15,18
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",493,4,,89,261,46,50,18,25
"Obreros. construc., conf., papel, fab., instr (056)",1193,10,,205,765,69,64,45,35
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1454,43,2,396,765,90,80,45,33
"Otra (058)",90,,,,21,9,33,18,9
"Ocupación no especificada (059)",278,4,,39,133,22,26,16,38
"Mujeres (060)",4465,244,3,934,1677,296,649,156,506
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,1,1,,,,3
"Profes., científicos e intelectuales (062)",633,,,,17,30,269,23,294
"Técnicos de nivel medio ytrab.asimilados (063)",187,1,,10,29,27,73,18,29
"Jefes y empleados de oficina (064)",207,,,1,36,32,74,17,47
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1833,107,2,438,877,114,155,59,81
"Agricult.trabaj. calif.agrop. y pesquros (066)",155,32,,67,47,5,2,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",152,12,,42,63,11,16,3,5
"Obreros. construc., conf., papel, fab., instr (068)",89,2,,16,53,8,3,5,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1012,79,1,313,487,52,43,23,14
"Otra (070)",1,,,,,,,,1
"Ocupación no especificada (071)",191,11,,46,67,17,14,7,29
,,,,,,,,,
"RURAL (072)",8500,903,4,3537,3276,247,293,70,170
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",10,,,,2,,3,2,3
"Profes., científicos e intelectuales (074)",172,,,,9,23,64,7,69
"Técnicos de nivel medio ytrab.asimilados (075)",97,,,5,20,18,39,2,13
"Jefes y empleados de oficina (076)",95,,,3,48,10,20,6,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",664,54,,195,317,32,36,10,20
"Agricult.trabaj. calif.agrop. y pesquros (078)",3823,517,3,2006,1180,43,31,17,26
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",307,28,,107,124,16,24,3,5
"Obreros. construc., conf., papel, fab., instr (080)",823,19,,187,524,47,26,11,9
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2139,205,1,888,932,48,40,12,13
"Otra (082)",7,,,,2,1,4,,
"Ocupación no especificada (083)",363,80,,146,118,9,6,,4
"Hombres (084)",6651,513,2,2848,2726,180,198,63,121
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",7,,,,1,,3,2,1
"Profes., científicos e intelectuales (086)",94,,,,3,11,29,7,44
"Técnicos de nivel medio ytrab.asimilados (087)",64,,,2,15,13,23,2,9
"Jefes y empleados de oficina (088)",65,,,3,38,4,10,6,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",216,4,,38,118,13,22,7,14
"Agricult.trabaj. calif.agrop. y pesquros (090)",3499,405,1,1872,1113,40,28,16,24
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",193,5,,59,90,13,19,3,4
"Obreros. construc., conf., papel, fab., instr (092)",782,9,,174,512,44,24,10,9
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1594,86,1,642,775,37,34,10,9
"Otra (094)",7,,,,2,1,4,,
"Ocupación no especificada (095)",130,4,,58,59,4,2,,3
"Mujeres (096)",1849,390,2,689,550,67,95,7,49
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,1,,,,2
"Profes., científicos e intelectuales (098)",78,,,,6,12,35,,25
"Técnicos de nivel medio ytrab.asimilados (099)",33,,,3,5,5,16,,4
"Jefes y empleados de oficina (100)",30,,,,10,6,10,,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",448,50,,157,199,19,14,3,6
"Agricult.trabaj. calif.agrop. y pesquros (102)",324,112,2,134,67,3,3,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",114,23,,48,34,3,5,,1
"Obreros. construc., conf., papel, fab., instr (104)",41,10,,13,12,3,2,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",545,119,,246,157,11,6,2,4
"Ocupación no especificada (107)",233,76,,88,59,5,4,,1
