"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",149,4,,48,80,7,9,,1
"Agricult.trabaj. calif.agrop. y pesquros (042)",230,12,,111,91,3,6,3,4
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",37,,,13,17,3,3,,1
"Obreros. construc., conf., papel, fab., instr (044)",31,,,7,19,2,1,2,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",236,14,,91,110,9,7,3,2
"Otra (046)",15,,,,2,,9,3,1
"Ocupación no especificada (047)",35,2,,12,16,4,1,,
"Hombres (048)",766,14,,208,284,36,113,30,81
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",16,,,1,5,,6,1,3
"Profes., científicos e intelectuales (050)",148,,,,5,8,59,13,63
"Técnicos de nivel medio ytrab.asimilados (051)",19,,,,1,2,11,4,1
"Jefes y empleados de oficina (052)",35,,,2,13,5,7,1,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",62,1,,16,39,2,4,,
"Agricult.trabaj. calif.agrop. y pesquros (054)",218,9,,105,88,3,6,3,4
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",36,,,12,17,3,3,,1
"Obreros. construc., conf., papel, fab., instr (056)",31,,,7,19,2,1,2,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",173,4,,62,88,9,6,3,1
"Otra (058)",15,,,,2,,9,3,1
"Ocupación no especificada (059)",13,,,3,7,2,1,,
"Mujeres (060)",303,18,,77,79,20,61,6,42
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,,,1,1,,1
"Profes., científicos e intelectuales (062)",94,,,,1,9,45,4,35
"Técnicos de nivel medio ytrab.asimilados (063)",9,,,,1,1,4,1,2
"Jefes y empleados de oficina (064)",12,,,,2,2,5,1,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",87,3,,32,41,5,5,,1
"Agricult.trabaj. calif.agrop. y pesquros (066)",12,3,,6,3,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",63,10,,29,22,,1,,1
"Ocupación no especificada (071)",22,2,,9,9,2,,,
,,,,,,,,,
"RURAL (072)",3354,510,,1838,774,40,103,17,72
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",3,,,,,,2,,1
"Profes., científicos e intelectuales (074)",153,,,,11,11,60,6,65
"Técnicos de nivel medio ytrab.asimilados (075)",15,,,,,4,8,2,1
"Jefes y empleados de oficina (076)",22,,,,14,1,6,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",95,1,,52,36,1,1,2,2
"Agricult.trabaj. calif.agrop. y pesquros (078)",1977,311,,1196,433,17,15,3,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",41,8,,21,8,1,3,,
"Obreros. construc., conf., papel, fab., instr (080)",44,6,,21,14,1,1,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",944,159,,520,252,4,6,2,1
"Otra (082)",1,,,,1,,,,
"Ocupación no especificada (083)",59,25,,28,5,,1,,
"Hombres (084)",2904,376,,1670,694,35,67,12,50
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",3,,,,,,2,,1
"Profes., científicos e intelectuales (086)",91,,,,7,7,30,3,44
"Técnicos de nivel medio ytrab.asimilados (087)",11,,,,,4,6,,1
"Jefes y empleados de oficina (088)",18,,,,12,,5,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",46,,,26,15,1,,2,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",1876,258,,1164,417,17,15,3,2
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",37,5,,20,8,1,3,,
"Obreros. construc., conf., papel, fab., instr (092)",44,6,,21,14,1,1,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",768,104,,436,217,4,5,2,
"Otra (094)",1,,,,1,,,,
"Ocupación no especificada (095)",9,3,,3,3,,,,
"Mujeres (096)",450,134,,168,80,5,36,5,22
"Profes., científicos e intelectuales (098)",62,,,,4,4,30,3,21
"Técnicos de nivel medio ytrab.asimilados (099)",4,,,,,,2,2,
"Jefes y empleados de oficina (100)",4,,,,2,1,1,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",49,1,,26,21,,1,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",101,53,,32,16,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",4,3,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",176,55,,84,35,,1,,1
"Ocupación no especificada (107)",50,22,,25,2,,1,,
