"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",389,86,7,252,16,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",21235,1,5,19735,1494,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",706,,423,242,25,16,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1080,95,288,673,13,11,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",14830,111,8817,114,2,5752,34,
"Otra (101)",64,64,,,,,,
"Ocupación no especificada (102)",107,16,31,48,3,9,,
"Desocupado (103)",725,,,,,,,725
"Mujeres (104)",8971,852,1193,2947,140,3118,402,319
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",428,396,,28,2,2,,
"Técnicos de nivel medio y trab. asimilados (107)",66,53,,10,1,2,,
"Jefes y empleados de oficina (108)",77,76,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",859,159,38,551,16,95,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1726,,,1616,110,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",146,,28,81,,37,,
"Obreros construc.,conf.,papel, fab., instr. (112)",47,1,12,33,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",4664,118,1068,211,1,2864,402,
"Otra (114)",4,4,,,,,,
"Ocupación no especificada (115)",629,39,47,417,10,116,,
"Desocupado (116)",319,,,,,,,319
