"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (115)",10936,2921,724,4748,218,1315,485,525
"Agric., ganadería, caza y silvicultura (116)",2171,6,499,867,52,747,,
"Explotación de minas y canteras (118)",9,5,2,,2,,,
"Industrias manufactureras (119)",573,40,50,410,25,48,,
"Suministro de electricidad, gas y agua (120)",7,6,1,,,,,
"Construcción (121)",45,4,26,13,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3208,462,9,2265,81,391,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",61,29,4,19,4,5,,
"Comercio al por mayor (124)",127,37,2,66,6,16,,
"Comercio al por menor (125)",3020,396,3,2180,71,370,,
"Hoteles y restaurantes (126)",944,246,38,574,33,53,,
"Trans., almac. y comunicaciones (127)",155,112,8,28,3,4,,
"Intermediación financiera (128)",51,51,,,,,,
"Activid.inmobil., empres. y alquileres (129)",264,185,11,62,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",200,167,33,,,,,
"Enseñanza (131)",1031,981,2,45,1,2,,
"Servicios sociales y de salud (132)",433,401,4,26,,2,,
"Otras activ. serv.comun.soc y personales (133)",403,148,5,239,3,8,,
"Hogares privados con servicio doméstico (134)",485,,,,,,485,
"Actividad economica no especificada (136)",432,107,36,219,13,57,,
"Desocupado (137)",525,,,,,,,525
,,,,,,,,
"RURAL (138)",15364,612,2668,8409,306,2910,102,357
"Agric., ganadería, caza y silvicultura (139)",12406,8,2244,7063,279,2812,,
"Pesca (140)",3,,,3,,,,
"Explotación de minas y canteras (141)",79,5,70,4,,,,
"Industrias manufactureras (142)",265,38,115,100,6,6,,
"Suministro de electricidad, gas y agua (143)",3,1,2,,,,,
"Construcción (144)",143,1,87,55,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",674,79,16,526,7,46,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",83,8,12,62,,1,,
"Comercio al por mayor (147)",30,7,1,20,,2,,
"Comercio al por menor (148)",561,64,3,444,7,43,,
"Hoteles y restaurantes (149)",115,39,15,56,2,3,,
"Trans., almac. y comunicaciones (150)",554,105,67,369,8,5,,
"Intermediación financiera (151)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (152)",123,99,5,18,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",36,26,10,,,,,
"Enseñanza (154)",146,142,,4,,,,
"Servicios sociales y de salud (155)",36,31,2,3,,,,
"Otras activ. serv.comun.soc y personales (156)",62,14,2,45,1,,,
"Hogares privados con servicio doméstico (157)",102,,,,,,102,
"Actividad economica no especificada (159)",255,19,33,163,2,38,,
"Desocupado (160)",357,,,,,,,357
"Hombres (161)",11528,429,2088,6862,272,1636,5,236
"Agric., ganadería, caza y silvicultura (162)",9657,7,1710,6081,256,1603,,
"Pesca (163)",3,,,3,,,,
"Explotación de minas y canteras (164)",77,5,68,4,,,,
"Industrias manufactureras (165)",219,37,98,76,4,4,,
"Suministro de electricidad, gas y agua (166)",3,1,2,,,,,
"Construcción (167)",140,1,84,55,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",271,43,15,194,4,15,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",73,7,11,55,,,,
"Comercio al por mayor (170)",17,4,1,11,,1,,
"Comercio al por menor (171)",181,32,3,128,4,14,,
"Hoteles y restaurantes (172)",35,19,9,6,,1,,
"Trans., almac. y comunicaciones (173)",544,103,66,363,7,5,,
"Intermediación financiera (174)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (175)",102,82,5,15,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",28,19,9,,,,,
"Enseñanza (177)",81,77,,4,,,,
"Servicios sociales y de salud (178)",14,11,1,2,,,,
"Otras activ. serv.comun.soc y personales (179)",29,10,1,18,,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,5,
"Actividad economica no especificada (182)",82,12,20,41,1,8,,
"Desocupado (183)",236,,,,,,,236
"Mujeres (184)",3836,183,580,1547,34,1274,97,121
"Agric., ganadería, caza y silvicultura (185)",2749,1,534,982,23,1209,,
"Explotación de minas y canteras (187)",2,,2,,,,,
"Industrias manufactureras (188)",46,1,17,24,2,2,,
"Construcción (190)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",403,36,1,332,3,31,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",10,1,1,7,,1,,
"Comercio al por mayor (193)",13,3,,9,,1,,
"Comercio al por menor (194)",380,32,,316,3,29,,
"Hoteles y restaurantes (195)",80,20,6,50,2,2,,
"Trans., almac. y comunicaciones (196)",10,2,1,6,1,,,
"Intermediación financiera (197)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (198)",21,17,,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,7,1,,,,,
"Enseñanza (200)",65,65,,,,,,
"Servicios sociales y de salud (201)",22,20,1,1,,,,
"Otras activ. serv.comun.soc y personales (202)",33,4,1,27,1,,,
"Hogares privados con servicio doméstico (203)",97,,,,,,97,
"Actividad economica no especificada (205)",173,7,13,122,1,30,,
"Desocupado (206)",121,,,,,,,121
