"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",57,,3,6,11,15,7,15
"De 25 a 29 años (054)",2,,,,,,1,1
"De 30 a 34 años (055)",5,,,,,2,2,1
"De 35 a 39 años (056)",4,,,,,1,2,1
"De 40 a 44 años (057)",11,,,,1,6,2,2
"De 45 a 49 años (058)",6,,,,3,2,,1
"De 50 y más años (059)",29,,3,6,7,4,,9
"Soltero(a) (060)",723,3,4,8,19,50,104,535
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",27,,,,,,12,15
"De 20 a 24 años (063)",174,,,,,,24,150
"De 25 a 29 años (064)",204,,,,,7,39,158
"De 30 a 34 años (065)",98,,,,,19,16,63
"De 35 a 39 años (066)",62,,,,2,11,4,45
"De 40 a 44 años (067)",44,,,,4,6,8,26
"De 45 a 49 años (068)",28,,,,5,5,1,17
"De 50 y más años (069)",85,3,4,8,8,2,,60
,,,,,,,,
"URBANA (080)",4639,17,62,221,496,943,1325,1575
"De 12 a 14 años (081)",7,,,,,,,7
"De 15 a 19 años (082)",75,,,,,,35,40
"De 20 a 24 años (083)",375,,,,,,178,197
"De 25 a 29 años (084)",556,,,,,27,314,215
"De 30 a 34 años (085)",602,,,,,106,312,184
"De 35 a 39 años (086)",619,,,,4,181,267,167
"De 40 a 44 años (087)",511,,,,29,211,154,117
"De 45 a 49 años (088)",445,,,3,76,200,60,106
"De 50 y más años (089)",1449,17,62,218,387,218,5,542
"Conviviente (090)",996,,6,10,27,147,477,329
"De 12 a 14 años (091)",5,,,,,,,5
"De 15 a 19 años (092)",50,,,,,,26,24
"De 20 a 24 años (093)",189,,,,,,113,76
"De 25 a 29 años (094)",208,,,,,7,135,66
"De 30 a 34 años (095)",183,,,,,33,102,48
"De 35 a 39 años (096)",144,,,,,40,67,37
"De 40 a 44 años (097)",76,,,,,24,27,25
"De 45 a 49 años (098)",50,,,,4,27,6,13
"De 50 y más años (099)",91,,6,10,23,16,1,35
"Separado(a) (100)",177,2,1,9,22,42,46,55
"De 15 a 19 años (102)",3,,,,,,1,2
"De 20 a 24 años (103)",9,,,,,,5,4
"De 25 a 29 años (104)",17,,,,,4,11,2
"De 30 a 34 años (105)",31,,,,,8,15,8
"De 35 a 39 años (106)",20,,,,1,5,7,7
"De 40 a 44 años (107)",27,,,,2,14,5,6
"De 45 a 49 años (108)",22,,,2,6,6,2,6
"De 50 y más años (109)",48,2,1,7,13,5,,20
"Casado(a) (110)",2665,3,27,131,369,663,736,736
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",9,,,,,,3,6
"De 20 a 24 años (113)",83,,,,,,50,33
"De 25 a 29 años (114)",226,,,,,12,148,66
"De 30 a 34 años (115)",333,,,,,55,185,93
"De 35 a 39 años (116)",408,,,,3,125,182,98
"De 40 a 44 años (117)",353,,,,22,149,114,68
"De 45 a 49 años (118)",331,,,1,57,148,50,75
"De 50 y más años (119)",921,3,27,130,287,174,4,296
"Viudo(a) (120)",426,11,26,66,64,52,15,192
"De 12 a 14 años (121)",1,,,,,,,1
"De 20 a 24 años (123)",5,,,,,,,5
"De 25 a 29 años (124)",1,,,,,,,1
"De 30 a 34 años (125)",7,,,,,1,3,3
"De 35 a 39 años (126)",15,,,,,4,7,4
"De 40 a 44 años (127)",24,,,,1,14,3,6
"De 45 a 49 años (128)",25,,,,5,13,2,5
"De 50 y más años (129)",348,11,26,66,58,20,,167
"Divorciado(a) (130)",26,,,3,6,8,2,7
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",1,,,,,,,1
"De 35 a 39 años (136)",4,,,,,1,2,1
"De 40 a 44 años (137)",7,,,,1,5,,1
"De 45 a 49 años (138)",4,,,,2,1,,1
"De 50 y más años (139)",9,,,3,3,1,,2
"Soltero(a) (140)",349,1,2,2,8,31,49,256
"De 15 a 19 años (142)",13,,,,,,5,8
"De 20 a 24 años (143)",89,,,,,,10,79
"De 25 a 29 años (144)",103,,,,,4,20,79
"De 30 a 34 años (145)",47,,,,,9,7,31
"De 35 a 39 años (146)",28,,,,,6,2,20
"De 40 a 44 años (147)",24,,,,3,5,5,11
"De 45 a 49 años (148)",13,,,,2,5,,6
"De 50 y más años (149)",32,1,2,2,3,2,,22
,,,,,,,,
"RURAL (160)",8084,73,253,687,1304,1644,2258,1865
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",120,,,,,,75,45
"De 20 a 24 años (163)",524,,,,,2,322,200
"De 25 a 29 años (164)",719,,,,,24,495,200
"De 30 a 34 años (165)",783,,,,,120,511,152
"De 35 a 39 años (166)",836,,,,10,266,407,153
"De 40 a 44 años (167)",672,,,,41,264,261,106
"De 45 a 49 años (168)",666,,,1,100,310,150,105
"De 50 y más años (169)",3759,73,253,686,1153,658,37,899
"Conviviente (170)",923,2,,22,36,90,514,259
"De 12 a 14 años (171)",3,,,,,,,3
"De 15 a 19 años (172)",79,,,,,,49,30
"De 20 a 24 años (173)",234,,,,,1,157,76
"De 25 a 29 años (174)",201,,,,,6,142,53
"De 30 a 34 años (175)",139,,,,,16,94,29
"De 35 a 39 años (176)",87,,,,,22,48,17
"De 40 a 44 años (177)",39,,,,3,15,12,9
"De 45 a 49 años (178)",31,,,,4,15,10,2
"De 50 y más años (179)",110,2,,22,29,15,2,40
"Separado(a) (180)",227,1,7,16,37,51,57,58
"De 15 a 19 años (182)",4,,,,,,3,1
"De 20 a 24 años (183)",22,,,,,,13,9
"De 25 a 29 años (184)",26,,,,,4,16,6
"De 30 a 34 años (185)",27,,,,,5,13,9
"De 35 a 39 años (186)",18,,,,1,6,5,6
"De 40 a 44 años (187)",14,,,,1,8,4,1
"De 45 a 49 años (188)",21,,,,4,11,3,3
"De 50 y más años (189)",95,1,7,16,31,17,,23
"Casado(a) (190)",5449,28,107,410,988,1369,1599,948
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",21,,,,,,16,5
"De 20 a 24 años (193)",179,,,,,1,137,41
"De 25 a 29 años (194)",386,,,,,11,316,59
"De 30 a 34 años (195)",548,,,,,83,387,78
"De 35 a 39 años (196)",683,,,,7,226,349,101
"De 40 a 44 años (197)",561,,,,33,220,233,75
"De 45 a 49 años (198)",554,,,1,78,268,127,80
"De 50 y más años (199)",2516,28,107,409,870,560,34,508
"Viudo(a) (200)",1080,40,134,230,227,108,28,313
"De 15 a 19 años (202)",2,,,,,,,2
"De 20 a 24 años (203)",4,,,,,,1,3
"De 25 a 29 años (204)",4,,,,,,1,3
"De 30 a 34 años (205)",14,,,,,4,6,4
"De 35 a 39 años (206)",14,,,,,7,3,4
"De 40 a 44 años (207)",34,,,,3,19,7,5
"De 45 a 49 años (208)",43,,,,10,15,9,9
"De 50 y más años (209)",965,40,134,230,214,63,1,283
"Divorciado(a) (210)",31,,3,3,5,7,5,8
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",4,,,,,2,2,
"De 40 a 44 años (217)",4,,,,,1,2,1
"De 45 a 49 años (218)",2,,,,1,1,,
"De 50 y más años (219)",20,,3,3,4,3,,7
"Soltero(a) (220)",374,2,2,6,11,19,55,279
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",14,,,,,,7,7
"De 20 a 24 años (223)",85,,,,,,14,71
"De 25 a 29 años (224)",101,,,,,3,19,79
"De 30 a 34 años (225)",51,,,,,10,9,32
"De 35 a 39 años (226)",34,,,,2,5,2,25
"De 40 a 44 años (227)",20,,,,1,1,3,15
"De 45 a 49 años (228)",15,,,,3,,1,11
"De 50 y más años (229)",53,2,2,6,5,,,38
