"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",923,6,305,337,232,43
"Obreros construc., conf., papel, fab., instr. (034)",228,5,78,84,53,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",9976,471,3815,3090,2191,409
"Otra (036)",39,,28,6,5,
"Ocupación no especificada (037)",765,1,266,252,187,59
"Desocupado (038)",1997,100,1151,531,184,31
,,,,,,
"URBANA (039)",61784,933,20823,22570,14979,2479
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",185,,8,84,89,4
"Profes., científicos e intelectuales (041)",10224,,2081,5158,2867,118
"Técnicos de nivel medio y trab.asimilados (042)",3397,5,1338,1245,724,85
"Jefes y empleados de oficina (043)",2986,,1242,1039,682,23
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",12443,111,4114,4338,3167,713
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2538,,448,885,860,345
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",4506,59,1814,1393,1036,204
"Obreros construc., conf., papel, fab., instr. (047)",7409,9,2435,2971,1792,202
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",13010,675,4946,3871,2925,593
"Otra (049)",445,,129,217,99,
"Ocupación no especificada (050)",969,5,352,310,232,70
"Desocupado (051)",3672,69,1916,1059,506,122
"Hombres (052)",37280,591,12710,13139,9124,1716
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",123,,2,61,56,4
"Profes., científicos e intelectuales (054)",5248,,991,2525,1630,102
"Técnicos de nivel medio y trab.asimilados (055)",2328,4,918,823,511,72
"Jefes y empleados de oficina (056)",1416,,529,504,366,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",5511,67,2037,1730,1313,364
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2170,,380,757,731,302
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",3865,55,1608,1158,864,180
"Obreros construc., conf., papel, fab., instr. (060)",7210,4,2371,2898,1742,195
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",6285,414,2488,1694,1351,338
"Otra (062)",407,,102,211,94,
"Ocupación no especificada (063)",504,4,190,161,110,39
"Desocupado (064)",2213,43,1094,617,356,103
"Mujeres (065)",24504,342,8113,9431,5855,763
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",62,,6,23,33,
"Profes., científicos e intelectuales (067)",4976,,1090,2633,1237,16
"Técnicos de nivel medio y trab.asimilados (068)",1069,1,420,422,213,13
"Jefes y empleados de oficina (069)",1570,,713,535,316,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",6932,44,2077,2608,1854,349
"Agricult.trabaj. calif. agrop. y pesqueros (071)",368,,68,128,129,43
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",641,4,206,235,172,24
"Obreros construc., conf., papel, fab., instr. (073)",199,5,64,73,50,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",6725,261,2458,2177,1574,255
"Otra (075)",38,,27,6,5,
"Ocupación no especificada (076)",465,1,162,149,122,31
"Desocupado (077)",1459,26,822,442,150,19
,,,,,,
"RURAL (078)",34174,1043,12721,10304,7562,2544
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",13,,2,7,4,
"Profes., científicos e intelectuales (080)",288,,77,154,55,2
"Técnicos de nivel medio y trab.asimilados (081)",103,,44,33,19,7
"Jefes y empleados de oficina (082)",87,,40,26,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1013,9,400,326,234,44
"Agricult.trabaj. calif. agrop. y pesqueros (084)",15947,,3768,5447,4855,1877
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",971,2,399,354,175,41
"Obreros construc., conf., papel, fab., instr. (086)",1334,,469,546,286,33
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",12226,862,6341,2894,1670,459
"Otra (088)",6,,3,2,1,
"Ocupación no especificada (089)",385,,149,117,87,32
"Desocupado (090)",1801,170,1029,398,156,48
"Hombres (091)",27643,754,10222,8308,6215,2144
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,5,4,
"Profes., científicos e intelectuales (093)",144,,37,68,37,2
"Técnicos de nivel medio y trab.asimilados (094)",67,,29,17,16,5
"Jefes y empleados de oficina (095)",44,,11,18,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",383,6,177,104,76,20
"Agricult.trabaj. calif. agrop. y pesqueros (097)",14674,,3482,5003,4472,1717
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",689,,300,252,115,22
"Obreros construc., conf., papel, fab., instr. (099)",1305,,455,535,283,32
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",8975,652,4984,1981,1053,305
"Otra (101)",5,,2,2,1,
"Ocupación no especificada (102)",85,,45,14,22,4
"Desocupado (103)",1263,96,700,309,122,36
"Mujeres (104)",6531,289,2499,1996,1347,400
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,2,2,,
"Profes., científicos e intelectuales (106)",144,,40,86,18,
"Técnicos de nivel medio y trab.asimilados (107)",36,,15,16,3,2
"Jefes y empleados de oficina (108)",43,,29,8,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",630,3,223,222,158,24
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1273,,286,444,383,160
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",282,2,99,102,60,19
"Obreros construc., conf., papel, fab., instr. (112)",29,,14,11,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",3251,210,1357,913,617,154
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",300,,104,103,65,28
"Desocupado (116)",538,74,329,89,34,12
