"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otras activ. serv.comun.soc y personales (040)",2971,69,6,456,1191,281,257,298,413
"Hogares privados con servicio doméstico (041)",125,7,,25,65,10,3,7,8
"Organiz. y organos extraterritoriales (042)",2,,,,1,,,,1
"Actividad economica no especificada (043)",2479,41,1,453,1086,194,192,190,322
"Mujeres (044)",48885,2649,50,8502,15269,3173,5584,4030,9628
"Agric., ganadería, caza y silvicultura (045)",2454,458,3,1098,638,60,78,46,73
"Pesca (046)",336,17,1,48,114,15,32,30,79
"Explotación de minas y canteras (047)",11,,,1,2,,1,1,6
"Industrias manufactureras (048)",5043,288,8,1025,2151,332,472,310,457
"Suministro de electricidad, gas y agua (049)",53,,,,13,4,12,9,15
"Construcción (050)",253,7,,23,79,16,26,26,76
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",15422,1008,15,3245,5635,1071,1617,1277,1554
"Venta, mant.y rep. veh.autom.y motoc. (052)",207,1,,13,64,20,39,32,38
"Comercio al por mayor (053)",553,16,,48,182,54,82,66,105
"Comercio al por menor (054)",14662,991,15,3184,5389,997,1496,1179,1411
"Hoteles y restaurantes (055)",5574,362,9,1339,2267,381,418,438,360
"Trans., almac. y comunicaciones (056)",1373,17,1,61,539,160,201,199,195
"Intermediación financiera (057)",331,,,2,28,27,39,73,162
"Activid.inmobil., empres. y de alquiler (058)",2626,16,,72,406,223,430,382,1097
"Admin.pub. y defensa; p. segur.soc.afil (059)",1271,21,,42,214,69,273,153,499
"Enseñanza (060)",5316,2,,10,284,247,918,455,3400
"Servicios sociales y de salud (061)",2123,13,2,52,231,105,489,152,1079
"Otras activ. serv.comun.soc y personales (062)",2194,142,2,355,789,157,288,214,247
"Hogares privados con servicio doméstico (063)",3039,214,8,855,1361,196,138,152,115
"Actividad economica no especificada (065)",1466,84,1,274,518,110,152,113,214
,,,,,,,,,
"URBANA (066)",134795,4026,113,22154,51235,9388,14348,11144,22387
"Agric., ganadería, caza y silvicultura (067)",10497,821,10,3824,4224,399,396,345,478
"Pesca (068)",5093,78,7,795,2467,345,460,353,588
"Explotación de minas y canteras (069)",322,5,,52,106,30,41,28,60
"Industrias manufactureras (070)",17080,461,12,2845,7680,1234,1974,1155,1719
"Suministro de electricidad, gas y agua (071)",478,5,,40,152,46,86,47,102
"Construcción (072)",9812,191,11,1732,4736,696,809,667,970
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",32007,1253,29,5999,12441,2382,3584,2783,3536
"Venta, mant.y rep. veh.autom.y motoc. (074)",3868,35,1,423,1492,378,756,287,496
"Comercio al por mayor (075)",1507,21,2,125,569,136,213,172,269
"Comercio al por menor (076)",26632,1197,26,5451,10380,1868,2615,2324,2771
"Hoteles y restaurantes (077)",7653,395,13,1723,3171,551,580,668,552
"Trans., almac. y comunicaciones (078)",13963,167,6,2017,6862,1116,1230,1321,1244
"Intermediación financiera (079)",733,,,6,95,49,78,166,339
"Activid.inmobil., empres. y de alquiler (080)",9528,67,2,556,2591,820,1219,1205,3068
"Admin.pub. y defensa; p. segur.soc.afil (081)",3915,39,,162,944,224,805,457,1284
"Enseñanza (082)",8490,4,3,33,488,399,1428,744,5391
"Servicios sociales y de salud (083)",3193,17,2,68,346,151,632,238,1739
"Otras activ. serv.comun.soc y personales (084)",5111,207,8,793,1954,438,543,509,659
"Hogares privados con servicio doméstico (085)",3076,209,8,831,1402,204,141,158,123
"Organiz. y organos extraterritoriales (086)",2,,,,1,,,,1
"Actividad economica no especificada (087)",3842,107,2,678,1575,304,342,300,534
"Hombres (088)",87531,1667,65,14426,36373,6249,8804,7145,12802
"Agric., ganadería, caza y silvicultura (089)",8989,558,8,3250,3779,344,328,308,414
"Pesca (090)",4760,62,6,748,2354,330,428,323,509
"Explotación de minas y canteras (091)",311,5,,51,104,30,40,27,54
"Industrias manufactureras (092)",12129,183,5,1850,5569,906,1506,846,1264
"Suministro de electricidad, gas y agua (093)",426,5,,40,139,42,74,39,87
"Construcción (094)",9560,184,11,1709,4657,680,784,641,894
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",16837,289,14,2857,6883,1317,1976,1511,1990
"Venta, mant.y rep. veh.autom.y motoc. (096)",3662,34,1,410,1428,359,717,255,458
"Comercio al por mayor (097)",961,6,2,80,389,82,131,106,165
"Comercio al por menor (098)",12214,249,11,2367,5066,876,1128,1150,1367
"Hoteles y restaurantes (099)",2137,39,4,404,928,174,164,232,192
"Trans., almac. y comunicaciones (100)",12597,150,5,1958,6327,956,1029,1123,1049
"Intermediación financiera (101)",404,,,4,67,23,39,93,178
"Activid.inmobil., empres. y de alquiler (102)",6911,51,2,484,2189,599,789,824,1973
"Admin.pub. y defensa; p. segur.soc.afil (103)",2673,23,,133,737,156,532,305,787
"Enseñanza (104)",3219,2,3,23,211,160,516,296,2008
"Servicios sociales y de salud (105)",1080,4,,16,119,47,147,86,661
"Otras activ. serv.comun.soc y personales (106)",2937,67,6,440,1177,281,257,297,412
"Hogares privados con servicio doméstico (107)",123,7,,23,65,10,3,7,8
"Organiz. y organos extraterritoriales (108)",2,,,,1,,,,1
"Actividad economica no especificada (109)",2436,38,1,436,1067,194,192,187,321
"Mujeres (110)",47264,2359,48,7728,14862,3139,5544,3999,9585
"Agric., ganadería, caza y silvicultura (111)",1508,263,2,574,445,55,68,37,64
"Pesca (112)",333,16,1,47,113,15,32,30,79
"Explotación de minas y canteras (113)",11,,,1,2,,1,1,6
"Industrias manufactureras (114)",4951,278,7,995,2111,328,468,309,455
"Suministro de electricidad, gas y agua (115)",52,,,,13,4,12,8,15
"Construcción (116)",252,7,,23,79,16,25,26,76
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",15170,964,15,3142,5558,1065,1608,1272,1546
"Venta, mant.y rep. veh.autom.y motoc. (118)",206,1,,13,64,19,39,32,38
"Comercio al por mayor (119)",546,15,,45,180,54,82,66,104
"Comercio al por menor (120)",14418,948,15,3084,5314,992,1487,1174,1404
"Hoteles y restaurantes (121)",5516,356,9,1319,2243,377,416,436,360
"Trans., almac. y comunicaciones (122)",1366,17,1,59,535,160,201,198,195
"Intermediación financiera (123)",329,,,2,28,26,39,73,161
"Activid.inmobil., empres. y de alquiler (124)",2617,16,,72,402,221,430,381,1095
"Admin.pub. y defensa; p. segur.soc.afil (125)",1242,16,,29,207,68,273,152,497
"Enseñanza (126)",5271,2,,10,277,239,912,448,3383
"Servicios sociales y de salud (127)",2113,13,2,52,227,104,485,152,1078
"Otras activ. serv.comun.soc y personales (128)",2174,140,2,353,777,157,286,212,247
"Hogares privados con servicio doméstico (129)",2953,202,8,808,1337,194,138,151,115
"Actividad economica no especificada (131)",1406,69,1,242,508,110,150,113,213
,,,,,,,,,
"RURAL (132)",9217,875,19,4480,3222,143,184,118,176
"Agric., ganadería, caza y silvicultura (133)",7359,713,15,3823,2468,86,99,66,89
"Pesca (134)",145,5,,35,91,2,4,4,4
"Explotación de minas y canteras (135)",15,3,,8,3,1,,,
"Industrias manufactureras (136)",334,33,2,127,142,9,10,5,6
"Suministro de electricidad, gas y agua (137)",10,1,,,5,,3,1,
"Construcción (138)",129,6,1,53,57,3,5,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",455,58,,186,153,11,26,7,14
"Venta, mant.y rep. veh.autom.y motoc. (140)",24,1,,8,5,2,8,,
"Comercio al por mayor (141)",22,1,,12,7,,,,2
"Comercio al por menor (142)",409,56,,166,141,9,18,7,12
"Hoteles y restaurantes (143)",81,6,,24,38,4,4,5,
"Trans., almac. y comunicaciones (144)",218,7,1,71,117,6,6,6,4
"Intermediación financiera (145)",4,,,,,2,1,,1
"Activid.inmobil., empres. y de alquiler (146)",75,,,16,36,4,1,3,15
"Admin.pub. y defensa; p. segur.soc.afil (147)",59,9,,20,18,3,4,2,3
"Enseñanza (148)",69,,,,9,9,11,10,30
"Servicios sociales y de salud (149)",19,,,1,6,1,6,,5
"Otras activ. serv.comun.soc y personales (150)",54,4,,18,26,,2,3,1
"Hogares privados con servicio doméstico (151)",88,12,,49,24,2,,1,
"Actividad economica no especificada (153)",103,18,,49,29,,2,3,2
"Hombres (154)",7596,585,17,3706,2815,109,144,87,133
"Agric., ganadería, caza y silvicultura (155)",6413,518,14,3299,2275,81,89,57,80
"Pesca (156)",142,4,,34,90,2,4,4,4
"Explotación de minas y canteras (157)",15,3,,8,3,1,,,
"Industrias manufactureras (158)",242,23,1,97,102,5,6,4,4
"Suministro de electricidad, gas y agua (159)",9,1,,,5,,3,,
"Construcción (160)",128,6,1,53,57,3,4,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",203,14,,83,76,5,17,2,6
"Venta, mant.y rep. veh.autom.y motoc. (162)",23,1,,8,5,1,8,,
"Comercio al por mayor (163)",15,,,9,5,,,,1
"Comercio al por menor (164)",165,13,,66,66,4,9,2,5
"Hoteles y restaurantes (165)",23,,,4,14,,2,3,
"Trans., almac. y comunicaciones (166)",211,7,1,69,113,6,6,5,4
"Intermediación financiera (167)",2,,,,,1,1,,
"Activid.inmobil., empres. y de alquiler (168)",66,,,16,32,2,1,2,13
"Admin.pub. y defensa; p. segur.soc.afil (169)",30,4,,7,11,2,4,1,1
"Enseñanza (170)",24,,,,2,1,5,3,13
"Servicios sociales y de salud (171)",9,,,1,2,,2,,4
"Otras activ. serv.comun.soc y personales (172)",34,2,,16,14,,,1,1
"Hogares privados con servicio doméstico (173)",2,,,2,,,,,
"Actividad economica no especificada (175)",43,3,,17,19,,,3,1
"Mujeres (176)",1621,290,2,774,407,34,40,31,43
"Agric., ganadería, caza y silvicultura (177)",946,195,1,524,193,5,10,9,9
"Pesca (178)",3,1,,1,1,,,,
"Industrias manufactureras (180)",92,10,1,30,40,4,4,1,2
"Suministro de electricidad, gas y agua (181)",1,,,,,,,1,
"Construcción (182)",1,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",252,44,,103,77,6,9,5,8
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,
"Comercio al por mayor (185)",7,1,,3,2,,,,1
"Comercio al por menor (186)",244,43,,100,75,5,9,5,7
"Hoteles y restaurantes (187)",58,6,,20,24,4,2,2,
"Trans., almac. y comunicaciones (188)",7,,,2,4,,,1,
"Intermediación financiera (189)",2,,,,,1,,,1
"Activid.inmobil., empres. y de alquiler (190)",9,,,,4,2,,1,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",29,5,,13,7,1,,1,2
"Enseñanza (192)",45,,,,7,8,6,7,17
"Servicios sociales y de salud (193)",10,,,,4,1,4,,1
"Otras activ. serv.comun.soc y personales (194)",20,2,,2,12,,2,2,
"Hogares privados con servicio doméstico (195)",86,12,,47,24,2,,1,
"Actividad economica no especificada (197)",60,15,,32,10,,2,,1
