"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",4022,9425,9192,206,97.5,2.2,
"De 40 a 44 años (037)",4151,11401,11005,76,96.5,0.7,
"De 45 a 49 años (038)",3696,11610,11032,9,95,0.1,
"De 50 y más años (039)",9673,40184,36776,,91.5,,
"Viudo(a) (040)",4349,19847,17101,15,86.2,0.1,
"De 12 a 14 años (041)",4,2,2,,100,,
"De 15 a 19 años (042)",8,10,10,2,100,20,
"De 20 a 24 años (043)",12,23,23,1,100,4.3,
"De 25 a 29 años (044)",42,77,75,2,97.4,2.6,
"De 30 a 34 años (045)",68,141,137,3,97.2,2.1,
"De 35 a 39 años (046)",143,366,356,6,97.3,1.6,
"De 40 a 44 años (047)",194,543,512,1,94.3,0.2,
"De 45 a 49 años (048)",247,888,847,,95.4,,
"De 50 y más años (049)",3631,17797,15139,,85.1,,
"Divorciado(a) (050)",1006,2709,2547,10,94,0.4,
"De 15 a 19 años (052)",3,,,,,,
"De 20 a 24 años (053)",17,10,10,,100,,
"De 25 a 29 años (054)",30,44,43,2,97.7,4.5,
"De 30 a 34 años (055)",69,109,101,3,92.7,2.8,
"De 35 a 39 años (056)",138,239,234,3,97.9,1.3,
"De 40 a 44 años (057)",135,287,281,1,97.9,0.3,
"De 45 a 49 años (058)",148,379,366,1,96.6,0.3,
"De 50 y más años (059)",466,1641,1512,,92.1,,
"Soltero(a) (060)",39838,9542,9279,320,97.2,3.4,
"De 12 a 14 años (061)",7530,22,22,1,100,4.5,
"De 15 a 19 años (062)",11556,266,259,71,97.4,26.7,
"De 20 a 24 años (063)",7982,895,883,96,98.7,10.7,
"De 25 a 29 años (064)",4834,1414,1388,67,98.2,4.7,
"De 30 a 34 años (065)",2717,1540,1513,49,98.2,3.2,
"De 35 a 39 años (066)",1852,1527,1499,30,98.2,2,
"De 40 a 44 años (067)",1153,1317,1281,5,97.3,0.4,
"De 45 a 49 años (068)",746,860,830,1,96.5,0.1,
"De 50 y más años (069)",1468,1701,1604,,94.3,,
,,,,,,,
"URBANA (080)",99557,168714,159126,3430,94.3,2,
"De 12 a 14 años (081)",7216,52,50,,96.2,,
"De 15 a 19 años (082)",12481,1070,1053,289,98.4,27,
"De 20 a 24 años (083)",12903,5974,5868,761,98.2,12.7,
"De 25 a 29 años (084)",12744,12639,12415,936,98.2,7.4,
"De 30 a 34 años (085)",11390,18046,17699,804,98.1,4.5,
"De 35 a 39 años (086)",10354,21395,20870,481,97.5,2.2,
"De 40 a 44 años (087)",8445,21076,20400,142,96.8,0.7,
"De 45 a 49 años (088)",6571,19048,18122,17,95.1,0.1,
"De 50 y más años (089)",17453,69414,62649,,90.3,,
"Conviviente (090)",23825,45874,44242,1950,96.4,4.3,
"De 12 a 14 años (091)",70,21,19,,90.5,,
"De 15 a 19 años (092)",1283,667,657,187,98.5,28,
"De 20 a 24 años (093)",4164,3888,3818,512,98.2,13.2,
"De 25 a 29 años (094)",5121,7034,6922,569,98.4,8.1,
"De 30 a 34 años (095)",4518,8594,8426,414,98,4.8,
"De 35 a 39 años (096)",3430,8071,7877,213,97.6,2.6,
"De 40 a 44 años (097)",2193,6037,5853,53,97,0.9,
"De 45 a 49 años (098)",1237,3975,3751,2,94.4,0.1,
"De 50 y más años (099)",1809,7587,6919,,91.2,,
"Separado(a) (100)",6399,16438,15544,198,94.6,1.2,
"De 12 a 14 años (101)",6,,,,,,
"De 15 a 19 años (102)",81,55,55,14,100,25.5,
"De 20 a 24 años (103)",369,418,414,44,99,10.5,
"De 25 a 29 años (104)",782,1138,1111,45,97.6,4,
"De 30 a 34 años (105)",938,1752,1718,49,98.1,2.8,
"De 35 a 39 años (106)",1028,2351,2271,32,96.6,1.4,
"De 40 a 44 años (107)",906,2376,2304,10,97,0.4,
"De 45 a 49 años (108)",757,2286,2173,4,95.1,0.2,
"De 50 y más años (109)",1532,6062,5498,,90.7,,
"Casado(a) (110)",26227,76462,72199,948,94.4,1.2,
"De 12 a 14 años (111)",13,8,8,,100,,
"De 15 a 19 años (112)",119,83,83,17,100,20.5,
"De 20 a 24 años (113)",681,772,752,113,97.4,14.6,
"De 25 a 29 años (114)",2098,2988,2931,251,98.1,8.4,
"De 30 a 34 años (115)",3191,5976,5870,288,98.2,4.8,
"De 35 a 39 años (116)",3830,8906,8694,197,97.6,2.2,
"De 40 a 44 años (117)",3921,10616,10263,73,96.7,0.7,
"De 45 a 49 años (118)",3484,10782,10270,9,95.3,0.1,
"De 50 y más años (119)",8890,36331,33328,,91.7,,
"Viudo(a) (120)",4022,18075,15685,15,86.8,0.1,
"De 12 a 14 años (121)",3,2,2,,100,,
"De 15 a 19 años (122)",8,10,10,2,100,20,
"De 20 a 24 años (123)",12,23,23,1,100,4.3,
"De 25 a 29 años (124)",37,66,64,2,97,3,
"De 30 a 34 años (125)",63,126,122,3,96.8,2.4,
"De 35 a 39 años (126)",133,341,333,6,97.7,1.8,
"De 40 a 44 años (127)",183,506,478,1,94.5,0.2,
"De 45 a 49 años (128)",228,808,771,,95.4,,
"De 50 y más años (129)",3355,16193,13882,,85.7,,
"Divorciado(a) (130)",980,2641,2482,10,94,0.4,
"De 15 a 19 años (132)",3,,,,,,
"De 20 a 24 años (133)",17,10,10,,100,,
"De 25 a 29 años (134)",29,44,43,2,97.7,4.5,
"De 30 a 34 años (135)",65,103,95,3,92.2,2.9,
"De 35 a 39 años (136)",137,238,233,3,97.9,1.3,
"De 40 a 44 años (137)",131,279,273,1,97.8,0.4,
"De 45 a 49 años (138)",143,363,350,1,96.4,0.3,
"De 50 y más años (139)",455,1604,1478,,92.1,,
"Soltero(a) (140)",38104,9224,8974,309,97.3,3.3,
"De 12 a 14 años (141)",7124,21,21,,100,,
"De 15 a 19 años (142)",10987,255,248,69,97.3,27.1,
"De 20 a 24 años (143)",7660,863,851,91,98.6,10.5,
"De 25 a 29 años (144)",4677,1369,1344,67,98.2,4.9,
"De 30 a 34 años (145)",2615,1495,1468,47,98.2,3.1,
"De 35 a 39 años (146)",1796,1488,1462,30,98.3,2,
"De 40 a 44 años (147)",1111,1262,1229,4,97.4,0.3,
"De 45 a 49 años (148)",722,834,807,1,96.8,0.1,
"De 50 y más años (149)",1412,1637,1544,,94.3,,
,,,,,,,
"RURAL (160)",5950,13923,12647,207,90.8,1.5,
"De 12 a 14 años (161)",410,1,1,1,100,100,
"De 15 a 19 años (162)",692,89,88,28,98.9,31.5,
"De 20 a 24 años (163)",720,466,455,57,97.6,12.2,
"De 25 a 29 años (164)",664,892,872,58,97.8,6.5,
"De 30 a 34 años (165)",575,1034,998,30,96.5,2.9,
"De 35 a 39 años (166)",578,1445,1391,27,96.3,1.9,
"De 40 a 44 años (167)",483,1485,1402,6,94.4,0.4,
"De 45 a 49 años (168)",413,1532,1409,,92,,
"De 50 y más años (169)",1415,6979,6031,,86.4,,
"Conviviente (170)",1867,4468,4159,143,93.1,3.2,
"De 12 a 14 años (171)",2,,,,,,
"De 15 a 19 años (172)",112,70,69,23,98.6,32.9,
"De 20 a 24 años (173)",325,335,327,44,97.6,13.1,
"De 25 a 29 años (174)",344,556,540,39,97.1,7,
"De 30 a 34 años (175)",288,600,574,17,95.7,2.8,
"De 35 a 39 años (176)",286,794,766,18,96.5,2.3,
"De 40 a 44 años (177)",159,498,469,2,94.2,0.4,
"De 45 a 49 años (178)",125,492,452,,91.9,,
"De 50 y más años (179)",226,1123,962,,85.7,,
"Separado(a) (180)",242,685,640,7,93.4,1,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",6,7,7,2,100,28.6,
"De 20 a 24 años (183)",17,19,19,1,100,5.3,
"De 25 a 29 años (184)",20,30,30,4,100,13.3,
"De 30 a 34 años (185)",37,72,71,,98.6,,
"De 35 a 39 años (186)",33,67,66,,98.5,,
"De 40 a 44 años (187)",37,102,97,,95.1,,
"De 45 a 49 años (188)",28,90,80,,88.9,,
"De 50 y más años (189)",63,298,270,,90.6,,
"Casado(a) (190)",1754,6612,6062,46,91.7,0.7,
"De 15 a 19 años (192)",5,1,1,1,100,100,
"De 20 a 24 años (193)",56,80,77,7,96.3,8.8,
"De 25 a 29 años (194)",137,250,247,15,98.8,6,
"De 30 a 34 años (195)",139,296,287,11,97,3.7,
"De 35 a 39 años (196)",192,519,498,9,96,1.7,
"De 40 a 44 años (197)",230,785,742,3,94.5,0.4,
"De 45 a 49 años (198)",212,828,762,,92,,
"De 50 y más años (199)",783,3853,3448,,89.5,,
"Viudo(a) (200)",327,1772,1416,,79.9,,
"De 12 a 14 años (201)",1,,,,,,
"De 25 a 29 años (204)",5,11,11,,100,,
"De 30 a 34 años (205)",5,15,15,,100,,
"De 35 a 39 años (206)",10,25,23,,92,,
"De 40 a 44 años (207)",11,37,34,,91.9,,
"De 45 a 49 años (208)",19,80,76,,95,,
"De 50 y más años (209)",276,1604,1257,,78.4,,
"Divorciado(a) (210)",26,68,65,,95.6,,
"De 25 a 29 años (214)",1,,,,,,
"De 30 a 34 años (215)",4,6,6,,100,,
"De 35 a 39 años (216)",1,1,1,,100,,
"De 40 a 44 años (217)",4,8,8,,100,,
"De 45 a 49 años (218)",5,16,16,,100,,
"De 50 y más años (219)",11,37,34,,91.9,,
"Soltero(a) (220)",1734,318,305,11,95.9,3.5,
"De 12 a 14 años (221)",406,1,1,1,100,100,
"De 15 a 19 años (222)",569,11,11,2,100,18.2,
"De 20 a 24 años (223)",322,32,32,5,100,15.6,
"De 25 a 29 años (224)",157,45,44,,97.8,,
"De 30 a 34 años (225)",102,45,45,2,100,4.4,
"De 35 a 39 años (226)",56,39,37,,94.9,,
"De 40 a 44 años (227)",42,55,52,1,94.5,1.8,
"De 45 a 49 años (228)",24,26,23,,88.5,,
"De 50 y más años (229)",56,64,60,,93.8,,
