"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LORETO (000)",18954,2614,3130,8326,154,3146,253,1331
"Agric., ganadería, caza y silvicultura (001)",10111,4,913,6424,90,2680,,
"Pesca (002)",333,1,129,62,,141,,
"Explotación de minas y canteras (003)",424,135,288,,,1,,
"Industrias manufactureras (004)",447,27,257,155,5,3,,
"Suministro de electricidad, gas y agua (005)",15,5,8,2,,,,
"Construcción (006)",886,95,724,56,10,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1428,166,55,960,29,218,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",115,20,44,47,1,3,,
"Comercio al por mayor (009)",58,19,5,28,,6,,
"Comercio al por menor (010)",1255,127,6,885,28,209,,
"Hoteles y restaurantes (011)",505,121,136,211,5,32,,
"Trans., almac. y comunicaciones (012)",434,101,147,171,5,10,,
"Intermediación financiera (013)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (014)",316,217,81,17,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",462,337,125,,,,,
"Enseñanza (016)",1034,1000,1,31,2,,,
"Servicios sociales y de salud (017)",152,133,6,12,1,,,
"Otras activ. serv.comun.soc y personales (018)",165,92,30,37,1,5,,
"Hogares privados con servicio doméstico (019)",253,,,,,,253,
"Actividad economica no especificada (021)",654,176,230,188,6,54,,
"Desocupado (022)",1331,,,,,,,1331
"Hombres (023)",14507,1775,2816,7036,124,1661,28,1067
"Agric., ganadería, caza y silvicultura (024)",8073,2,731,5868,81,1391,,
"Pesca (025)",323,1,122,60,,140,,
"Explotación de minas y canteras (026)",417,129,287,,,1,,
"Industrias manufactureras (027)",404,25,255,116,5,3,,
"Suministro de electricidad, gas y agua (028)",14,5,8,1,,,,
"Construcción (029)",869,93,711,56,8,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",862,102,55,599,18,88,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",110,19,44,45,1,1,,
"Comercio al por mayor (032)",39,9,5,21,,4,,
"Comercio al por menor (033)",713,74,6,533,17,83,,
"Hoteles y restaurantes (034)",224,73,114,30,1,6,,
"Trans., almac. y comunicaciones (035)",410,86,143,166,5,10,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",271,176,80,15,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",349,262,87,,,,,
"Enseñanza (039)",607,586,1,19,1,,,
"Servicios sociales y de salud (040)",87,77,2,8,,,,
"Otras activ. serv.comun.soc y personales (041)",129,78,23,23,1,4,,
"Hogares privados con servicio doméstico (042)",28,,,,,,28,
"Actividad economica no especificada (044)",372,79,197,75,4,17,,
"Desocupado (045)",1067,,,,,,,1067
"Mujeres (046)",4447,839,314,1290,30,1485,225,264
"Agric., ganadería, caza y silvicultura (047)",2038,2,182,556,9,1289,,
"Pesca (048)",10,,7,2,,1,,
"Explotación de minas y canteras (049)",7,6,1,,,,,
"Industrias manufactureras (050)",43,2,2,39,,,,
"Suministro de electricidad, gas y agua (051)",1,,,1,,,,
"Construcción (052)",17,2,13,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",566,64,,361,11,130,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,1,,2,,2,,
"Comercio al por mayor (055)",19,10,,7,,2,,
"Comercio al por menor (056)",542,53,,352,11,126,,
"Hoteles y restaurantes (057)",281,48,22,181,4,26,,
"Trans., almac. y comunicaciones (058)",24,15,4,5,,,,
"Intermediación financiera (059)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (060)",45,41,1,2,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",113,75,38,,,,,
"Enseñanza (062)",427,414,,12,1,,,
"Servicios sociales y de salud (063)",65,56,4,4,1,,,
"Otras activ. serv.comun.soc y personales (064)",36,14,7,14,,1,,
"Hogares privados con servicio doméstico (065)",225,,,,,,225,
"Actividad economica no especificada (067)",282,97,33,113,2,37,,
"Desocupado (068)",264,,,,,,,264
,,,,,,,,
"URBANA (069)",9138,1897,2289,3172,93,946,222,519
"Agric., ganadería, caza y silvicultura (070)",2869,3,477,1672,50,667,,
"Pesca (071)",184,1,108,33,,42,,
"Explotación de minas y canteras (072)",340,112,227,,,1,,
"Industrias manufactureras (073)",382,22,221,134,3,2,,
"Suministro de electricidad, gas y agua (074)",15,5,8,2,,,,
"Construcción (075)",733,84,590,51,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1127,154,48,744,15,166,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",103,15,39,45,1,3,,
"Comercio al por mayor (078)",45,18,3,20,,4,,
"Comercio al por menor (079)",979,121,6,679,14,159,,
"Hoteles y restaurantes (080)",469,114,116,202,5,32,,
"Trans., almac. y comunicaciones (081)",350,87,98,153,4,8,,
"Intermediación financiera (082)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (083)",259,181,61,16,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",408,298,110,,,,,
"Enseñanza (085)",571,542,,27,2,,,
"Servicios sociales y de salud (086)",118,103,6,9,,,,
"Otras activ. serv.comun.soc y personales (087)",133,72,25,31,1,4,,
"Hogares privados con servicio doméstico (088)",222,,,,,,222,
"Actividad economica no especificada (090)",436,116,194,98,6,22,,
"Desocupado (091)",519,,,,,,,519
"Hombres (092)",6615,1306,2067,2312,73,436,21,400
"Agric., ganadería, caza y silvicultura (093)",2142,1,367,1429,43,302,,
"Pesca (094)",175,1,101,32,,41,,
"Explotación de minas y canteras (095)",334,106,227,,,1,,
"Industrias manufactureras (096)",343,21,219,98,3,2,,
"Suministro de electricidad, gas y agua (097)",14,5,8,1,,,,
"Construcción (098)",718,82,577,51,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",618,91,48,412,9,58,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",98,14,39,43,1,1,,
"Comercio al por mayor (101)",30,8,3,17,,2,,
"Comercio al por menor (102)",490,69,6,352,8,55,,
"Hoteles y restaurantes (103)",209,69,104,29,1,6,,
"Trans., almac. y comunicaciones (104)",327,72,94,149,4,8,,
"Activid.inmobil., empres. y alquileres (106)",216,142,60,14,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",301,227,74,,,,,
"Enseñanza (108)",317,300,,16,1,,,
"Servicios sociales y de salud (109)",68,61,2,5,,,,
"Otras activ. serv.comun.soc y personales (110)",103,59,19,20,1,4,,
"Hogares privados con servicio doméstico (111)",21,,,,,,21,
"Actividad economica no especificada (113)",309,69,167,56,4,13,,
"Desocupado (114)",400,,,,,,,400
"Mujeres (115)",2523,591,222,860,20,510,201,119
"Agric., ganadería, caza y silvicultura (116)",727,2,110,243,7,365,,
"Pesca (117)",9,,7,1,,1,,
"Explotación de minas y canteras (118)",6,6,,,,,,
