"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (058)",9,,,,1,5,2,1
"De 50 y más años (059)",17,,5,2,4,3,,3
"Sup. no Univ. completa (060)",186,1,2,8,12,36,78,49
"De 20 a 24 años (063)",18,,,,,,9,9
"De 25 a 29 años (064)",40,,,,,,23,17
"De 30 a 34 años (065)",28,,,,,5,17,6
"De 35 a 39 años (066)",33,,,,,9,18,6
"De 40 a 44 años (067)",21,,,,1,8,8,4
"De 45 a 49 años (068)",15,,,,5,6,2,2
"De 50 y más años (069)",31,1,2,8,6,8,1,5
"Sup. Univ. incompleta (070)",119,,2,2,3,10,64,38
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",25,,,,,,14,11
"De 25 a 29 años (074)",33,,,,,1,24,8
"De 30 a 34 años (075)",17,,,,,2,10,5
"De 35 a 39 años (076)",22,,,,,5,12,5
"De 40 a 44 años (077)",8,,,,,1,4,3
"De 45 a 49 años (078)",2,,,,1,,,1
"De 50 y más años (079)",10,,2,2,2,1,,3
"Sup. Univ. completa (080)",396,,4,15,30,69,142,136
"De 20 a 24 años (083)",21,,,,,,9,12
"De 25 a 29 años (084)",54,,,,,1,28,25
"De 30 a 34 años (085)",87,,,,,10,44,33
"De 35 a 39 años (086)",79,,,,1,16,42,20
"De 40 a 44 años (087)",36,,,,1,13,11,11
"De 45 a 49 años (088)",35,,,,2,16,8,9
"De 50 y más años (089)",84,,4,15,26,13,,26
,,,,,,,,
"URBANA (100)",3605,22,99,227,322,688,1361,886
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",91,,,,,,44,47
"De 20 a 24 años (103)",388,,,,,1,254,133
"De 25 a 29 años (104)",460,,,,,17,330,113
"De 30 a 34 años (105)",465,,,,,63,307,95
"De 35 a 39 años (106)",484,,,,8,142,249,85
"De 40 a 44 años (107)",313,,,,12,139,114,48
"De 45 a 49 años (108)",275,,,,24,142,54,55
"De 50 y más años (109)",1121,22,99,227,278,184,9,302
"Sin nivel (110)",649,12,42,95,93,118,89,200
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",8,,,,,,3,5
"De 25 a 29 años (114)",10,,,,,1,5,4
"De 30 a 34 años (115)",45,,,,,6,31,8
"De 35 a 39 años (116)",59,,,,,18,27,14
"De 40 a 44 años (117)",41,,,,2,17,11,11
"De 45 a 49 años (118)",45,,,,5,24,7,9
"De 50 y más años (119)",438,12,42,95,86,52,3,148
"Educacion Inicial (120)",3,,,,,,2,1
"De 25 a 29 años (124)",2,,,,,,1,1
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",1104,9,40,89,147,288,311,220
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",9,,,,,,4,5
"De 20 a 24 años (133)",45,,,,,,29,16
"De 25 a 29 años (134)",60,,,,,1,47,12
"De 30 a 34 años (135)",117,,,,,16,82,19
"De 35 a 39 años (136)",152,,,,4,53,73,22
"De 40 a 44 años (137)",122,,,,3,62,45,12
"De 45 a 49 años (138)",129,,,,11,61,29,28
"De 50 y más años (139)",468,9,40,89,129,95,2,104
"Secundaria (140)",1148,1,5,22,39,174,639,268
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",75,,,,,,37,38
"De 20 a 24 años (143)",245,,,,,1,167,77
"De 25 a 29 años (144)",253,,,,,11,188,54
"De 30 a 34 años (145)",174,,,,,25,119,30
"De 35 a 39 años (146)",150,,,,3,42,80,25
"De 40 a 44 años (147)",93,,,,5,42,36,10
"De 45 a 49 años (148)",55,,,,1,37,9,8
"De 50 y más años (149)",97,1,5,22,30,16,3,20
"Sup. no Univ. incompleta (150)",148,,5,2,6,18,79,38
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",42,,,,,,26,16
"De 25 a 29 años (154)",38,,,,,2,26,10
"De 30 a 34 años (155)",18,,,,,2,13,3
"De 35 a 39 años (156)",14,,,,,4,6,4
"De 40 a 44 años (157)",8,,,,1,2,5,
"De 45 a 49 años (158)",9,,,,1,5,2,1
"De 50 y más años (159)",17,,5,2,4,3,,3
"Sup. no Univ. completa (160)",138,,2,5,10,23,63,35
"De 20 a 24 años (163)",13,,,,,,9,4
"De 25 a 29 años (164)",33,,,,,,20,13
"De 30 a 34 años (165)",21,,,,,5,13,3
"De 35 a 39 años (166)",22,,,,,5,13,4
"De 40 a 44 años (167)",13,,,,,4,5,4
"De 45 a 49 años (168)",11,,,,4,3,2,2
"De 50 y más años (169)",25,,2,5,6,6,1,5
"Sup. Univ. incompleta (170)",105,,1,1,3,10,60,30
"De 15 a 19 años (172)",2,,,,,,,2
"De 20 a 24 años (173)",21,,,,,,14,7
"De 25 a 29 años (174)",29,,,,,1,22,6
"De 30 a 34 años (175)",15,,,,,2,9,4
"De 35 a 39 años (176)",22,,,,,5,12,5
"De 40 a 44 años (177)",7,,,,,1,3,3
"De 45 a 49 años (178)",2,,,,1,,,1
"De 50 y más años (179)",7,,1,1,2,1,,2
"Sup. Univ. completa (180)",310,,4,13,24,57,118,94
"De 20 a 24 años (183)",14,,,,,,6,8
"De 25 a 29 años (184)",35,,,,,1,21,13
"De 30 a 34 años (185)",75,,,,,7,40,28
"De 35 a 39 años (186)",64,,,,1,15,37,11
"De 40 a 44 años (187)",29,,,,1,11,9,8
"De 45 a 49 años (188)",24,,,,1,12,5,6
"De 50 y más años (189)",69,,4,13,21,11,,20
,,,,,,,,
"RURAL (200)",1608,14,35,85,166,301,552,455
"De 12 a 14 años (201)",4,,,,,,,4
"De 15 a 19 años (202)",50,,,,,,33,17
"De 20 a 24 años (203)",168,,,,,,101,67
"De 25 a 29 años (204)",164,,,,,4,96,64
"De 30 a 34 años (205)",155,,,,,19,101,35
"De 35 a 39 años (206)",191,,,,1,42,108,40
"De 40 a 44 años (207)",162,,,,8,58,65,31
"De 45 a 49 años (208)",159,,,,16,74,43,26
"De 50 y más años (209)",555,14,35,85,141,104,5,171
"Sin nivel (210)",390,10,24,45,77,56,57,121
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",9,,,,,,7,2
"De 30 a 34 años (215)",22,,,,,1,12,9
"De 35 a 39 años (216)",23,,,,1,2,14,6
"De 40 a 44 años (217)",29,,,,3,7,10,9
"De 45 a 49 años (218)",30,,,,3,13,10,4
"De 50 y más años (219)",276,10,24,45,70,33,3,91
"Primaria (230)",678,3,10,30,65,168,252,150
"De 15 a 19 años (232)",12,,,,,,9,3
"De 20 a 24 años (233)",39,,,,,,26,13
"De 25 a 29 años (234)",53,,,,,3,38,12
"De 30 a 34 años (235)",77,,,,,12,54,11
"De 35 a 39 años (236)",100,,,,,23,60,17
"De 40 a 44 años (237)",89,,,,2,34,38,15
"De 45 a 49 años (238)",88,,,,6,41,26,15
"De 50 y más años (239)",220,3,10,30,57,55,1,64
"Secundaria (240)",361,,,4,16,52,181,108
"De 12 a 14 años (241)",4,,,,,,,4
"De 15 a 19 años (242)",36,,,,,,22,14
"De 20 a 24 años (243)",97,,,,,,61,36
"De 25 a 29 años (244)",66,,,,,1,36,29
"De 30 a 34 años (245)",30,,,,,3,23,4
"De 35 a 39 años (246)",40,,,,,12,23,5
"De 40 a 44 años (247)",27,,,,2,11,11,3
"De 45 a 49 años (248)",26,,,,5,13,4,4
"De 50 y más años (249)",35,,,4,9,12,1,9
"Sup. no Univ. incompleta (250)",31,,,,,,19,12
"De 15 a 19 años (252)",2,,,,,,2,
"De 20 a 24 años (253)",15,,,,,,10,5
"De 25 a 29 años (254)",6,,,,,,3,3
"De 30 a 34 años (255)",5,,,,,,3,2
"De 35 a 39 años (256)",2,,,,,,1,1
"De 40 a 44 años (257)",1,,,,,,,1
"Sup. no Univ. completa (260)",48,1,,3,2,13,15,14
"De 20 a 24 años (263)",5,,,,,,,5
"De 25 a 29 años (264)",7,,,,,,3,4
"De 30 a 34 años (265)",7,,,,,,4,3
"De 35 a 39 años (266)",11,,,,,4,5,2
"De 40 a 44 años (267)",8,,,,1,4,3,
"De 45 a 49 años (268)",4,,,,1,3,,
"De 50 y más años (269)",6,1,,3,,2,,
"Sup. Univ. incompleta (270)",14,,1,1,,,4,8
"De 20 a 24 años (273)",4,,,,,,,4
"De 25 a 29 años (274)",4,,,,,,2,2
"De 30 a 34 años (275)",2,,,,,,1,1
"De 40 a 44 años (277)",1,,,,,,1,
"De 50 y más años (279)",3,,1,1,,,,1
"Sup. Univ. completa (280)",86,,,2,6,12,24,42
"De 20 a 24 años (283)",7,,,,,,3,4
"De 25 a 29 años (284)",19,,,,,,7,12
"De 30 a 34 años (285)",12,,,,,3,4,5
"De 35 a 39 años (286)",15,,,,,1,5,9
"De 40 a 44 años (287)",7,,,,,2,2,3
"De 45 a 49 años (288)",11,,,,1,4,3,3
"De 50 y más años (289)",15,,,2,5,2,,6
