"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (147)",53,,,1,,52,,,,,,,
"Comercio al por menor (148)",1802,,1,5,2,1192,,27,1,574,,,
"Hoteles y restaurantes (149)",430,,,6,,175,,,,249,,,
"Trans., almac. y comunicaciones (150)",1527,,,4,3,,,2,961,557,,,
"Intermediación financiera (151)",10,,,1,8,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",78,,26,12,5,15,,1,7,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",322,31,22,19,180,11,,1,4,36,18,,
"Enseñanza (154)",789,9,747,,18,,,,,15,,,
"Servicios sociales y de salud (155)",101,,22,51,9,8,,2,1,8,,,
"Otras activ. serv.comun.soc y personales (156)",87,,4,42,1,14,,,1,25,,,
"Hogares privados con servicio doméstico (157)",530,,,,,,,,,530,,,
"Actividad economica no especificada (159)",454,,,1,7,,,,,,,446,
"Desocupado (160)",2316,,,,,,,,,,,,2316
"Hombres (161)",21261,36,676,129,191,546,12053,494,1539,3592,18,208,1779
"Agric., ganadería, caza y silvicultura (162)",14349,,,7,,,11917,,15,2410,,,
"Pesca (163)",177,,1,,,,136,,,40,,,
"Explotación de minas y canteras (164)",27,,4,,,,,14,,9,,,
"Industrias manufactureras (165)",360,,1,2,1,1,,339,13,3,,,
"Suministro de electricidad, gas y agua (166)",3,,1,,,,,2,,,,,
"Construcción (167)",874,,8,5,1,,,24,544,292,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",801,,1,5,1,480,,109,5,200,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",116,,,,,29,,83,4,,,,
"Comercio al por mayor (170)",21,,,1,,20,,,,,,,
"Comercio al por menor (171)",664,,1,4,1,431,,26,1,200,,,
"Hoteles y restaurantes (172)",40,,,2,,23,,,,15,,,
"Trans., almac. y comunicaciones (173)",1489,,,3,3,,,2,949,532,,,
"Intermediación financiera (174)",9,,,1,7,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",70,,21,12,4,15,,1,7,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",269,27,19,15,144,11,,1,4,30,18,,
"Enseñanza (177)",644,9,606,,17,,,,,12,,,
"Servicios sociales y de salud (178)",69,,10,37,8,6,,2,1,5,,,
"Otras activ. serv.comun.soc y personales (179)",64,,4,39,1,10,,,1,9,,,
"Hogares privados con servicio doméstico (180)",24,,,,,,,,,24,,,
"Actividad economica no especificada (182)",213,,,1,4,,,,,,,208,
"Desocupado (183)",1779,,,,,,,,,,,,1779
"Mujeres (184)",12290,4,163,27,45,978,4346,475,35,5442,,238,537
"Agric., ganadería, caza y silvicultura (185)",8544,,,,,,4289,,,4255,,,
"Pesca (186)",67,,,,,,57,,,10,,,
"Explotación de minas y canteras (187)",3,,1,,,,,,,2,,,
"Industrias manufactureras (188)",491,,,,1,1,,473,14,2,,,
"Construcción (190)",14,,1,,,,,,9,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",1197,,,1,1,819,,2,,374,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",27,,,,,26,,1,,,,,
"Comercio al por mayor (193)",32,,,,,32,,,,,,,
"Comercio al por menor (194)",1138,,,1,1,761,,1,,374,,,
"Hoteles y restaurantes (195)",390,,,4,,152,,,,234,,,
"Trans., almac. y comunicaciones (196)",38,,,1,,,,,12,25,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",8,,5,,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",53,4,3,4,36,,,,,6,,,
"Enseñanza (200)",145,,141,,1,,,,,3,,,
"Servicios sociales y de salud (201)",32,,12,14,1,2,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",23,,,3,,4,,,,16,,,
"Hogares privados con servicio doméstico (203)",506,,,,,,,,,506,,,
"Actividad economica no especificada (205)",241,,,,3,,,,,,,238,
"Desocupado (206)",537,,,,,,,,,,,,537
