"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3041,1679,1362,1044,551,493,1997,1128,869
"35 años (046)",646,347,299,214,102,112,432,245,187
"36 años (047)",583,316,267,207,104,103,376,212,164
"37 años (048)",633,363,270,210,123,87,423,240,183
"38 años (049)",586,321,265,188,100,88,398,221,177
"39 años (050)",593,332,261,225,122,103,368,210,158
"De 40 a 44 años (051)",2442,1378,1064,797,440,357,1645,938,707
"40 años (052)",691,385,306,202,110,92,489,275,214
"41 años (053)",354,193,161,131,75,56,223,118,105
"42 años (054)",563,331,232,183,102,81,380,229,151
"43 años (055)",444,261,183,155,93,62,289,168,121
"44 años (056)",390,208,182,126,60,66,264,148,116
"De 45 a 49 años (057)",2083,1205,878,633,366,267,1450,839,611
"45 años (058)",512,294,218,135,76,59,377,218,159
"46 años (059)",309,173,136,111,58,53,198,115,83
"47 años (060)",427,247,180,140,82,58,287,165,122
"48 años (061)",477,280,197,134,80,54,343,200,143
"49 años (062)",358,211,147,113,70,43,245,141,104
"De 50 a 54 años (063)",1541,882,659,489,287,202,1052,595,457
"50 años (064)",413,256,157,103,61,42,310,195,115
"51 años (065)",202,120,82,84,51,33,118,69,49
"52 años (066)",324,182,142,91,58,33,233,124,109
"53 años (067)",301,162,139,112,63,49,189,99,90
"54 años (068)",301,162,139,99,54,45,202,108,94
"De 55 a 59 años (069)",1155,668,487,318,189,129,837,479,358
"55 años (070)",262,150,112,68,38,30,194,112,82
"56 años (071)",238,138,100,71,45,26,167,93,74
"57 años (072)",240,143,97,66,36,30,174,107,67
"58 años (073)",247,151,96,83,53,30,164,98,66
"59 años (074)",168,86,82,30,17,13,138,69,69
"De 60 a 64 años (075)",976,580,396,285,161,124,691,419,272
"60 años (076)",369,219,150,87,42,45,282,177,105
"61 años (077)",107,63,44,38,21,17,69,42,27
"62 años (078)",196,114,82,68,40,28,128,74,54
"63 años (079)",140,85,55,42,27,15,98,58,40
"64 años (080)",164,99,65,50,31,19,114,68,46
"De 65 y más años (081)",1713,994,719,466,265,201,1247,729,518
"65 años (082)",208,115,93,53,23,30,155,92,63
"66 años (083)",136,91,45,34,18,16,102,73,29
"67 años (084)",137,81,56,35,20,15,102,61,41
"68 años (085)",128,72,56,38,20,18,90,52,38
"69 años (086)",86,51,35,30,17,13,56,34,22
"70 años (087)",154,86,68,42,29,13,112,57,55
"71 años (088)",47,30,17,15,12,3,32,18,14
"72 años (089)",65,43,22,22,19,3,43,24,19
"73 años (090)",60,33,27,17,11,6,43,22,21
"74 años (091)",79,45,34,26,15,11,53,30,23
"75 años (092)",93,58,35,24,16,8,69,42,27
"76 años (093)",73,35,38,20,9,11,53,26,27
"77 años (094)",61,40,21,14,7,7,47,33,14
"78 años (095)",58,30,28,13,8,5,45,22,23
"79 años (096)",32,20,12,10,5,5,22,15,7
"80 años (097)",81,36,45,15,5,10,66,31,35
"81 años (098)",15,9,6,4,2,2,11,7,4
"82 años (099)",27,19,8,10,6,4,17,13,4
"83 años (100)",20,10,10,8,3,5,12,7,5
"84 años (101)",22,14,8,4,2,2,18,12,6
"85 años (102)",32,19,13,10,6,4,22,13,9
"86 años (103)",18,11,7,2,1,1,16,10,6
"87 años (104)",17,13,4,2,1,1,15,12,3
"88 años (105)",8,4,4,1,1,,7,3,4
"89 años (106)",13,6,7,3,,3,10,6,4
"90 años (107)",10,5,5,1,1,,9,4,5
"92 años (109)",3,1,2,1,1,,2,,2
"93 años (110)",3,2,1,1,,1,2,2,
"94 años (111)",3,2,1,,,,3,2,1
"95 años (112)",2,1,1,,,,2,1,1
"96 años (113)",4,3,1,2,1,1,2,2,
"97 años (114)",2,1,1,1,1,,1,,1
"98 y más años (115)",16,8,8,8,5,3,8,3,5
