"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior univ. incompleto (037)",249,,,,28,124,48,44,5
"Superior univ. completo (038)",727,,,,,189,279,250,9
"Hombres (040)",7748,346,855,1157,950,1236,1144,1634,426
"Sin nivel (041)",700,346,94,5,5,11,19,93,127
"Educación inicial (042)",200,,198,,1,1,,,
"Primaria (043)",2532,,563,753,38,84,191,651,252
"Secundaria (044)",3088,,,399,864,738,544,520,23
"Superior no univ. incompleto (045)",288,,,,27,117,77,62,5
"Superior no univ. completo (046)",294,,,,,92,107,89,6
"Superior univ. incompleto (047)",168,,,,15,77,36,36,4
"Superior univ. completo (048)",478,,,,,116,170,183,9
"Mujeres (050)",7800,333,968,1117,907,1346,1225,1505,399
"Sin nivel (051)",1179,333,102,3,8,12,56,367,298
"Educación inicial (052)",209,,207,,,1,1,,
"Primaria (053)",3021,,659,748,70,241,457,757,89
"Secundaria (054)",2603,,,366,782,756,449,244,6
"Superior no univ. incompleto (055)",202,,,,34,113,40,13,2
"Superior no univ. completo (056)",256,,,,,103,101,49,3
"Superior univ. incompleto (057)",81,,,,13,47,12,8,1
"Superior univ. completo (058)",249,,,,,73,109,67,
,,,,,,,,,
"RURAL (060)",42749,2070,5213,5322,4388,7805,6372,9021,2558
"Sin nivel (061)",6508,2070,653,18,32,93,301,1912,1429
"Educación inicial (062)",1016,,987,8,3,9,9,,
"Primaria (063)",19297,,3573,3709,572,1984,3078,5340,1041
"Secundaria (064)",14362,,,1587,3672,5012,2525,1497,69
"Superior no univ. incompleto (065)",534,,,,71,313,99,46,5
"Superior no univ. completo (066)",368,,,,,171,126,70,1
"Superior univ. incompleto (067)",264,,,,38,129,55,37,5
"Superior univ. completo (068)",400,,,,,94,179,119,8
"Hombres (070)",23541,1037,2712,2767,2388,4291,3582,5269,1495
"Sin nivel (071)",2479,1037,339,7,17,29,70,460,520
"Educación inicial (072)",519,,507,3,1,5,3,,
"Primaria (073)",10336,,1866,1929,246,757,1331,3312,895
"Secundaria (074)",9082,,,828,2060,3062,1822,1248,62
"Superior no univ. incompleto (075)",354,,,,41,189,82,38,4
"Superior no univ. completo (076)",247,,,,,96,84,66,1
"Superior univ. incompleto (077)",210,,,,23,95,50,37,5
"Superior univ. completo (078)",314,,,,,58,140,108,8
"Mujeres (080)",19208,1033,2501,2555,2000,3514,2790,3752,1063
"Sin nivel (081)",4029,1033,314,11,15,64,231,1452,909
"Educación inicial (082)",497,,480,5,2,4,6,,
"Primaria (083)",8961,,1707,1780,326,1227,1747,2028,146
"Secundaria (084)",5280,,,759,1612,1950,703,249,7
"Superior no univ. incompleto (085)",180,,,,30,124,17,8,1
"Superior no univ. completo (086)",121,,,,,75,42,4,
"Superior univ. incompleto (087)",54,,,,15,34,5,,
"Superior univ. completo (088)",86,,,,,36,39,11,
