"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",53,53,,16,17,11,8,1,,,,123
"De 35 a 39 años (026)",47,47,,11,8,15,7,4,2,,,145
"De 40 a 44 años (027)",38,38,,5,5,4,13,10,1,,,156
"De 45 a 49 años (028)",35,35,,3,4,5,8,11,3,1,,163
"De 50 y más años (029)",109,109,3,10,17,21,27,20,10,1,,451
"Casado(a) (030)",3349,3321,66,182,301,396,845,730,462,339,28,18086
"De 12 a 14 años (031)",3,2,1,,1,,,,,,1,2
"De 15 a 19 años (032)",26,16,1,12,2,,1,,,,10,20
"De 20 a 24 años (033)",91,86,7,36,18,14,10,1,,,5,162
"De 25 a 29 años (034)",149,148,4,29,43,43,26,3,,,1,373
"De 30 a 34 años (035)",343,342,3,34,63,87,103,46,4,2,1,1225
"De 35 a 39 años (036)",441,440,3,10,63,74,170,94,17,9,1,1949
"De 40 a 44 años (037)",465,464,9,5,31,53,159,123,66,18,1,2458
"De 45 a 49 años (038)",446,443,3,10,29,43,113,121,87,37,3,2634
"De 50 y más años (039)",1385,1380,35,46,51,82,263,342,288,273,5,9263
"Viudo(a) (040)",858,848,37,36,60,64,186,230,144,91,10,4888
"De 15 a 19 años (042)",1,1,1,,,,,,,,,
"De 20 a 24 años (043)",4,4,,1,2,,1,,,,,10
"De 25 a 29 años (044)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (045)",11,11,,1,3,,5,2,,,,42
"De 35 a 39 años (046)",26,26,,1,5,3,11,4,2,,,113
"De 40 a 44 años (047)",37,37,,,3,7,11,9,5,2,,200
"De 45 a 49 años (048)",52,51,,2,4,4,15,15,8,3,1,287
"De 50 y más años (049)",725,716,36,31,42,49,143,200,129,86,9,4231
"Divorciado(a) (050)",30,30,2,6,7,4,5,4,1,1,,103
"De 20 a 24 años (053)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (054)",6,6,,2,3,1,,,,,,11
"De 30 a 34 años (055)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (056)",1,1,,,,1,,,,,,3
"De 40 a 44 años (057)",6,6,,1,1,,3,1,,,,22
"De 45 a 49 años (058)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",12,12,1,2,1,1,2,3,1,1,,59
"Soltero(a) (060)",3829,3632,3099,283,133,70,47,,,,197,947
"De 12 a 14 años (061)",1394,1393,1392,1,,,,,,,1,1
"De 15 a 19 años (062)",1273,1270,1227,40,2,1,,,,,3,47
"De 20 a 24 años (063)",481,397,277,89,28,3,,,,,84,154
"De 25 a 29 años (064)",194,154,63,59,22,9,1,,,,40,134
"De 30 a 34 años (065)",131,109,36,23,31,14,5,,,,22,147
"De 35 a 39 años (066)",81,65,13,21,12,13,6,,,,16,108
"De 40 a 44 años (067)",54,46,12,9,9,7,9,,,,8,84
"De 45 a 49 años (068)",27,27,4,10,3,6,4,,,,,50
"De 50 y más años (069)",194,171,75,31,26,17,22,,,,23,222
,,,,,,,,,,,,
"URBANA (080)",3006,2940,940,406,353,318,431,282,130,80,66,7729
"De 12 a 14 años (081)",330,330,329,1,,,,,,,,1
"De 15 a 19 años (082)",397,395,352,42,,1,,,,,2,45
"De 20 a 24 años (083)",330,307,129,125,42,7,2,2,,,23,254
"De 25 a 29 años (084)",246,230,39,89,60,35,6,1,,,16,345
"De 30 a 34 años (085)",285,274,26,68,82,54,39,3,1,1,11,598
"De 35 a 39 años (086)",284,279,11,24,64,74,79,20,7,,5,898
"De 40 a 44 años (087)",252,251,9,8,39,57,88,36,12,2,1,990
"De 45 a 49 años (088)",197,195,5,8,22,33,63,43,15,6,2,898
"De 50 y más años (089)",685,679,40,41,44,57,154,177,95,71,6,3700
"Conviviente (090)",651,641,40,164,145,110,108,49,17,8,10,1802
"De 12 a 14 años (091)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (092)",32,31,8,22,,1,,,,,1,25
"De 20 a 24 años (093)",124,121,15,70,28,5,2,1,,,3,158
"De 25 a 29 años (094)",110,107,7,33,43,19,4,1,,,3,199
"De 30 a 34 años (095)",105,105,3,24,32,23,21,2,,,,258
"De 35 a 39 años (096)",92,91,1,8,22,22,28,7,3,,1,304
"De 40 a 44 años (097)",74,74,2,,14,17,27,9,3,2,,303
"De 45 a 49 años (098)",40,38,2,2,1,12,9,8,3,1,2,168
"De 50 y más años (099)",72,72,1,4,5,11,17,21,8,5,,386
"Separado(a) (100)",137,137,2,48,20,22,23,15,7,,,411
"De 15 a 19 años (102)",7,7,,7,,,,,,,,7
"De 20 a 24 años (103)",14,14,1,9,4,,,,,,,17
"De 25 a 29 años (104)",15,15,,11,3,1,,,,,,20
"De 30 a 34 años (105)",16,16,,9,5,1,1,,,,,26
"De 35 a 39 años (106)",18,18,,4,1,6,3,2,2,,,68
"De 40 a 44 años (107)",16,16,,4,1,2,5,3,1,,,61
"De 45 a 49 años (108)",11,11,,1,1,4,2,2,1,,,44
"De 50 y más años (109)",40,40,1,3,5,8,12,8,3,,,168
"Casado(a) (110)",909,901,17,78,128,144,238,158,79,59,8,4131
"De 15 a 19 años (112)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (113)",18,15,1,11,1,1,,1,,,3,23
"De 25 a 29 años (114)",46,45,3,17,11,13,1,,,,1,82
"De 30 a 34 años (115)",102,102,2,22,31,27,17,1,1,1,,264
"De 35 a 39 años (116)",140,139,1,5,38,39,43,11,2,,1,471
"De 40 a 44 años (117)",132,132,2,2,18,32,50,22,6,,,538
"De 45 a 49 años (118)",128,128,2,3,16,14,47,30,11,5,,625
"De 50 y más años (119)",338,336,6,14,13,18,80,93,59,53,2,2124
"Viudo(a) (120)",206,203,7,10,23,18,47,59,27,12,3,1053
"De 30 a 34 años (125)",2,2,,,2,,,,,,,4
"De 35 a 39 años (126)",5,5,,,1,,4,,,,,19
"De 40 a 44 años (127)",12,12,,,2,4,2,2,2,,,56
"De 45 a 49 años (128)",11,11,,,3,1,4,3,,,,47
"De 50 y más años (129)",176,173,7,10,15,13,37,54,25,12,3,927
"Divorciado(a) (130)",14,14,1,2,5,2,2,1,,1,,46
"De 20 a 24 años (133)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (135)",1,1,,,,1,,,,,,3
"De 40 a 44 años (137)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (138)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",6,6,,1,1,1,1,1,,1,,30
"Soltero(a) (140)",1089,1044,873,104,32,22,13,,,,45,286
"De 12 a 14 años (141)",328,328,328,,,,,,,,,
"De 15 a 19 años (142)",353,353,344,9,,,,,,,,9
"De 20 a 24 años (143)",172,155,111,35,8,1,,,,,17,54
"De 25 a 29 años (144)",73,61,29,27,2,2,1,,,,12,41
"De 30 a 34 años (145)",59,48,21,13,12,2,,,,,11,43
"De 35 a 39 años (146)",29,26,9,7,2,7,1,,,,3,36
"De 40 a 44 años (147)",16,15,5,2,3,2,3,,,,1,26
"De 45 a 49 años (148)",6,6,1,2,,2,1,,,,,12
"De 50 y más años (149)",53,52,25,9,5,6,7,,,,1,65
,,,,,,,,,,,,
"RURAL (160)",8027,7800,2435,732,702,679,1215,994,625,418,227,25896
"De 12 a 14 años (161)",1081,1074,1071,2,1,,,,,,7,4
"De 15 a 19 años (162)",1093,1066,928,121,12,3,2,,,,27,162
"De 20 a 24 años (163)",806,722,206,267,164,60,25,,,,84,880
"De 25 a 29 años (164)",562,528,49,119,151,129,74,6,,,34,1158
"De 30 a 34 años (165)",639,623,21,54,125,155,193,68,6,1,16,2109
"De 35 a 39 años (166)",625,611,7,38,68,90,240,125,33,10,14,2690
"De 40 a 44 años (167)",612,603,16,13,39,57,198,169,86,25,9,3225
"De 45 a 49 años (168)",525,521,6,25,28,47,111,151,101,52,4,3131
"De 50 y más años (169)",2084,2052,131,93,114,138,372,475,399,330,32,12537
"Conviviente (170)",1875,1833,125,315,328,288,388,217,115,57,42,6551
"De 12 a 14 años (171)",12,7,6,1,,,,,,,5,1
"De 15 a 19 años (172)",130,118,42,66,7,2,1,,,,12,90
"De 20 a 24 años (173)",359,345,34,142,113,43,13,,,,14,552
"De 25 a 29 años (174)",291,287,13,55,86,84,46,3,,,4,692
"De 30 a 34 años (175)",279,275,5,23,61,73,90,20,3,,4,908
"De 35 a 39 años (176)",221,220,1,11,22,36,97,36,16,1,1,966
"De 40 a 44 años (177)",190,189,2,1,15,26,64,53,23,5,1,992
"De 45 a 49 años (178)",121,121,2,6,8,10,25,39,15,16,,725
"De 50 y más años (179)",272,271,20,10,16,14,52,66,58,35,1,1625
"Separado(a) (180)",304,298,4,104,61,43,44,31,9,2,6,837
"De 15 a 19 años (182)",21,18,1,16,1,,,,,,3,18
"De 20 a 24 años (183)",61,60,,45,12,2,1,,,,1,79
"De 25 a 29 años (184)",41,39,1,19,10,6,3,,,,2,69
"De 30 a 34 años (185)",37,37,,7,12,10,7,1,,,,97
"De 35 a 39 años (186)",29,29,,7,7,9,4,2,,,,77
"De 40 a 44 años (187)",22,22,,1,4,2,8,7,,,,95
"De 45 a 49 años (188)",24,24,,2,3,1,6,9,2,1,,119
"De 50 y más años (189)",69,69,2,7,12,13,15,12,7,1,,283
"Casado(a) (190)",2440,2420,49,104,173,252,607,572,383,280,20,13955
"De 12 a 14 años (191)",3,2,1,,1,,,,,,1,2
"De 15 a 19 años (192)",21,12,1,8,2,,1,,,,9,16
"De 20 a 24 años (193)",73,71,6,25,17,13,10,,,,2,139
"De 25 a 29 años (194)",103,103,1,12,32,30,25,3,,,,291
"De 30 a 34 años (195)",241,240,1,12,32,60,86,45,3,1,1,961
"De 35 a 39 años (196)",301,301,2,5,25,35,127,83,15,9,,1478
"De 40 a 44 años (197)",333,332,7,3,13,21,109,101,60,18,1,1920
"De 45 a 49 años (198)",318,315,1,7,13,29,66,91,76,32,3,2009
"De 50 y más años (199)",1047,1044,29,32,38,64,183,249,229,220,3,7139
"Viudo(a) (200)",652,645,30,26,37,46,139,171,117,79,7,3835
"De 15 a 19 años (202)",1,1,1,,,,,,,,,
"De 20 a 24 años (203)",4,4,,1,2,,1,,,,,10
"De 25 a 29 años (204)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (205)",9,9,,1,1,,5,2,,,,38
"De 35 a 39 años (206)",21,21,,1,4,3,7,4,2,,,94
"De 40 a 44 años (207)",25,25,,,1,3,9,7,3,2,,144
"De 45 a 49 años (208)",41,40,,2,1,3,11,12,8,3,1,240
"De 50 y más años (209)",549,543,29,21,27,36,106,146,104,74,6,3304
"Divorciado(a) (210)",16,16,1,4,2,2,3,3,1,,,57
"De 25 a 29 años (214)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",1,1,,,,1,,,,,,3
"De 40 a 44 años (217)",4,4,,1,,,2,1,,,,16
"De 50 y más años (219)",6,6,1,1,,,1,2,1,,,29
"Soltero(a) (220)",2740,2588,2226,179,101,48,34,,,,152,661
"De 12 a 14 años (221)",1066,1065,1064,1,,,,,,,1,1
"De 15 a 19 años (222)",920,917,883,31,2,1,,,,,3,38
"De 20 a 24 años (223)",309,242,166,54,20,2,,,,,67,100
"De 25 a 29 años (224)",121,93,34,32,20,7,,,,,28,93
"De 30 a 34 años (225)",72,61,15,10,19,12,5,,,,11,104
"De 35 a 39 años (226)",52,39,4,14,10,6,5,,,,13,72
"De 40 a 44 años (227)",38,31,7,7,6,5,6,,,,7,58
"De 45 a 49 años (228)",21,21,3,8,3,4,3,,,,,38
"De 50 y más años (229)",141,119,50,22,21,11,15,,,,22,157
