"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",26,1,,2,10,2,4,1,6
"Industrias manufactureras (048)",64,15,,18,21,4,5,,1
"Construcción (050)",6,,,2,2,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",337,30,,127,141,17,11,7,4
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,1,,,,,
"Comercio al por mayor (053)",6,,,3,2,1,,,
"Comercio al por menor (054)",330,30,,123,139,16,11,7,4
"Hoteles y restaurantes (055)",190,20,1,85,66,6,3,1,8
"Trans., almac. y comunicaciones (056)",6,1,,,1,2,2,,
"Intermediación financiera (057)",3,,,,1,1,1,,
"Activid.inmobil., empres. y de alquiler (058)",20,1,1,1,3,,8,2,4
"Admin.pub. y defensa; p. segur.soc.afil (059)",67,2,,10,13,7,24,2,9
"Enseñanza (060)",303,,,2,15,18,103,15,150
"Servicios sociales y de salud (061)",67,2,,3,5,4,25,2,26
"Otras activ. serv.comun.soc y personales (062)",31,8,,12,5,2,2,,2
"Hogares privados con servicio doméstico (063)",59,8,1,26,21,1,1,,1
"Actividad economica no especificada (065)",144,62,,46,26,2,4,1,3
,,,,,,,,,
"URBANA (066)",3679,191,3,877,1347,198,460,119,484
"Agric., ganadería, caza y silvicultura (067)",1068,123,,451,432,22,16,11,13
"Pesca (068)",2,,,,1,,,,1
"Explotación de minas y canteras (069)",679,2,,63,337,60,106,31,80
"Industrias manufactureras (070)",95,4,,35,41,4,11,,
"Suministro de electricidad, gas y agua (071)",4,,,,1,,2,,1
"Construcción (072)",131,5,,39,62,8,8,1,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",381,16,1,117,177,24,25,12,9
"Venta, mant.y rep. veh.autom.y motoc. (074)",27,,,6,10,2,7,1,1
"Comercio al por mayor (075)",18,,1,7,7,1,,,2
"Comercio al por menor (076)",336,16,,104,160,21,18,11,6
"Hoteles y restaurantes (077)",211,12,,80,90,8,9,2,10
"Trans., almac. y comunicaciones (078)",97,,,11,52,14,7,10,3
"Intermediación financiera (079)",5,,,,1,1,1,,2
"Activid.inmobil., empres. y de alquiler (080)",103,1,1,3,36,7,20,7,28
"Admin.pub. y defensa; p. segur.soc.afil (081)",212,5,,18,42,18,69,22,38
"Enseñanza (082)",454,,,4,24,19,142,18,247
"Servicios sociales y de salud (083)",76,2,,1,4,6,30,1,32
"Otras activ. serv.comun.soc y personales (084)",46,8,,17,6,3,5,2,5
"Hogares privados con servicio doméstico (085)",42,4,1,19,15,1,1,,1
"Actividad economica no especificada (087)",73,9,,19,26,3,8,2,6
"Hombres (088)",2498,64,1,529,1064,140,298,92,310
"Agric., ganadería, caza y silvicultura (089)",785,49,,312,378,15,12,10,9
"Pesca (090)",2,,,,1,,,,1
"Explotación de minas y canteras (091)",653,1,,61,327,58,102,30,74
"Industrias manufactureras (092)",65,3,,27,27,2,6,,
"Suministro de electricidad, gas y agua (093)",4,,,,1,,2,,1
"Construcción (094)",129,5,,39,61,8,8,,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",145,2,1,32,74,9,15,6,6
"Venta, mant.y rep. veh.autom.y motoc. (096)",26,,,5,10,2,7,1,1
"Comercio al por mayor (097)",12,,1,4,5,,,,2
"Comercio al por menor (098)",107,2,,23,59,7,8,5,3
"Hoteles y restaurantes (099)",65,,,16,38,2,6,1,2
"Trans., almac. y comunicaciones (100)",92,,,11,51,12,5,10,3
"Intermediación financiera (101)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (102)",83,,,2,33,7,12,5,24
"Admin.pub. y defensa; p. segur.soc.afil (103)",151,3,,8,33,12,46,20,29
"Enseñanza (104)",231,,,2,16,8,67,7,131
"Servicios sociales y de salud (105)",27,,,1,1,3,10,,12
"Otras activ. serv.comun.soc y personales (106)",19,1,,6,3,1,3,2,3
"Hogares privados con servicio doméstico (107)",3,,,,3,,,,
"Actividad economica no especificada (109)",42,,,12,17,3,4,1,5
"Mujeres (110)",1181,127,2,348,283,58,162,27,174
"Agric., ganadería, caza y silvicultura (111)",283,74,,139,54,7,4,1,4
"Explotación de minas y canteras (113)",26,1,,2,10,2,4,1,6
"Industrias manufactureras (114)",30,1,,8,14,2,5,,
"Construcción (116)",2,,,,1,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",236,14,,85,103,15,10,6,3
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,1,,,,,
"Comercio al por mayor (119)",6,,,3,2,1,,,
"Comercio al por menor (120)",229,14,,81,101,14,10,6,3
"Hoteles y restaurantes (121)",146,12,,64,52,6,3,1,8
"Trans., almac. y comunicaciones (122)",5,,,,1,2,2,,
"Intermediación financiera (123)",3,,,,1,1,1,,
"Activid.inmobil., empres. y de alquiler (124)",20,1,1,1,3,,8,2,4
"Admin.pub. y defensa; p. segur.soc.afil (125)",61,2,,10,9,6,23,2,9
"Enseñanza (126)",223,,,2,8,11,75,11,116
"Servicios sociales y de salud (127)",49,2,,,3,3,20,1,20
"Otras activ. serv.comun.soc y personales (128)",27,7,,11,3,2,2,,2
"Hogares privados con servicio doméstico (129)",39,4,1,19,12,1,1,,1
"Actividad economica no especificada (131)",31,9,,7,9,,4,1,1
,,,,,,,,,
"RURAL (132)",9433,2031,17,4651,2395,53,123,27,136
"Agric., ganadería, caza y silvicultura (133)",8469,1905,16,4372,2098,22,32,11,13
"Pesca (134)",3,,,1,1,1,,,
"Explotación de minas y canteras (135)",16,,,4,11,,,,1
"Industrias manufactureras (136)",72,18,,28,19,4,1,,2
"Suministro de electricidad, gas y agua (137)",21,1,,16,3,1,,,
"Construcción (138)",126,12,,55,51,1,5,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",181,19,,69,82,2,4,3,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",2,,,,2,,,,
"Comercio al por mayor (141)",8,,,6,1,,,1,
"Comercio al por menor (142)",171,19,,63,79,2,4,2,2
"Hoteles y restaurantes (143)",46,8,1,22,15,,,,
"Trans., almac. y comunicaciones (144)",27,1,,5,14,4,1,,2
"Activid.inmobil., empres. y de alquiler (146)",7,,,,6,,,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,1,,5,18,1,6,,2
"Enseñanza (148)",216,,,2,27,13,65,10,99
"Servicios sociales y de salud (149)",26,,,3,2,2,8,1,10
"Otras activ. serv.comun.soc y personales (150)",6,1,,1,4,,,,
"Hogares privados con servicio doméstico (151)",23,5,,7,11,,,,
"Actividad economica no especificada (153)",161,60,,61,33,2,1,,4
"Hombres (154)",6690,986,11,3464,2004,38,78,20,89
"Agric., ganadería, caza y silvicultura (155)",6151,957,11,3310,1808,22,23,10,10
"Pesca (156)",3,,,1,1,1,,,
"Explotación de minas y canteras (157)",16,,,4,11,,,,1
"Industrias manufactureras (158)",38,4,,18,12,2,1,,1
"Suministro de electricidad, gas y agua (159)",21,1,,16,3,1,,,
"Construcción (160)",122,12,,53,50,1,4,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",80,3,,27,44,,3,2,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",2,,,,2,,,,
"Comercio al por mayor (163)",8,,,6,1,,,1,
"Comercio al por menor (164)",70,3,,21,41,,3,1,1
"Hoteles y restaurantes (165)",2,,,1,1,,,,
"Trans., almac. y comunicaciones (166)",26,,,5,14,4,1,,2
"Activid.inmobil., empres. y de alquiler (168)",7,,,,6,,,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,1,,5,14,,5,,2
"Enseñanza (170)",136,,,2,20,6,37,6,65
"Servicios sociales y de salud (171)",8,,,,,1,3,,4
"Otras activ. serv.comun.soc y personales (172)",2,,,,2,,,,
"Hogares privados con servicio doméstico (173)",3,1,,,2,,,,
"Actividad economica no especificada (175)",48,7,,22,16,,1,,2
"Mujeres (176)",2743,1045,6,1187,391,15,45,7,47
"Agric., ganadería, caza y silvicultura (177)",2318,948,5,1062,290,,9,1,3
"Industrias manufactureras (180)",34,14,,10,7,2,,,1
"Construcción (182)",4,,,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",101,16,,42,38,2,1,1,1
"Comercio al por menor (186)",101,16,,42,38,2,1,1,1
"Hoteles y restaurantes (187)",44,8,1,21,14,,,,
"Trans., almac. y comunicaciones (188)",1,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,,4,1,1,,
"Enseñanza (192)",80,,,,7,7,28,4,34
"Servicios sociales y de salud (193)",18,,,3,2,1,5,1,6
"Otras activ. serv.comun.soc y personales (194)",4,1,,1,2,,,,
"Hogares privados con servicio doméstico (195)",20,4,,7,9,,,,
"Actividad economica no especificada (197)",113,53,,39,17,2,,,2
