"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",69,,1,8,9,17,18,16
"De 20 a 24 años (053)",2,,,,,,,2
"De 25 a 29 años (054)",6,,,,,,4,2
"De 30 a 34 años (055)",8,,,,,2,6,
"De 35 a 39 años (056)",5,,,,,1,3,1
"De 40 a 44 años (057)",12,,,,1,7,4,
"De 45 a 49 años (058)",11,,,,4,4,1,2
"De 50 y más años (059)",25,,1,8,4,3,,9
"Soltero(a) (060)",2397,5,10,36,73,215,467,1591
"De 12 a 14 años (061)",6,,,,,,2,4
"De 15 a 19 años (062)",56,,,,,,38,18
"De 20 a 24 años (063)",624,,,,,1,132,491
"De 25 a 29 años (064)",496,,,,,15,129,352
"De 30 a 34 años (065)",318,,,,,53,82,183
"De 35 a 39 años (066)",292,,,,5,51,65,171
"De 40 a 44 años (067)",203,,,,16,54,16,117
"De 45 a 49 años (068)",117,,,,14,26,3,74
"De 50 y más años (069)",285,5,10,36,38,15,,181
,,,,,,,,
"URBANA (080)",26876,153,526,1357,2684,5508,10773,5875
"De 12 a 14 años (081)",24,,,,,,3,21
"De 15 a 19 años (082)",795,,,,,,458,337
"De 20 a 24 años (083)",3194,,,,,2,1978,1214
"De 25 a 29 años (084)",4074,,,,,174,2896,1004
"De 30 a 34 años (085)",3828,,,,1,521,2577,729
"De 35 a 39 años (086)",3430,,,,22,1052,1779,577
"De 40 a 44 años (087)",2847,,,,154,1461,808,424
"De 45 a 49 años (088)",2267,,,4,445,1267,231,320
"De 50 y más años (089)",6417,153,526,1353,2062,1031,43,1249
"Conviviente (090)",8537,6,28,118,336,1293,4971,1785
"De 12 a 14 años (091)",13,,,,,,1,12
"De 15 a 19 años (092)",591,,,,,,335,256
"De 20 a 24 años (093)",1648,,,,,,1172,476
"De 25 a 29 años (094)",1917,,,,,71,1499,347
"De 30 a 34 años (095)",1511,,,,1,176,1076,258
"De 35 a 39 años (096)",1074,,,,5,311,603,155
"De 40 a 44 años (097)",670,,,,34,336,221,79
"De 45 a 49 años (098)",395,,,,58,234,56,47
"De 50 y más años (099)",718,6,28,118,238,165,8,155
"Separado(a) (100)",1813,5,21,74,197,468,604,444
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",47,,,,,,30,17
"De 20 a 24 años (103)",189,,,,,1,126,62
"De 25 a 29 años (104)",234,,,,,23,151,60
"De 30 a 34 años (105)",267,,,,,59,146,62
"De 35 a 39 años (106)",263,,,,6,115,83,59
"De 40 a 44 años (107)",224,,,,20,116,39,49
"De 45 a 49 años (108)",206,,,2,46,97,27,34
"De 50 y más años (109)",382,5,21,72,125,57,2,100
"Casado(a) (110)",12681,31,209,772,1810,3384,4678,1797
"De 12 a 14 años (111)",4,,,,,,,4
"De 15 a 19 años (112)",102,,,,,,55,47
"De 20 a 24 años (113)",750,,,,,,545,205
"De 25 a 29 años (114)",1424,,,,,62,1104,258
"De 30 a 34 años (115)",1719,,,,,226,1262,231
"De 35 a 39 años (116)",1778,,,,6,558,1018,196
"De 40 a 44 años (117)",1692,,,,80,915,519,178
"De 45 a 49 años (118)",1480,,,2,304,874,144,156
"De 50 y más años (119)",3732,31,209,770,1420,749,31,522
"Viudo(a) (120)",1468,106,257,353,259,136,44,313
"De 20 a 24 años (123)",6,,,,,,5,1
"De 25 a 29 años (124)",15,,,,,3,10,2
"De 30 a 34 años (125)",15,,,,,6,7,2
"De 35 a 39 años (126)",31,,,,,17,10,4
"De 40 a 44 años (127)",54,,,,3,35,9,7
"De 45 a 49 años (128)",60,,,,19,32,1,8
"De 50 y más años (129)",1287,106,257,353,237,43,2,289
"Divorciado(a) (130)",68,,1,8,9,17,18,15
"De 20 a 24 años (133)",2,,,,,,,2
"De 25 a 29 años (134)",6,,,,,,4,2
"De 30 a 34 años (135)",8,,,,,2,6,
"De 35 a 39 años (136)",5,,,,,1,3,1
"De 40 a 44 años (137)",12,,,,1,7,4,
"De 45 a 49 años (138)",10,,,,4,4,1,1
"De 50 y más años (139)",25,,1,8,4,3,,9
"Soltero(a) (140)",2309,5,10,32,73,210,458,1521
"De 12 a 14 años (141)",6,,,,,,2,4
"De 15 a 19 años (142)",55,,,,,,38,17
"De 20 a 24 años (143)",599,,,,,1,130,468
"De 25 a 29 años (144)",478,,,,,15,128,335
"De 30 a 34 años (145)",308,,,,,52,80,176
"De 35 a 39 años (146)",279,,,,5,50,62,162
"De 40 a 44 años (147)",195,,,,16,52,16,111
"De 45 a 49 años (148)",116,,,,14,26,2,74
"De 50 y más años (149)",273,5,10,32,38,14,,174
,,,,,,,,
"RURAL (160)",1227,6,28,74,114,290,471,244
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",32,,,,,,23,9
"De 20 a 24 años (163)",175,,,,,1,115,59
"De 25 a 29 años (164)",189,,,,,6,145,38
"De 30 a 34 años (165)",153,,,,,28,96,29
"De 35 a 39 años (166)",137,,,,,58,53,26
"De 40 a 44 años (167)",112,,,,8,66,24,14
"De 45 a 49 años (168)",105,,,1,18,58,15,13
"De 50 y más años (169)",322,6,28,73,88,73,,54
"Conviviente (170)",321,2,2,6,16,54,182,59
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",26,,,,,,20,6
"De 20 a 24 años (173)",73,,,,,1,53,19
"De 25 a 29 años (174)",59,,,,,1,52,6
"De 30 a 34 años (175)",41,,,,,4,29,8
"De 35 a 39 años (176)",34,,,,,10,19,5
"De 40 a 44 años (177)",23,,,,1,13,6,3
"De 45 a 49 años (178)",18,,,,3,8,3,4
"De 50 y más años (179)",45,2,2,6,12,17,,6
"Separado(a) (180)",40,,1,1,1,9,19,9
"De 15 a 19 años (182)",2,,,,,,1,1
"De 20 a 24 años (183)",10,,,,,,9,1
"De 25 a 29 años (184)",6,,,,,,5,1
"De 30 a 34 años (185)",9,,,,,3,4,2
"De 35 a 39 años (186)",2,,,,,1,,1
"De 40 a 44 años (187)",1,,,,,1,,
"De 45 a 49 años (188)",2,,,,,1,,1
"De 50 y más años (189)",8,,1,1,1,3,,2
"Casado(a) (190)",707,,11,45,88,215,258,90
"De 15 a 19 años (192)",3,,,,,,2,1
"De 20 a 24 años (193)",67,,,,,,51,16
"De 25 a 29 años (194)",105,,,,,5,86,14
"De 30 a 34 años (195)",92,,,,,19,61,12
"De 35 a 39 años (196)",85,,,,,44,30,11
"De 40 a 44 años (197)",79,,,,7,50,18,4
"De 45 a 49 años (198)",77,,,1,14,46,10,6
"De 50 y más años (199)",199,,11,44,67,51,,26
"Viudo(a) (200)",70,4,14,18,9,7,3,15
"De 25 a 29 años (204)",1,,,,,,1,
"De 30 a 34 años (205)",1,,,,,1,,
"De 35 a 39 años (206)",3,,,,,2,1,
"De 40 a 44 años (207)",1,,,,,,,1
"De 45 a 49 años (208)",6,,,,1,3,1,1
"De 50 y más años (209)",58,4,14,18,8,1,,13
"Divorciado(a) (210)",1,,,,,,,1
"De 45 a 49 años (218)",1,,,,,,,1
"Soltero(a) (220)",88,,,4,,5,9,70
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",25,,,,,,2,23
"De 25 a 29 años (224)",18,,,,,,1,17
"De 30 a 34 años (225)",10,,,,,1,2,7
"De 35 a 39 años (226)",13,,,,,1,3,9
"De 40 a 44 años (227)",8,,,,,2,,6
"De 45 a 49 años (228)",1,,,,,,1,
"De 50 y más años (229)",12,,,4,,1,,7
