"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",683,,,,24,31,247,34,347
"Técnicos de nivel medio ytrab.asimilados (039)",170,2,,3,28,23,69,18,27
"Jefes y empleados de oficina (040)",176,,,2,37,14,58,15,50
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1078,62,,308,446,68,92,49,53
"Agricult.trabaj. calif.agrop. y pesquros (042)",665,85,,275,242,21,18,12,12
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",302,17,,53,160,15,30,14,13
"Obreros. construc., conf., papel, fab., instr (044)",318,5,,59,163,28,28,18,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1023,95,3,351,421,44,56,29,24
"Otra (046)",101,,,,43,8,21,21,8
"Ocupación no especificada (047)",197,10,,57,72,13,16,14,15
"Hombres (048)",2689,74,1,517,979,180,385,162,391
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",20,,,1,5,,5,1,8
"Profes., científicos e intelectuales (050)",442,,,,12,19,153,25,233
"Técnicos de nivel medio ytrab.asimilados (051)",111,,,2,19,20,40,15,15
"Jefes y empleados de oficina (052)",114,,,2,24,11,32,7,38
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",371,13,,90,155,27,30,30,26
"Agricult.trabaj. calif.agrop. y pesquros (054)",444,28,,172,186,19,15,12,12
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",220,6,,41,112,13,25,11,12
"Obreros. construc., conf., papel, fab., instr (056)",309,3,,57,160,27,28,17,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",464,19,1,132,224,25,30,18,15
"Otra (058)",87,,,,40,8,16,17,6
"Ocupación no especificada (059)",107,5,,20,42,11,11,9,9
"Mujeres (060)",2046,202,2,592,663,85,256,63,183
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",2,,,,1,,1,,
"Profes., científicos e intelectuales (062)",241,,,,12,12,94,9,114
"Técnicos de nivel medio ytrab.asimilados (063)",59,2,,1,9,3,29,3,12
"Jefes y empleados de oficina (064)",62,,,,13,3,26,8,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",707,49,,218,291,41,62,19,27
"Agricult.trabaj. calif.agrop. y pesquros (066)",221,57,,103,56,2,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",82,11,,12,48,2,5,3,1
"Obreros. construc., conf., papel, fab., instr (068)",9,2,,2,3,1,,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",559,76,2,219,197,19,26,11,9
"Otra (070)",14,,,,3,,5,4,2
"Ocupación no especificada (071)",90,5,,37,30,2,5,5,6
,,,,,,,,,
"RURAL (072)",18457,2998,6,8385,5941,281,381,157,308
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",34,5,,9,16,1,3,,
"Profes., científicos e intelectuales (074)",378,,,,27,26,122,24,179
"Técnicos de nivel medio ytrab.asimilados (075)",67,,,7,20,10,25,,5
"Jefes y empleados de oficina (076)",124,,,,39,11,34,10,30
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",487,30,,162,242,15,16,10,12
"Agricult.trabaj. calif.agrop. y pesquros (078)",8944,1434,1,4511,2744,92,79,44,39
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",653,70,,254,266,17,17,20,9
"Obreros. construc., conf., papel, fab., instr (080)",436,10,,170,228,14,10,4,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",7001,1377,5,3136,2260,89,68,36,30
"Otra (082)",8,,,,2,,2,4,
"Ocupación no especificada (083)",325,72,,136,97,6,5,5,4
"Hombres (084)",10774,765,,4794,4274,217,321,132,271
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",28,3,,7,14,1,3,,
"Profes., científicos e intelectuales (086)",335,,,,21,20,109,22,163
"Técnicos de nivel medio ytrab.asimilados (087)",56,,,4,19,10,18,,5
"Jefes y empleados de oficina (088)",105,,,,35,9,31,9,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",247,10,,76,131,10,7,6,7
"Agricult.trabaj. calif.agrop. y pesquros (090)",6473,551,,3371,2326,79,74,36,36
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",365,6,,99,203,16,14,18,9
"Obreros. construc., conf., papel, fab., instr (092)",424,9,,163,224,14,10,4,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2619,177,,1029,1254,54,50,29,26
"Otra (094)",7,,,,2,,2,3,
"Ocupación no especificada (095)",115,9,,45,45,4,3,5,4
"Mujeres (096)",7683,2233,6,3591,1667,64,60,25,37
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",6,2,,2,2,,,,
"Profes., científicos e intelectuales (098)",43,,,,6,6,13,2,16
"Técnicos de nivel medio ytrab.asimilados (099)",11,,,3,1,,7,,
"Jefes y empleados de oficina (100)",19,,,,4,2,3,1,9
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",240,20,,86,111,5,9,4,5
"Agricult.trabaj. calif.agrop. y pesquros (102)",2471,883,1,1140,418,13,5,8,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",288,64,,155,63,1,3,2,
"Obreros. construc., conf., papel, fab., instr (104)",12,1,,7,4,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",4382,1200,5,2107,1006,35,18,7,4
"Otra (106)",1,,,,,,,1,
"Ocupación no especificada (107)",210,63,,91,52,2,2,,
