"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",143,138,2,3,
,,,,,
"URBANA (036)",1617,1086,116,74,341
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",14,,2,1,11
"Profes., científicos e intelectuales (038)",261,38,21,38,164
"Técnicos de nivel medio y trab. asimilados (039)",92,39,10,4,39
"Jefes y empleados de oficina (040)",88,3,3,10,72
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",170,156,1,2,11
"Agricult.trabaj.calif.agrop.y pesqueros (042)",347,330,17,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",66,54,6,1,5
"Obreros construc.,conf.,papel, fab., instr. (044)",84,63,10,4,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",429,361,44,11,13
"Otra (046)",18,,,,18
"Ocupación no especificada (047)",48,42,2,3,1
"Hombres (048)",1016,624,90,50,252
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",11,,1,1,9
"Profes., científicos e intelectuales (050)",175,20,14,28,113
"Técnicos de nivel medio y trab. asimilados (051)",65,25,6,2,32
"Jefes y empleados de oficina (052)",52,2,1,2,47
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",85,73,,2,10
"Agricult.trabaj.calif.agrop.y pesqueros (054)",249,235,14,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",60,49,5,1,5
"Obreros construc.,conf.,papel, fab., instr. (056)",83,62,10,4,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",196,137,39,10,10
"Otra (058)",18,,,,18
"Ocupación no especificada (059)",22,21,,,1
"Mujeres (060)",601,462,26,24,89
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",3,,1,,2
"Profes., científicos e intelectuales (062)",86,18,7,10,51
"Técnicos de nivel medio y trab. asimilados (063)",27,14,4,2,7
"Jefes y empleados de oficina (064)",36,1,2,8,25
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",85,83,1,,1
"Agricult.trabaj.calif.agrop.y pesqueros (066)",98,95,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",6,5,1,,
"Obreros construc.,conf.,papel, fab., instr. (068)",1,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",233,224,5,1,3
"Ocupación no especificada (071)",26,21,2,3,
,,,,,
"RURAL (072)",8750,8095,217,67,371
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",20,,4,1,15
"Profes., científicos e intelectuales (074)",489,117,62,40,270
"Técnicos de nivel medio y trab. asimilados (075)",48,18,3,,27
"Jefes y empleados de oficina (076)",24,6,1,1,16
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",142,134,6,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (078)",4629,4567,60,1,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",75,57,7,2,9
"Obreros construc.,conf.,papel, fab., instr. (080)",99,83,14,1,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",3042,2957,60,20,5
"Otra (082)",23,,,,23
"Ocupación no especificada (083)",159,156,,,3
"Hombres (084)",5007,4511,159,50,287
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",19,,4,1,14
"Profes., científicos e intelectuales (086)",341,76,41,27,197
"Técnicos de nivel medio y trab. asimilados (087)",42,18,3,,21
"Jefes y empleados de oficina (088)",22,6,,1,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",88,87,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",3422,3369,51,1,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",69,52,7,1,9
"Obreros construc.,conf.,papel, fab., instr. (092)",98,83,13,1,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",841,781,39,18,3
"Otra (094)",23,,,,23
"Ocupación no especificada (095)",42,39,,,3
"Mujeres (096)",3743,3584,58,17,84
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",148,41,21,13,73
"Técnicos de nivel medio y trab. asimilados (099)",6,,,,6
"Jefes y empleados de oficina (100)",2,,1,,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",54,47,5,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1207,1198,9,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",6,5,,1,
"Obreros construc.,conf.,papel, fab., instr. (104)",1,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2201,2176,21,2,2
"Ocupación no especificada (107)",117,117,,,
