"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",106,19,1,81,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3255,2,2,2823,428,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",107,,34,69,,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",287,20,97,166,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",5020,38,3877,42,,1053,10,
"Otra (101)",5,5,,,,,,
"Ocupaciñn no especificada (102)",178,15,67,78,4,14,,
"Desocupado (103)",583,,,,,,,583
"Mujeres (104)",2673,166,700,760,5,850,101,91
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,,,
"Profes., científicos e intelectuales (106)",108,91,,17,,,,
"Técnicos de nivel medio y trab. asimilados (107)",22,20,,2,,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",161,18,,132,,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",361,,,357,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",158,,5,141,,12,,
"Obreros construc.,conf.,papel, fab., instr. (112)",4,1,2,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1592,11,658,38,,784,101,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",159,9,35,72,,43,,
"Desocupado (116)",91,,,,,,,91
