"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",47,37,,8,2,,,
"Jefes y empleados de oficina (095)",36,35,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",118,36,4,67,5,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1182,15,11,1021,135,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",170,,138,30,2,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",323,33,132,154,3,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3750,33,3478,59,1,179,,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",24,3,9,9,,3,,
"Desocupado (103)",168,,,,,,,168
"Mujeres (104)",1712,160,850,357,24,190,92,39
"Profes., científicos e intelectuales (106)",57,52,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",26,22,,3,,1,,
"Jefes y empleados de oficina (108)",23,23,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",222,35,8,147,6,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",122,,,104,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",41,,33,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,,2,4,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1107,21,794,61,,139,92,
"Ocupación no especificada (115)",69,7,13,25,,24,,
"Desocupado (116)",39,,,,,,,39
