"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (115)",1492,2,72,809,32,577,,
"Explotación de minas y canteras (117)",4,,1,2,1,,,
"Industrias manufactureras (118)",441,10,49,314,11,57,,
"Suministro de electricidad, gas y agua (119)",5,5,,,,,,
"Construcción (120)",38,3,29,2,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",2957,156,1,2400,34,366,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",19,1,,15,,3,,
"Comercio al por mayor (123)",109,12,1,72,2,22,,
"Comercio al por menor (124)",2829,143,,2313,32,341,,
"Hoteles y restaurantes (125)",945,158,14,693,23,57,,
"Trans., almac. y comunicaciones (126)",120,51,11,42,5,11,,
"Intermediación financiera (127)",37,36,1,,,,,
"Activid.inmobil., empres. y alquileres (128)",142,109,2,26,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",256,199,57,,,,,
"Enseñanza (130)",1238,1178,,52,1,7,,
"Servicios sociales y de salud (131)",263,242,2,19,,,,
"Otras activ. serv.comun.soc y personales (132)",200,79,,115,,6,,
"Hogares privados con servicio doméstico (133)",248,,,,,,248,
"Actividad economica no especificada (135)",295,79,22,107,1,86,,
,,,,,,,,
"RURAL (136)",13257,522,1268,7626,155,3256,53,377
"Agric., ganadería, caza y silvicultura (137)",9884,5,411,6301,127,3040,,
"Pesca (138)",4,1,2,1,,,,
"Explotación de minas y canteras (139)",41,1,34,3,3,,,
"Industrias manufactureras (140)",534,5,117,353,6,53,,
"Suministro de electricidad, gas y agua (141)",12,1,11,,,,,
"Construcción (142)",616,13,490,94,2,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",592,36,11,484,8,53,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",29,1,10,17,1,,,
"Comercio al por mayor (145)",17,1,,12,,4,,
"Comercio al por menor (146)",546,34,1,455,7,49,,
"Hoteles y restaurantes (147)",106,25,6,67,2,6,,
"Trans., almac. y comunicaciones (148)",270,54,25,178,5,8,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",40,29,5,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",206,80,126,,,,,
"Enseñanza (152)",240,209,,27,,4,,
"Servicios sociales y de salud (153)",20,12,,7,1,,,
"Otras activ. serv.comun.soc y personales (154)",55,24,17,13,1,,,
"Hogares privados con servicio doméstico (155)",53,,,,,,53,
"Actividad economica no especificada (157)",205,25,13,92,,75,,
"Desocupado (158)",377,,,,,,,377
"Hombres (159)",8353,366,1043,5355,113,1183,9,284
"Agric., ganadería, caza y silvicultura (160)",6101,4,273,4640,91,1093,,
"Pesca (161)",4,1,2,1,,,,
"Explotación de minas y canteras (162)",37,1,32,1,3,,,
"Industrias manufactureras (163)",343,4,100,203,5,31,,
"Suministro de electricidad, gas y agua (164)",12,1,11,,,,,
"Construcción (165)",587,13,462,94,2,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",230,20,11,179,6,14,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",28,1,10,16,1,,,
"Comercio al por mayor (168)",9,,,8,,1,,
"Comercio al por menor (169)",193,19,1,155,5,13,,
"Hoteles y restaurantes (170)",17,10,1,3,1,2,,
"Trans., almac. y comunicaciones (171)",259,49,21,176,5,8,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",35,25,5,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",167,63,104,,,,,
"Enseñanza (175)",165,144,,18,,3,,
"Servicios sociales y de salud (176)",10,4,,6,,,,
"Otras activ. serv.comun.soc y personales (177)",38,16,14,8,,,,
"Hogares privados con servicio doméstico (178)",9,,,,,,9,
"Actividad economica no especificada (180)",54,10,7,21,,16,,
"Desocupado (181)",284,,,,,,,284
"Mujeres (182)",4904,156,225,2271,42,2073,44,93
"Agric., ganadería, caza y silvicultura (183)",3783,1,138,1661,36,1947,,
"Explotación de minas y canteras (185)",4,,2,2,,,,
"Industrias manufactureras (186)",191,1,17,150,1,22,,
"Construcción (188)",29,,28,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",362,16,,305,2,39,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",8,1,,4,,3,,
"Comercio al por menor (192)",353,15,,300,2,36,,
"Hoteles y restaurantes (193)",89,15,5,64,1,4,,
"Trans., almac. y comunicaciones (194)",11,5,4,2,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",5,4,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",39,17,22,,,,,
"Enseñanza (198)",75,65,,9,,1,,
"Servicios sociales y de salud (199)",10,8,,1,1,,,
"Otras activ. serv.comun.soc y personales (200)",17,8,3,5,1,,,
"Hogares privados con servicio doméstico (201)",44,,,,,,44,
"Actividad economica no especificada (203)",151,15,6,71,,59,,
