"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",5092,976,740,1822,734,728,92
"Agric., ganadería, caza y silvicultura (001)",2744,8,190,1260,719,567,
"Explotación de minas y canteras (003)",9,,9,,,,
"Industrias manufactureras (004)",197,1,116,70,1,9,
"Suministro de electricidad, gas y agua (005)",3,,3,,,,
"Construcción (006)",310,3,259,18,,30,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",220,14,1,176,1,28,
"Venta, mant.y rep. veh.autom.y motoc. (008)",9,,,8,1,,
"Comercio al por mayor (009)",9,3,,4,,2,
"Comercio al por menor (010)",202,11,1,164,,26,
"Hoteles y restaurantes (011)",88,13,5,53,8,9,
"Trans., almac. y comunicaciones (012)",32,10,8,12,1,1,
"Intermediación financiera (013)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (014)",31,26,2,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",330,224,106,,,,
"Enseñanza (016)",573,537,,34,1,1,
"Servicios sociales y de salud (017)",63,60,,3,,,
"Otras activ. serv.comun.soc y personales (018)",116,46,12,53,,5,
"Hogares privados con servicio doméstico (019)",92,,,,,,92
"Actividad economica no especificada (021)",278,28,29,141,2,78,
"Hombres (022)",3727,569,684,1425,679,370,
"Agric., ganadería, caza y silvicultura (023)",2358,8,179,1189,671,311,
"Explotación de minas y canteras (025)",9,,9,,,,
"Industrias manufactureras (026)",168,1,103,54,1,9,
"Suministro de electricidad, gas y agua (027)",3,,3,,,,
"Construcción (028)",309,3,258,18,,30,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",105,9,1,87,1,7,
"Venta, mant.y rep. veh.autom.y motoc. (030)",9,,,8,1,,
"Comercio al por mayor (031)",6,3,,3,,,
"Comercio al por menor (032)",90,6,1,76,,7,
"Hoteles y restaurantes (033)",13,4,1,3,3,2,
"Trans., almac. y comunicaciones (034)",30,9,8,11,1,1,
"Intermediación financiera (035)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (036)",23,18,2,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",222,128,94,,,,
"Enseñanza (038)",359,336,,22,1,,
"Servicios sociales y de salud (039)",17,14,,3,,,
"Otras activ. serv.comun.soc y personales (040)",38,21,12,4,,1,
"Actividad economica no especificada (043)",67,12,14,32,,9,
"Mujeres (044)",1365,407,56,397,55,358,92
"Agric., ganadería, caza y silvicultura (045)",386,,11,71,48,256,
"Industrias manufactureras (048)",29,,13,16,,,
"Construcción (050)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",115,5,,89,,21,
"Comercio al por mayor (053)",3,,,1,,2,
"Comercio al por menor (054)",112,5,,88,,19,
"Hoteles y restaurantes (055)",75,9,4,50,5,7,
"Trans., almac. y comunicaciones (056)",2,1,,1,,,
"Activid.inmobil., empres. y alquileres (058)",8,8,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",108,96,12,,,,
"Enseñanza (060)",214,201,,12,,1,
"Servicios sociales y de salud (061)",46,46,,,,,
"Otras activ. serv.comun.soc y personales (062)",78,25,,49,,4,
"Hogares privados con servicio doméstico (063)",92,,,,,,92
"Actividad economica no especificada (065)",211,16,15,109,2,69,
,,,,,,,
"URBANA (066)",1303,593,144,419,11,108,28
"Agric., ganadería, caza y silvicultura (067)",235,1,28,152,2,52,
"Explotación de minas y canteras (069)",4,,4,,,,
"Industrias manufactureras (070)",74,,31,39,,4,
"Suministro de electricidad, gas y agua (071)",3,,3,,,,
"Construcción (072)",60,3,41,10,,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",161,13,,124,1,23,
"Venta, mant.y rep. veh.autom.y motoc. (074)",5,,,4,1,,
"Comercio al por mayor (075)",9,3,,4,,2,
"Comercio al por menor (076)",147,10,,116,,21,
"Hoteles y restaurantes (077)",53,6,3,32,7,5,
"Trans., almac. y comunicaciones (078)",24,8,5,9,1,1,
"Intermediación financiera (079)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (080)",17,16,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",163,139,24,,,,
"Enseñanza (082)",345,327,,17,,1,
"Servicios sociales y de salud (083)",41,39,,2,,,
"Otras activ. serv.comun.soc y personales (084)",30,19,3,6,,2,
"Hogares privados con servicio doméstico (085)",28,,,,,,28
"Actividad economica no especificada (087)",60,17,2,27,,14,
"Hombres (088)",796,334,139,273,7,43,
"Agric., ganadería, caza y silvicultura (089)",193,1,27,137,2,26,
"Explotación de minas y canteras (091)",4,,4,,,,
"Industrias manufactureras (092)",65,,30,31,,4,
"Suministro de electricidad, gas y agua (093)",3,,3,,,,
"Construcción (094)",60,3,41,10,,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",77,8,,65,1,3,
"Venta, mant.y rep. veh.autom.y motoc. (096)",5,,,4,1,,
"Comercio al por mayor (097)",6,3,,3,,,
"Comercio al por menor (098)",66,5,,58,,3,
"Hoteles y restaurantes (099)",10,3,1,1,3,2,
"Trans., almac. y comunicaciones (100)",22,7,5,8,1,1,
"Intermediación financiera (101)",5,5,,,,,
"Activid.inmobil., empres. y alquileres (102)",11,10,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",103,80,23,,,,
"Enseñanza (104)",203,192,,11,,,
"Servicios sociales y de salud (105)",12,10,,2,,,
"Otras activ. serv.comun.soc y personales (106)",15,10,3,1,,1,
"Actividad economica no especificada (109)",13,5,2,6,,,
"Mujeres (110)",507,259,5,146,4,65,28
"Agric., ganadería, caza y silvicultura (111)",42,,1,15,,26,
"Industrias manufactureras (114)",9,,1,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",84,5,,59,,20,
"Comercio al por mayor (119)",3,,,1,,2,
"Comercio al por menor (120)",81,5,,58,,18,
"Hoteles y restaurantes (121)",43,3,2,31,4,3,
"Trans., almac. y comunicaciones (122)",2,1,,1,,,
"Activid.inmobil., empres. y alquileres (124)",6,6,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",60,59,1,,,,
"Enseñanza (126)",142,135,,6,,1,
"Servicios sociales y de salud (127)",29,29,,,,,
"Otras activ. serv.comun.soc y personales (128)",15,9,,5,,1,
"Hogares privados con servicio doméstico (129)",28,,,,,,28
"Actividad economica no especificada (131)",47,12,,21,,14,
,,,,,,,
"RURAL (132)",3789,383,596,1403,723,620,64
"Agric., ganadería, caza y silvicultura (133)",2509,7,162,1108,717,515,
"Explotación de minas y canteras (135)",5,,5,,,,
"Industrias manufactureras (136)",123,1,85,31,1,5,
"Construcción (138)",250,,218,8,,24,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",59,1,1,52,,5,
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,4,,,
"Comercio al por menor (142)",55,1,1,48,,5,
"Hoteles y restaurantes (143)",35,7,2,21,1,4,
