"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",965,4359,4044,34,92.8,0.8,
"De 45 a 49 años (038)",852,4502,4075,5,90.5,0.1,
"De 50 y más años (039)",2700,18765,16055,,85.6,,
"Viudo(a) (040)",1300,8873,7312,5,82.4,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",6,7,7,1,100,14.3,
"De 20 a 24 años (043)",8,14,14,1,100,7.1,
"De 25 a 29 años (044)",14,34,34,2,100,5.9,
"De 30 a 34 años (045)",15,57,46,,80.7,,
"De 35 a 39 años (046)",24,116,109,1,94,0.9,
"De 40 a 44 años (047)",60,259,244,,94.2,,
"De 45 a 49 años (048)",66,393,325,,82.7,,
"De 50 y más años (049)",1106,7993,6533,,81.7,,
"Divorciado(a) (050)",53,173,158,1,91.3,0.6,
"De 20 a 24 años (053)",1,3,3,1,100,33.3,
"De 25 a 29 años (054)",3,5,5,,100,,
"De 30 a 34 años (055)",4,9,8,,88.9,,
"De 35 a 39 años (056)",8,19,19,,100,,
"De 40 a 44 años (057)",5,14,12,,85.7,,
"De 45 a 49 años (058)",5,22,22,,100,,
"De 50 y más años (059)",27,101,89,,88.1,,
"Soltero(a) (060)",7254,1670,1584,114,94.9,6.8,
"De 12 a 14 años (061)",2744,13,13,3,100,23.1,
"De 15 a 19 años (062)",2492,165,164,52,99.4,31.5,
"De 20 a 24 años (063)",789,251,245,28,97.6,11.2,
"De 25 a 29 años (064)",337,203,196,18,96.6,8.9,
"De 30 a 34 años (065)",236,230,223,6,97,2.6,
"De 35 a 39 años (066)",154,174,165,4,94.8,2.3,
"De 40 a 44 años (067)",125,142,139,3,97.9,2.1,
"De 45 a 49 años (068)",87,104,100,,96.2,,
"De 50 y más años (069)",290,388,339,,87.4,,
,,,,,,,
"URBANA (080)",13939,39240,35565,643,90.6,1.6,
"De 12 a 14 años (081)",1431,18,18,3,100,16.7,
"De 15 a 19 años (082)",1944,461,450,123,97.6,26.7,
"De 20 a 24 años (083)",1464,1500,1480,155,98.7,10.3,
"De 25 a 29 años (084)",1312,2283,2227,135,97.5,5.9,
"De 30 a 34 años (085)",1331,3252,3127,114,96.2,3.5,
"De 35 a 39 años (086)",1301,4287,4073,76,95,1.8,
"De 40 a 44 años (087)",1090,4059,3830,33,94.4,0.8,
"De 45 a 49 años (088)",862,3808,3520,4,92.4,0.1,
"De 50 y más años (089)",3204,19572,16840,,86,,
"Conviviente (090)",4474,13092,12200,409,93.2,3.1,
"De 12 a 14 años (091)",36,9,9,,100,,
"De 15 a 19 años (092)",424,309,300,92,97.1,29.8,
"De 20 a 24 años (093)",747,1015,998,104,98.3,10.2,
"De 25 a 29 años (094)",769,1486,1441,93,97,6.3,
"De 30 a 34 años (095)",679,1778,1706,64,96,3.6,
"De 35 a 39 años (096)",580,2017,1933,40,95.8,2,
"De 40 a 44 años (097)",382,1543,1470,13,95.3,0.8,
"De 45 a 49 años (098)",268,1286,1178,3,91.6,0.2,
"De 50 y más años (099)",589,3649,3165,,86.7,,
"Separado(a) (100)",374,1210,1115,11,92.1,0.9,
"De 12 a 14 años (101)",3,1,1,1,100,100,
"De 15 a 19 años (102)",18,17,17,,100,,
"De 20 a 24 años (103)",33,47,47,3,100,6.4,
"De 25 a 29 años (104)",33,66,64,1,97,1.5,
"De 30 a 34 años (105)",45,83,78,2,94,2.4,
"De 35 a 39 años (106)",43,126,119,3,94.4,2.4,
"De 40 a 44 años (107)",40,128,123,1,96.1,0.8,
"De 45 a 49 años (108)",29,96,95,,99,,
"De 50 y más años (109)",130,646,571,,88.4,,
"Casado(a) (110)",4137,18722,16910,150,90.3,0.8,
"De 15 a 19 años (112)",50,46,45,7,97.8,15.2,
"De 20 a 24 años (113)",183,273,273,26,100,9.5,
"De 25 a 29 años (114)",283,580,573,26,98.8,4.5,
"De 30 a 34 años (115)",434,1185,1141,44,96.3,3.7,
"De 35 a 39 años (116)",556,1935,1828,29,94.5,1.5,
"De 40 a 44 años (117)",542,2146,2000,17,93.2,0.8,
"De 45 a 49 años (118)",476,2183,2024,1,92.7,,
"De 50 y más años (119)",1613,10374,9026,,87,,
"Viudo(a) (120)",737,4915,4108,3,83.6,0.1,
"De 15 a 19 años (122)",4,4,4,1,100,25,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",4,6,6,1,100,16.7,
"De 30 a 34 años (125)",6,24,22,,91.7,,
"De 35 a 39 años (126)",14,66,59,1,89.4,1.5,
"De 40 a 44 años (127)",32,127,123,,96.9,,
"De 45 a 49 años (128)",24,142,126,,88.7,,
"De 50 y más años (129)",652,4545,3767,,82.9,,
"Divorciado(a) (130)",33,92,86,1,93.5,1.1,
"De 20 a 24 años (133)",1,3,3,1,100,33.3,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",2,2,2,,100,,
"De 35 a 39 años (136)",6,13,13,,100,,
"De 40 a 44 años (137)",2,5,5,,100,,
"De 45 a 49 años (138)",4,13,13,,100,,
"De 50 y más años (139)",17,54,48,,88.9,,
"Soltero(a) (140)",4184,1209,1146,69,94.8,5.7,
"De 12 a 14 años (141)",1392,8,8,2,100,25,
"De 15 a 19 años (142)",1448,85,84,23,98.8,27.1,
"De 20 a 24 años (143)",499,161,158,21,98.1,13,
"De 25 a 29 años (144)",222,143,141,14,98.6,9.8,
"De 30 a 34 años (145)",165,180,178,4,98.9,2.2,
"De 35 a 39 años (146)",102,130,121,3,93.1,2.3,
"De 40 a 44 años (147)",92,110,109,2,99.1,1.8,
"De 45 a 49 años (148)",61,88,84,,95.5,,
"De 50 y más años (149)",203,304,263,,86.5,,
,,,,,,,
"RURAL (160)",12722,40077,35757,1030,89.2,2.6,
"De 12 a 14 años (161)",1402,22,21,10,95.5,45.5,
"De 15 a 19 años (162)",1918,774,764,215,98.7,27.8,
"De 20 a 24 años (163)",1756,2433,2351,286,96.6,11.8,
"De 25 a 29 años (164)",1506,3556,3414,216,96,6.1,
"De 30 a 34 años (165)",1237,4053,3864,155,95.3,3.8,
"De 35 a 39 años (166)",1085,4673,4369,104,93.5,2.2,
"De 40 a 44 años (167)",905,4546,4199,38,92.4,0.8,
"De 45 a 49 años (168)",737,4294,3772,6,87.8,0.1,
"De 50 y más años (169)",2176,15726,13003,,82.7,,
"Conviviente (170)",5154,16070,14730,692,91.7,4.3,
"De 12 a 14 años (171)",47,16,15,8,93.8,50,
"De 15 a 19 años (172)",746,567,557,154,98.2,27.2,
"De 20 a 24 años (173)",1108,1725,1662,215,96.3,12.5,
"De 25 a 29 años (174)",943,2319,2226,148,96,6.4,
"De 30 a 34 años (175)",670,2266,2163,87,95.5,3.8,
"De 35 a 39 años (176)",502,2230,2088,58,93.6,2.6,
"De 40 a 44 años (177)",391,2040,1888,20,92.5,1,
"De 45 a 49 años (178)",278,1624,1428,2,87.9,0.1,
"De 50 y más años (179)",469,3283,2703,,82.3,,
"Separado(a) (180)",245,992,870,18,87.7,1.8,
"De 12 a 14 años (181)",1,1,1,1,100,100,
"De 15 a 19 años (182)",15,17,17,7,100,41.2,
"De 20 a 24 años (183)",33,49,44,3,89.8,6.1,
"De 25 a 29 años (184)",29,68,67,3,98.5,4.4,
"De 30 a 34 años (185)",26,73,73,2,100,2.7,
"De 35 a 39 años (186)",31,116,102,2,87.9,1.7,
"De 40 a 44 años (187)",27,120,109,,90.8,,
"De 45 a 49 años (188)",14,75,69,,92,,
"De 50 y más años (189)",69,473,388,,82,,
"Casado(a) (190)",3670,18515,16443,273,88.8,1.5,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",111,107,107,25,100,23.4,
"De 20 a 24 años (193)",318,556,545,60,98,10.8,
"De 25 a 29 años (194)",407,1078,1035,60,96,5.6,
"De 30 a 34 años (195)",459,1624,1553,64,95.6,3.9,
"De 35 a 39 años (196)",488,2227,2079,43,93.4,1.9,
"De 40 a 44 años (197)",423,2213,2044,17,92.4,0.8,
"De 45 a 49 años (198)",376,2319,2051,4,88.4,0.2,
"De 50 y más años (199)",1087,8391,7029,,83.8,,
"Viudo(a) (200)",563,3958,3204,2,80.9,0.1,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",2,3,3,,100,,
"De 20 a 24 años (203)",7,13,13,1,100,7.7,
"De 25 a 29 años (204)",10,28,28,1,100,3.6,
"De 30 a 34 años (205)",9,33,24,,72.7,,
"De 35 a 39 años (206)",10,50,50,,100,,
"De 40 a 44 años (207)",28,132,121,,91.7,,
"De 45 a 49 años (208)",42,251,199,,79.3,,
"De 50 y más años (209)",454,3448,2766,,80.2,,
"Divorciado(a) (210)",20,81,72,,88.9,,
"De 25 a 29 años (214)",2,3,3,,100,,
"De 30 a 34 años (215)",2,7,6,,85.7,,
"De 35 a 39 años (216)",2,6,6,,100,,
"De 40 a 44 años (217)",3,9,7,,77.8,,
"De 45 a 49 años (218)",1,9,9,,100,,
"De 50 y más años (219)",10,47,41,,87.2,,
"Soltero(a) (220)",3070,461,438,45,95,9.8,
"De 12 a 14 años (221)",1352,5,5,1,100,20,
"De 15 a 19 años (222)",1044,80,80,29,100,36.3,
"De 20 a 24 años (223)",290,90,87,7,96.7,7.8,
"De 25 a 29 años (224)",115,60,55,4,91.7,6.7,
"De 30 a 34 años (225)",71,50,45,2,90,4,
"De 35 a 39 años (226)",52,44,44,1,100,2.3,
"De 40 a 44 años (227)",33,32,30,1,93.8,3.1,
"De 45 a 49 años (228)",26,16,16,,100,,
"De 50 y más años (229)",87,84,76,,90.5,,
