"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",60,,,2,8,8,7,5,30
"Industrias manufactureras (048)",42,10,,5,14,5,2,2,4
"Construcción (050)",6,,,3,2,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",346,33,,96,137,21,24,8,27
"Venta, mant.y rep. veh.autom.y motoc. (052)",4,,,,1,1,2,,
"Comercio al por mayor (053)",6,,,1,2,1,2,,
"Comercio al por menor (054)",336,33,,95,134,19,20,8,27
"Hoteles y restaurantes (055)",264,22,2,90,101,16,9,7,17
"Trans., almac. y comunicaciones (056)",22,,,2,10,4,1,2,3
"Intermediación financiera (057)",2,,,1,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",43,,,2,14,5,7,3,12
"Admin.pub. y defensa; p. segur.soc.afil (059)",43,6,,1,8,7,8,1,12
"Enseñanza (060)",221,,,,8,4,39,16,154
"Servicios sociales y de salud (061)",33,1,,2,4,2,7,1,16
"Otras activ. serv.comun.soc y personales (062)",89,10,,34,27,4,5,3,6
"Hogares privados con servicio doméstico (063)",71,5,,25,32,5,2,1,1
"Actividad economica no especificada (065)",135,11,,34,49,11,9,3,18
,,,,,,,,,
"URBANA (066)",4175,202,5,910,1723,279,316,168,572
"Agric., ganadería, caza y silvicultura (067)",936,108,2,383,309,35,44,19,36
"Pesca (068)",7,,,,6,,,,1
"Explotación de minas y canteras (069)",625,5,,87,374,54,42,25,38
"Industrias manufactureras (070)",188,7,,29,102,13,11,10,16
"Suministro de electricidad, gas y agua (071)",8,1,,2,3,1,1,,
"Construcción (072)",290,4,1,74,143,19,14,14,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",584,28,,137,250,52,54,20,43
"Venta, mant.y rep. veh.autom.y motoc. (074)",60,,,10,27,6,11,1,5
"Comercio al por mayor (075)",20,,,1,11,2,4,1,1
"Comercio al por menor (076)",504,28,,126,212,44,39,18,37
"Hoteles y restaurantes (077)",310,18,2,73,147,19,18,14,19
"Trans., almac. y comunicaciones (078)",252,1,,22,153,15,19,17,25
"Intermediación financiera (079)",3,,,1,,,,1,1
"Activid.inmobil., empres. y de alquiler (080)",118,1,,3,43,15,14,7,35
"Admin.pub. y defensa; p. segur.soc.afil (081)",152,7,,11,42,20,24,8,40
"Enseñanza (082)",339,,,,11,11,54,17,246
"Servicios sociales y de salud (083)",44,1,,3,7,1,9,4,19
"Otras activ. serv.comun.soc y personales (084)",126,10,,33,47,10,7,6,13
"Hogares privados con servicio doméstico (085)",58,4,,18,29,3,2,1,1
"Actividad economica no especificada (087)",135,7,,34,57,11,3,5,18
"Hombres (088)",2889,54,3,601,1342,205,222,130,332
"Agric., ganadería, caza y silvicultura (089)",692,32,1,279,268,27,38,19,28
"Pesca (090)",6,,,,5,,,,1
"Explotación de minas y canteras (091)",612,5,,87,367,52,42,24,35
"Industrias manufactureras (092)",160,2,,25,94,9,9,9,12
"Suministro de electricidad, gas y agua (093)",8,1,,2,3,1,1,,
"Construcción (094)",284,4,1,71,141,19,14,14,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",288,2,,61,128,33,34,13,17
"Venta, mant.y rep. veh.autom.y motoc. (096)",58,,,10,26,6,10,1,5
"Comercio al por mayor (097)",16,,,1,9,1,3,1,1
"Comercio al por menor (098)",214,2,,50,93,26,21,11,11
"Hoteles y restaurantes (099)",110,1,1,16,63,7,10,8,4
"Trans., almac. y comunicaciones (100)",236,1,,21,144,12,19,17,22
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",78,1,,1,30,10,8,4,24
"Admin.pub. y defensa; p. segur.soc.afil (103)",111,2,,10,34,13,16,7,29
"Enseñanza (104)",157,,,,4,9,24,6,114
"Servicios sociales y de salud (105)",15,,,1,3,,3,3,5
"Otras activ. serv.comun.soc y personales (106)",50,2,,5,23,7,2,3,8
"Hogares privados con servicio doméstico (107)",4,,,1,3,,,,
"Actividad economica no especificada (109)",77,1,,21,32,6,2,2,13
"Mujeres (110)",1286,148,2,309,381,74,94,38,240
"Agric., ganadería, caza y silvicultura (111)",244,76,1,104,41,8,6,,8
"Pesca (112)",1,,,,1,,,,
"Explotación de minas y canteras (113)",13,,,,7,2,,1,3
"Industrias manufactureras (114)",28,5,,4,8,4,2,1,4
"Construcción (116)",6,,,3,2,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",296,26,,76,122,19,20,7,26
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,1,,1,,
"Comercio al por mayor (119)",4,,,,2,1,1,,
"Comercio al por menor (120)",290,26,,76,119,18,18,7,26
"Hoteles y restaurantes (121)",200,17,1,57,84,12,8,6,15
"Trans., almac. y comunicaciones (122)",16,,,1,9,3,,,3
"Intermediación financiera (123)",2,,,1,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",40,,,2,13,5,6,3,11
"Admin.pub. y defensa; p. segur.soc.afil (125)",41,5,,1,8,7,8,1,11
"Enseñanza (126)",182,,,,7,2,30,11,132
"Servicios sociales y de salud (127)",29,1,,2,4,1,6,1,14
"Otras activ. serv.comun.soc y personales (128)",76,8,,28,24,3,5,3,5
"Hogares privados con servicio doméstico (129)",54,4,,17,26,3,2,1,1
"Actividad economica no especificada (131)",58,6,,13,25,5,1,3,5
,,,,,,,,,
"RURAL (132)",3375,152,2,826,1221,272,314,157,431
"Agric., ganadería, caza y silvicultura (133)",1159,100,,517,387,52,16,33,54
"Pesca (134)",7,1,,4,2,,,,
"Explotación de minas y canteras (135)",1110,12,,97,369,143,188,70,231
"Industrias manufactureras (136)",74,5,,9,38,10,5,2,5
"Suministro de electricidad, gas y agua (137)",2,,,,2,,,,
"Construcción (138)",102,2,,25,43,4,7,7,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",127,8,,36,42,10,16,4,11
"Venta, mant.y rep. veh.autom.y motoc. (140)",23,,,4,8,3,5,,3
"Comercio al por mayor (141)",4,,,2,1,,1,,
"Comercio al por menor (142)",100,8,,30,33,7,10,4,8
"Hoteles y restaurantes (143)",90,5,1,40,32,4,1,3,4
"Trans., almac. y comunicaciones (144)",78,1,,8,50,3,6,9,1
"Activid.inmobil., empres. y de alquiler (146)",35,,,4,12,2,3,7,7
"Admin.pub. y defensa; p. segur.soc.afil (147)",12,1,,,6,2,,,3
"Enseñanza (148)",76,,,,3,3,12,10,48
"Servicios sociales y de salud (149)",6,,,,,3,1,,2
"Otras activ. serv.comun.soc y personales (150)",51,4,,11,18,6,5,,7
"Hogares privados con servicio doméstico (151)",20,2,,8,8,2,,,
"Actividad economica no especificada (153)",426,11,1,67,209,28,54,12,44
"Hombres (154)",2720,62,1,581,1065,240,275,143,353
"Agric., ganadería, caza y silvicultura (155)",841,36,,365,306,46,9,33,46
"Pesca (156)",6,1,,3,2,,,,
"Explotación de minas y canteras (157)",1063,12,,95,368,137,181,66,204
"Industrias manufactureras (158)",60,,,8,32,9,5,1,5
"Suministro de electricidad, gas y agua (159)",2,,,,2,,,,
"Construcción (160)",102,2,,25,43,4,7,7,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,1,,16,27,8,12,3,10
"Venta, mant.y rep. veh.autom.y motoc. (162)",21,,,4,8,2,4,,3
"Comercio al por mayor (163)",2,,,1,1,,,,
"Comercio al por menor (164)",54,1,,11,18,6,8,3,7
"Hoteles y restaurantes (165)",26,,,7,15,,,2,2
"Trans., almac. y comunicaciones (166)",72,1,,7,49,2,5,7,1
"Activid.inmobil., empres. y de alquiler (168)",32,,,4,11,2,2,7,6
"Admin.pub. y defensa; p. segur.soc.afil (169)",10,,,,6,2,,,2
"Enseñanza (170)",37,,,,2,1,3,5,26
"Servicios sociales y de salud (171)",2,,,,,2,,,
"Otras activ. serv.comun.soc y personales (172)",38,2,,5,15,5,5,,6
"Hogares privados con servicio doméstico (173)",3,1,,,2,,,,
"Actividad economica no especificada (175)",349,6,1,46,185,22,46,12,31
"Mujeres (176)",655,90,1,245,156,32,39,14,78
"Agric., ganadería, caza y silvicultura (177)",318,64,,152,81,6,7,,8
"Pesca (178)",1,,,1,,,,,
"Explotación de minas y canteras (179)",47,,,2,1,6,7,4,27
"Industrias manufactureras (180)",14,5,,1,6,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",50,7,,20,15,2,4,1,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,1,1,,
"Comercio al por mayor (185)",2,,,1,,,1,,
"Comercio al por menor (186)",46,7,,19,15,1,2,1,1
"Hoteles y restaurantes (187)",64,5,1,33,17,4,1,1,2
"Trans., almac. y comunicaciones (188)",6,,,1,1,1,1,2,
"Activid.inmobil., empres. y de alquiler (190)",3,,,,1,,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,1,,,,,,,1
"Enseñanza (192)",39,,,,1,2,9,5,22
"Servicios sociales y de salud (193)",4,,,,,1,1,,2
"Otras activ. serv.comun.soc y personales (194)",13,2,,6,3,1,,,1
"Hogares privados con servicio doméstico (195)",17,1,,8,6,2,,,
"Actividad economica no especificada (197)",77,5,,21,24,6,8,,13
