"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",86,85,1,32,36,14,2,,,,1,155
"De 30 a 34 años (025)",72,72,2,20,20,15,11,4,,,,177
"De 35 a 39 años (026)",75,73,1,15,15,13,17,9,3,,2,243
"De 40 a 44 años (027)",68,68,1,8,9,9,20,19,1,1,,284
"De 45 a 49 años (028)",46,46,1,5,9,3,10,5,6,7,,236
"De 50 y más años (029)",165,165,3,19,23,11,38,32,26,13,,834
"Casado(a) (030)",7347,7318,158,390,700,871,1673,1410,1097,1019,29,41710
"De 12 a 14 años (031)",3,1,1,,,,,,,,2,
"De 15 a 19 años (032)",39,35,10,14,8,2,1,,,,4,40
"De 20 a 24 años (033)",296,292,16,93,114,49,18,2,,,4,557
"De 25 a 29 años (034)",580,577,15,66,175,183,123,15,,,3,1588
"De 30 a 34 años (035)",851,846,16,63,161,207,276,96,23,4,5,3047
"De 35 a 39 años (036)",1025,1024,6,29,83,157,396,258,79,16,1,4940
"De 40 a 44 años (037)",951,947,17,22,47,92,246,260,187,76,4,5575
"De 45 a 49 años (038)",832,832,7,11,21,46,200,218,181,148,,5662
"De 50 y más años (039)",2770,2764,70,92,91,135,413,561,627,775,6,20301
"Viudo(a) (040)",1439,1419,47,59,87,96,280,331,263,256,20,9010
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 20 a 24 años (043)",5,5,,3,,,2,,,,,12
"De 25 a 29 años (044)",8,8,,1,3,1,3,,,,,23
"De 30 a 34 años (045)",20,19,2,1,4,2,5,4,1,,1,71
"De 35 a 39 años (046)",25,25,,2,2,6,13,1,,1,,97
"De 40 a 44 años (047)",61,61,1,2,2,6,19,13,13,5,,353
"De 45 a 49 años (048)",82,81,1,6,2,11,18,20,17,6,1,465
"De 50 y más años (049)",1237,1220,43,44,74,70,220,293,232,244,17,7989
"Divorciado(a) (050)",60,60,5,10,6,6,15,10,3,5,,257
"De 15 a 19 años (052)",1,1,,,1,,,,,,,2
"De 20 a 24 años (053)",4,4,2,2,,,,,,,,2
"De 25 a 29 años (054)",7,7,1,5,,1,,,,,,8
"De 35 a 39 años (056)",7,7,1,,,,4,2,,,,30
"De 40 a 44 años (057)",9,9,,,1,1,4,1,2,,,47
"De 45 a 49 años (058)",4,4,,,2,,2,,,,,13
"De 50 y más años (059)",28,28,1,3,2,4,5,7,1,5,,155
"Soltero(a) (060)",5664,5351,4911,268,94,46,32,,,,313,722
"De 12 a 14 años (061)",2299,2299,2295,4,,,,,,,,4
"De 15 a 19 años (062)",2065,2065,2017,46,2,,,,,,,50
"De 20 a 24 años (063)",535,440,353,74,11,2,,,,,95,102
"De 25 a 29 años (064)",257,169,90,50,23,5,1,,,,88,115
"De 30 a 34 años (065)",150,110,45,29,25,7,4,,,,40,116
"De 35 a 39 años (066)",100,70,28,18,11,10,3,,,,30,82
"De 40 a 44 años (067)",39,31,11,7,4,2,7,,,,8,49
"De 45 a 49 años (068)",39,29,9,12,2,4,2,,,,10,36
"De 50 y más años (069)",180,138,63,28,16,16,15,,,,42,168
,,,,,,,,,,,,
"URBANA (080)",5959,5797,1810,669,648,594,817,582,377,300,162,17660
"De 12 a 14 años (081)",752,746,742,4,,,,,,,6,4
"De 15 a 19 años (082)",795,779,709,61,8,1,,,,,16,80
"De 20 a 24 años (083)",526,485,153,198,98,32,3,1,,,41,509
"De 25 a 29 años (084)",586,542,74,143,160,110,52,3,,,44,1031
"De 30 a 34 años (085)",655,632,45,120,157,139,134,31,6,,23,1675
"De 35 a 39 años (086)",557,550,18,48,89,111,170,90,22,2,7,2098
"De 40 a 44 años (087)",466,462,9,25,45,76,135,100,50,22,4,2249
"De 45 a 49 años (088)",383,378,7,20,23,35,110,78,66,39,5,2154
"De 50 y más años (089)",1239,1223,53,50,68,90,213,279,233,237,16,7860
"Conviviente (090)",1124,1093,95,347,254,166,142,51,26,12,31,2667
"De 12 a 14 años (091)",6,1,1,,,,,,,,5,
"De 15 a 19 años (092)",71,60,20,35,5,,,,,,11,45
"De 20 a 24 años (093)",256,250,32,131,61,26,,,,,6,331
"De 25 a 29 años (094)",257,252,20,86,78,42,25,1,,,5,479
"De 30 a 34 años (095)",217,213,11,56,55,42,42,7,,,4,520
"De 35 a 39 años (096)",131,131,4,19,31,26,35,11,4,1,,435
"De 40 a 44 años (097)",75,75,,7,13,18,19,12,6,,,302
"De 45 a 49 años (098)",37,37,2,4,5,4,8,9,4,1,,169
"De 50 y más años (099)",74,74,5,9,6,8,13,11,12,10,,386
"Separado(a) (100)",235,229,1,64,47,32,40,28,10,7,6,775
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",18,15,,15,,,,,,,3,15
"De 20 a 24 años (103)",28,27,,19,6,1,,1,,,1,40
"De 25 a 29 años (104)",23,22,,6,9,6,1,,,,1,46
"De 30 a 34 años (105)",31,31,,9,11,7,3,1,,,,71
"De 35 a 39 años (106)",32,31,,8,4,7,8,3,1,,1,100
"De 40 a 44 años (107)",33,33,1,3,7,4,8,9,1,,,131
"De 45 a 49 años (108)",13,13,,1,3,2,4,,,3,,68
"De 50 y más años (109)",56,56,,2,7,5,16,14,8,4,,303
"Casado(a) (110)",2279,2266,47,148,288,353,534,403,277,216,13,11490
"De 12 a 14 años (111)",2,1,1,,,,,,,,1,
"De 15 a 19 años (112)",8,7,1,3,2,1,,,,,1,10
"De 20 a 24 años (113)",67,66,3,25,30,5,3,,,,1,113
"De 25 a 29 años (114)",181,179,8,24,61,59,25,2,,,2,442
"De 30 a 34 años (115)",335,333,9,45,79,86,86,23,5,,2,1016
"De 35 a 39 años (116)",356,355,3,16,50,74,119,75,17,1,1,1499
"De 40 a 44 años (117)",323,322,5,12,23,51,96,74,41,20,1,1677
"De 45 a 49 años (118)",284,284,3,3,13,25,86,62,58,34,,1748
"De 50 y más años (119)",723,719,14,20,30,52,119,167,156,161,4,4985
"Viudo(a) (120)",392,386,16,17,22,28,81,95,63,64,6,2376
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",3,3,,1,1,,1,,,,,7
"De 30 a 34 años (125)",5,5,,,1,1,2,,1,,,23
"De 35 a 39 años (126)",7,7,,1,,2,4,,,,,24
"De 40 a 44 años (127)",16,16,,1,,2,6,4,1,2,,89
"De 45 a 49 años (128)",29,28,,4,,3,9,7,4,1,1,141
"De 50 y más años (129)",331,327,16,10,20,20,59,84,57,61,4,2092
"Divorciado(a) (130)",23,23,1,2,3,3,7,5,1,1,,105
"De 20 a 24 años (133)",1,1,1,,,,,,,,,
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 35 a 39 años (136)",2,2,,,,,1,1,,,,10
"De 40 a 44 años (137)",4,4,,,,,2,1,1,,,25
"De 45 a 49 años (138)",3,3,,,1,,2,,,,,11
"De 50 y más años (139)",11,11,,,2,3,2,3,,1,,57
"Soltero(a) (140)",1906,1800,1650,91,34,12,13,,,,106,247
"De 12 a 14 años (141)",743,743,740,3,,,,,,,,3
"De 15 a 19 años (142)",697,697,688,8,1,,,,,,,10
"De 20 a 24 años (143)",174,141,117,23,1,,,,,,33,25
"De 25 a 29 años (144)",120,84,46,24,11,3,,,,,36,55
"De 30 a 34 años (145)",67,50,25,10,11,3,1,,,,17,45
"De 35 a 39 años (146)",29,24,11,4,4,2,3,,,,5,30
"De 40 a 44 años (147)",15,12,3,2,2,1,4,,,,3,25
"De 45 a 49 años (148)",17,13,2,8,1,1,1,,,,4,17
"De 50 y más años (149)",44,36,18,9,3,2,4,,,,8,37
,,,,,,,,,,,,
"RURAL (160)",12309,12009,3564,1127,1076,925,1694,1445,1113,1065,300,44311
"De 12 a 14 años (161)",1568,1563,1558,5,,,,,,,5,5
"De 15 a 19 años (162)",1671,1637,1397,197,40,2,1,,,,34,287
"De 20 a 24 años (163)",1191,1106,288,403,283,100,29,3,,,85,1411
"De 25 a 29 años (164)",1027,970,80,178,284,235,175,18,,,57,2315
"De 30 a 34 años (165)",941,912,33,90,172,203,278,109,23,4,29,3179
"De 35 a 39 años (166)",988,962,26,53,84,127,348,230,76,18,26,4467
"De 40 a 44 años (167)",832,824,22,25,38,60,205,236,170,68,8,4896
"De 45 a 49 años (168)",724,718,16,18,26,36,145,188,152,137,6,4848
"De 50 y más años (169)",3367,3317,144,158,149,162,513,661,692,838,50,22903
"Conviviente (170)",1971,1915,148,514,445,266,270,155,65,52,56,5495
"De 12 a 14 años (171)",11,7,3,4,,,,,,,4,4
"De 15 a 19 años (172)",232,204,59,117,27,1,,,,,28,174
"De 20 a 24 años (173)",528,511,37,236,174,52,11,1,,,17,792
"De 25 a 29 años (174)",418,414,27,81,129,99,73,5,,,4,978
"De 30 a 34 años (175)",286,284,2,41,64,69,74,29,5,,2,923
"De 35 a 39 años (176)",182,182,4,18,31,26,50,39,12,2,,738
"De 40 a 44 años (177)",95,95,1,4,7,8,25,31,11,8,,535
"De 45 a 49 años (178)",67,67,3,,8,3,15,14,10,14,,421
"De 50 y más años (179)",152,151,12,13,5,8,22,36,27,28,1,930
"Separado(a) (180)",428,421,9,144,91,36,59,42,26,14,7,1335
"De 15 a 19 años (182)",39,36,,31,5,,,,,,3,41
"De 20 a 24 años (183)",65,62,1,43,15,2,1,,,,3,84
"De 25 a 29 años (184)",63,63,1,26,27,8,1,,,,,109
"De 30 a 34 años (185)",41,41,2,11,9,8,8,3,,,,106
"De 35 a 39 años (186)",43,42,1,7,11,6,9,6,2,,1,143
"De 40 a 44 años (187)",35,35,,5,2,5,12,10,,1,,153
"De 45 a 49 años (188)",33,33,1,4,6,1,6,5,6,4,,168
"De 50 y más años (189)",109,109,3,17,16,6,22,18,18,9,,531
"Casado(a) (190)",5068,5052,111,242,412,518,1139,1007,820,803,16,30220
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",31,28,9,11,6,1,1,,,,3,30
"De 20 a 24 años (193)",229,226,13,68,84,44,15,2,,,3,444
"De 25 a 29 años (194)",399,398,7,42,114,124,98,13,,,1,1146
"De 30 a 34 años (195)",516,513,7,18,82,121,190,73,18,4,3,2031
"De 35 a 39 años (196)",669,669,3,13,33,83,277,183,62,15,,3441
"De 40 a 44 años (197)",628,625,12,10,24,41,150,186,146,56,3,3898
"De 45 a 49 años (198)",548,548,4,8,8,21,114,156,123,114,,3914
"De 50 y más años (199)",2047,2045,56,72,61,83,294,394,471,614,2,15316
"Viudo(a) (200)",1047,1033,31,42,65,68,199,236,200,192,14,6634
"De 20 a 24 años (203)",5,5,,3,,,2,,,,,12
"De 25 a 29 años (204)",5,5,,,2,1,2,,,,,16
"De 30 a 34 años (205)",15,14,2,1,3,1,3,4,,,1,48
"De 35 a 39 años (206)",18,18,,1,2,4,9,1,,1,,73
"De 40 a 44 años (207)",45,45,1,1,2,4,13,9,12,3,,264
"De 45 a 49 años (208)",53,53,1,2,2,8,9,13,13,5,,324
"De 50 y más años (209)",906,893,27,34,54,50,161,209,175,183,13,5897
"Divorciado(a) (210)",37,37,4,8,3,3,8,5,2,4,,152
"De 15 a 19 años (212)",1,1,,,1,,,,,,,2
"De 20 a 24 años (213)",3,3,1,2,,,,,,,,2
"De 25 a 29 años (214)",5,5,1,3,,1,,,,,,6
"De 35 a 39 años (216)",5,5,1,,,,3,1,,,,20
"De 40 a 44 años (217)",5,5,,,1,1,2,,1,,,22
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",17,17,1,3,,1,3,4,1,4,,98
"Soltero(a) (220)",3758,3551,3261,177,60,34,19,,,,207,475
"De 12 a 14 años (221)",1556,1556,1555,1,,,,,,,,1
"De 15 a 19 años (222)",1368,1368,1329,38,1,,,,,,,40
"De 20 a 24 años (223)",361,299,236,51,10,2,,,,,62,77
"De 25 a 29 años (224)",137,85,44,26,12,2,1,,,,52,60
"De 30 a 34 años (225)",83,60,20,19,14,4,3,,,,23,71
"De 35 a 39 años (226)",71,46,17,14,7,8,,,,,25,52
"De 40 a 44 años (227)",24,19,8,5,2,1,3,,,,5,24
"De 45 a 49 años (228)",22,16,7,4,1,3,1,,,,6,19
"De 50 y más años (229)",136,102,45,19,13,14,11,,,,34,131
