"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia AYABACA (000)",138403,70777,67626,15845,7888,7957,122558,62889,59669
"Menores de 1 año (001)",3393,1710,1683,293,152,141,3100,1558,1542
"Menores de 1 mes (002)",291,137,154,23,14,9,268,123,145
"De 1 a 11 meses (003)",3102,1573,1529,270,138,132,2832,1435,1397
"De 1 a 4 años (004)",15035,7574,7461,1192,605,587,13843,6969,6874
"1 año (005)",3552,1809,1743,301,153,148,3251,1656,1595
"2 años (006)",3535,1816,1719,286,153,133,3249,1663,1586
"3 años (007)",3915,1949,1966,304,147,157,3611,1802,1809
"4 años (008)",4033,2000,2033,301,152,149,3732,1848,1884
"De 5 a 9 años (009)",18471,9460,9011,1503,752,751,16968,8708,8260
"5 años (010)",3726,1935,1791,277,135,142,3449,1800,1649
"6 años (011)",3432,1764,1668,295,147,148,3137,1617,1520
"7 años (012)",3971,1992,1979,298,147,151,3673,1845,1828
"8 años (013)",3665,1913,1752,310,158,152,3355,1755,1600
"9 años (014)",3677,1856,1821,323,165,158,3354,1691,1663
"De 10 a 14 años (015)",19657,10001,9656,1879,894,985,17778,9107,8671
"10 años (016)",4039,2065,1974,359,179,180,3680,1886,1794
"11 años (017)",3842,1905,1937,336,163,173,3506,1742,1764
"12 años (018)",4203,2134,2069,380,177,203,3823,1957,1866
"13 años (019)",3870,1963,1907,394,184,210,3476,1779,1697
"14 años (020)",3703,1934,1769,410,191,219,3293,1743,1550
"De 15 a 19 años (021)",13698,7399,6299,1774,860,914,11924,6539,5385
"15 años (022)",3337,1738,1599,427,201,226,2910,1537,1373
"16 años (023)",3101,1649,1452,404,179,225,2697,1470,1227
"17 años (024)",2899,1605,1294,368,180,188,2531,1425,1106
"18 años (025)",2414,1370,1044,291,151,140,2123,1219,904
"19 años (026)",1947,1037,910,284,149,135,1663,888,775
"De 20 a 24 años (027)",9567,5015,4552,1181,633,548,8386,4382,4004
"20 años (028)",2195,1184,1011,249,131,118,1946,1053,893
"21 años (029)",1513,773,740,203,104,99,1310,669,641
"22 años (030)",2049,1121,928,250,157,93,1799,964,835
"23 años (031)",1902,973,929,252,124,128,1650,849,801
"24 años (032)",1908,964,944,227,117,110,1681,847,834
"De 25 a 29 años (033)",8549,4342,4207,1149,559,590,7400,3783,3617
"25 años (034)",1873,928,945,226,95,131,1647,833,814
"26 años (035)",1658,851,807,232,108,124,1426,743,683
"27 años (036)",1794,923,871,246,128,118,1548,795,753
"28 años (037)",1729,872,857,236,114,122,1493,758,735
"29 años (038)",1495,768,727,209,114,95,1286,654,632
"De 30 a 34 años (039)",7932,4009,3923,1126,574,552,6806,3435,3371
"30 años (040)",2168,1113,1055,281,136,145,1887,977,910
