"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",11,10,8,1,1,,,,,,1,3
"De 20 a 24 años (023)",11,11,7,1,2,1,,,,,,8
"De 25 a 29 años (024)",20,18,1,6,4,3,4,,,,2,39
"De 30 a 34 años (025)",20,18,2,1,1,3,8,2,1,,2,67
"De 35 a 39 años (026)",13,11,,1,1,1,4,4,,,2,49
"Primaria (030)",26545,25952,6314,2863,3216,2977,4547,2884,1764,1387,593,87492
"De 12 a 14 años (031)",3648,3619,3602,16,1,,,,,,29,18
"De 15 a 19 años (032)",2356,2271,1605,533,119,10,4,,,,85,817
"De 20 a 24 años (033)",2590,2421,492,889,703,259,74,4,,,169,3410
"De 25 a 29 años (034)",2816,2713,181,568,865,623,419,52,5,,103,6319
"De 30 a 34 años (035)",2782,2720,111,300,586,656,799,223,38,7,62,8742
"De 35 a 39 años (036)",2832,2789,92,189,379,528,959,469,142,31,43,11272
"De 40 a 44 años (037)",2556,2510,57,121,228,363,789,558,262,132,46,12397
"De 45 a 49 años (038)",2155,2130,46,84,148,233,592,520,311,196,25,11942
"De 50 y más años (039)",4810,4779,128,163,187,305,911,1058,1006,1021,31,32575
"Secundaria (040)",20250,19524,9868,3262,2593,1702,1514,412,120,53,726,24313
"De 12 a 14 años (041)",3421,3397,3384,12,1,,,,,,24,14
"De 15 a 19 años (042)",6106,5939,5228,625,77,6,3,,,,167,809
"De 20 a 24 años (043)",3052,2796,904,1247,520,103,20,2,,,256,2693
"De 25 a 29 años (044)",2149,2012,148,709,729,321,93,10,2,,137,3598
"De 30 a 34 años (045)",1741,1685,73,333,542,425,284,25,2,1,56,4084
"De 35 a 39 años (046)",1392,1364,43,149,352,345,387,74,11,3,28,4152
"De 40 a 44 años (047)",947,927,33,79,174,252,282,86,16,5,20,3144
"De 45 a 49 años (048)",644,632,24,40,107,131,216,82,23,9,12,2407
"De 50 y más años (049)",798,772,31,68,91,119,229,133,66,35,26,3412
"Sup. no Univ. incompleta (050)",2305,2108,1049,499,296,154,83,17,8,2,197,2104
"De 15 a 19 años (052)",526,522,483,38,,1,,,,,4,41
"De 20 a 24 años (053)",769,657,458,176,21,1,1,,,,112,225
"De 25 a 29 años (054)",331,286,69,141,57,17,1,,1,,45,319
"De 30 a 34 años (055)",244,222,16,64,86,45,10,,1,,22,421
"De 35 a 39 años (056)",207,199,10,50,73,42,24,,,,8,425
"De 40 a 44 años (057)",95,93,7,14,30,23,18,1,,,2,225
"De 45 a 49 años (058)",63,62,1,4,20,16,14,5,2,,1,198
"De 50 y más años (059)",70,67,5,12,9,9,15,11,4,2,3,250
"Sup. no Univ. completa (060)",2926,2615,656,816,583,353,169,24,7,7,311,4066
"De 20 a 24 años (063)",512,412,270,124,16,2,,,,,100,162
"De 25 a 29 años (064)",682,574,203,257,93,18,3,,,,108,509
"De 30 a 34 años (065)",568,516,82,230,142,53,9,,,,52,714
"De 35 a 39 años (066)",434,405,35,105,145,87,31,2,,,29,796
"De 40 a 44 años (067)",275,264,26,36,87,72,40,2,,1,11,621
"De 45 a 49 años (068)",211,205,14,34,55,58,40,3,,1,6,520
"De 50 y más años (069)",244,239,26,30,45,63,46,17,7,5,5,744
"Sup. Univ. incompleta (070)",1439,1283,730,243,163,82,55,7,3,,156,1120
"De 15 a 19 años (072)",294,291,282,9,,,,,,,3,9
"De 20 a 24 años (073)",546,453,345,96,8,2,1,1,,,93,128
"De 25 a 29 años (074)",208,166,60,61,39,5,1,,,,42,159
"De 30 a 34 años (075)",129,120,23,37,42,15,3,,,,9,178
"De 35 a 39 años (076)",97,94,8,20,31,19,14,2,,,3,212
"De 40 a 44 años (077)",76,73,6,9,25,19,13,1,,,3,178
"De 45 a 49 años (078)",46,45,1,5,14,14,9,1,1,,1,130
"De 50 y más años (079)",43,41,5,6,4,8,14,2,2,,2,126
"Sup. Univ. completa (080)",2599,2281,515,667,543,313,202,24,13,4,318,3868
"De 20 a 24 años (083)",321,219,136,77,6,,,,,,102,89
"De 25 a 29 años (084)",522,399,168,164,55,9,2,1,,,123,317
"De 30 a 34 años (085)",508,462,100,186,126,38,12,,,,46,604
"De 35 a 39 años (086)",400,375,42,104,126,75,27,1,,,25,702
"De 40 a 44 años (087)",363,353,33,60,118,88,49,3,2,,10,807
"De 45 a 49 años (088)",244,239,20,43,63,56,49,5,3,,5,602
"De 50 y más años (089)",241,234,16,33,49,47,63,14,8,4,7,747
,,,,,,,,,,,,
"URBANA (100)",35362,33663,11337,5372,4905,3593,4133,2095,1273,955,1699,79129
"De 12 a 14 años (101)",3467,3433,3410,22,1,,,,,,34,24
"De 15 a 19 años (102)",5330,5201,4558,553,80,6,4,,,,129,747
"De 20 a 24 años (103)",4658,4052,1891,1449,561,117,30,4,,,606,3073
"De 25 a 29 años (104)",3943,3496,619,1273,1018,422,151,9,4,,447,5300
"De 30 a 34 años (105)",3647,3469,302,852,1076,698,470,59,11,1,178,7576
"De 35 a 39 años (106)",3365,3264,154,485,871,740,805,172,30,7,101,9357
"De 40 a 44 años (107)",2925,2851,134,256,557,642,813,317,100,32,74,10053
"De 45 a 49 años (108)",2305,2269,82,173,358,420,669,358,154,55,36,9310
"De 50 y más años (109)",5722,5628,187,309,383,548,1191,1176,974,860,94,33689
"Sin nivel (110)",2505,2428,175,132,150,206,434,474,426,431,77,14625
"De 12 a 14 años (111)",15,15,15,,,,,,,,,
"De 15 a 19 años (112)",59,54,46,6,2,,,,,,5,10
"De 20 a 24 años (113)",71,60,26,14,10,6,3,1,,,11,70
"De 25 a 29 años (114)",79,67,9,14,12,19,12,1,,,12,154
"De 30 a 34 años (115)",95,89,7,7,17,25,25,6,2,,6,282
"De 35 a 39 años (116)",139,134,8,9,20,30,42,17,6,2,5,507
"De 40 a 44 años (117)",178,174,12,9,8,17,54,43,23,8,4,874
"De 45 a 49 años (118)",191,189,7,13,13,14,53,52,24,13,2,996
"De 50 y más años (119)",1678,1646,45,60,68,95,245,354,371,408,32,11732
"Educacion Inicial (120)",36,34,13,5,4,3,6,2,1,,2,67
"De 12 a 14 años (121)",5,5,5,,,,,,,,,
"De 15 a 19 años (122)",6,6,4,1,1,,,,,,,3
"De 20 a 24 años (123)",4,4,3,,1,,,,,,,2
"De 25 a 29 años (124)",6,5,,3,1,1,,,,,1,8
"De 30 a 34 años (125)",10,10,1,1,1,2,3,1,1,,,35
"De 35 a 39 años (126)",5,4,,,,,3,1,,,1,19
"Primaria (130)",10728,10489,2126,1075,1405,1321,2094,1267,725,476,239,36706
"De 12 a 14 años (131)",1309,1292,1279,13,,,,,,,17,13
"De 15 a 19 años (132)",659,635,451,145,37,1,1,,,,24,226
"De 20 a 24 años (133)",703,647,136,247,192,57,14,1,,,56,868
"De 25 a 29 años (134)",860,812,62,196,298,169,82,4,1,,48,1672
"De 30 a 34 años (135)",1015,994,46,136,283,241,241,41,5,1,21,2769
"De 35 a 39 años (136)",1146,1132,32,107,210,256,392,113,19,3,14,3913
"De 40 a 44 años (137)",1209,1181,28,70,151,222,420,205,66,19,28,4949
"De 45 a 49 años (138)",1045,1036,23,47,103,153,333,233,107,37,9,5023
"De 50 y más años (139)",2782,2760,69,114,131,222,611,670,527,416,22,17273
"Secundaria (140)",13606,13122,6326,2133,1879,1235,1128,289,94,38,484,17518
"De 12 a 14 años (141)",2138,2121,2111,9,1,,,,,,17,11
"De 15 a 19 años (142)",3843,3749,3344,358,40,4,3,,,,94,462
"De 20 a 24 años (143)",1903,1734,612,750,311,49,11,1,,,169,1572
"De 25 a 29 años (144)",1430,1337,106,494,486,194,52,3,2,,93,2303
"De 30 a 34 años (145)",1231,1195,52,250,416,294,170,11,2,,36,2765
"De 35 a 39 años (146)",1051,1029,33,115,296,259,283,36,5,2,22,2997
"De 40 a 44 años (147)",773,755,25,65,151,212,226,63,9,4,18,2501
"De 45 a 49 años (148)",537,525,18,33,96,115,179,61,18,5,12,1945
"De 50 y más años (149)",700,677,25,59,82,108,204,114,58,27,23,2962
"Sup. no Univ. incompleta (150)",2053,1887,952,441,266,130,76,14,7,1,166,1846
"De 15 a 19 años (152)",479,476,441,34,,1,,,,,3,37
"De 20 a 24 años (153)",689,594,416,157,19,1,1,,,,95,202
"De 25 a 29 años (154)",289,249,61,125,51,11,,,1,,40,269
"De 30 a 34 años (155)",206,188,14,51,76,38,8,,1,,18,358
"De 35 a 39 años (156)",180,176,8,47,66,34,21,,,,4,372
"De 40 a 44 años (157)",91,89,6,14,28,22,18,1,,,2,218
"De 45 a 49 años (158)",58,57,1,3,19,14,13,5,2,,1,185
"De 50 y más años (159)",61,58,5,10,7,9,15,8,3,1,3,205
"Sup. no Univ. completa (160)",2650,2365,579,740,537,324,153,21,6,5,285,3689
"De 20 a 24 años (163)",460,369,237,116,14,2,,,,,91,150
"De 25 a 29 años (164)",604,506,177,231,81,15,2,,,,98,446
"De 30 a 34 años (165)",510,464,74,203,130,48,9,,,,46,648
"De 35 a 39 años (166)",392,364,30,95,136,74,27,2,,,28,713
"De 40 a 44 años (167)",260,249,26,33,82,69,37,1,,1,11,579
"De 45 a 49 años (168)",196,190,12,32,52,56,36,2,,,6,470
"De 50 y más años (169)",228,223,23,30,42,60,42,16,6,4,5,683
"Sup. Univ. incompleta (170)",1356,1212,695,225,153,78,51,7,3,,144,1052
"De 15 a 19 años (172)",284,281,272,9,,,,,,,3,9
"De 20 a 24 años (173)",519,432,331,89,8,2,1,1,,,87,121
"De 25 a 29 años (174)",189,151,52,58,36,4,1,,,,38,147
"De 30 a 34 años (175)",119,110,20,32,40,15,3,,,,9,169
"De 35 a 39 años (176)",90,87,8,17,28,18,14,2,,,3,200
"De 40 a 44 años (177)",69,68,6,9,23,17,12,1,,,1,164
"De 45 a 49 años (178)",44,43,1,5,14,14,7,1,1,,1,120
"De 50 y más años (179)",42,40,5,6,4,8,13,2,2,,2,122
"Sup. Univ. completa (180)",2428,2126,471,621,511,296,191,21,11,4,302,3626
"De 20 a 24 años (183)",309,212,130,76,6,,,,,,97,88
"De 25 a 29 años (184)",486,369,152,152,53,9,2,1,,,117,301
"De 30 a 34 años (185)",461,419,88,172,113,35,11,,,,42,550
"De 35 a 39 años (186)",362,338,35,95,115,69,23,1,,,24,636
"De 40 a 44 años (187)",345,335,31,56,114,83,46,3,2,,10,768
"De 45 a 49 años (188)",234,229,20,40,61,54,48,4,2,,5,571
"De 50 y más años (189)",231,224,15,30,49,46,61,12,7,4,7,712
,,,,,,,,,,,,
"RURAL (200)",29496,28625,8456,3423,2996,2548,3786,2829,2173,2414,871,98188
"De 12 a 14 años (201)",3685,3664,3655,8,1,,,,,,21,10
"De 15 a 19 años (202)",4172,4027,3188,689,132,13,5,,,,145,1012
"De 20 a 24 años (203)",3449,3188,799,1222,784,286,90,7,,,261,4071
"De 25 a 29 años (204)",3145,3001,251,684,899,649,440,69,9,,144,6819
"De 30 a 34 años (205)",2754,2654,133,331,498,599,776,255,53,9,100,8690
"De 35 a 39 años (206)",2647,2581,120,178,291,427,801,522,189,53,66,11087
"De 40 a 44 años (207)",2106,2064,75,91,144,228,543,508,303,172,42,11225
"De 45 a 49 años (208)",1778,1748,63,65,81,122,375,425,326,291,30,11050
"De 50 y más años (209)",5760,5698,172,155,166,224,756,1043,1293,1889,62,44224
"Sin nivel (210)",6206,6021,460,303,348,346,899,1076,1104,1485,185,39563
"De 12 a 14 años (211)",60,58,56,2,,,,,,,2,2
"De 15 a 19 años (212)",150,141,94,30,13,2,2,,,,9,70
"De 20 a 24 años (213)",235,211,52,47,59,29,21,3,,,24,359
"De 25 a 29 años (214)",281,262,31,37,63,56,56,14,5,,19,705
"De 30 a 34 años (215)",314,291,21,25,32,37,96,58,20,2,23,1174
"De 35 a 39 años (216)",498,474,36,36,35,40,118,125,60,24,24,2329
"De 40 a 44 años (217)",541,521,35,19,31,36,111,131,100,58,20,3032
"De 45 a 49 años (218)",529,515,32,15,19,20,71,115,116,127,14,3565
"De 50 y más años (219)",3598,3548,103,92,96,126,424,630,803,1274,50,28327
"Educacion Inicial (220)",47,42,13,5,5,5,10,4,,,5,99
"De 12 a 14 años (221)",3,3,3,,,,,,,,,
"De 15 a 19 años (222)",5,4,4,,,,,,,,1,
"De 20 a 24 años (223)",7,7,4,1,1,1,,,,,,6
"De 25 a 29 años (224)",14,13,1,3,3,2,4,,,,1,31
"De 30 a 34 años (225)",10,8,1,,,1,5,1,,,2,32
"De 35 a 39 años (226)",8,7,,1,1,1,1,3,,,1,30
"Primaria (230)",15817,15463,4188,1788,1811,1656,2453,1617,1039,911,354,50786
"De 12 a 14 años (231)",2339,2327,2323,3,1,,,,,,12,5
"De 15 a 19 años (232)",1697,1636,1154,388,82,9,3,,,,61,591
"De 20 a 24 años (233)",1887,1774,356,642,511,202,60,3,,,113,2542
"De 25 a 29 años (234)",1956,1901,119,372,567,454,337,48,4,,55,4647
"De 30 a 34 años (235)",1767,1726,65,164,303,415,558,182,33,6,41,5973
"De 35 a 39 años (236)",1686,1657,60,82,169,272,567,356,123,28,29,7359
"De 40 a 44 años (237)",1347,1329,29,51,77,141,369,353,196,113,18,7448
"De 45 a 49 años (238)",1110,1094,23,37,45,80,259,287,204,159,16,6919
"De 50 y más años (239)",2028,2019,59,49,56,83,300,388,479,605,9,15302
"Secundaria (240)",6644,6402,3542,1129,714,467,386,123,26,15,242,6795
"De 12 a 14 años (241)",1283,1276,1273,3,,,,,,,7,3
"De 15 a 19 años (242)",2263,2190,1884,267,37,2,,,,,73,347
"De 20 a 24 años (243)",1149,1062,292,497,209,54,9,1,,,87,1121
"De 25 a 29 años (244)",719,675,42,215,243,127,41,7,,,44,1295
"De 30 a 34 años (245)",510,490,21,83,126,131,114,14,,1,20,1319
"De 35 a 39 años (246)",341,335,10,34,56,86,104,38,6,1,6,1155
"De 40 a 44 años (247)",174,172,8,14,23,40,56,23,7,1,2,643
"De 45 a 49 años (248)",107,107,6,7,11,16,37,21,5,4,,462
"De 50 y más años (249)",98,95,6,9,9,11,25,19,8,8,3,450
"Sup. no Univ. incompleta (250)",252,221,97,58,30,24,7,3,1,1,31,258
"De 15 a 19 años (252)",47,46,42,4,,,,,,,1,4
"De 20 a 24 años (253)",80,63,42,19,2,,,,,,17,23
"De 25 a 29 años (254)",42,37,8,16,6,6,1,,,,5,50
"De 30 a 34 años (255)",38,34,2,13,10,7,2,,,,4,63
"De 35 a 39 años (256)",27,23,2,3,7,8,3,,,,4,53
"De 40 a 44 años (257)",4,4,1,,2,1,,,,,,7
"De 45 a 49 años (258)",5,5,,1,1,2,1,,,,,13
"De 50 y más años (259)",9,9,,2,2,,,3,1,1,,45
"Sup. no Univ. completa (260)",276,250,77,76,46,29,16,3,1,2,26,377
"De 20 a 24 años (263)",52,43,33,8,2,,,,,,9,12
"De 25 a 29 años (264)",78,68,26,26,12,3,1,,,,10,63
"De 30 a 34 años (265)",58,52,8,27,12,5,,,,,6,66
"De 35 a 39 años (266)",42,41,5,10,9,13,4,,,,1,83
"De 40 a 44 años (267)",15,15,,3,5,3,3,1,,,,42
"De 45 a 49 años (268)",15,15,2,2,3,2,4,1,,1,,50
"De 50 y más años (269)",16,16,3,,3,3,4,1,1,1,,61
"Sup. Univ. incompleta (270)",83,71,35,18,10,4,4,,,,12,68
"De 15 a 19 años (272)",10,10,10,,,,,,,,,
"De 20 a 24 años (273)",27,21,14,7,,,,,,,6,7
"De 25 a 29 años (274)",19,15,8,3,3,1,,,,,4,12
"De 30 a 34 años (275)",10,10,3,5,2,,,,,,,9
"De 35 a 39 años (276)",7,7,,3,3,1,,,,,,12
"De 40 a 44 años (277)",7,5,,,2,2,1,,,,2,14
"De 45 a 49 años (278)",2,2,,,,,2,,,,,10
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",171,155,44,46,32,17,11,3,2,,16,242
"De 20 a 24 años (283)",12,7,6,1,,,,,,,5,1
"De 25 a 29 años (284)",36,30,16,12,2,,,,,,6,16
"De 30 a 34 años (285)",47,43,12,14,13,3,1,,,,4,54
"De 35 a 39 años (286)",38,37,7,9,11,6,4,,,,1,66
"De 40 a 44 años (287)",18,18,2,4,4,5,3,,,,,39
"De 45 a 49 años (288)",10,10,,3,2,2,1,1,1,,,31
"De 50 y más años (289)",10,10,1,3,,1,2,2,1,,,35
