"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia BOLIVAR (000)",4705,1494,3211
"Casa independiente (001)",4394,1474,2920
"Vivienda en quinta (003)",8,8,
"Vivienda en casa de vecindad (004)",5,5,
"Choza o cabaña (005)",290,,290
"Vivienda improvisada (006)",5,5,
"Local no dest.para hab. humana (007)",3,2,1
