"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",4697,4332,194,92,79
"Otra (034)",17,,,,17
"Ocupación no especificada (035)",515,435,43,26,11
,,,,,
"URBANA (036)",26549,20003,2328,1773,2445
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",56,2,9,11,34
"Profes., científicos e intelectuales (038)",2425,544,412,730,739
"Técnicos de nivel medio y trab. asimilados (039)",1291,719,201,120,251
"Jefes y empleados de oficina (040)",1090,330,175,177,408
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5504,4930,356,133,85
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2718,2598,116,4,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",1860,1539,228,76,17
"Obreros construc.,conf.,papel, fab., instr. (044)",3095,2582,230,180,103
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",7210,6160,523,287,240
"Otra (046)",524,,,,524
"Ocupación no especificada (047)",776,599,78,55,44
"Hombres (048)",16962,12579,1574,1118,1691
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",39,2,6,7,24
"Profes., científicos e intelectuales (050)",1332,324,217,376,415
"Técnicos de nivel medio y trab. asimilados (051)",850,497,142,95,116
"Jefes y empleados de oficina (052)",557,136,79,87,255
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2412,2048,210,91,63
"Agricult.trabaj.calif.agrop.y pesqueros (054)",2384,2285,95,4,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",1529,1273,191,50,15
"Obreros construc.,conf.,papel, fab., instr. (056)",3027,2538,218,171,100
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",3932,3187,377,206,162
"Otra (058)",508,,,,508
"Ocupación no especificada (059)",392,289,39,31,33
"Mujeres (060)",9587,7424,754,655,754
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",17,,3,4,10
"Profes., científicos e intelectuales (062)",1093,220,195,354,324
"Técnicos de nivel medio y trab. asimilados (063)",441,222,59,25,135
"Jefes y empleados de oficina (064)",533,194,96,90,153
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3092,2882,146,42,22
"Agricult.trabaj.calif.agrop.y pesqueros (066)",334,313,21,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",331,266,37,26,2
"Obreros construc.,conf.,papel, fab., instr. (068)",68,44,12,9,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",3278,2973,146,81,78
"Otra (070)",16,,,,16
"Ocupación no especificada (071)",384,310,39,24,11
,,,,,
"RURAL (072)",17656,16949,460,92,155
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",8,,,,8
"Profes., científicos e intelectuales (074)",156,70,36,12,38
"Técnicos de nivel medio y trab. asimilados (075)",60,36,7,3,14
"Jefes y empleados de oficina (076)",49,21,8,,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",448,420,24,3,1
"Agricult.trabaj.calif.agrop.y pesqueros (078)",9283,9173,108,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",253,187,54,12,
"Obreros construc.,conf.,papel, fab., instr. (080)",358,319,24,9,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",6745,6486,193,47,19
"Otra (082)",49,,,,49
"Ocupación no especificada (083)",247,237,6,4,
"Hombres (084)",15003,14487,340,63,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",7,,,,7
"Profes., científicos e intelectuales (086)",73,35,18,4,16
"Técnicos de nivel medio y trab. asimilados (087)",43,27,6,3,7
"Jefes y empleados de oficina (088)",18,5,2,,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",177,162,13,2,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",8663,8567,96,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",196,148,38,10,
"Obreros construc.,conf.,papel, fab., instr. (092)",336,304,20,6,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",5326,5127,145,36,18
"Otra (094)",48,,,,48
"Ocupación no especificada (095)",116,112,2,2,
"Mujeres (096)",2653,2462,120,29,42
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",83,35,18,8,22
"Técnicos de nivel medio y trab. asimilados (099)",17,9,1,,7
"Jefes y empleados de oficina (100)",31,16,6,,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",271,258,11,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",620,606,12,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",57,39,16,2,
"Obreros construc.,conf.,papel, fab., instr. (104)",22,15,4,3,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1419,1359,48,11,1
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",131,125,4,2,
