"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",6401,6246,49,23,83
"Otra (034)",1,,,,1
"Ocupación no especificada (035)",246,230,10,5,1
,,,,,
"URBANA (036)",7776,5209,633,505,1429
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",24,,8,4,12
"Profes., científicos e intelectuales (038)",1238,438,333,309,158
"Técnicos de nivel medio y trab. asimilados (039)",357,100,16,19,222
"Jefes y empleados de oficina (040)",217,46,21,24,126
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",898,818,34,7,39
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1103,1068,33,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",1184,751,39,24,370
"Obreros construc.,conf.,papel, fab., instr. (044)",731,439,59,45,188
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1756,1370,74,62,250
"Otra (046)",43,,,,43
"Ocupación no especificada (047)",225,179,16,9,21
"Hombres (048)",5289,3344,429,342,1174
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",20,,5,4,11
"Profes., científicos e intelectuales (050)",672,207,185,179,101
"Técnicos de nivel medio y trab. asimilados (051)",260,70,12,12,166
"Jefes y empleados de oficina (052)",130,25,15,13,77
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",433,372,21,5,35
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1021,988,31,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",867,454,35,23,355
"Obreros construc.,conf.,papel, fab., instr. (056)",718,429,59,44,186
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1037,744,59,53,181
"Otra (058)",42,,,,42
"Ocupación no especificada (059)",89,55,7,7,20
"Mujeres (060)",2487,1865,204,163,255
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",4,,3,,1
"Profes., científicos e intelectuales (062)",566,231,148,130,57
"Técnicos de nivel medio y trab. asimilados (063)",97,30,4,7,56
"Jefes y empleados de oficina (064)",87,21,6,11,49
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",465,446,13,2,4
"Agricult.trabaj.calif.agrop.y pesqueros (066)",82,80,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",317,297,4,1,15
"Obreros construc.,conf.,papel, fab., instr. (068)",13,10,,1,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",719,626,15,9,69
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",136,124,9,2,1
,,,,,
"RURAL (072)",34757,33790,501,214,252
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",5,,1,,4
"Profes., científicos e intelectuales (074)",217,104,82,19,12
"Técnicos de nivel medio y trab. asimilados (075)",79,42,3,7,27
"Jefes y empleados de oficina (076)",27,4,4,2,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",433,402,4,22,5
"Agricult.trabaj.calif.agrop.y pesqueros (078)",14476,14361,114,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",7582,7488,38,26,30
"Obreros construc.,conf.,papel, fab., instr. (080)",758,660,46,19,33
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",10989,10572,204,100,113
"Otra (082)",10,,,,10
"Ocupación no especificada (083)",181,157,5,18,1
"Hombres (084)",17887,17046,424,188,229
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",5,,1,,4
"Profes., científicos e intelectuales (086)",148,62,63,13,10
"Técnicos de nivel medio y trab. asimilados (087)",69,37,3,7,22
"Jefes y empleados de oficina (088)",24,4,3,2,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",132,103,3,21,5
"Agricult.trabaj.calif.agrop.y pesqueros (090)",10485,10380,104,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",1244,1161,28,25,30
"Obreros construc.,conf.,papel, fab., instr. (092)",392,296,45,18,33
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",5307,4952,170,86,99
"Otra (094)",10,,,,10
"Ocupación no especificada (095)",71,51,4,15,1
"Mujeres (096)",16870,16744,77,26,23
"Profes., científicos e intelectuales (098)",69,42,19,6,2
"Técnicos de nivel medio y trab. asimilados (099)",10,5,,,5
"Jefes y empleados de oficina (100)",3,,1,,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",301,299,1,1,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",3991,3981,10,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",6338,6327,10,1,
"Obreros construc.,conf.,papel, fab., instr. (104)",366,364,1,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",5682,5620,34,14,14
"Ocupación no especificada (107)",110,106,1,3,
