"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2271,1155,1116,1967,995,972,304,160,144
"31 años (041)",1774,855,919,1572,738,834,202,117,85
"32 años (042)",2105,1037,1068,1849,897,952,256,140,116
"33 años (043)",1885,943,942,1693,855,838,192,88,104
"34 años (044)",1760,848,912,1536,729,807,224,119,105
"De 35 a 39 años (045)",9064,4449,4615,8036,3917,4119,1028,532,496
"35 años (046)",1922,931,991,1694,822,872,228,109,119
"36 años (047)",1746,839,907,1535,738,797,211,101,110
"37 años (048)",1927,979,948,1730,870,860,197,109,88
"38 años (049)",1761,870,891,1580,769,811,181,101,80
"39 años (050)",1708,830,878,1497,718,779,211,112,99
"De 40 a 44 años (051)",7773,3898,3875,6973,3452,3521,800,446,354
"40 años (052)",1796,875,921,1588,766,822,208,109,99
"41 años (053)",1363,686,677,1230,615,615,133,71,62
"42 años (054)",1753,872,881,1568,770,798,185,102,83
"43 años (055)",1561,795,766,1416,711,705,145,84,61
"44 años (056)",1300,670,630,1171,590,581,129,80,49
"De 45 a 49 años (057)",6411,3192,3219,5726,2845,2881,685,347,338
"45 años (058)",1385,677,708,1226,605,621,159,72,87
"46 años (059)",1201,597,604,1074,538,536,127,59,68
"47 años (060)",1365,677,688,1237,608,629,128,69,59
"48 años (061)",1274,666,608,1132,591,541,142,75,67
"49 años (062)",1186,575,611,1057,503,554,129,72,57
"De 50 a 54 años (063)",5317,2663,2654,4725,2348,2377,592,315,277
"50 años (064)",1177,589,588,1026,510,516,151,79,72
"51 años (065)",901,461,440,828,424,404,73,37,36
"52 años (066)",1135,589,546,1013,531,482,122,58,64
"53 años (067)",1069,517,552,958,460,498,111,57,54
"54 años (068)",1035,507,528,900,423,477,135,84,51
"De 55 a 59 años (069)",4312,2191,2121,3769,1879,1890,543,312,231
"55 años (070)",898,440,458,784,381,403,114,59,55
"56 años (071)",918,471,447,792,391,401,126,80,46
"57 años (072)",944,475,469,832,412,420,112,63,49
"58 años (073)",800,407,393,708,354,354,92,53,39
"59 años (074)",752,398,354,653,341,312,99,57,42
"De 60 a 64 años (075)",3364,1815,1549,2915,1565,1350,449,250,199
"60 años (076)",876,449,427,756,378,378,120,71,49
"61 años (077)",581,323,258,504,281,223,77,42,35
"62 años (078)",717,374,343,622,328,294,95,46,49
"63 años (079)",604,350,254,521,298,223,83,52,31
"64 años (080)",586,319,267,512,280,232,74,39,35
"De 65 y más años (081)",7221,3750,3471,6095,3140,2955,1126,610,516
"65 años (082)",679,374,305,588,318,270,91,56,35
"66 años (083)",428,218,210,370,187,183,58,31,27
"67 años (084)",599,303,296,493,250,243,106,53,53
"68 años (085)",498,245,253,413,196,217,85,49,36
"69 años (086)",411,207,204,359,179,180,52,28,24
"70 años (087)",504,268,236,431,228,203,73,40,33
"71 años (088)",276,150,126,243,131,112,33,19,14
"72 años (089)",403,220,183,332,178,154,71,42,29
"73 años (090)",347,178,169,297,146,151,50,32,18
"74 años (091)",308,151,157,257,129,128,51,22,29
"75 años (092)",326,178,148,276,148,128,50,30,20
"76 años (093)",255,148,107,224,131,93,31,17,14
"77 años (094)",282,142,140,233,118,115,49,24,25
"78 años (095)",235,135,100,197,111,86,38,24,14
"79 años (096)",176,94,82,145,76,69,31,18,13
"80 años (097)",255,129,126,210,108,102,45,21,24
"81 años (098)",120,67,53,95,57,38,25,10,15
"82 años (099)",191,104,87,159,89,70,32,15,17
"83 años (100)",153,77,76,130,66,64,23,11,12
"84 años (101)",119,57,62,95,46,49,24,11,13
"85 años (102)",130,62,68,111,51,60,19,11,8
"86 años (103)",79,37,42,68,31,37,11,6,5
"87 años (104)",90,41,49,69,32,37,21,9,12
"88 años (105)",67,33,34,58,28,30,9,5,4
"89 años (106)",54,31,23,44,24,20,10,7,3
"90 años (107)",60,30,30,51,24,27,9,6,3
"91 años (108)",21,8,13,16,5,11,5,3,2
"92 años (109)",28,8,20,21,6,15,7,2,5
"93 años (110)",24,11,13,21,9,12,3,2,1
"94 años (111)",21,7,14,17,6,11,4,1,3
"95 años (112)",17,10,7,16,10,6,1,,1
"96 años (113)",18,8,10,13,4,9,5,4,1
"97 años (114)",15,6,9,13,6,7,2,,2
"98 y más años (115)",32,13,19,30,12,18,2,1,1
