"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",366,353,347,48,98.3,13.6,
"De 25 a 29 años (044)",300,506,497,31,98.2,6.1,
"De 30 a 34 años (045)",232,586,571,24,97.4,4.1,
"De 35 a 39 años (046)",168,483,468,8,96.9,1.7,
"De 40 a 44 años (047)",131,417,402,2,96.4,0.5,
"De 45 a 49 años (048)",90,297,283,,95.3,,
"De 50 y más años (049)",171,657,616,,93.8,,
"Sup. no Univ. incompleta (050)",316,389,375,20,96.4,5.1,
"De 15 a 19 años (052)",76,11,11,1,100,9.1,
"De 20 a 24 años (053)",88,44,44,8,100,18.2,
"De 25 a 29 años (054)",50,73,73,6,100,8.2,
"De 30 a 34 años (055)",37,70,69,5,98.6,7.1,
"De 35 a 39 años (056)",24,61,58,,95.1,,
"De 40 a 44 años (057)",13,39,39,,100,,
"De 45 a 49 años (058)",12,38,36,,94.7,,
"De 50 y más años (059)",16,53,45,,84.9,,
"Sup. no Univ. completa (060)",427,666,648,32,97.3,4.8,
"De 20 a 24 años (063)",69,29,29,6,100,20.7,
"De 25 a 29 años (064)",83,76,74,11,97.4,14.5,
"De 30 a 34 años (065)",78,123,123,8,100,6.5,
"De 35 a 39 años (066)",72,153,151,5,98.7,3.3,
"De 40 a 44 años (067)",46,88,84,2,95.5,2.3,
"De 45 a 49 años (068)",36,74,73,,98.6,,
"De 50 y más años (069)",43,123,114,,92.7,,
"Sup. Univ. incompleta (070)",148,151,149,8,98.7,5.3,
"De 15 a 19 años (072)",29,3,2,2,66.7,66.7,
"De 20 a 24 años (073)",47,24,24,3,100,12.5,
"De 25 a 29 años (074)",20,22,22,2,100,9.1,
"De 30 a 34 años (075)",11,13,13,1,100,7.7,
"De 35 a 39 años (076)",16,26,26,,100,,
"De 40 a 44 años (077)",7,17,17,,100,,
"De 45 a 49 años (078)",9,20,20,,100,,
"De 50 y más años (079)",9,26,25,,96.2,,
"Sup. Univ. completa (080)",202,254,249,4,98,1.6,
"De 20 a 24 años (083)",22,9,9,2,100,22.2,
"De 25 a 29 años (084)",37,20,20,1,100,5,
"De 30 a 34 años (085)",36,28,25,1,89.3,3.6,
"De 35 a 39 años (086)",23,39,39,,100,,
"De 40 a 44 años (087)",25,38,38,,100,,
"De 45 a 49 años (088)",18,41,41,,100,,
"De 50 y más años (089)",41,79,77,,97.5,,
,,,,,,,
"URBANA (100)",4725,11490,10383,249,90.4,2.2,
"De 12 a 14 años (101)",435,4,4,,100,,
"De 15 a 19 años (102)",631,115,113,30,98.3,26.1,
"De 20 a 24 años (103)",622,533,526,77,98.7,14.4,
"De 25 a 29 años (104)",566,943,927,66,98.3,7,
"De 30 a 34 años (105)",499,1183,1139,49,96.3,4.1,
"De 35 a 39 años (106)",414,1267,1200,19,94.7,1.5,
"De 40 a 44 años (107)",375,1362,1269,8,93.2,0.6,
"De 45 a 49 años (108)",323,1347,1226,,91,,
"De 50 y más años (109)",860,4736,3979,,84,,
"Sin nivel (110)",167,1011,768,1,76,0.1,
"De 12 a 14 años (111)",4,,,,,,
"De 15 a 19 años (112)",2,2,2,,100,,
"De 20 a 24 años (113)",7,5,5,,100,,
"De 25 a 29 años (114)",8,17,17,,100,,
"De 30 a 34 años (115)",7,14,13,,92.9,,
"De 35 a 39 años (116)",7,22,21,1,95.5,4.5,
"De 40 a 44 años (117)",14,68,60,,88.2,,
"De 45 a 49 años (118)",14,61,55,,90.2,,
"De 50 y más años (119)",104,822,595,,72.4,,
"Educacion Inicial (120)",10,7,7,1,100,14.3,
"De 12 a 14 años (121)",3,,,,,,
"De 15 a 19 años (122)",2,,,,,,
"De 20 a 24 años (123)",3,4,4,1,100,25,
"De 30 a 34 años (125)",1,,,,,,
"De 35 a 39 años (126)",1,3,3,,100,,
"Primaria (130)",1711,6418,5677,74,88.5,1.2,
"De 12 a 14 años (131)",153,2,2,,100,,
"De 15 a 19 años (132)",87,20,19,7,95,35,
"De 20 a 24 años (133)",117,148,145,19,98,12.8,
"De 25 a 29 años (134)",156,339,332,23,97.9,6.8,
"De 30 a 34 años (135)",170,485,459,12,94.6,2.5,
"De 35 a 39 años (136)",171,655,605,9,92.4,1.4,
"De 40 a 44 años (137)",178,800,730,4,91.3,0.5,
"De 45 a 49 años (138)",167,877,772,,88,,
"De 50 y más años (139)",512,3092,2613,,84.5,,
"Secundaria (140)",1900,2813,2720,114,96.7,4.1,
"De 12 a 14 años (141)",275,2,2,,100,,
"De 15 a 19 años (142)",448,79,79,20,100,25.3,
"De 20 a 24 años (143)",304,282,278,40,98.6,14.2,
"De 25 a 29 años (144)",236,417,409,26,98.1,6.2,
"De 30 a 34 años (145)",178,476,463,22,97.3,4.6,
"De 35 a 39 años (146)",123,357,346,4,96.9,1.1,
"De 40 a 44 años (147)",109,349,338,2,96.8,0.6,
"De 45 a 49 años (148)",76,257,248,,96.5,,
"De 50 y más años (149)",151,594,557,,93.8,,
"Sup. no Univ. incompleta (150)",275,348,336,19,96.6,5.5,
"De 15 a 19 años (152)",66,11,11,1,100,9.1,
"De 20 a 24 años (153)",76,39,39,8,100,20.5,
"De 25 a 29 años (154)",43,65,65,5,100,7.7,
"De 30 a 34 años (155)",33,62,61,5,98.4,8.1,
"De 35 a 39 años (156)",21,56,53,,94.6,,
"De 40 a 44 años (157)",11,32,32,,100,,
"De 45 a 49 años (158)",9,30,30,,100,,
"De 50 y más años (159)",16,53,45,,84.9,,
"Sup. no Univ. completa (160)",357,541,529,31,97.8,5.7,
"De 20 a 24 años (163)",56,26,26,6,100,23.1,
"De 25 a 29 años (164)",72,67,66,10,98.5,14.9,
"De 30 a 34 años (165)",66,105,105,8,100,7.6,
"De 35 a 39 años (166)",61,128,126,5,98.4,3.9,
"De 40 a 44 años (167)",37,72,68,2,94.4,2.8,
"De 45 a 49 años (168)",32,68,67,,98.5,,
"De 50 y más años (169)",33,75,71,,94.7,,
"Sup. Univ. incompleta (170)",130,132,130,7,98.5,5.3,
"De 15 a 19 años (172)",26,3,2,2,66.7,66.7,
"De 20 a 24 años (173)",40,22,22,2,100,9.1,
"De 25 a 29 años (174)",19,20,20,2,100,10,
"De 30 a 34 años (175)",11,13,13,1,100,7.7,
"De 35 a 39 años (176)",10,16,16,,100,,
"De 40 a 44 años (177)",6,12,12,,100,,
"De 45 a 49 años (178)",9,20,20,,100,,
"De 50 y más años (179)",9,26,25,,96.2,,
"Sup. Univ. completa (180)",175,220,216,2,98.2,0.9,
"De 20 a 24 años (183)",19,7,7,1,100,14.3,
"De 25 a 29 años (184)",32,18,18,,100,,
"De 30 a 34 años (185)",33,28,25,1,89.3,3.6,
"De 35 a 39 años (186)",20,30,30,,100,,
"De 40 a 44 años (187)",20,29,29,,100,,
"De 45 a 49 años (188)",16,34,34,,100,,
"De 50 y más años (189)",35,74,73,,98.6,,
,,,,,,,
"RURAL (200)",1285,3700,3421,45,92.5,1.2,
"De 12 a 14 años (201)",97,1,1,,100,,
"De 15 a 19 años (202)",128,30,29,7,96.7,23.3,
"De 20 a 24 años (203)",132,121,119,13,98.3,10.7,
"De 25 a 29 años (204)",136,196,191,17,97.4,8.7,
"De 30 a 34 años (205)",136,293,283,4,96.6,1.4,
"De 35 a 39 años (206)",124,356,345,4,96.9,1.1,
"De 40 a 44 años (207)",98,302,289,,95.7,,
"De 45 a 49 años (208)",86,297,280,,94.3,,
"De 50 y más años (209)",348,2104,1884,,89.5,,
"Sin nivel (210)",76,556,480,1,86.3,0.2,
"De 12 a 14 años (211)",1,,,,,,
"De 20 a 24 años (213)",2,1,1,,100,,
"De 25 a 29 años (214)",1,5,5,1,100,20,
"De 30 a 34 años (215)",4,8,6,,75,,
"De 35 a 39 años (216)",3,9,9,,100,,
"De 40 a 44 años (217)",2,4,4,,100,,
"De 45 a 49 años (218)",5,12,10,,83.3,,
"De 50 y más años (219)",58,517,445,,86.1,,
"Educacion Inicial (220)",2,7,7,,100,,
"De 25 a 29 años (224)",1,,,,,,
"De 35 a 39 años (226)",1,7,7,,100,,
"Primaria (230)",611,2327,2156,15,92.7,0.6,
"De 12 a 14 años (231)",31,1,1,,100,,
"De 15 a 19 años (232)",21,6,6,2,100,33.3,
"De 20 a 24 años (233)",33,37,37,3,100,8.1,
"De 25 a 29 años (234)",46,81,78,8,96.3,9.9,
"De 30 a 34 años (235)",59,149,143,2,96,1.3,
"De 35 a 39 años (236)",52,165,158,,95.8,,
"De 40 a 44 años (237)",57,193,184,,95.3,,
"De 45 a 49 años (238)",58,224,216,,96.4,,
"De 50 y más años (239)",254,1471,1333,,90.6,,
"Secundaria (240)",440,591,568,24,96.1,4.1,
"De 12 a 14 años (241)",65,,,,,,
"De 15 a 19 años (242)",94,24,23,5,95.8,20.8,
"De 20 a 24 años (243)",62,71,69,8,97.2,11.3,
"De 25 a 29 años (244)",64,89,88,5,98.9,5.6,
"De 30 a 34 años (245)",54,110,108,2,98.2,1.8,
"De 35 a 39 años (246)",45,126,122,4,96.8,3.2,
"De 40 a 44 años (247)",22,68,64,,94.1,,
"De 45 a 49 años (248)",14,40,35,,87.5,,
"De 50 y más años (249)",20,63,59,,93.7,,
"Sup. no Univ. incompleta (250)",41,41,39,1,95.1,2.4,
"De 15 a 19 años (252)",10,,,,,,
"De 20 a 24 años (253)",12,5,5,,100,,
"De 25 a 29 años (254)",7,8,8,1,100,12.5,
"De 30 a 34 años (255)",4,8,8,,100,,
"De 35 a 39 años (256)",3,5,5,,100,,
"De 40 a 44 años (257)",2,7,7,,100,,
"De 45 a 49 años (258)",3,8,6,,75,,
"Sup. no Univ. completa (260)",70,125,119,1,95.2,0.8,
"De 20 a 24 años (263)",13,3,3,,100,,
"De 25 a 29 años (264)",11,9,8,1,88.9,11.1,
"De 30 a 34 años (265)",12,18,18,,100,,
"De 35 a 39 años (266)",11,25,25,,100,,
"De 40 a 44 años (267)",9,16,16,,100,,
"De 45 a 49 años (268)",4,6,6,,100,,
"De 50 y más años (269)",10,48,43,,89.6,,
"Sup. Univ. incompleta (270)",18,19,19,1,100,5.3,
"De 15 a 19 años (272)",3,,,,,,
"De 20 a 24 años (273)",7,2,2,1,100,50,
"De 25 a 29 años (274)",1,2,2,,100,,
"De 35 a 39 años (276)",6,10,10,,100,,
"De 40 a 44 años (277)",1,5,5,,100,,
"Sup. Univ. completa (280)",27,34,33,2,97.1,5.9,
"De 20 a 24 años (283)",3,2,2,1,100,50,
"De 25 a 29 años (284)",5,2,2,1,100,50,
"De 30 a 34 años (285)",3,,,,,,
"De 35 a 39 años (286)",3,9,9,,100,,
"De 40 a 44 años (287)",5,9,9,,100,,
"De 45 a 49 años (288)",2,7,7,,100,,
"De 50 y más años (289)",6,5,4,,80,,
