"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Obreros. construc., conf., papel, fab., instr (032)",23743,403,20,2269,11892,2536,3066,1555,2002
"Trabaj.no calif.serv. peon, vend., amb.,y afines (033)",325269,12396,477,74011,162346,27804,23970,11428,12837
"Otra (034)",5408,,,,777,472,2002,889,1268
"Ocupación no especificada (035)",42486,1093,59,5612,18038,4409,4656,2940,5679
,,,,,,,,,
"URBANA (036)",3282559,35382,2080,299138,1329496,328741,416002,268784,602936
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",10873,,,39,653,397,1081,1009,7694
"Profes., científicos e intelectuales (038)",424229,,,11,10965,16098,27703,51729,317723
"Técnicos de nivel medio ytrab.asimilados (039)",341614,342,29,3087,59138,55806,104419,48644,70149
"Jefes y empleados de oficina (040)",261183,101,21,2101,69500,34089,58267,37228,59876
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",636278,10415,434,75459,313263,70284,72009,45251,49163
"Agricult.trabaj. calif.agrop. y pesquros (042)",16477,900,11,4938,7042,881,840,722,1143
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",419178,3008,342,38415,239173,44562,49574,20844,23260
"Obreros. construc., conf., papel, fab., instr (044)",389735,2884,254,42757,230968,37107,31443,23225,21097
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",622830,16048,855,119852,335924,54373,42738,26400,26640
"Otra (046)",47778,,,4,9479,3547,17048,5619,12081
"Ocupación no especificada (047)",112384,1684,134,12475,53391,11597,10880,8113,14110
"Hombres (048)",1944637,10952,1148,155952,861926,196221,216474,167435,334529
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",7155,,,26,457,244,569,752,5107
"Profes., científicos e intelectuales (050)",209884,,,6,3789,5899,7907,28044,164239
"Técnicos de nivel medio ytrab.asimilados (051)",194907,152,20,1663,35408,35372,52714,30408,39170
"Jefes y empleados de oficina (052)",125406,20,10,1278,39537,16121,19879,18613,29948
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",300795,1822,187,27054,157112,33629,29297,26228,25466
"Agricult.trabaj. calif.agrop. y pesquros (054)",13265,423,8,3836,5969,736,677,632,984
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",316731,1728,234,28665,182637,32794,37002,16208,17463
"Obreros. construc., conf., papel, fab., instr (056)",366013,2483,234,40498,219084,34571,28377,21670,19096
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",298180,3729,380,46054,173863,26589,18780,14975,13810
"Otra (058)",42371,,,4,8702,3075,15046,4730,10814
"Ocupación no especificada (059)",69930,595,75,6868,35368,7191,6226,5175,8432
"Mujeres (060)",1337922,24430,932,143186,467570,132520,199528,101349,268407
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3718,,,13,196,153,512,257,2587
"Profes., científicos e intelectuales (062)",214345,,,5,7176,10199,19796,23685,153484
"Técnicos de nivel medio ytrab.asimilados (063)",146707,190,9,1424,23730,20434,51705,18236,30979
"Jefes y empleados de oficina (064)",135777,81,11,823,29963,17968,38388,18615,29928
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",335483,8593,247,48405,156151,36655,42712,19023,23697
"Agricult.trabaj. calif.agrop. y pesquros (066)",3212,477,3,1102,1073,145,163,90,159
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",102447,1280,108,9750,56536,11768,12572,4636,5797
"Obreros. construc., conf., papel, fab., instr (068)",23722,401,20,2259,11884,2536,3066,1555,2001
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",324650,12319,475,73798,162061,27784,23958,11425,12830
"Otra (070)",5407,,,,777,472,2002,889,1267
"Ocupación no especificada (071)",42454,1089,59,5607,18023,4406,4654,2938,5678
,,,,,,,,,
"RURAL (072)",4211,212,7,1183,2185,202,156,123,143
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",2,,,,,,,1,1
"Profes., científicos e intelectuales (074)",107,,,,3,7,8,26,63
"Técnicos de nivel medio ytrab.asimilados (075)",93,,,3,22,26,29,4,9
"Jefes y empleados de oficina (076)",50,,,3,16,8,10,6,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",346,23,1,91,175,19,18,12,7
"Agricult.trabaj. calif.agrop. y pesquros (078)",988,67,1,376,454,33,19,19,19
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",248,1,,47,153,17,14,8,8
"Obreros. construc., conf., papel, fab., instr (080)",522,14,2,91,347,27,18,14,9
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1756,102,3,550,963,60,36,27,15
"Otra (082)",12,,,,6,1,2,1,2
"Ocupación no especificada (083)",87,5,,22,46,4,2,5,3
"Hombres (084)",2998,78,3,828,1677,144,95,92,81
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",1,,,,,,,,1
"Profes., científicos e intelectuales (086)",42,,,,1,2,,12,27
"Técnicos de nivel medio ytrab.asimilados (087)",59,,,,16,19,16,3,5
"Jefes y empleados de oficina (088)",26,,,,9,5,3,5,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",135,1,,33,80,6,6,5,4
"Agricult.trabaj. calif.agrop. y pesquros (090)",845,38,,327,399,32,15,18,16
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",186,1,,33,118,11,11,7,5
"Obreros. construc., conf., papel, fab., instr (092)",501,12,2,81,339,27,18,14,8
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1137,25,1,337,678,40,24,24,8
"Otra (094)",11,,,,6,1,2,1,1
"Ocupación no especificada (095)",55,1,,17,31,1,,3,2
"Mujeres (096)",1213,134,4,355,508,58,61,31,62
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,,,,,1,
"Profes., científicos e intelectuales (098)",65,,,,2,5,8,14,36
"Técnicos de nivel medio ytrab.asimilados (099)",34,,,3,6,7,13,1,4
"Jefes y empleados de oficina (100)",24,,,3,7,3,7,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",211,22,1,58,95,13,12,7,3
"Agricult.trabaj. calif.agrop. y pesquros (102)",143,29,1,49,55,1,4,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",62,,,14,35,6,3,1,3
"Obreros. construc., conf., papel, fab., instr (104)",21,2,,10,8,,,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",619,77,2,213,285,20,12,3,7
"Otra (106)",1,,,,,,,,1
"Ocupación no especificada (107)",32,4,,5,15,3,2,2,1
