"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Organiz. y organos extraterritoriales (042)",1,,,,1,,,,,,,
"Actividad economica no especificada (043)",2986,,37,142,132,,,,4,22,,2649
"Mujeres (044)",72056,167,11836,5759,6111,20014,855,3614,776,19997,118,2809
"Agric., ganadería, caza y silvicultura (045)",3533,,24,37,23,,824,3,4,2618,,
"Pesca (046)",140,1,16,17,16,,31,3,1,55,,
"Explotación de minas y canteras (047)",77,1,32,14,20,,,5,1,4,,
"Industrias manufactureras (048)",5165,3,110,302,169,64,,3457,367,693,,
"Suministro de electricidad, gas y agua (049)",103,,11,19,47,,,4,7,15,,
"Construcción (050)",360,,72,50,35,,,14,103,86,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",20153,13,187,1109,398,14788,,87,2,3569,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",321,5,9,60,52,151,,35,1,8,,
"Comercio al por mayor (053)",1098,5,46,245,95,681,,3,,23,,
"Comercio al por menor (054)",18734,3,132,804,251,13956,,49,1,3538,,
"Hoteles y restaurantes (055)",7132,7,52,218,247,4195,,7,2,2404,,
"Trans., almac. y comunicaciones (056)",1253,2,60,260,357,17,,7,181,369,,
"Intermediación financiera (057)",805,1,80,221,492,,,,,11,,
"Activid.inmobil., empres. y alquileres (058)",4010,2,986,1087,1359,32,,13,60,471,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",2567,21,385,225,1362,45,,1,45,365,118,
"Enseñanza (060)",9341,115,8548,127,482,,,1,,68,,
"Servicios sociales y de salud (061)",3315,,1069,1659,294,137,,3,,153,,
"Otras activ. serv.comun.soc y personales (062)",3227,1,181,277,354,719,,9,3,1683,,
"Hogares privados con servicio doméstico (063)",7484,,,41,,17,,,,7426,,
"Organiz. y organos extraterritoriales (064)",1,,,,1,,,,,,,
"Actividad economica no especificada (065)",3390,,23,96,455,,,,,7,,2809
,,,,,,,,,,,,
"URBANA (066)",196452,504,22276,14213,11810,37409,14097,16558,25062,48153,1703,4667
"Agric., ganadería, caza y silvicultura (067)",27280,2,283,184,67,,13629,20,66,13029,,
"Pesca (068)",1429,4,83,72,56,,468,19,31,696,,
"Explotación de minas y canteras (069)",708,7,184,118,91,,,161,28,119,,
"Industrias manufactureras (070)",15534,20,415,894,420,204,,10756,1321,1504,,
"Suministro de electricidad, gas y agua (071)",860,2,92,140,128,,,182,114,202,,
"Construcción (072)",12041,13,546,498,135,,,1157,6443,3249,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",44416,54,512,2484,703,27839,,3832,567,8425,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",4360,13,72,268,96,725,,2790,287,109,,
"Comercio al por mayor (075)",2959,26,117,522,189,1813,,22,51,219,,
"Comercio al por menor (076)",37097,15,323,1694,418,25301,,1020,229,8097,,
"Hoteles y restaurantes (077)",10204,14,108,422,408,5886,,26,13,3327,,
"Trans., almac. y comunicaciones (078)",21002,15,187,748,1083,30,,111,15751,3077,,
"Intermediación financiera (079)",1804,14,210,450,1079,,,,2,49,,
"Activid.inmobil., empres. y alquileres (080)",13462,26,2918,3415,2409,1989,,164,317,2224,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",7995,85,1037,697,2877,291,,46,281,978,1703,
"Enseñanza (082)",14762,232,13258,262,703,,,3,22,282,,
"Servicios sociales y de salud (083)",5063,4,1798,2279,456,179,,24,43,280,,
"Otras activ. serv.comun.soc y personales (084)",6923,12,585,1267,616,974,,57,59,3353,,
"Hogares privados con servicio doméstico (085)",7392,,,45,,17,,,,7330,,
"Organiz. y organos extraterritoriales (086)",1,,,,1,,,,,,,
"Actividad economica no especificada (087)",5576,,60,238,578,,,,4,29,,4667
"Hombres (088)",127228,340,10629,8516,5737,17853,13421,13030,24291,29477,1585,2349
"Agric., ganadería, caza y silvicultura (089)",24695,2,259,149,44,,12983,17,62,11179,,
"Pesca (090)",1291,3,67,55,40,,438,16,30,642,,
"Explotación de minas y canteras (091)",632,6,152,105,71,,,156,27,115,,
"Industrias manufactureras (092)",10463,17,306,593,252,141,,7385,955,814,,
"Suministro de electricidad, gas y agua (093)",758,2,81,121,81,,,178,107,188,,
"Construcción (094)",11685,13,474,449,100,,,1143,6342,3164,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",24717,41,327,1380,306,13410,,3745,565,4943,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",4041,8,63,208,44,576,,2755,286,101,,
"Comercio al por mayor (097)",1876,21,72,277,94,1146,,19,51,196,,
"Comercio al por menor (098)",18800,12,192,895,168,11688,,971,228,4646,,
"Hoteles y restaurantes (099)",3267,7,56,206,162,1775,,19,11,1031,,
"Trans., almac. y comunicaciones (100)",19761,13,127,490,728,13,,104,15572,2714,,
"Intermediación financiera (101)",1000,13,130,230,587,,,,2,38,,
"Activid.inmobil., empres. y alquileres (102)",9473,24,1935,2333,1058,1958,,151,257,1757,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",5447,67,653,475,1524,246,,45,236,616,1585,
"Enseñanza (104)",5593,117,4879,137,222,,,2,22,214,,
"Servicios sociales y de salud (105)",1805,4,738,656,166,47,,21,43,130,,
"Otras activ. serv.comun.soc y personales (106)",3733,11,408,991,265,263,,48,56,1691,,
"Hogares privados con servicio doméstico (107)",223,,,4,,,,,,219,,
"Actividad economica no especificada (109)",2685,,37,142,131,,,,4,22,,2349
"Mujeres (110)",69224,164,11647,5697,6073,19556,676,3528,771,18676,118,2318
"Agric., ganadería, caza y silvicultura (111)",2585,,24,35,23,,646,3,4,1850,,
"Pesca (112)",138,1,16,17,16,,30,3,1,54,,
"Explotación de minas y canteras (113)",76,1,32,13,20,,,5,1,4,,
"Industrias manufactureras (114)",5071,3,109,301,168,63,,3371,366,690,,
"Suministro de electricidad, gas y agua (115)",102,,11,19,47,,,4,7,14,,
"Construcción (116)",356,,72,49,35,,,14,101,85,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",19699,13,185,1104,397,14429,,87,2,3482,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",319,5,9,60,52,149,,35,1,8,,
"Comercio al por mayor (119)",1083,5,45,245,95,667,,3,,23,,
"Comercio al por menor (120)",18297,3,131,799,250,13613,,49,1,3451,,
"Hoteles y restaurantes (121)",6937,7,52,216,246,4111,,7,2,2296,,
"Trans., almac. y comunicaciones (122)",1241,2,60,258,355,17,,7,179,363,,
"Intermediación financiera (123)",804,1,80,220,492,,,,,11,,
"Activid.inmobil., empres. y alquileres (124)",3989,2,983,1082,1351,31,,13,60,467,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",2548,18,384,222,1353,45,,1,45,362,118,
"Enseñanza (126)",9169,115,8379,125,481,,,1,,68,,
"Servicios sociales y de salud (127)",3258,,1060,1623,290,132,,3,,150,,
"Otras activ. serv.comun.soc y personales (128)",3190,1,177,276,351,711,,9,3,1662,,
"Hogares privados con servicio doméstico (129)",7169,,,41,,17,,,,7111,,
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,,,,
"Actividad economica no especificada (131)",2891,,23,96,447,,,,,7,,2318
,,,,,,,,,,,,
"RURAL (132)",27875,10,371,158,93,1002,8041,390,854,16156,9,791
"Agric., ganadería, caza y silvicultura (133)",22961,,13,24,2,,8022,3,8,14889,,
"Pesca (134)",57,,,,,,19,,4,34,,
"Explotación de minas y canteras (135)",30,,1,3,1,,,7,,18,,
"Industrias manufactureras (136)",358,,4,6,6,4,,293,8,37,,
"Suministro de electricidad, gas y agua (137)",11,,,,,,,1,2,8,,
"Construcción (138)",251,,,3,,,,8,173,67,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1395,,3,14,3,838,,66,24,447,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",77,,,1,1,14,,54,4,3,,
"Comercio al por mayor (141)",50,,1,,,31,,,14,4,,
"Comercio al por menor (142)",1268,,2,13,2,793,,12,6,440,,
"Hoteles y restaurantes (143)",225,,,2,3,103,,,1,116,,
"Trans., almac. y comunicaciones (144)",680,,1,3,4,,,2,626,44,,
"Intermediación financiera (145)",4,,,1,3,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",161,,15,23,22,33,,4,8,56,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",79,8,3,7,27,8,,4,,13,9,
"Enseñanza (148)",318,1,311,2,1,,,,,3,,
"Servicios sociales y de salud (149)",84,,13,55,5,7,,,,4,,
"Otras activ. serv.comun.soc y personales (150)",133,1,7,15,6,9,,2,,93,,
"Hogares privados con servicio doméstico (151)",327,,,,,,,,,327,,
"Organiz. y organos extraterritoriales (152)",1,,,,1,,,,,,,
"Actividad economica no especificada (153)",800,,,,9,,,,,,,791
"Hombres (154)",25043,7,182,96,55,544,7862,304,849,14835,9,300
"Agric., ganadería, caza y silvicultura (155)",22013,,13,22,2,,7844,3,8,14121,,
"Pesca (156)",55,,,,,,18,,4,33,,
"Explotación de minas y canteras (157)",29,,1,2,1,,,7,,18,,
"Industrias manufactureras (158)",264,,3,5,5,3,,207,7,34,,
"Suministro de electricidad, gas y agua (159)",10,,,,,,,1,2,7,,
"Construcción (160)",247,,,2,,,,8,171,66,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",941,,1,9,2,479,,66,24,360,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",75,,,1,1,12,,54,4,3,,
"Comercio al por mayor (163)",35,,,,,17,,,14,4,,
"Comercio al por menor (164)",831,,1,8,1,450,,12,6,353,,
"Hoteles y restaurantes (165)",30,,,,2,19,,,1,8,,
"Trans., almac. y comunicaciones (166)",668,,1,1,2,,,2,624,38,,
"Intermediación financiera (167)",3,,,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",140,,12,18,14,32,,4,8,52,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",60,5,2,4,18,8,,4,,10,9,
"Enseñanza (170)",146,1,142,,,,,,,3,,
"Servicios sociales y de salud (171)",27,,4,19,1,2,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",96,1,3,14,3,1,,2,,72,,
"Hogares privados con servicio doméstico (173)",12,,,,,,,,,12,,
"Organiz. y organos extraterritoriales (174)",1,,,,1,,,,,,,
"Actividad economica no especificada (175)",301,,,,1,,,,,,,300
"Mujeres (176)",2832,3,189,62,38,458,179,86,5,1321,,491
"Agric., ganadería, caza y silvicultura (177)",948,,,2,,,178,,,768,,
"Pesca (178)",2,,,,,,1,,,1,,
"Explotación de minas y canteras (179)",1,,,1,,,,,,,,
"Industrias manufactureras (180)",94,,1,1,1,1,,86,1,3,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",4,,,1,,,,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",454,,2,5,1,359,,,,87,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,2,,,,,,
"Comercio al por mayor (185)",15,,1,,,14,,,,,,
"Comercio al por menor (186)",437,,1,5,1,343,,,,87,,
"Hoteles y restaurantes (187)",195,,,2,1,84,,,,108,,
"Trans., almac. y comunicaciones (188)",12,,,2,2,,,,2,6,,
"Intermediación financiera (189)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",21,,3,5,8,1,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",19,3,1,3,9,,,,,3,,
"Enseñanza (192)",172,,169,2,1,,,,,,,
"Servicios sociales y de salud (193)",57,,9,36,4,5,,,,3,,
"Otras activ. serv.comun.soc y personales (194)",37,,4,1,3,8,,,,21,,
"Hogares privados con servicio doméstico (195)",315,,,,,,,,,315,,
"Actividad economica no especificada (197)",499,,,,8,,,,,,,491
