"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",2404,8367,7970,174,95.3,2.1,
"De 40 a 44 años (037)",2198,9121,8609,60,94.4,0.7,
"De 45 a 49 años (038)",2101,9488,8885,10,93.6,0.1,
"De 50 y más años (039)",6655,35358,31386,1,88.8,,
"Viudo(a) (040)",3474,16330,13854,6,84.8,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",8,8,8,1,100,12.5,
"De 20 a 24 años (043)",16,21,20,,95.2,,
"De 25 a 29 años (044)",30,51,47,,92.2,,
"De 30 a 34 años (045)",60,134,132,,98.5,,
"De 35 a 39 años (046)",94,308,287,2,93.2,0.6,
"De 40 a 44 años (047)",143,544,493,3,90.6,0.6,
"De 45 a 49 años (048)",200,909,803,,88.3,,
"De 50 y más años (049)",2922,14355,12064,,84,,
"Divorciado(a) (050)",165,423,348,1,82.3,0.2,
"De 15 a 19 años (052)",4,1,1,1,100,100,
"De 20 a 24 años (053)",15,14,14,,100,,
"De 25 a 29 años (054)",11,11,10,,90.9,,
"De 30 a 34 años (055)",15,18,17,,94.4,,
"De 35 a 39 años (056)",14,34,27,,79.4,,
"De 40 a 44 años (057)",17,23,21,,91.3,,
"De 45 a 49 años (058)",19,45,36,,80,,
"De 50 y más años (059)",70,277,222,,80.1,,
"Soltero(a) (060)",15714,1565,1503,70,96,4.5,
"De 12 a 14 años (061)",4326,1,1,,100,,
"De 15 a 19 años (062)",5451,83,76,21,91.6,25.3,
"De 20 a 24 años (063)",2635,227,221,22,97.4,9.7,
"De 25 a 29 años (064)",1360,263,260,14,98.9,5.3,
"De 30 a 34 años (065)",682,208,199,5,95.7,2.4,
"De 35 a 39 años (066)",426,214,201,6,93.9,2.8,
"De 40 a 44 años (067)",243,151,148,2,98,1.3,
"De 45 a 49 años (068)",163,99,97,,98,,
"De 50 y más años (069)",428,319,300,,94,,
,,,,,,,
"URBANA (080)",13002,24356,22642,545,93,2.2,
"De 12 a 14 años (081)",1215,5,5,,100,,
"De 15 a 19 años (082)",2022,191,183,51,95.8,26.7,
"De 20 a 24 años (083)",1872,1144,1123,154,98.2,13.5,
"De 25 a 29 años (084)",1679,2174,2130,151,98,6.9,
"De 30 a 34 años (085)",1237,2530,2442,94,96.5,3.7,
"De 35 a 39 años (086)",1209,3244,3110,69,95.9,2.1,
"De 40 a 44 años (087)",939,3041,2879,22,94.7,0.7,
"De 45 a 49 años (088)",762,2821,2664,3,94.4,0.1,
"De 50 y más años (089)",2067,9206,8106,1,88.1,,
"Conviviente (090)",2873,5283,5048,327,95.6,6.2,
"De 12 a 14 años (091)",9,,,,,,
"De 15 a 19 años (092)",261,141,136,42,96.5,29.8,
"De 20 a 24 años (093)",710,786,773,124,98.3,15.8,
"De 25 a 29 años (094)",735,1168,1148,95,98.3,8.1,
"De 30 a 34 años (095)",437,926,888,37,95.9,4,
"De 35 a 39 años (096)",323,894,857,22,95.9,2.5,
"De 40 a 44 años (097)",188,576,533,6,92.5,1,
"De 45 a 49 años (098)",81,286,271,1,94.8,0.3,
"De 50 y más años (099)",129,506,442,,87.4,,
"Separado(a) (100)",416,925,853,14,92.2,1.5,
"De 15 a 19 años (102)",11,6,6,1,100,16.7,
"De 20 a 24 años (103)",56,62,62,4,100,6.5,
"De 25 a 29 años (104)",48,69,67,3,97.1,4.3,
"De 30 a 34 años (105)",75,119,113,4,95,3.4,
"De 35 a 39 años (106)",52,108,103,1,95.4,0.9,
"De 40 a 44 años (107)",59,155,141,1,91,0.6,
"De 45 a 49 años (108)",31,81,79,,97.5,,
"De 50 y más años (109)",84,325,282,,86.8,,
"Casado(a) (110)",4090,14677,13747,183,93.7,1.2,
"De 12 a 14 años (111)",4,4,4,,100,,
"De 15 a 19 años (112)",28,26,23,2,88.5,7.7,
"De 20 a 24 años (113)",152,234,228,22,97.4,9.4,
"De 25 a 29 años (114)",424,854,836,49,97.9,5.7,
"De 30 a 34 años (115)",509,1378,1337,50,97,3.6,
"De 35 a 39 años (116)",668,2066,1991,44,96.4,2.1,
"De 40 a 44 años (117)",577,2127,2029,13,95.4,0.6,
"De 45 a 49 años (118)",534,2176,2061,2,94.7,0.1,
"De 50 y más años (119)",1194,5812,5238,1,90.1,,
"Viudo(a) (120)",659,2857,2429,2,85,0.1,
"De 15 a 19 años (122)",2,4,4,1,100,25,
"De 20 a 24 años (123)",6,2,2,,100,,
"De 25 a 29 años (124)",8,13,11,,84.6,,
"De 30 a 34 años (125)",20,55,54,,98.2,,
"De 35 a 39 años (126)",30,88,81,,92,,
"De 40 a 44 años (127)",34,115,108,1,93.9,0.9,
"De 45 a 49 años (128)",47,200,183,,91.5,,
"De 50 y más años (129)",512,2380,1986,,83.4,,
"Divorciado(a) (130)",52,129,102,,79.1,,
"De 15 a 19 años (132)",2,,,,,,
"De 20 a 24 años (133)",7,6,6,,100,,
"De 25 a 29 años (134)",3,5,4,,80,,
"De 30 a 34 años (135)",4,4,4,,100,,
"De 35 a 39 años (136)",4,8,8,,100,,
"De 40 a 44 años (137)",6,6,6,,100,,
"De 45 a 49 años (138)",8,22,15,,68.2,,
"De 50 y más años (139)",18,78,59,,75.6,,
"Soltero(a) (140)",4912,485,463,19,95.5,3.9,
"De 12 a 14 años (141)",1202,1,1,,100,,
"De 15 a 19 años (142)",1718,14,14,5,100,35.7,
"De 20 a 24 años (143)",941,54,52,4,96.3,7.4,
"De 25 a 29 años (144)",461,65,64,4,98.5,6.2,
"De 30 a 34 años (145)",192,48,46,3,95.8,6.3,
"De 35 a 39 años (146)",132,80,70,2,87.5,2.5,
"De 40 a 44 años (147)",75,62,62,1,100,1.6,
"De 45 a 49 años (148)",61,56,55,,98.2,,
"De 50 y más años (149)",130,105,99,,94.3,,
,,,,,,,
"RURAL (160)",33600,84532,76786,1509,90.8,1.8,
"De 12 a 14 años (161)",3166,7,7,1,100,14.3,
"De 15 a 19 años (162)",4462,533,515,196,96.6,36.8,
"De 20 a 24 años (163)",3808,2877,2790,442,97,15.4,
"De 25 a 29 años (164)",3578,5266,5097,389,96.8,7.4,
"De 30 a 34 años (165)",2872,6496,6214,238,95.7,3.7,
"De 35 a 39 años (166)",2679,8078,7665,171,94.9,2.1,
"De 40 a 44 años (167)",2236,8475,7955,64,93.9,0.8,
"De 45 a 49 años (168)",2048,8734,8093,8,92.7,0.1,
"De 50 y más años (169)",8751,44066,38450,,87.3,,
"Conviviente (170)",5204,9287,8780,746,94.5,8,
"De 12 a 14 años (171)",34,3,3,,100,,
"De 15 a 19 años (172)",606,361,354,152,98.1,42.1,
"De 20 a 24 años (173)",1407,1602,1555,301,97.1,18.8,
"De 25 a 29 años (174)",1247,2005,1938,185,96.7,9.2,
"De 30 a 34 años (175)",677,1483,1426,66,96.2,4.5,
"De 35 a 39 años (176)",499,1219,1161,32,95.2,2.6,
"De 40 a 44 años (177)",257,761,715,10,94,1.3,
"De 45 a 49 años (178)",152,473,429,,90.7,,
"De 50 y más años (179)",325,1380,1199,,86.9,,
"Separado(a) (180)",681,1672,1530,28,91.5,1.7,
"De 12 a 14 años (181)",2,1,1,1,100,100,
"De 15 a 19 años (182)",24,21,20,5,95.2,23.8,
"De 20 a 24 años (183)",59,63,62,7,98.4,11.1,
"De 25 a 29 años (184)",88,128,127,4,99.2,3.1,
"De 30 a 34 años (185)",94,170,159,3,93.5,1.8,
"De 35 a 39 años (186)",76,178,169,3,94.9,1.7,
"De 40 a 44 años (187)",70,185,174,5,94.1,2.7,
"De 45 a 49 años (188)",63,174,157,,90.2,,
"De 50 y más años (189)",205,752,661,,87.9,,
"Casado(a) (190)",13985,58726,53765,679,91.6,1.2,
"De 12 a 14 años (191)",5,3,3,,100,,
"De 15 a 19 años (192)",91,77,74,22,96.1,28.6,
"De 20 a 24 años (193)",630,1012,978,116,96.6,11.5,
"De 25 a 29 años (194)",1314,2891,2794,190,96.6,6.6,
"De 30 a 34 años (195)",1560,4590,4385,167,95.5,3.6,
"De 35 a 39 años (196)",1736,6301,5979,130,94.9,2.1,
"De 40 a 44 años (197)",1621,6994,6580,46,94.1,0.7,
"De 45 a 49 años (198)",1567,7312,6824,8,93.3,0.1,
"De 50 y más años (199)",5461,29546,26148,,88.5,,
"Viudo(a) (200)",2815,13473,11425,4,84.8,,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",6,4,4,,100,,
"De 20 a 24 años (203)",10,19,18,,94.7,,
"De 25 a 29 años (204)",22,38,36,,94.7,,
"De 30 a 34 años (205)",40,79,78,,98.7,,
"De 35 a 39 años (206)",64,220,206,2,93.6,0.9,
"De 40 a 44 años (207)",109,429,385,2,89.7,0.5,
"De 45 a 49 años (208)",153,709,620,,87.4,,
"De 50 y más años (209)",2410,11975,10078,,84.2,,
"Divorciado(a) (210)",113,294,246,1,83.7,0.3,
"De 15 a 19 años (212)",2,1,1,1,100,100,
"De 20 a 24 años (213)",8,8,8,,100,,
"De 25 a 29 años (214)",8,6,6,,100,,
"De 30 a 34 años (215)",11,14,13,,92.9,,
"De 35 a 39 años (216)",10,26,19,,73.1,,
"De 40 a 44 años (217)",11,17,15,,88.2,,
"De 45 a 49 años (218)",11,23,21,,91.3,,
"De 50 y más años (219)",52,199,163,,81.9,,
"Soltero(a) (220)",10802,1080,1040,51,96.3,4.7,
"De 12 a 14 años (221)",3124,,,,,,
"De 15 a 19 años (222)",3733,69,62,16,89.9,23.2,
"De 20 a 24 años (223)",1694,173,169,18,97.7,10.4,
"De 25 a 29 años (224)",899,198,196,10,99,5.1,
"De 30 a 34 años (225)",490,160,153,2,95.6,1.3,
"De 35 a 39 años (226)",294,134,131,4,97.8,3,
"De 40 a 44 años (227)",168,89,86,1,96.6,1.1,
"De 45 a 49 años (228)",102,43,42,,97.7,,
"De 50 y más años (229)",298,214,201,,93.9,,
