"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,"ANTES DE 1960","1960 A 1969","1970 A 1979","1980 A 1989","1990 A 1999","2000 A 2007",
,,,,,,,,
"Provincia CANAS (000)",9607,63,200,524,1078,1808,3732,2202
"De 12 a 14 años (001)",21,,,,,,2,19
"De 15 a 19 años (002)",213,,,,,,125,88
"De 20 a 24 años (003)",891,,,,,2,555,334
"De 25 a 29 años (004)",1052,,,,,24,730,298
"De 30 a 34 años (005)",1030,,,,,107,724,199
"De 35 a 39 años (006)",1145,,,,3,264,723,155
"De 40 a 44 años (007)",980,,,,20,315,529,116
"De 45 a 49 años (008)",868,,,1,82,394,292,99
"De 50 y más años (009)",3407,63,200,523,973,702,52,894
"Sin nivel (010)",3330,58,182,441,717,604,457,871
"De 12 a 14 años (011)",1,,,,,,,1
"De 15 a 19 años (012)",5,,,,,,1,4
"De 20 a 24 años (013)",22,,,,,,14,8
"De 25 a 29 años (014)",54,,,,,1,34,19
"De 30 a 34 años (015)",100,,,,,9,71,20
"De 35 a 39 años (016)",175,,,,,30,114,31
"De 40 a 44 años (017)",208,,,,5,63,108,32
"De 45 a 49 años (018)",252,,,,19,109,87,37
"De 50 y más años (019)",2513,58,182,441,693,392,28,719
"Educacion Inicial (020)",14,,,,,1,11,2
"De 15 a 19 años (022)",1,,,,,,1,
"De 20 a 24 años (023)",3,,,,,,3,
"De 25 a 29 años (024)",3,,,,,,3,
"De 30 a 34 años (025)",2,,,,,,1,1
"De 35 a 39 años (026)",5,,,,,1,3,1
"Primaria (030)",4428,5,18,77,326,1005,2261,736
"De 12 a 14 años (031)",11,,,,,,1,10
"De 15 a 19 años (032)",83,,,,,,45,38
"De 20 a 24 años (033)",348,,,,,2,241,105
"De 25 a 29 años (034)",594,,,,,10,454,130
"De 30 a 34 años (035)",632,,,,,65,468,99
"De 35 a 39 años (036)",748,,,,2,186,480,80
"De 40 a 44 años (037)",660,,,,14,209,371,66
"De 45 a 49 años (038)",532,,,1,52,248,180,51
"De 50 y más años (039)",820,5,18,76,258,285,21,157
"Secundaria (040)",1442,,,4,24,151,840,423
"De 12 a 14 años (041)",9,,,,,,1,8
"De 15 a 19 años (042)",116,,,,,,70,46
"De 20 a 24 años (043)",421,,,,,,258,163
"De 25 a 29 años (044)",309,,,,,10,204,95
"De 30 a 34 años (045)",231,,,,,28,149,54
"De 35 a 39 años (046)",167,,,,,41,99,27
"De 40 a 44 años (047)",79,,,,1,27,39,12
"De 45 a 49 años (048)",53,,,,7,23,18,5
"De 50 y más años (049)",57,,,4,16,22,2,13
"Sup. no Univ. incompleta (050)",103,,,,2,11,50,40
"De 15 a 19 años (052)",4,,,,,,4,
"De 20 a 24 años (053)",36,,,,,,17,19
