"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",7786,1097,6689
"Casa independiente (001)",7485,967,6518
"Vivienda en quinta (003)",16,16,
"Vivienda en casa de vecindad (004)",112,112,
"Choza o cabaña (005)",171,,171
"Vivienda improvisada (006)",2,2,
