"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia POMABAMBA (000)",27954,13502,14452,6142,2987,3155,21812,10515,11297
"Menores de 1 año (001)",586,305,281,112,62,50,474,243,231
"Menores de 1 mes (002)",44,21,23,5,3,2,39,18,21
"De 1 a 11 meses (003)",542,284,258,107,59,48,435,225,210
"De 1 a 4 años (004)",2709,1356,1353,496,249,247,2213,1107,1106
"1 año (005)",619,306,313,117,55,62,502,251,251
"2 años (006)",742,352,390,150,71,79,592,281,311
"3 años (007)",663,352,311,116,67,49,547,285,262
"4 años (008)",685,346,339,113,56,57,572,290,282
"De 5 a 9 años (009)",3648,1789,1859,666,321,345,2982,1468,1514
"5 años (010)",661,343,318,123,56,67,538,287,251
"6 años (011)",669,323,346,128,64,64,541,259,282
"7 años (012)",767,378,389,129,65,64,638,313,325
"8 años (013)",746,357,389,139,62,77,607,295,312
"9 años (014)",805,388,417,147,74,73,658,314,344
"De 10 a 14 años (015)",3836,1959,1877,676,332,344,3160,1627,1533
"10 años (016)",767,400,367,128,69,59,639,331,308
"11 años (017)",756,398,358,134,64,70,622,334,288
"12 años (018)",839,405,434,151,72,79,688,333,355
"13 años (019)",714,375,339,126,63,63,588,312,276
"14 años (020)",760,381,379,137,64,73,623,317,306
"De 15 a 19 años (021)",2823,1371,1452,640,311,329,2183,1060,1123
"15 años (022)",697,322,375,140,61,79,557,261,296
"16 años (023)",592,285,307,147,73,74,445,212,233
"17 años (024)",601,324,277,130,73,57,471,251,220
"18 años (025)",486,241,245,115,58,57,371,183,188
"19 años (026)",447,199,248,108,46,62,339,153,186
"De 20 a 24 años (027)",2070,997,1073,492,238,254,1578,759,819
"20 años (028)",481,239,242,101,46,55,380,193,187
"21 años (029)",371,176,195,74,46,28,297,130,167
"22 años (030)",419,207,212,99,45,54,320,162,158
"23 años (031)",395,176,219,109,55,54,286,121,165
"24 años (032)",404,199,205,109,46,63,295,153,142
"De 25 a 29 años (033)",1720,812,908,467,215,252,1253,597,656
"25 años (034)",403,183,220,104,45,59,299,138,161
"26 años (035)",344,164,180,104,48,56,240,116,124
"27 años (036)",368,170,198,95,38,57,273,132,141
"28 años (037)",292,142,150,69,33,36,223,109,114
"29 años (038)",313,153,160,95,51,44,218,102,116
"De 30 a 34 años (039)",1541,743,798,418,220,198,1123,523,600
"30 años (040)",388,202,186,97,56,41,291,146,145
"31 años (041)",227,114,113,66,34,32,161,80,81
"32 años (042)",336,161,175,88,50,38,248,111,137
"33 años (043)",292,129,163,87,41,46,205,88,117
"34 años (044)",298,137,161,80,39,41,218,98,120
"De 35 a 39 años (045)",1599,774,825,437,212,225,1162,562,600
"35 años (046)",287,146,141,69,36,33,218,110,108
