"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",2223,2278,2164,105,95,4.6,
"De 12 a 14 años (041)",488,2,2,,100,,
"De 15 a 19 años (042)",754,70,68,26,97.1,37.1,
"De 20 a 24 años (043)",299,272,269,36,98.9,13.2,
"De 25 a 29 años (044)",216,351,341,24,97.2,6.8,
"De 30 a 34 años (045)",141,382,365,7,95.5,1.8,
"De 35 a 39 años (046)",126,408,381,9,93.4,2.2,
"De 40 a 44 años (047)",82,307,289,3,94.1,1,
"De 45 a 49 años (048)",54,218,207,,95,,
"De 50 y más años (049)",63,268,242,,90.3,,
"Sup. no Univ. incompleta (050)",146,127,121,9,95.3,7.1,
"De 15 a 19 años (052)",29,1,1,1,100,100,
"De 20 a 24 años (053)",62,17,16,4,94.1,23.5,
"De 25 a 29 años (054)",20,21,21,2,100,9.5,
"De 30 a 34 años (055)",8,16,16,,100,,
"De 35 a 39 años (056)",9,23,23,2,100,8.7,
"De 40 a 44 años (057)",5,8,8,,100,,
"De 45 a 49 años (058)",8,25,24,,96,,
"De 50 y más años (059)",5,16,12,,75,,
"Sup. no Univ. completa (060)",184,269,258,12,95.9,4.5,
"De 20 a 24 años (063)",36,18,17,3,94.4,16.7,
"De 25 a 29 años (064)",42,39,39,4,100,10.3,
"De 30 a 34 años (065)",44,70,70,5,100,7.1,
"De 35 a 39 años (066)",20,37,35,,94.6,,
"De 40 a 44 años (067)",20,52,50,,96.2,,
"De 45 a 49 años (068)",9,22,19,,86.4,,
"De 50 y más años (069)",13,31,28,,90.3,,
"Sup. Univ. incompleta (070)",55,69,62,2,89.9,2.9,
"De 15 a 19 años (072)",9,1,1,1,100,100,
"De 20 a 24 años (073)",24,6,6,1,100,16.7,
"De 25 a 29 años (074)",5,5,5,,100,,
"De 30 a 34 años (075)",4,8,8,,100,,
"De 35 a 39 años (076)",2,3,3,,100,,
"De 40 a 44 años (077)",5,19,15,,78.9,,
"De 45 a 49 años (078)",2,4,4,,100,,
"De 50 y más años (079)",4,23,20,,87,,
"Sup. Univ. completa (080)",102,163,157,2,96.3,1.2,
"De 20 a 24 años (083)",11,4,4,,100,,
"De 25 a 29 años (084)",18,9,9,,100,,
"De 30 a 34 años (085)",15,19,18,1,94.7,5.3,
"De 35 a 39 años (086)",19,35,34,,97.1,,
"De 40 a 44 años (087)",15,26,25,1,96.2,3.8,
"De 45 a 49 años (088)",15,36,34,,94.4,,
"De 50 y más años (089)",9,34,33,,97.1,,
,,,,,,,
"URBANA (100)",5199,16784,14047,253,83.7,1.5,
"De 12 a 14 años (101)",586,2,2,,100,,
"De 15 a 19 años (102)",549,71,69,23,97.2,32.4,
"De 20 a 24 años (103)",404,414,398,55,96.1,13.3,
"De 25 a 29 años (104)",416,872,848,55,97.2,6.3,
"De 30 a 34 años (105)",443,1397,1296,51,92.8,3.7,
"De 35 a 39 años (106)",469,1903,1751,44,92,2.3,
"De 40 a 44 años (107)",433,2136,1920,23,89.9,1.1,
"De 45 a 49 años (108)",344,1796,1533,2,85.4,0.1,
"De 50 y más años (109)",1555,8193,6230,,76,,
"Sin nivel (110)",1511,7571,5797,25,76.6,0.3,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",8,3,3,1,100,33.3,
"De 20 a 24 años (113)",13,15,15,2,100,13.3,
"De 25 a 29 años (114)",33,96,93,4,96.9,4.2,
"De 30 a 34 años (115)",56,185,166,4,89.7,2.2,
"De 35 a 39 años (116)",75,334,303,7,90.7,2.1,
"De 40 a 44 años (117)",90,477,402,5,84.3,1,
"De 45 a 49 años (118)",122,699,582,2,83.3,0.3,
"De 50 y más años (119)",1111,5762,4233,,73.5,,
"Educacion Inicial (120)",15,38,32,2,84.2,5.3,
"De 12 a 14 años (121)",4,,,,,,
"De 15 a 19 años (122)",1,,,,,,
"De 25 a 29 años (124)",2,5,5,1,100,20,
"De 30 a 34 años (125)",4,13,13,,100,,
"De 35 a 39 años (126)",4,20,14,1,70,5,
"Primaria (130)",1904,7074,6225,139,88,2,
"De 12 a 14 años (131)",279,1,1,,100,,
"De 15 a 19 años (132)",68,21,20,6,95.2,28.6,
"De 20 a 24 años (133)",123,198,186,22,93.9,11.1,
"De 25 a 29 años (134)",200,524,506,32,96.6,6.1,
"De 30 a 34 años (135)",219,841,771,37,91.7,4.4,
"De 35 a 39 años (136)",254,1166,1077,27,92.4,2.3,
"De 40 a 44 años (137)",247,1357,1236,15,91.1,1.1,
"De 45 a 49 años (138)",150,855,722,,84.4,,
"De 50 y más años (139)",364,2111,1706,,80.8,,
"Secundaria (140)",1368,1555,1471,65,94.6,4.2,
"De 12 a 14 años (141)",300,1,1,,100,,
"De 15 a 19 años (142)",441,45,44,14,97.8,31.1,
"De 20 a 24 años (143)",165,162,160,23,98.8,14.2,
"De 25 a 29 años (144)",119,191,188,14,98.4,7.3,
"De 30 a 34 años (145)",96,252,241,5,95.6,2,
"De 35 a 39 años (146)",93,301,278,7,92.4,2.3,
"De 40 a 44 años (147)",61,219,204,2,93.2,0.9,
"De 45 a 49 años (148)",42,163,155,,95.1,,
"De 50 y más años (149)",51,221,200,,90.5,,
"Sup. no Univ. incompleta (150)",116,106,101,9,95.3,8.5,
"De 15 a 19 años (152)",24,1,1,1,100,100,
"De 20 a 24 años (153)",48,13,12,4,92.3,30.8,
"De 25 a 29 años (154)",16,17,17,2,100,11.8,
"De 30 a 34 años (155)",8,16,16,,100,,
"De 35 a 39 años (156)",6,17,17,2,100,11.8,
"De 40 a 44 años (157)",4,8,8,,100,,
"De 45 a 49 años (158)",5,18,18,,100,,
"De 50 y más años (159)",5,16,12,,75,,
"Sup. no Univ. completa (160)",152,228,220,9,96.5,3.9,
"De 20 a 24 años (163)",28,17,16,3,94.1,17.6,
"De 25 a 29 años (164)",28,26,26,2,100,7.7,
"De 30 a 34 años (165)",42,64,64,4,100,6.3,
"De 35 a 39 años (166)",17,30,28,,93.3,,
"De 40 a 44 años (167)",16,42,40,,95.2,,
"De 45 a 49 años (168)",9,22,19,,86.4,,
"De 50 y más años (169)",12,27,27,,100,,
"Sup. Univ. incompleta (170)",41,57,52,2,91.2,3.5,
"De 15 a 19 años (172)",7,1,1,1,100,100,
"De 20 a 24 años (173)",18,5,5,1,100,20,
"De 25 a 29 años (174)",3,4,4,,100,,
"De 30 a 34 años (175)",3,7,7,,100,,
"De 35 a 39 años (176)",2,3,3,,100,,
"De 40 a 44 años (177)",3,11,9,,81.8,,
"De 45 a 49 años (178)",2,4,4,,100,,
"De 50 y más años (179)",3,22,19,,86.4,,
"Sup. Univ. completa (180)",92,155,149,2,96.1,1.3,
"De 20 a 24 años (183)",9,4,4,,100,,
"De 25 a 29 años (184)",15,9,9,,100,,
"De 30 a 34 años (185)",15,19,18,1,94.7,5.3,
"De 35 a 39 años (186)",18,32,31,,96.9,,
"De 40 a 44 años (187)",12,22,21,1,95.5,4.5,
"De 45 a 49 años (188)",14,35,33,,94.3,,
"De 50 y más años (189)",9,34,33,,97.1,,
,,,,,,,
"RURAL (200)",4325,15432,12399,301,80.3,2,
"De 12 a 14 años (201)",510,2,2,1,100,50,
"De 15 a 19 años (202)",450,63,62,24,98.4,38.1,
"De 20 a 24 años (203)",378,514,479,62,93.2,12.1,
"De 25 a 29 años (204)",400,971,917,69,94.4,7.1,
"De 30 a 34 años (205)",393,1493,1369,74,91.7,5,
"De 35 a 39 años (206)",406,1950,1743,48,89.4,2.5,
"De 40 a 44 años (207)",325,1781,1470,21,82.5,1.2,
"De 45 a 49 años (208)",263,1516,1236,2,81.5,0.1,
"De 50 y más años (209)",1200,7142,5121,,71.7,,
"Sin nivel (210)",1579,8740,6514,72,74.5,0.8,
"De 12 a 14 años (211)",2,1,1,1,100,100,
"De 15 a 19 años (212)",18,5,5,2,100,40,
"De 20 a 24 años (213)",34,67,61,4,91,6,
"De 25 a 29 años (214)",61,183,171,16,93.4,8.7,
"De 30 a 34 años (215)",86,368,328,20,89.1,5.4,
"De 35 a 39 años (216)",126,665,575,20,86.5,3,
"De 40 a 44 años (217)",142,829,653,8,78.8,1,
"De 45 a 49 años (218)",131,751,601,1,80,0.1,
"De 50 y más años (219)",979,5871,4119,,70.2,,
"Educacion Inicial (220)",24,75,71,5,94.7,6.7,
"De 15 a 19 años (222)",2,1,1,,100,,
"De 20 a 24 años (223)",5,14,13,3,92.9,21.4,
"De 25 a 29 años (224)",5,13,10,1,76.9,7.7,
"De 30 a 34 años (225)",6,16,16,1,100,6.3,
"De 35 a 39 años (226)",6,31,31,,100,,
"Primaria (230)",1781,5812,5045,181,86.8,3.1,
"De 12 a 14 años (231)",320,,,,,,
"De 15 a 19 años (232)",110,32,32,10,100,31.3,
"De 20 a 24 años (233)",175,317,290,42,91.5,13.2,
"De 25 a 29 años (234)",214,597,565,40,94.6,6.7,
"De 30 a 34 años (235)",253,972,894,50,92,5.1,
"De 35 a 39 años (236)",234,1131,1018,26,90,2.3,
"De 40 a 44 años (237)",152,842,712,12,84.6,1.4,
"De 45 a 49 años (238)",116,702,576,1,82.1,0.1,
"De 50 y más años (239)",207,1219,958,,78.6,,
"Secundaria (240)",855,723,693,40,95.9,5.5,
"De 12 a 14 años (241)",188,1,1,,100,,
"De 15 a 19 años (242)",313,25,24,12,96,48,
"De 20 a 24 años (243)",134,110,109,13,99.1,11.8,
"De 25 a 29 años (244)",97,160,153,10,95.6,6.3,
"De 30 a 34 años (245)",45,130,124,2,95.4,1.5,
"De 35 a 39 años (246)",33,107,103,2,96.3,1.9,
"De 40 a 44 años (247)",21,88,85,1,96.6,1.1,
"De 45 a 49 años (248)",12,55,52,,94.5,,
"De 50 y más años (249)",12,47,42,,89.4,,
"Sup. no Univ. incompleta (250)",30,21,20,,95.2,,
"De 15 a 19 años (252)",5,,,,,,
"De 20 a 24 años (253)",14,4,4,,100,,
"De 25 a 29 años (254)",4,4,4,,100,,
"De 35 a 39 años (256)",3,6,6,,100,,
"De 40 a 44 años (257)",1,,,,,,
"De 45 a 49 años (258)",3,7,6,,85.7,,
"Sup. no Univ. completa (260)",32,41,38,3,92.7,7.3,
"De 20 a 24 años (263)",8,1,1,,100,,
"De 25 a 29 años (264)",14,13,13,2,100,15.4,
"De 30 a 34 años (265)",2,6,6,1,100,16.7,
"De 35 a 39 años (266)",3,7,7,,100,,
"De 40 a 44 años (267)",4,10,10,,100,,
"De 50 y más años (269)",1,4,1,,25,,
"Sup. Univ. incompleta (270)",14,12,10,,83.3,,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",6,1,1,,100,,
"De 25 a 29 años (274)",2,1,1,,100,,
"De 30 a 34 años (275)",1,1,1,,100,,
"De 40 a 44 años (277)",2,8,6,,75,,
"De 50 y más años (279)",1,1,1,,100,,
"Sup. Univ. completa (280)",10,8,8,,100,,
"De 20 a 24 años (283)",2,,,,,,
"De 25 a 29 años (284)",3,,,,,,
"De 35 a 39 años (286)",1,3,3,,100,,
"De 40 a 44 años (287)",3,4,4,,100,,
"De 45 a 49 años (288)",1,1,1,,100,,
