"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",358,23,106,121,71,37
"Educación inicial (032)",1,,1,,,
"Primaria (033)",1300,85,578,350,221,66
"Secundaria (034)",552,10,387,120,33,2
"Superior no univ. incompleta (035)",57,,43,12,1,1
"Superior no univ. completa (036)",102,,62,29,8,3
"Superior univ. incompleta (037)",42,,18,19,5,
"Superior univ. completa (038)",42,,19,17,6,
"No PEA (040)",72455,30123,17631,9912,9126,5663
"Sin nivel (041)",14644,1727,1715,3118,4330,3754
"Educación inicial (042)",2046,1976,49,21,,
"Primaria (043)",40939,22758,7116,5204,4176,1685
"Secundaria (044)",12680,3662,7502,1073,346,97
"Superior no univ. incompleta (045)",864,,678,119,47,20
"Superior no univ. completa (046)",701,,284,223,128,66
"Superior univ. incompleta (047)",334,,235,58,30,11
"Superior univ. completa (048)",247,,52,96,69,30
,,,,,,
"URBANA (060)",13718,3194,3906,3210,2351,1057
"Sin nivel (061)",844,42,102,184,263,253
"Educación inicial (062)",191,178,10,3,,
"Primaria (063)",4749,2192,541,652,839,525
"Secundaria (064)",4018,782,1832,803,482,119
"Superior no univ. incompleta (065)",865,,507,244,92,22
"Superior no univ. completa (066)",1601,,457,716,351,77
"Superior univ. incompleta (067)",451,,233,139,64,15
"Superior univ. completa (068)",999,,224,469,260,46
"PEA (070)",5728,89,1671,2239,1408,321
"Sin nivel (071)",254,,37,80,97,40
"Educación inicial (072)",5,,4,1,,
"Primaria (073)",1264,45,271,343,433,172
"Secundaria (074)",1500,44,571,535,301,49
"Superior no univ. incompleta (075)",460,,196,189,64,11
"Superior no univ. completa (076)",1187,,318,583,263,23
"Superior univ. incompleta (077)",241,,85,103,45,8
"Superior univ. completa (078)",817,,189,405,205,18
"Ocupada (080)",5402,84,1507,2145,1359,307
"Sin nivel (081)",233,,30,74,90,39
"Educación inicial (082)",5,,4,1,,
"Primaria (083)",1180,41,255,313,411,160
"Secundaria (084)",1398,43,511,505,291,48
"Superior no univ. incompleta (085)",427,,171,182,63,11
"Superior no univ. completa (086)",1142,,286,574,259,23
"Superior univ. incompleta (087)",226,,74,99,45,8
"Superior univ. completa (088)",791,,176,397,200,18
"Desocupada (090)",326,5,164,94,49,14
"Sin nivel (091)",21,,7,6,7,1
"Primaria (093)",84,4,16,30,22,12
"Secundaria (094)",102,1,60,30,10,1
"Superior no univ. incompleta (095)",33,,25,7,1,
"Superior no univ. completa (096)",45,,32,9,4,
"Superior univ. incompleta (097)",15,,11,4,,
"Superior univ. completa (098)",26,,13,8,5,
"No PEA (100)",7990,3105,2235,971,943,736
"Sin nivel (101)",590,42,65,104,166,213
"Educación inicial (102)",186,178,6,2,,
"Primaria (103)",3485,2147,270,309,406,353
"Secundaria (104)",2518,738,1261,268,181,70
"Superior no univ. incompleta (105)",405,,311,55,28,11
"Superior no univ. completa (106)",414,,139,133,88,54
"Superior univ. incompleta (107)",210,,148,36,19,7
"Superior univ. completa (108)",182,,35,64,55,28
,,,,,,
"RURAL (120)",92505,27858,25196,17161,15007,7283
"Sin nivel (121)",19220,1779,2495,4480,5908,4558
"Educación inicial (122)",1901,1806,68,27,,
"Primaria (123)",53952,21277,12214,9705,8159,2597
"Secundaria (124)",14721,2996,9154,1977,527,67
"Superior no univ. incompleta (125)",847,,570,181,78,18
"Superior no univ. completa (126)",1107,,440,450,185,32
"Superior univ. incompleta (127)",310,,157,98,48,7
"Superior univ. completa (128)",447,,98,243,102,4
"PEA (130)",28040,840,9800,8220,6824,2356
"Sin nivel (131)",5166,94,845,1466,1744,1017
"Educación inicial (132)",41,8,25,8,,
"Primaria (133)",16498,666,5368,4810,4389,1265
"Secundaria (134)",4559,72,2913,1172,362,40
"Superior no univ. incompleta (135)",388,,203,117,59,9
"Superior no univ. completa (136)",820,,295,360,145,20
"Superior univ. incompleta (137)",186,,70,76,37,3
"Superior univ. completa (138)",382,,81,211,88,2
"Ocupada (140)",25912,727,8750,7646,6528,2261
"Sin nivel (141)",4829,71,746,1351,1680,981
"Educación inicial (142)",40,8,24,8,,
"Primaria (143)",15282,585,4806,4490,4190,1211
"Secundaria (144)",4109,63,2586,1082,339,39
"Superior no univ. incompleta (145)",364,,185,112,59,8
"Superior no univ. completa (146)",763,,265,340,141,17
"Superior univ. incompleta (147)",159,,63,61,32,3
"Superior univ. completa (148)",366,,75,202,87,2
"Desocupada (150)",2128,113,1050,574,296,95
"Sin nivel (151)",337,23,99,115,64,36
"Educación inicial (152)",1,,1,,,
"Primaria (153)",1216,81,562,320,199,54
"Secundaria (154)",450,9,327,90,23,1
"Superior no univ. incompleta (155)",24,,18,5,,1
"Superior no univ. completa (156)",57,,30,20,4,3
"Superior univ. incompleta (157)",27,,7,15,5,
"Superior univ. completa (158)",16,,6,9,1,
"No PEA (160)",64465,27018,15396,8941,8183,4927
"Sin nivel (161)",14054,1685,1650,3014,4164,3541
"Educación inicial (162)",1860,1798,43,19,,
"Primaria (163)",37454,20611,6846,4895,3770,1332
"Secundaria (164)",10162,2924,6241,805,165,27
"Superior no univ. incompleta (165)",459,,367,64,19,9
"Superior no univ. completa (166)",287,,145,90,40,12
"Superior univ. incompleta (167)",124,,87,22,11,4
"Superior univ. completa (168)",65,,17,32,14,2
