"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",12,11,,6,1,3,1,,,,1,21
"De 30 a 34 años (025)",12,12,,,2,4,5,1,,,,43
"De 35 a 39 años (026)",12,11,1,2,3,3,1,1,,,1,28
"Primaria (030)",11118,10685,33,1456,2131,1960,2799,1443,606,257,433,41056
"De 12 a 14 años (031)",17,8,,8,,,,,,,9,8
"De 15 a 19 años (032)",234,202,1,174,26,1,,,,,32,229
"De 20 a 24 años (033)",985,884,4,419,362,81,18,,,,101,1459
"De 25 a 29 años (034)",1337,1261,3,299,528,306,116,9,,,76,2812
"De 30 a 34 años (035)",1350,1303,,155,383,385,346,34,,,47,3781
"De 35 a 39 años (036)",1386,1345,7,122,287,364,453,97,14,1,41,4505
"De 40 a 44 años (037)",1339,1304,2,74,193,310,506,178,37,4,35,5076
"De 45 a 49 años (038)",1152,1134,4,50,121,197,437,248,60,17,18,5111
"De 50 y más años (039)",3318,3244,12,155,231,316,923,877,495,235,74,18075
"Secundaria (040)",8015,7542,24,2223,2240,1446,1183,321,75,30,473,19153
"De 12 a 14 años (041)",8,2,,,2,,,,,,6,4
"De 15 a 19 años (042)",502,409,5,370,31,3,,,,,93,441
"De 20 a 24 años (043)",1438,1277,8,865,340,55,8,1,,,161,1749
"De 25 a 29 años (044)",1695,1607,2,540,729,265,68,3,,,88,3095
"De 30 a 34 años (045)",1310,1263,1,180,510,362,199,11,,,47,3203
"De 35 a 39 años (046)",1022,993,3,107,292,299,246,41,3,2,29,2937
"De 40 a 44 años (047)",738,720,1,58,156,226,215,57,6,1,18,2395
"De 45 a 49 años (048)",545,534,2,40,96,123,186,68,14,5,11,2024
"De 50 y más años (049)",757,737,2,63,84,113,261,140,52,22,20,3305
"Sup. no Univ. incompleta (050)",1525,1384,4,531,408,217,155,47,16,6,141,3157
"De 15 a 19 años (052)",54,44,1,39,3,,1,,,,10,49
"De 20 a 24 años (053)",333,265,2,205,49,7,2,,,,68,333
"De 25 a 29 años (054)",355,320,,153,130,29,8,,,,35,535
"De 30 a 34 años (055)",272,258,,82,105,56,14,1,,,14,524
"De 35 a 39 años (056)",196,189,1,22,67,50,42,6,1,,7,527
"De 40 a 44 años (057)",114,112,,14,25,27,34,9,3,,2,369
"De 45 a 49 años (058)",69,69,,6,19,19,21,2,,2,,225
"De 50 y más años (059)",132,127,,10,10,29,33,29,12,4,5,595
"Sup. no Univ. completa (060)",2489,2234,4,749,657,414,279,95,27,9,255,5443
"De 20 a 24 años (063)",294,205,1,164,33,7,,,,,89,251
"De 25 a 29 años (064)",442,365,1,223,113,24,4,,,,77,538
"De 30 a 34 años (065)",492,456,,158,181,84,33,,,,36,909
"De 35 a 39 años (066)",454,431,1,92,160,109,57,11,1,,23,1063
"De 40 a 44 años (067)",276,263,1,48,79,76,47,11,1,,13,720
"De 45 a 49 años (068)",211,201,,30,44,55,53,15,3,1,10,645
"De 50 y más años (069)",320,313,,34,47,59,85,58,22,8,7,1317
"Sup. Univ. incompleta (070)",640,550,4,224,140,87,67,19,7,2,90,1247
"De 15 a 19 años (072)",22,18,,17,,1,,,,,4,20
"De 20 a 24 años (073)",173,125,,106,15,2,,2,,,48,154
"De 25 a 29 años (074)",111,88,1,43,34,9,1,,,,23,142
"De 30 a 34 años (075)",95,91,,24,36,23,8,,,,4,198
"De 35 a 39 años (076)",73,69,,16,26,13,12,2,,,4,167
"De 40 a 44 años (077)",59,57,1,9,15,16,16,,,,2,156
"De 45 a 49 años (078)",38,36,1,4,9,9,10,2,1,,2,115
"De 50 y más años (079)",69,66,1,5,5,14,20,13,6,2,3,295
"Sup. Univ. completa (080)",1156,1021,3,295,299,203,160,34,21,6,135,2670
"De 20 a 24 años (083)",84,51,,42,7,2,,,,,33,62
"De 25 a 29 años (084)",218,175,,101,54,13,6,1,,,43,281
"De 30 a 34 años (085)",226,205,2,67,82,33,20,1,,,21,420
"De 35 a 39 años (086)",181,168,,24,61,57,24,2,,,13,439
"De 40 a 44 años (087)",165,153,,20,57,41,31,2,2,,12,424
"De 45 a 49 años (088)",99,94,,19,20,21,26,5,3,,5,292
"De 50 y más años (089)",183,175,1,22,18,36,53,23,16,6,8,752
,,,,,,,,,,,,
"URBANA (100)",26876,25307,79,5484,5924,4488,5182,2512,1121,517,1569,84650
"De 12 a 14 años (101)",24,11,1,8,2,,,,,,13,12
"De 15 a 19 años (102)",795,659,7,585,61,5,1,,,,136,726
"De 20 a 24 años (103)",3194,2703,15,1744,766,146,28,4,,,491,3854
"De 25 a 29 años (104)",4074,3737,8,1343,1544,624,204,13,1,,337,7249
"De 30 a 34 años (105)",3828,3652,3,666,1305,974,648,55,,1,176,9338
"De 35 a 39 años (106)",3430,3301,11,394,898,915,876,179,23,5,129,10088
"De 40 a 44 años (107)",2847,2753,5,230,551,706,909,285,61,6,94,9784
"De 45 a 49 años (108)",2267,2217,8,156,317,437,775,386,103,35,50,9239
"De 50 y más años (109)",6417,6274,21,358,480,681,1741,1590,933,470,143,34360
"Sin nivel (110)",2859,2756,9,182,271,330,718,631,398,217,103,14704
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",13,12,,10,2,,,,,,1,14
"De 20 a 24 años (113)",50,39,,17,13,6,2,1,,,11,76
"De 25 a 29 años (114)",87,75,1,18,29,17,9,,1,,12,176
"De 30 a 34 años (115)",211,200,,18,45,62,63,11,,1,11,655
"De 35 a 39 años (116)",233,215,,16,31,63,77,22,4,2,18,790
"De 40 a 44 años (117)",246,232,,14,41,34,90,37,15,1,14,967
"De 45 a 49 años (118)",238,232,1,10,19,27,72,67,25,11,6,1209
"De 50 y más años (119)",1780,1750,6,79,91,121,405,493,353,202,30,10817
"Educacion Inicial (120)",39,36,1,10,6,11,6,2,,,3,93
"De 20 a 24 años (123)",4,3,,2,,1,,,,,1,5
"De 25 a 29 años (124)",11,10,,6,1,3,,,,,1,17
"De 30 a 34 años (125)",12,12,,,2,4,5,1,,,,43
"De 35 a 39 años (126)",12,11,1,2,3,3,1,1,,,1,28
"Primaria (130)",10462,10062,30,1366,1990,1830,2647,1371,580,248,400,38846
"De 12 a 14 años (131)",16,8,,8,,,,,,,8,8
"De 15 a 19 años (132)",214,184,1,157,25,1,,,,,30,210
"De 20 a 24 años (133)",890,801,4,386,325,70,16,,,,89,1311
"De 25 a 29 años (134)",1233,1161,3,280,484,277,108,9,,,72,2585
"De 30 a 34 años (135)",1254,1210,,147,361,361,311,30,,,44,3483
"De 35 a 39 años (136)",1298,1260,5,119,271,331,424,95,14,1,38,4235
"De 40 a 44 años (137)",1270,1237,2,71,183,293,478,171,35,4,33,4818
"De 45 a 49 años (138)",1087,1071,4,50,116,186,415,227,57,16,16,4792
"De 50 y más años (139)",3200,3130,11,148,225,311,895,839,474,227,70,17404
"Secundaria (140)",7826,7374,24,2163,2187,1409,1169,318,75,29,452,18780
"De 12 a 14 años (141)",7,2,,,2,,,,,,5,4
"De 15 a 19 años (142)",494,403,5,364,31,3,,,,,91,435
"De 20 a 24 años (143)",1382,1228,8,834,326,51,8,1,,,154,1678
"De 25 a 29 años (144)",1645,1565,2,530,709,253,68,3,,,80,3009
"De 30 a 34 años (145)",1282,1235,1,174,501,353,195,11,,,47,3136
"De 35 a 39 años (146)",1000,974,3,104,285,295,242,40,3,2,26,2884
"De 40 a 44 años (147)",728,710,1,56,154,221,215,56,6,1,18,2368
"De 45 a 49 años (148)",538,527,2,38,95,121,184,68,14,5,11,2004
"De 50 y más años (149)",750,730,2,63,84,112,257,139,52,21,20,3262
"Sup. no Univ. incompleta (150)",1510,1370,4,521,405,217,154,47,16,6,140,3137
"De 15 a 19 años (152)",52,42,1,37,3,,1,,,,10,47
"De 20 a 24 años (153)",331,263,2,203,49,7,2,,,,68,331
"De 25 a 29 años (154)",350,316,,149,130,29,8,,,,34,531
"De 30 a 34 años (155)",269,255,,82,102,56,14,1,,,14,518
"De 35 a 39 años (156)",194,187,1,21,67,50,41,6,1,,7,522
"De 40 a 44 años (157)",114,112,,14,25,27,34,9,3,,2,369
"De 45 a 49 años (158)",69,69,,6,19,19,21,2,,2,,225
"De 50 y más años (159)",131,126,,9,10,29,33,29,12,4,5,594
"Sup. no Univ. completa (160)",2446,2193,4,735,638,409,277,95,26,9,253,5357
"De 20 a 24 años (163)",285,196,1,157,31,7,,,,,89,240
"De 25 a 29 años (164)",424,349,1,218,103,23,4,,,,75,510
"De 30 a 34 años (165)",490,454,,158,179,84,33,,,,36,905
"De 35 a 39 años (166)",449,426,1,92,158,107,56,11,1,,23,1048
"De 40 a 44 años (167)",274,261,1,47,79,75,47,11,1,,13,716
"De 45 a 49 años (168)",205,195,,29,41,54,52,15,3,1,10,630
"De 50 y más años (169)",319,312,,34,47,59,85,58,21,8,7,1308
"Sup. Univ. incompleta (170)",635,547,4,221,140,87,67,19,7,2,88,1244
"De 15 a 19 años (172)",22,18,,17,,1,,,,,4,20
"De 20 a 24 años (173)",170,122,,103,15,2,,2,,,48,151
"De 25 a 29 años (174)",109,88,1,43,34,9,1,,,,21,142
"De 30 a 34 años (175)",95,91,,24,36,23,8,,,,4,198
"De 35 a 39 años (176)",73,69,,16,26,13,12,2,,,4,167
"De 40 a 44 años (177)",59,57,1,9,15,16,16,,,,2,156
"De 45 a 49 años (178)",38,36,1,4,9,9,10,2,1,,2,115
"De 50 y más años (179)",69,66,1,5,5,14,20,13,6,2,3,295
"Sup. Univ. completa (180)",1099,969,3,286,287,195,144,29,19,6,130,2489
"De 20 a 24 años (183)",82,51,,42,7,2,,,,,31,62
"De 25 a 29 años (184)",215,173,,99,54,13,6,1,,,42,279
"De 30 a 34 años (185)",215,195,2,63,79,31,19,1,,,20,400
"De 35 a 39 años (186)",171,159,,24,57,53,23,2,,,12,414
"De 40 a 44 años (187)",156,144,,19,54,40,29,1,1,,12,390
"De 45 a 49 años (188)",92,87,,19,18,21,21,5,3,,5,264
"De 50 y más años (189)",168,160,1,20,18,35,46,19,15,6,8,680
,,,,,,,,,,,,
"RURAL (200)",1227,1154,3,203,243,209,232,135,79,50,73,4456
"De 12 a 14 años (201)",2,,,,,,,,,,2,
"De 15 a 19 años (202)",32,28,,27,1,,,,,,4,29
"De 20 a 24 años (203)",175,151,,77,55,17,2,,,,24,246
"De 25 a 29 años (204)",189,171,,41,74,44,12,,,,18,371
"De 30 a 34 años (205)",153,147,,19,44,35,44,5,,,6,431
"De 35 a 39 años (206)",137,129,2,8,31,44,40,4,,,8,403
"De 40 a 44 años (207)",112,108,,8,15,29,36,12,8,,4,430
"De 45 a 49 años (208)",105,103,,4,12,20,36,22,4,5,2,487
"De 50 y más años (209)",322,317,1,19,11,20,62,92,67,45,5,2059
"Sin nivel (210)",259,251,,17,14,29,46,55,50,40,8,1577
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",6,4,,1,1,2,,,,,2,9
"De 25 a 29 años (214)",6,6,,1,,2,3,,,,,20
"De 30 a 34 años (215)",13,11,,1,5,,4,1,,,2,36
"De 35 a 39 años (216)",10,9,,1,2,1,4,1,,,1,35
"De 40 a 44 años (217)",22,20,,1,,5,6,3,5,,2,107
"De 45 a 49 años (218)",20,20,,1,1,6,6,1,1,4,,105
"De 50 y más años (219)",180,179,,9,5,13,23,49,44,36,1,1263
"Educacion Inicial (220)",3,2,,,1,,1,,,,1,6
"De 20 a 24 años (223)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (224)",1,1,,,,,1,,,,,4
"Primaria (230)",656,623,3,90,141,130,152,72,26,9,33,2210
"De 12 a 14 años (231)",1,,,,,,,,,,1,
"De 15 a 19 años (232)",20,18,,17,1,,,,,,2,19
"De 20 a 24 años (233)",95,83,,33,37,11,2,,,,12,148
"De 25 a 29 años (234)",104,100,,19,44,29,8,,,,4,227
"De 30 a 34 años (235)",96,93,,8,22,24,35,4,,,3,298
"De 35 a 39 años (236)",88,85,2,3,16,33,29,2,,,3,270
"De 40 a 44 años (237)",69,67,,3,10,17,28,7,2,,2,258
"De 45 a 49 años (238)",65,63,,,5,11,22,21,3,1,2,319
"De 50 y más años (239)",118,114,1,7,6,5,28,38,21,8,4,671
"Secundaria (240)",189,168,,60,53,37,14,3,,1,21,373
"De 12 a 14 años (241)",1,,,,,,,,,,1,
"De 15 a 19 años (242)",8,6,,6,,,,,,,2,6
"De 20 a 24 años (243)",56,49,,31,14,4,,,,,7,71
"De 25 a 29 años (244)",50,42,,10,20,12,,,,,8,86
"De 30 a 34 años (245)",28,28,,6,9,9,4,,,,,67
"De 35 a 39 años (246)",22,19,,3,7,4,4,1,,,3,53
"De 40 a 44 años (247)",10,10,,2,2,5,,1,,,,27
"De 45 a 49 años (248)",7,7,,2,1,2,2,,,,,20
"De 50 y más años (249)",7,7,,,,1,4,1,,1,,43
"Sup. no Univ. incompleta (250)",15,14,,10,3,,1,,,,1,20
"De 15 a 19 años (252)",2,2,,2,,,,,,,,2
"De 20 a 24 años (253)",2,2,,2,,,,,,,,2
"De 25 a 29 años (254)",5,4,,4,,,,,,,1,4
"De 30 a 34 años (255)",3,3,,,3,,,,,,,6
"De 35 a 39 años (256)",2,2,,1,,,1,,,,,5
"De 50 y más años (259)",1,1,,1,,,,,,,,1
"Sup. no Univ. completa (260)",43,41,,14,19,5,2,,1,,2,86
"De 20 a 24 años (263)",9,9,,7,2,,,,,,,11
"De 25 a 29 años (264)",18,16,,5,10,1,,,,,2,28
"De 30 a 34 años (265)",2,2,,,2,,,,,,,4
"De 35 a 39 años (266)",5,5,,,2,2,1,,,,,15
"De 40 a 44 años (267)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (268)",6,6,,1,3,1,1,,,,,15
"De 50 y más años (269)",1,1,,,,,,,1,,,9
"Sup. Univ. incompleta (270)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (273)",3,3,,3,,,,,,,,3
"De 25 a 29 años (274)",2,,,,,,,,,,2,
"Sup. Univ. completa (280)",57,52,,9,12,8,16,5,2,,5,181
"De 20 a 24 años (283)",2,,,,,,,,,,2,
"De 25 a 29 años (284)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (285)",11,10,,4,3,2,1,,,,1,20
"De 35 a 39 años (286)",10,9,,,4,4,1,,,,1,25
"De 40 a 44 años (287)",9,9,,1,3,1,2,1,1,,,34
"De 45 a 49 años (288)",7,7,,,2,,5,,,,,28
"De 50 y más años (289)",15,15,,2,,1,7,4,1,,,72
