"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (153)",53,4,2,5,30,1,,,4,7,,,
"Enseñanza (154)",290,2,280,,3,,,,,5,,,
"Servicios sociales y de salud (155)",38,,18,19,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",23,2,1,11,1,,,3,,5,,,
"Hogares privados con servicio doméstico (157)",62,,,,,,,,,62,,,
"Actividad economica no especificada (159)",155,,,,3,,,,,,,152,
"Desocupado (160)",584,,,,,,,,,,,,584
"Hombres (161)",13647,7,221,30,33,172,8451,1108,195,2880,,57,493
"Agric., ganadería, caza y silvicultura (162)",10882,,1,6,1,,8450,,,2424,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (164)",1348,,1,,,,,1046,,301,,,
"Industrias manufactureras (165)",58,,,,,,,52,4,2,,,
"Suministro de electricidad, gas y agua (166)",2,,,,,,,,,2,,,
"Construcción (167)",196,,1,1,,,,1,119,74,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",193,,,1,,164,,7,1,20,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,,,,2,,4,,,,,
"Comercio al por mayor (170)",9,,,,,9,,,,,,,
"Comercio al por menor (171)",178,,,1,,153,,3,1,20,,,
"Hoteles y restaurantes (172)",6,,,,,5,,,,1,,,
"Trans., almac. y comunicaciones (173)",80,,,,1,,,1,65,13,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",18,,3,2,2,2,,,2,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",47,4,2,5,24,1,,,4,7,,,
"Enseñanza (177)",208,1,202,,1,,,,,4,,,
"Servicios sociales y de salud (178)",21,,10,11,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",12,2,1,4,1,,,1,,3,,,
"Hogares privados con servicio doméstico (180)",22,,,,,,,,,22,,,
"Actividad economica no especificada (182)",59,,,,2,,,,,,,57,
"Desocupado (183)",493,,,,,,,,,,,,493
"Mujeres (184)",6972,1,86,16,13,262,2361,93,7,3947,,95,91
"Agric., ganadería, caza y silvicultura (185)",6189,,,,,,2361,,,3828,,,
"Explotación de minas y canteras (187)",99,,,,,,,78,,21,,,
"Industrias manufactureras (188)",14,,,,,,,12,1,1,,,
"Construcción (190)",6,,,,,,,,4,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",267,,,,,233,,1,,33,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,,3,,,,,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",259,,,,,225,,1,,33,,,
"Hoteles y restaurantes (195)",41,,,,,29,,,,12,,,
"Trans., almac. y comunicaciones (196)",10,,,1,2,,,,2,5,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,,,,6,,,,,,,,
"Enseñanza (200)",82,1,78,,2,,,,,1,,,
"Servicios sociales y de salud (201)",17,,8,8,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",11,,,7,,,,2,,2,,,
"Hogares privados con servicio doméstico (203)",40,,,,,,,,,40,,,
"Actividad economica no especificada (205)",96,,,,1,,,,,,,95,
"Desocupado (206)",91,,,,,,,,,,,,91
