"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,
"Construcción (050)",2,,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",259,16,1,102,73,14,25,5,23
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,1,1,,1,,
"Comercio al por mayor (053)",9,,,1,4,,2,1,1
"Comercio al por menor (054)",247,16,1,100,68,14,22,4,22
"Hoteles y restaurantes (055)",140,11,,60,43,11,8,2,5
"Trans., almac. y comunicaciones (056)",6,,,,5,,,,1
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",11,,,1,1,,4,,5
"Admin.pub. y defensa; p. segur.soc.afil (059)",31,,,2,12,2,9,1,5
"Enseñanza (060)",277,,,,27,27,95,15,113
"Servicios sociales y de salud (061)",40,,,2,,1,18,,19
"Otras activ. serv.comun.soc y personales (062)",36,7,,14,9,1,2,1,2
"Hogares privados con servicio doméstico (063)",197,41,1,92,55,2,2,1,3
"Actividad economica no especificada (065)",175,33,,93,34,4,8,1,2
,,,,,,,,,
"URBANA (066)",2343,64,5,779,737,133,296,61,268
"Agric., ganadería, caza y silvicultura (067)",767,18,3,375,251,39,35,11,35
"Explotación de minas y canteras (069)",113,2,,43,56,4,4,,4
"Industrias manufactureras (070)",99,4,,43,29,8,10,3,2
"Suministro de electricidad, gas y agua (071)",5,,,3,2,,,,
"Construcción (072)",116,3,1,39,49,6,7,,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",373,11,,121,122,23,47,15,34
"Venta, mant.y rep. veh.autom.y motoc. (074)",16,,,4,5,3,2,1,1
"Comercio al por mayor (075)",27,,,9,8,,5,3,2
"Comercio al por menor (076)",330,11,,108,109,20,40,11,31
"Hoteles y restaurantes (077)",123,6,,49,38,13,10,3,4
"Trans., almac. y comunicaciones (078)",101,3,1,23,56,7,5,1,5
"Intermediación financiera (079)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (080)",29,,,3,9,3,5,3,6
"Admin.pub. y defensa; p. segur.soc.afil (081)",95,,,10,24,3,32,6,20
"Enseñanza (082)",259,,,,17,13,103,11,115
"Servicios sociales y de salud (083)",53,,,1,5,3,23,1,20
"Otras activ. serv.comun.soc y personales (084)",64,2,,13,26,6,4,4,9
"Hogares privados con servicio doméstico (085)",77,9,,33,30,1,1,1,2
"Actividad economica no especificada (087)",68,6,,23,23,4,9,2,1
"Hombres (088)",1635,22,5,584,571,90,164,41,158
"Agric., ganadería, caza y silvicultura (089)",742,15,3,361,246,38,33,11,35
"Explotación de minas y canteras (091)",104,1,,40,54,2,4,,3
"Industrias manufactureras (092)",64,,,28,21,6,6,2,1
"Suministro de electricidad, gas y agua (093)",5,,,3,2,,,,
"Construcción (094)",114,3,1,37,49,6,7,,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",192,,,59,74,12,25,10,12
"Venta, mant.y rep. veh.autom.y motoc. (096)",14,,,3,5,3,1,1,1
"Comercio al por mayor (097)",20,,,9,4,,4,2,1
"Comercio al por menor (098)",158,,,47,65,9,20,7,10
"Hoteles y restaurantes (099)",24,,,8,7,4,3,1,1
"Trans., almac. y comunicaciones (100)",95,3,1,23,51,7,5,1,4
"Activid.inmobil., empres. y de alquiler (102)",23,,,3,8,3,3,3,3
"Admin.pub. y defensa; p. segur.soc.afil (103)",68,,,8,15,2,23,5,15
"Enseñanza (104)",113,,,,8,1,44,3,57
"Servicios sociales y de salud (105)",23,,,,5,2,7,1,8
"Otras activ. serv.comun.soc y personales (106)",41,,,5,19,5,2,3,7
"Hogares privados con servicio doméstico (107)",5,,,4,1,,,,
"Actividad economica no especificada (109)",22,,,5,11,2,2,1,1
"Mujeres (110)",708,42,,195,166,43,132,20,110
"Agric., ganadería, caza y silvicultura (111)",25,3,,14,5,1,2,,
"Explotación de minas y canteras (113)",9,1,,3,2,2,,,1
"Industrias manufactureras (114)",35,4,,15,8,2,4,1,1
"Construcción (116)",2,,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",181,11,,62,48,11,22,5,22
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,1,,,1,,
"Comercio al por mayor (119)",7,,,,4,,1,1,1
"Comercio al por menor (120)",172,11,,61,44,11,20,4,21
"Hoteles y restaurantes (121)",99,6,,41,31,9,7,2,3
"Trans., almac. y comunicaciones (122)",6,,,,5,,,,1
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",6,,,,1,,2,,3
"Admin.pub. y defensa; p. segur.soc.afil (125)",27,,,2,9,1,9,1,5
"Enseñanza (126)",146,,,,9,12,59,8,58
"Servicios sociales y de salud (127)",30,,,1,,1,16,,12
"Otras activ. serv.comun.soc y personales (128)",23,2,,8,7,1,2,1,2
"Hogares privados con servicio doméstico (129)",72,9,,29,29,1,1,1,2
"Actividad economica no especificada (131)",46,6,,18,12,2,7,1,
,,,,,,,,,
"RURAL (132)",7871,748,42,4361,1954,127,252,68,319
"Agric., ganadería, caza y silvicultura (133)",5631,633,35,3637,1197,33,65,17,14
"Explotación de minas y canteras (135)",1092,16,3,283,459,52,80,29,170
"Industrias manufactureras (136)",71,3,,41,22,,2,1,2
"Suministro de electricidad, gas y agua (137)",8,,,3,5,,,,
"Construcción (138)",120,6,2,74,38,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",178,11,1,88,54,6,15,1,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",12,,,2,3,,6,1,
"Comercio al por mayor (141)",8,,,3,3,1,1,,
"Comercio al por menor (142)",158,11,1,83,48,5,8,,2
"Hoteles y restaurantes (143)",66,5,,24,26,3,1,3,4
"Trans., almac. y comunicaciones (144)",74,1,,31,30,4,4,1,3
"Intermediación financiera (145)",1,,,1,,,,,
"Activid.inmobil., empres. y de alquiler (146)",27,,,3,9,3,6,1,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",27,,,5,13,2,3,3,1
"Enseñanza (148)",228,,,,24,21,66,12,105
"Servicios sociales y de salud (149)",17,,,1,1,,6,,9
"Otras activ. serv.comun.soc y personales (150)",22,5,,7,10,,,,
"Hogares privados con servicio doméstico (151)",132,33,1,66,29,1,1,,1
"Actividad economica no especificada (153)",177,35,,97,37,2,3,,3
"Hombres (154)",7122,640,40,4052,1805,102,200,60,223
"Agric., ganadería, caza y silvicultura (155)",5490,601,35,3556,1172,33,63,17,13
"Explotación de minas y canteras (157)",1038,15,3,270,449,51,77,28,145
"Industrias manufactureras (158)",54,2,,31,17,,1,1,2
"Suministro de electricidad, gas y agua (159)",7,,,3,4,,,,
"Construcción (160)",120,6,2,74,38,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",100,6,,48,29,3,12,1,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",11,,,2,2,,6,1,
"Comercio al por mayor (163)",6,,,2,3,1,,,
"Comercio al por menor (164)",83,6,,44,24,2,6,,1
"Hoteles y restaurantes (165)",25,,,5,14,1,,3,2
"Trans., almac. y comunicaciones (166)",74,1,,31,30,4,4,1,3
"Intermediación financiera (167)",1,,,1,,,,,
"Activid.inmobil., empres. y de alquiler (168)",22,,,2,9,3,4,1,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",23,,,5,10,1,3,3,1
"Enseñanza (170)",97,,,,6,6,30,5,50
"Servicios sociales y de salud (171)",7,,,,1,,4,,2
"Otras activ. serv.comun.soc y personales (172)",9,,,1,8,,,,
"Hogares privados con servicio doméstico (173)",7,1,,3,3,,,,
"Actividad economica no especificada (175)",48,8,,22,15,,2,,1
"Mujeres (176)",749,108,2,309,149,25,52,8,96
"Agric., ganadería, caza y silvicultura (177)",141,32,,81,25,,2,,1
"Explotación de minas y canteras (179)",54,1,,13,10,1,3,1,25
"Industrias manufactureras (180)",17,1,,10,5,,1,,
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",78,5,1,40,25,3,3,,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,,,1,,,1,,
"Comercio al por menor (186)",75,5,1,39,24,3,2,,1
"Hoteles y restaurantes (187)",41,5,,19,12,2,1,,2
"Activid.inmobil., empres. y de alquiler (190)",5,,,1,,,2,,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,,,,3,1,,,
"Enseñanza (192)",131,,,,18,15,36,7,55
"Servicios sociales y de salud (193)",10,,,1,,,2,,7
"Otras activ. serv.comun.soc y personales (194)",13,5,,6,2,,,,
"Hogares privados con servicio doméstico (195)",125,32,1,63,26,1,1,,1
"Actividad economica no especificada (197)",129,27,,75,22,2,1,,2
