"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",60,2,,18,32,4,2,1,1
"Actividad economica no especificada (043)",803,15,1,166,377,40,66,44,94
"Mujeres (044)",15000,236,18,2835,4953,1051,3092,778,2037
"Agric., ganadería, caza y silvicultura (045)",207,9,,89,70,5,13,4,17
"Pesca (046)",112,1,,27,50,3,9,1,21
"Explotación de minas y canteras (047)",3,,,,2,,1,,
"Industrias manufactureras (048)",1032,20,,257,504,61,117,32,41
"Suministro de electricidad, gas y agua (049)",5,,,,,,1,2,2
"Construcción (050)",63,,1,13,21,4,4,4,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3894,77,8,1029,1694,292,478,129,187
"Venta, mant.y rep. veh.autom.y motoc. (052)",95,1,,15,50,11,10,1,7
"Comercio al por mayor (053)",200,4,,37,87,18,29,8,17
"Comercio al por menor (054)",3599,72,8,977,1557,263,439,120,163
"Hoteles y restaurantes (055)",1776,45,4,556,807,112,155,52,45
"Trans., almac. y comunicaciones (056)",269,3,,16,74,34,63,29,50
"Intermediación financiera (057)",115,,,2,10,5,23,23,52
"Activid.inmobil., empres. y de alquiler (058)",596,3,1,43,115,54,141,76,163
"Admin.pub. y defensa; p. segur.soc.afil (059)",966,7,,55,190,89,311,98,216
"Enseñanza (060)",2637,3,,4,186,173,1303,168,800
"Servicios sociales y de salud (061)",577,,,19,68,31,153,58,248
"Otras activ. serv.comun.soc y personales (062)",851,15,,150,302,69,165,59,91
"Hogares privados con servicio doméstico (063)",1170,39,3,407,574,60,61,12,14
"Organiz. y organos extraterritoriales (064)",1,,,,,,,,1
"Actividad economica no especificada (065)",726,14,1,168,286,59,94,31,73
,,,,,,,,,
"URBANA (066)",47949,721,60,10179,19733,3042,6748,2288,5178
"Agric., ganadería, caza y silvicultura (067)",5829,199,7,2475,2488,178,238,96,148
"Pesca (068)",2390,36,2,783,1185,89,97,47,151
"Explotación de minas y canteras (069)",44,1,,8,26,,5,1,3
"Industrias manufactureras (070)",3547,53,4,824,1849,222,323,104,168
"Suministro de electricidad, gas y agua (071)",102,1,,20,36,9,15,7,14
"Construcción (072)",2930,34,1,709,1560,167,184,102,173
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",9211,152,19,2227,4278,642,1026,363,504
"Venta, mant.y rep. veh.autom.y motoc. (074)",989,11,1,138,477,93,173,34,62
"Comercio al por mayor (075)",496,6,,74,226,43,71,24,52
"Comercio al por menor (076)",7726,135,18,2015,3575,506,782,305,390
"Hoteles y restaurantes (077)",2700,63,8,758,1260,181,231,114,85
"Trans., almac. y comunicaciones (078)",5797,50,8,1007,3257,441,515,266,253
"Intermediación financiera (079)",262,,,5,21,8,54,56,118
"Activid.inmobil., empres. y de alquiler (080)",2394,14,3,183,725,238,406,272,553
"Admin.pub. y defensa; p. segur.soc.afil (081)",3282,17,,119,742,235,1055,289,825
"Enseñanza (082)",4038,4,,8,271,244,1891,258,1362
"Servicios sociales y de salud (083)",898,,,27,101,58,208,78,426
"Otras activ. serv.comun.soc y personales (084)",1871,31,3,312,708,169,287,148,213
"Hogares privados con servicio doméstico (085)",1156,40,3,389,573,63,60,13,15
"Organiz. y organos extraterritoriales (086)",1,,,,,,,,1
"Actividad economica no especificada (087)",1497,26,2,325,653,98,153,74,166
"Hombres (088)",33508,496,42,7509,14964,2012,3783,1529,3173
"Agric., ganadería, caza y silvicultura (089)",5667,190,7,2415,2431,173,227,93,131
"Pesca (090)",2280,35,2,757,1136,86,88,46,130
"Explotación de minas y canteras (091)",41,1,,8,24,,4,1,3
"Industrias manufactureras (092)",2565,36,4,584,1371,162,207,74,127
"Suministro de electricidad, gas y agua (093)",97,1,,20,36,9,14,5,12
"Construcción (094)",2867,34,,696,1539,163,180,98,157
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",5435,77,11,1245,2630,357,558,237,320
"Venta, mant.y rep. veh.autom.y motoc. (096)",899,10,1,124,430,82,163,33,56
"Comercio al por mayor (097)",317,3,,44,148,27,44,16,35
"Comercio al por menor (098)",4219,64,10,1077,2052,248,351,188,229
"Hoteles y restaurantes (099)",971,19,4,225,470,70,78,64,41
"Trans., almac. y comunicaciones (100)",5537,47,8,992,3188,407,452,238,205
"Intermediación financiera (101)",150,,,3,11,3,33,34,66
"Activid.inmobil., empres. y de alquiler (102)",1814,13,2,142,614,186,270,196,391
"Admin.pub. y defensa; p. segur.soc.afil (103)",2344,10,,68,559,149,755,192,611
"Enseñanza (104)",1525,1,,5,99,76,669,94,581
"Servicios sociales y de salud (105)",335,,,9,35,27,60,22,182
"Otras activ. serv.comun.soc y personales (106)",1036,16,3,165,415,101,123,91,122
"Hogares privados con servicio doméstico (107)",57,2,,15,32,4,2,1,1
"Actividad economica no especificada (109)",787,14,1,160,374,39,63,43,93
"Mujeres (110)",14441,225,18,2670,4769,1030,2965,759,2005
"Agric., ganadería, caza y silvicultura (111)",162,9,,60,57,5,11,3,17
"Pesca (112)",110,1,,26,49,3,9,1,21
"Explotación de minas y canteras (113)",3,,,,2,,1,,
"Industrias manufactureras (114)",982,17,,240,478,60,116,30,41
"Suministro de electricidad, gas y agua (115)",5,,,,,,1,2,2
"Construcción (116)",63,,1,13,21,4,4,4,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3776,75,8,982,1648,285,468,126,184
"Venta, mant.y rep. veh.autom.y motoc. (118)",90,1,,14,47,11,10,1,6
"Comercio al por mayor (119)",179,3,,30,78,16,27,8,17
"Comercio al por menor (120)",3507,71,8,938,1523,258,431,117,161
"Hoteles y restaurantes (121)",1729,44,4,533,790,111,153,50,44
"Trans., almac. y comunicaciones (122)",260,3,,15,69,34,63,28,48
"Intermediación financiera (123)",112,,,2,10,5,21,22,52
"Activid.inmobil., empres. y de alquiler (124)",580,1,1,41,111,52,136,76,162
"Admin.pub. y defensa; p. segur.soc.afil (125)",938,7,,51,183,86,300,97,214
"Enseñanza (126)",2513,3,,3,172,168,1222,164,781
"Servicios sociales y de salud (127)",563,,,18,66,31,148,56,244
"Otras activ. serv.comun.soc y personales (128)",835,15,,147,293,68,164,57,91
"Hogares privados con servicio doméstico (129)",1099,38,3,374,541,59,58,12,14
"Organiz. y organos extraterritoriales (130)",1,,,,,,,,1
"Actividad economica no especificada (131)",710,12,1,165,279,59,90,31,73
,,,,,,,,,
"RURAL (132)",3780,145,9,1531,1540,99,302,64,90
"Agric., ganadería, caza y silvicultura (133)",2351,122,9,1180,928,27,56,15,14
"Pesca (134)",48,1,,23,19,1,1,1,2
"Explotación de minas y canteras (135)",2,,,2,,,,,
"Industrias manufactureras (136)",151,4,,43,80,4,8,6,6
"Suministro de electricidad, gas y agua (137)",8,,,3,5,,,,
"Construcción (138)",57,,,23,27,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",314,8,,104,138,15,31,10,8
"Venta, mant.y rep. veh.autom.y motoc. (140)",47,1,,8,17,6,12,2,1
"Comercio al por mayor (141)",76,1,,18,44,2,6,2,3
"Comercio al por menor (142)",191,6,,78,77,7,13,6,4
"Hoteles y restaurantes (143)",56,1,,26,20,1,3,3,2
"Trans., almac. y comunicaciones (144)",272,1,,51,163,16,25,9,7
"Intermediación financiera (145)",4,,,,1,,2,1,
"Activid.inmobil., empres. y de alquiler (146)",82,3,,11,42,7,9,4,6
"Admin.pub. y defensa; p. segur.soc.afil (147)",76,,,9,25,6,25,3,8
"Enseñanza (148)",188,,,1,25,10,118,6,28
"Servicios sociales y de salud (149)",22,,,1,6,,7,3,5
"Otras activ. serv.comun.soc y personales (150)",43,1,,9,18,7,3,2,3
"Hogares privados con servicio doméstico (151)",74,1,,36,33,1,3,,
"Actividad economica no especificada (153)",32,3,,9,10,1,7,1,1
"Hombres (154)",3221,134,9,1366,1356,78,175,45,58
"Agric., ganadería, caza y silvicultura (155)",2306,122,9,1151,915,27,54,14,14
"Pesca (156)",46,1,,22,18,1,1,1,2
"Explotación de minas y canteras (157)",2,,,2,,,,,
"Industrias manufactureras (158)",101,1,,26,54,3,7,4,6
"Suministro de electricidad, gas y agua (159)",8,,,3,5,,,,
"Construcción (160)",57,,,23,27,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",196,6,,57,92,8,21,7,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",42,1,,7,14,6,12,2,
"Comercio al por mayor (163)",55,,,11,35,,4,2,3
"Comercio al por menor (164)",99,5,,39,43,2,5,3,2
"Hoteles y restaurantes (165)",9,,,3,3,,1,1,1
"Trans., almac. y comunicaciones (166)",263,1,,50,158,16,25,8,5
"Intermediación financiera (167)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (168)",66,1,,9,38,5,4,4,5
"Admin.pub. y defensa; p. segur.soc.afil (169)",48,,,5,18,3,14,2,6
"Enseñanza (170)",64,,,,11,5,37,2,9
"Servicios sociales y de salud (171)",8,,,,4,,2,1,1
"Otras activ. serv.comun.soc y personales (172)",27,1,,6,9,6,2,,3
"Hogares privados con servicio doméstico (173)",3,,,3,,,,,
"Actividad economica no especificada (175)",16,1,,6,3,1,3,1,1
"Mujeres (176)",559,11,,165,184,21,127,19,32
"Agric., ganadería, caza y silvicultura (177)",45,,,29,13,,2,1,
"Pesca (178)",2,,,1,1,,,,
"Industrias manufactureras (180)",50,3,,17,26,1,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",118,2,,47,46,7,10,3,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",5,,,1,3,,,,1
"Comercio al por mayor (185)",21,1,,7,9,2,2,,
"Comercio al por menor (186)",92,1,,39,34,5,8,3,2
"Hoteles y restaurantes (187)",47,1,,23,17,1,2,2,1
"Trans., almac. y comunicaciones (188)",9,,,1,5,,,1,2
"Intermediación financiera (189)",3,,,,,,2,1,
"Activid.inmobil., empres. y de alquiler (190)",16,2,,2,4,2,5,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",28,,,4,7,3,11,1,2
"Enseñanza (192)",124,,,1,14,5,81,4,19
"Servicios sociales y de salud (193)",14,,,1,2,,5,2,4
"Otras activ. serv.comun.soc y personales (194)",16,,,3,9,1,1,2,
"Hogares privados con servicio doméstico (195)",71,1,,33,33,1,3,,
"Actividad economica no especificada (197)",16,2,,3,7,,4,,
