"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (106)",1500,1373,127,,,,,
"Enseñanza (107)",1570,1494,,70,3,3,,
"Servicios sociales y de salud (108)",400,283,12,98,7,,,
"Otras activ. serv.comun.soc y personales (109)",1312,555,290,436,21,10,,
"Hogares privados con servicio doméstico (110)",94,,,,,,94,
"Organiz. y organos extraterritoriales (111)",1,1,,,,,,
"Actividad economica no especificada (112)",419,110,148,133,4,24,,
"Desocupado (113)",1759,,,,,,,1759
"Mujeres (114)",26291,7894,5257,8385,306,1679,1885,885
"Agric., ganadería, caza y silvicultura (115)",5823,32,4308,860,59,564,,
"Pesca (116)",15,,7,7,,1,,
"Explotación de minas y canteras (117)",31,10,18,3,,,,
"Industrias manufactureras (118)",765,96,319,304,20,26,,
"Suministro de electricidad, gas y agua (119)",34,32,2,,,,,
"Construcción (120)",95,21,55,18,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",6977,1209,26,4730,119,893,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",120,55,3,36,3,23,,
"Comercio al por mayor (123)",349,121,16,149,15,48,,
"Comercio al por menor (124)",6508,1033,7,4545,101,822,,
"Hoteles y restaurantes (125)",2602,774,160,1505,67,96,,
"Trans., almac. y comunicaciones (126)",395,197,58,119,9,12,,
"Intermediación financiera (127)",152,147,3,2,,,,
"Activid.inmobil., empres. y alquileres (128)",766,591,64,99,5,7,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",1052,987,65,,,,,
"Enseñanza (130)",2504,2411,1,83,7,2,,
"Servicios sociales y de salud (131)",922,825,25,64,4,4,,
"Otras activ. serv.comun.soc y personales (132)",852,369,53,414,7,9,,
"Hogares privados con servicio doméstico (133)",1885,,,,,,1885,
"Actividad economica no especificada (135)",536,193,93,177,8,65,,
,,,,,,,,
"RURAL (136)",13943,1877,6807,3494,460,741,248,316
"Agric., ganadería, caza y silvicultura (137)",8420,145,5251,2000,374,650,,
"Pesca (138)",87,,18,65,,4,,
"Explotación de minas y canteras (139)",66,14,49,3,,,,
"Industrias manufactureras (140)",492,59,305,118,5,5,,
"Suministro de electricidad, gas y agua (141)",26,6,15,5,,,,
"Construcción (142)",949,131,717,91,10,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",947,155,51,657,31,53,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",110,19,34,46,8,3,,
"Comercio al por mayor (145)",57,19,2,27,7,2,,
"Comercio al por menor (146)",780,117,15,584,16,48,,
"Hoteles y restaurantes (147)",297,102,48,129,8,10,,
"Trans., almac. y comunicaciones (148)",556,121,135,273,17,10,,
"Intermediación financiera (149)",7,5,1,1,,,,
"Activid.inmobil., empres. y alquileres (150)",519,419,65,29,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",190,170,20,,,,,
"Enseñanza (152)",271,258,1,11,1,,,
"Servicios sociales y de salud (153)",109,88,4,15,,2,,
"Otras activ. serv.comun.soc y personales (154)",326,186,71,64,4,1,,
"Hogares privados con servicio doméstico (155)",248,,,,,,248,
"Actividad economica no especificada (157)",117,18,56,33,4,6,,
"Desocupado (158)",316,,,,,,,316
"Hombres (159)",9821,1282,5014,2533,408,353,17,214
"Agric., ganadería, caza y silvicultura (160)",6095,137,3606,1686,343,323,,
"Pesca (161)",75,,15,57,,3,,
"Explotación de minas y canteras (162)",63,12,48,3,,,,
"Industrias manufactureras (163)",386,43,248,86,5,4,,
"Suministro de electricidad, gas y agua (164)",25,5,15,5,,,,
"Construcción (165)",935,123,712,90,10,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",402,84,47,236,23,12,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",99,14,33,43,8,1,,
"Comercio al por mayor (168)",35,12,2,14,7,,,
"Comercio al por menor (169)",268,58,12,179,8,11,,
"Hoteles y restaurantes (170)",94,36,29,25,3,1,,
"Trans., almac. y comunicaciones (171)",510,102,119,265,16,8,,
"Intermediación financiera (172)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (173)",441,356,57,23,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",132,115,17,,,,,
"Enseñanza (175)",93,92,,1,,,,
"Servicios sociales y de salud (176)",29,21,,8,,,,
"Otras activ. serv.comun.soc y personales (177)",239,145,62,30,1,1,,
"Hogares privados con servicio doméstico (178)",17,,,,,,17,
"Actividad economica no especificada (180)",67,8,38,18,2,1,,
"Desocupado (181)",214,,,,,,,214
"Mujeres (182)",4122,595,1793,961,52,388,231,102
"Agric., ganadería, caza y silvicultura (183)",2325,8,1645,314,31,327,,
"Pesca (184)",12,,3,8,,1,,
"Explotación de minas y canteras (185)",3,2,1,,,,,
"Industrias manufactureras (186)",106,16,57,32,,1,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",14,8,5,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",545,71,4,421,8,41,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",11,5,1,3,,2,,
"Comercio al por mayor (191)",22,7,,13,,2,,
"Comercio al por menor (192)",512,59,3,405,8,37,,
"Hoteles y restaurantes (193)",203,66,19,104,5,9,,
"Trans., almac. y comunicaciones (194)",46,19,16,8,1,2,,
"Intermediación financiera (195)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",78,63,8,6,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",58,55,3,,,,,
"Enseñanza (198)",178,166,1,10,1,,,
"Servicios sociales y de salud (199)",80,67,4,7,,2,,
"Otras activ. serv.comun.soc y personales (200)",87,41,9,34,3,,,
"Hogares privados con servicio doméstico (201)",231,,,,,,231,
"Actividad economica no especificada (203)",50,10,18,15,2,5,,
