"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Construcción (144)",205,,3,2,2,,,5,149,44,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",372,,4,17,1,208,,51,7,84,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",49,,,5,,1,,39,2,2,,,
"Comercio al por mayor (147)",12,,,,,9,,,,3,,,
"Comercio al por menor (148)",311,,4,12,1,198,,12,5,79,,,
"Hoteles y restaurantes (149)",80,,,,4,40,,,,36,,,
"Trans., almac. y comunicaciones (150)",292,,,1,5,1,,,232,53,,,
"Intermediación financiera (151)",3,,1,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",67,,6,11,18,14,,,6,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",79,10,5,2,36,,,,2,11,13,,
"Enseñanza (154)",208,,194,1,3,,,1,,9,,,
"Servicios sociales y de salud (155)",53,,19,26,4,1,,2,,1,,,
"Otras activ. serv.comun.soc y personales (156)",52,,11,17,3,11,,,,10,,,
"Hogares privados con servicio doméstico (157)",144,,,,,,,,,144,,,
"Actividad economica no especificada (159)",91,,1,,,,,,,1,,89,
"Desocupado (160)",259,,,,,,,,,,,,259
"Hombres (161)",4398,8,146,61,55,121,1637,267,415,1421,12,50,205
"Agric., ganadería, caza y silvicultura (162)",2868,,5,1,,,1633,,6,1223,,,
"Pesca (163)",4,,,,,,4,,,,,,
"Explotación de minas y canteras (164)",110,,1,2,,2,,79,4,22,,,
"Industrias manufactureras (165)",153,,,3,4,4,,127,11,4,,,
"Suministro de electricidad, gas y agua (166)",10,,,1,1,,,3,5,,,,
"Construcción (167)",202,,3,2,2,,,5,147,43,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",194,,3,13,,81,,51,7,39,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",49,,,5,,1,,39,2,2,,,
"Comercio al por mayor (170)",4,,,,,3,,,,1,,,
"Comercio al por menor (171)",141,,3,8,,77,,12,5,36,,,
"Hoteles y restaurantes (172)",27,,,,1,19,,,,7,,,
"Trans., almac. y comunicaciones (173)",276,,,,4,,,,227,45,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",54,,4,9,11,13,,,6,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",63,8,4,2,26,,,,2,9,12,,
"Enseñanza (177)",119,,108,,2,,,1,,8,,,
"Servicios sociales y de salud (178)",23,,9,11,1,,,1,,1,,,
"Otras activ. serv.comun.soc y personales (179)",31,,9,17,2,2,,,,1,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,,,,7,,,
"Actividad economica no especificada (182)",51,,,,,,,,,1,,50,
"Desocupado (183)",205,,,,,,,,,,,,205
"Mujeres (184)",2794,2,109,26,29,161,788,45,7,1533,1,39,54
"Agric., ganadería, caza y silvicultura (185)",2091,,3,1,,,788,,,1299,,,
"Explotación de minas y canteras (187)",4,,,,1,,,2,,1,,,
"Industrias manufactureras (188)",46,,1,2,,1,,42,,,,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,,,,,,
"Construcción (190)",3,,,,,,,,2,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",178,,1,4,1,127,,,,45,,,
"Comercio al por mayor (193)",8,,,,,6,,,,2,,,
"Comercio al por menor (194)",170,,1,4,1,121,,,,43,,,
"Hoteles y restaurantes (195)",53,,,,3,21,,,,29,,,
"Trans., almac. y comunicaciones (196)",16,,,1,1,1,,,5,8,,,
"Intermediación financiera (197)",2,,1,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",13,,2,2,7,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",16,2,1,,10,,,,,2,1,,
"Enseñanza (200)",89,,86,1,1,,,,,1,,,
"Servicios sociales y de salud (201)",30,,10,15,3,1,,1,,,,,
"Otras activ. serv.comun.soc y personales (202)",21,,2,,1,9,,,,9,,,
"Hogares privados con servicio doméstico (203)",137,,,,,,,,,137,,,
"Actividad economica no especificada (205)",40,,1,,,,,,,,,39,
"Desocupado (206)",54,,,,,,,,,,,,54
