"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (058)",4,,,,2,,,2
"De 50 y más años (059)",14,1,,1,3,4,,5
"Soltero(a) (060)",257,1,2,5,8,26,53,162
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",11,,,,,,6,5
"De 20 a 24 años (063)",49,,,,,1,14,34
"De 25 a 29 años (064)",86,,,,,5,17,64
"De 30 a 34 años (065)",36,,,,,3,8,25
"De 35 a 39 años (066)",19,,,,,8,4,7
"De 40 a 44 años (067)",18,,,,1,6,4,7
"De 45 a 49 años (068)",9,,,,1,2,,6
"De 50 y más años (069)",28,1,2,5,6,1,,13
,,,,,,,,
"URBANA (080)",1376,9,23,63,156,264,456,405
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",23,,,,,,11,12
"De 20 a 24 años (083)",135,,,,,2,70,63
"De 25 a 29 años (084)",217,,,,,8,108,101
"De 30 a 34 años (085)",205,,,,,30,115,60
"De 35 a 39 años (086)",182,,,,3,56,88,35
"De 40 a 44 años (087)",166,,,1,21,68,48,28
"De 45 a 49 años (088)",133,,,,40,57,10,26
"De 50 y más años (089)",313,9,23,62,92,43,6,78
"Conviviente (090)",380,1,3,7,18,59,181,111
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",19,,,,,,10,9
"De 20 a 24 años (093)",75,,,,,1,46,28
"De 25 a 29 años (094)",90,,,,,3,56,31
"De 30 a 34 años (095)",74,,,,,15,42,17
"De 35 a 39 años (096)",43,,,,1,14,19,9
"De 40 a 44 años (097)",21,,,,3,8,7,3
"De 45 a 49 años (098)",16,,,,4,10,,2
"De 50 y más años (099)",41,1,3,7,10,8,1,11
"Separado(a) (100)",50,,1,2,9,16,6,16
"De 20 a 24 años (103)",4,,,,,1,1,2
"De 25 a 29 años (104)",7,,,,,1,1,5
"De 30 a 34 años (105)",4,,,,,2,1,1
"De 35 a 39 años (106)",9,,,,,6,1,2
"De 40 a 44 años (107)",4,,,,1,2,,1
"De 45 a 49 años (108)",8,,,,2,3,2,1
"De 50 y más años (109)",14,,1,2,6,1,,4
"Casado(a) (110)",708,1,8,41,114,167,234,143
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",18,,,,,,13,5
"De 25 a 29 años (114)",58,,,,,1,38,19
"De 30 a 34 años (115)",104,,,,,12,67,25
"De 35 a 39 años (116)",118,,,,2,33,64,19
"De 40 a 44 años (117)",127,,,1,16,51,39,20
"De 45 a 49 años (118)",97,,,,31,41,8,17
"De 50 y más años (119)",185,1,8,40,65,29,5,37
"Viudo(a) (120)",62,5,10,10,8,7,4,18
"De 25 a 29 años (124)",1,,,,,,1,
"De 35 a 39 años (126)",4,,,,,,2,2
"De 40 a 44 años (127)",3,,,,,2,1,
"De 45 a 49 años (128)",4,,,,1,2,,1
"De 50 y más años (129)",50,5,10,10,7,3,,15
"Divorciado(a) (130)",16,1,,,2,3,1,9
"De 20 a 24 años (133)",2,,,,,,,2
"De 30 a 34 años (135)",2,,,,,,1,1
"De 35 a 39 años (136)",1,,,,,1,,
"De 40 a 44 años (137)",3,,,,,1,,2
"De 45 a 49 años (138)",3,,,,2,,,1
"De 50 y más años (139)",5,1,,,,1,,3
"Soltero(a) (140)",160,1,1,3,5,12,30,108
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",3,,,,,,1,2
"De 20 a 24 años (143)",36,,,,,,10,26
"De 25 a 29 años (144)",61,,,,,3,12,46
"De 30 a 34 años (145)",21,,,,,1,4,16
"De 35 a 39 años (146)",7,,,,,2,2,3
"De 40 a 44 años (147)",8,,,,1,4,1,2
"De 45 a 49 años (148)",5,,,,,1,,4
"De 50 y más años (149)",18,1,1,3,4,1,,8
,,,,,,,,
"RURAL (160)",983,8,20,72,142,188,293,260
"De 15 a 19 años (162)",23,,,,,,14,9
"De 20 a 24 años (163)",107,,,,,2,65,40
"De 25 a 29 años (164)",129,,,,,8,78,43
"De 30 a 34 años (165)",127,,,,,21,68,38
"De 35 a 39 años (166)",122,,,,6,46,39,31
"De 40 a 44 años (167)",90,,,,13,39,23,15
"De 45 a 49 años (168)",82,,,1,23,38,3,17
"De 50 y más años (169)",303,8,20,71,100,34,3,67
"Conviviente (170)",419,,,11,39,84,178,107
"De 15 a 19 años (172)",11,,,,,,7,4
"De 20 a 24 años (173)",75,,,,,1,49,25
"De 25 a 29 años (174)",77,,,,,5,52,20
"De 30 a 34 años (175)",75,,,,,10,46,19
"De 35 a 39 años (176)",58,,,,2,23,17,16
"De 40 a 44 años (177)",35,,,,5,22,5,3
"De 45 a 49 años (178)",30,,,1,9,13,1,6
"De 50 y más años (179)",58,,,10,23,10,1,14
"Separado(a) (180)",40,,1,6,8,9,10,6
"De 20 a 24 años (183)",2,,,,,,2,
"De 25 a 29 años (184)",3,,,,,,3,
"De 30 a 34 años (185)",2,,,,,,1,1
"De 35 a 39 años (186)",9,,,,,5,2,2
"De 40 a 44 años (187)",7,,,,2,1,2,2
"De 45 a 49 años (188)",3,,,,2,1,,
"De 50 y más años (189)",14,,1,6,4,2,,1
"Casado(a) (190)",347,2,10,37,74,69,81,74
"De 15 a 19 años (192)",4,,,,,,2,2
"De 20 a 24 años (193)",16,,,,,,9,7
"De 25 a 29 años (194)",23,,,,,1,18,4
"De 30 a 34 años (195)",34,,,,,9,17,8
"De 35 a 39 años (196)",42,,,,4,11,18,9
"De 40 a 44 años (197)",36,,,,5,13,13,5
"De 45 a 49 años (198)",37,,,,11,18,2,6
"De 50 y más años (199)",155,2,10,37,54,17,2,33
"Viudo(a) (200)",70,6,8,15,15,9,1,16
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",1,,,,,,,1
"De 35 a 39 años (206)",1,,,,,1,,
"De 40 a 44 años (207)",2,,,,1,1,,
"De 45 a 49 años (208)",7,,,,,5,,2
"De 50 y más años (209)",57,6,8,15,14,2,,12
"Divorciado(a) (210)",10,,,1,3,3,,3
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",9,,,1,3,3,,2
"Soltero(a) (220)",97,,1,2,3,14,23,54
"De 15 a 19 años (222)",8,,,,,,5,3
"De 20 a 24 años (223)",13,,,,,1,4,8
"De 25 a 29 años (224)",25,,,,,2,5,18
"De 30 a 34 años (225)",15,,,,,2,4,9
"De 35 a 39 años (226)",12,,,,,6,2,4
"De 40 a 44 años (227)",10,,,,,2,3,5
"De 45 a 49 años (228)",4,,,,1,1,,2
"De 50 y más años (229)",10,,1,2,2,,,5
