"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (114)",8782,2910,1270,2819,121,441,801,420
"Agric., ganadería, caza y silvicultura (115)",1236,19,964,144,30,79,,
"Pesca (116)",7,3,3,1,,,,
"Explotación de minas y canteras (117)",1,1,,,,,,
"Industrias manufactureras (118)",337,62,73,178,7,17,,
"Suministro de electricidad, gas y agua (119)",5,4,1,,,,,
"Construcción (120)",35,5,23,5,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",2398,450,8,1628,55,257,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",62,42,4,14,1,1,,
"Comercio al por mayor (123)",84,26,1,48,1,8,,
"Comercio al por menor (124)",2252,382,3,1566,53,248,,
"Hoteles y restaurantes (125)",763,227,54,431,18,33,,
"Trans., almac. y comunicaciones (126)",161,120,12,23,3,3,,
"Intermediación financiera (127)",45,44,,1,,,,
"Activid.inmobil., empres. y alquileres (128)",319,259,10,46,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",193,180,13,,,,,
"Enseñanza (130)",1121,1028,,89,2,2,,
"Servicios sociales y de salud (131)",269,240,6,21,,2,,
"Otras activ. serv.comun.soc y personales (132)",292,122,18,149,2,1,,
"Hogares privados con servicio doméstico (133)",801,,,,,,801,
"Actividad economica no especificada (135)",379,146,85,103,2,43,,
,,,,,,,,
"RURAL (136)",2332,142,1471,318,118,68,27,188
"Agric., ganadería, caza y silvicultura (137)",1665,3,1330,163,111,58,,
"Pesca (138)",5,,5,,,,,
"Explotación de minas y canteras (139)",1,,1,,,,,
"Industrias manufactureras (140)",37,4,25,7,1,,,
"Suministro de electricidad, gas y agua (141)",9,4,5,,,,,
"Construcción (142)",65,1,55,8,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",111,23,6,72,4,6,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",10,1,4,3,1,1,,
"Comercio al por mayor (145)",15,5,1,7,,2,,
"Comercio al por menor (146)",86,17,1,62,3,3,,
"Hoteles y restaurantes (147)",8,2,,5,1,,,
"Trans., almac. y comunicaciones (148)",102,26,26,48,1,1,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",40,33,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",4,4,,,,,,
"Enseñanza (152)",23,19,,4,,,,
"Servicios sociales y de salud (153)",10,10,,,,,,
"Otras activ. serv.comun.soc y personales (154)",9,5,,4,,,,
"Hogares privados con servicio doméstico (155)",27,,,,,,27,
"Actividad economica no especificada (157)",27,7,14,4,,2,,
"Desocupado (158)",188,,,,,,,188
"Hombres (159)",1967,98,1305,261,113,49,1,140
"Agric., ganadería, caza y silvicultura (160)",1477,3,1167,156,108,43,,
"Pesca (161)",5,,5,,,,,
"Explotación de minas y canteras (162)",1,,1,,,,,
"Industrias manufactureras (163)",34,3,24,6,1,,,
"Suministro de electricidad, gas y agua (164)",9,4,5,,,,,
"Construcción (165)",65,1,55,8,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",58,14,6,33,3,2,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",9,1,4,2,1,1,,
"Comercio al por mayor (168)",6,2,1,2,,1,,
"Comercio al por menor (169)",43,11,1,29,2,,,
"Hoteles y restaurantes (170)",3,,,3,,,,
"Trans., almac. y comunicaciones (171)",102,26,26,48,1,1,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",31,25,4,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",3,3,,,,,,
"Enseñanza (175)",8,8,,,,,,
"Servicios sociales y de salud (176)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (177)",6,3,,3,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",18,2,12,2,,2,,
"Desocupado (181)",140,,,,,,,140
"Mujeres (182)",365,44,166,57,5,19,26,48
"Agric., ganadería, caza y silvicultura (183)",188,,163,7,3,15,,
"Industrias manufactureras (186)",3,1,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",53,9,,39,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",9,3,,5,,1,,
"Comercio al por menor (192)",43,6,,33,1,3,,
"Hoteles y restaurantes (193)",5,2,,2,1,,,
"Activid.inmobil., empres. y alquileres (196)",9,8,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",1,1,,,,,,
"Enseñanza (198)",15,11,,4,,,,
"Servicios sociales y de salud (199)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (200)",3,2,,1,,,,
"Hogares privados con servicio doméstico (201)",26,,,,,,26,
"Actividad economica no especificada (203)",9,5,2,2,,,,
