"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (032)",10,10,8,,2,,,,,,,4
"De 20 a 24 años (033)",24,24,6,8,7,,3,,,,,34
"De 25 a 29 años (034)",42,41,3,11,18,7,2,,,,1,76
"De 30 a 34 años (035)",60,58,1,9,24,13,9,2,,,2,149
"De 35 a 39 años (036)",78,78,1,9,27,23,17,,1,,,214
"De 40 a 44 años (037)",70,69,5,11,15,14,21,2,1,,1,197
"De 45 a 49 años (038)",62,62,1,7,5,17,24,6,1,1,,231
"De 50 y más años (039)",226,223,6,12,25,31,56,58,26,9,3,1090
"Secundaria (040)",1144,1103,402,263,223,114,81,15,5,,41,1531
"De 12 a 14 años (041)",130,129,129,,,,,,,,1,
"De 15 a 19 años (042)",232,227,194,33,,,,,,,5,33
"De 20 a 24 años (043)",178,169,48,93,24,4,,,,,9,153
"De 25 a 29 años (044)",178,158,8,73,59,14,3,,1,,20,253
"De 30 a 34 años (045)",113,108,8,29,48,16,6,1,,,5,205
"De 35 a 39 años (046)",106,106,5,13,39,27,20,2,,,,268
"De 40 a 44 años (047)",73,73,4,13,24,16,16,,,,,175
"De 45 a 49 años (048)",59,58,1,5,21,11,16,3,1,,1,175
"De 50 y más años (049)",75,75,5,4,8,26,20,9,3,,,269
"Sup. no Univ. incompleta (050)",194,181,48,45,41,32,12,2,1,,13,298
"De 15 a 19 años (052)",14,14,12,2,,,,,,,,2
"De 20 a 24 años (053)",58,51,25,22,4,,,,,,7,30
"De 25 a 29 años (054)",33,29,7,10,8,4,,,,,4,38
"De 30 a 34 años (055)",31,29,4,8,9,7,1,,,,2,51
"De 35 a 39 años (056)",12,12,,,6,3,2,1,,,,37
"De 40 a 44 años (057)",20,20,,1,8,8,3,,,,,55
"De 45 a 49 años (058)",9,9,,1,5,2,,1,,,,23
"De 50 y más años (059)",17,17,,1,1,8,6,,1,,,62
"Sup. no Univ. completa (060)",262,236,43,65,69,39,17,2,1,,26,417
"De 20 a 24 años (063)",42,32,17,12,3,,,,,,10,18
"De 25 a 29 años (064)",60,49,13,23,11,2,,,,,11,51
"De 30 a 34 años (065)",41,37,9,13,11,4,,,,,4,47
"De 35 a 39 años (066)",32,31,3,5,12,9,2,,,,1,64
"De 40 a 44 años (067)",32,32,,5,16,8,3,,,,,74
"De 45 a 49 años (068)",26,26,1,3,9,11,2,,,,,62
"De 50 y más años (069)",29,29,,4,7,5,10,2,1,,,101
"Sup. Univ. incompleta (070)",148,132,46,33,25,20,8,,,,16,177
"De 15 a 19 años (072)",18,17,15,2,,,,,,,1,2
"De 20 a 24 años (073)",35,29,15,12,2,,,,,,6,16
"De 25 a 29 años (074)",21,16,6,7,3,,,,,,5,13
"De 30 a 34 años (075)",27,26,4,7,9,5,1,,,,1,44
"De 35 a 39 años (076)",13,12,2,1,4,4,1,,,,1,25
"De 40 a 44 años (077)",12,12,1,2,4,4,1,,,,,26
"De 45 a 49 años (078)",10,10,3,2,3,1,1,,,,,15
"De 50 y más años (079)",12,10,,,,6,4,,,,2,36
"Sup. Univ. completa (080)",397,360,98,69,115,45,23,6,3,1,37,610
"De 20 a 24 años (083)",33,25,21,3,1,,,,,,8,5
"De 25 a 29 años (084)",80,62,31,15,12,3,,,1,,18,57
"De 30 a 34 años (085)",79,73,20,17,25,8,3,,,,6,104
"De 35 a 39 años (086)",66,64,14,12,28,7,3,,,,2,103
"De 40 a 44 años (087)",45,44,5,7,12,12,5,3,,,1,106
"De 45 a 49 años (088)",30,29,3,2,12,7,4,1,,,1,71
"De 50 y más años (089)",64,63,4,13,25,8,8,2,2,1,1,164
,,,,,,,,,,,,
"URBANA (100)",1878,1774,502,333,391,259,192,60,25,12,104,3456
"De 12 a 14 años (101)",132,131,130,1,,,,,,,1,1
"De 15 a 19 años (102)",177,172,154,16,2,,,,,,5,20
"De 20 a 24 años (103)",225,195,90,86,17,2,,,,,30,126
"De 25 a 29 años (104)",269,224,52,89,65,14,2,,2,,45,286
"De 30 a 34 años (105)",243,228,38,59,81,37,11,2,,,15,391
"De 35 a 39 años (106)",197,194,15,20,77,50,31,1,,,3,464
"De 40 a 44 años (107)",174,173,8,21,59,48,32,4,1,,1,454
"De 45 a 49 años (108)",139,138,6,15,39,39,32,5,2,,1,401
"De 50 y más años (109)",322,319,9,26,51,69,84,48,20,12,3,1313
"Sin nivel (110)",96,96,10,7,8,13,23,19,9,7,,438
"De 12 a 14 años (111)",3,3,3,,,,,,,,,
"De 15 a 19 años (112)",1,1,1,,,,,,,,,
"De 20 a 24 años (113)",4,4,2,2,,,,,,,,2
"De 25 a 29 años (114)",1,1,1,,,,,,,,,
"De 30 a 34 años (115)",5,5,1,1,2,1,,,,,,8
"De 35 a 39 años (116)",8,8,,,,7,1,,,,,25
"De 40 a 44 años (117)",4,4,,,1,,2,1,,,,17
"De 45 a 49 años (118)",3,3,,,,,1,2,,,,18
"De 50 y más años (119)",67,67,2,4,5,5,19,16,9,7,,368
"Educacion Inicial (120)",2,2,1,,1,,,,,,,2
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"Primaria (130)",303,298,54,27,52,51,72,26,12,4,5,916
"De 12 a 14 años (131)",40,40,39,1,,,,,,,,1
"De 15 a 19 años (132)",6,6,4,,2,,,,,,,4
"De 20 a 24 años (133)",7,7,5,1,1,,,,,,,3
"De 25 a 29 años (134)",11,10,2,3,4,1,,,,,1,14
"De 30 a 34 años (135)",25,23,1,5,9,4,3,1,,,2,53
"De 35 a 39 años (136)",33,33,,2,13,7,11,,,,,98
"De 40 a 44 años (137)",33,33,2,4,8,9,9,,1,,,97
"De 45 a 49 años (138)",37,37,,5,3,11,15,2,1,,,134
"De 50 y más años (139)",111,109,1,6,12,19,34,23,10,4,2,512
"Secundaria (140)",735,705,271,150,134,79,59,9,3,,30,987
"De 12 a 14 años (141)",88,87,87,,,,,,,,1,
"De 15 a 19 años (142)",155,150,134,16,,,,,,,5,16
"De 20 a 24 años (143)",100,94,30,50,12,2,,,,,6,80
"De 25 a 29 años (144)",108,93,5,43,36,6,2,,1,,15,149
"De 30 a 34 años (145)",72,69,6,18,29,10,5,1,,,3,134
"De 35 a 39 años (146)",68,68,3,9,23,17,15,1,,,,175
"De 40 a 44 años (147)",46,46,1,8,13,12,12,,,,,120
"De 45 a 49 años (148)",39,39,,2,14,9,12,1,1,,,123
"De 50 y más años (149)",59,59,5,4,7,23,13,6,1,,,190
"Sup. no Univ. incompleta (150)",115,107,25,24,28,24,6,,,,8,178
"De 15 a 19 años (152)",5,5,5,,,,,,,,,
"De 20 a 24 años (153)",33,27,13,13,1,,,,,,6,15
"De 25 a 29 años (154)",20,19,4,6,6,3,,,,,1,27
"De 30 a 34 años (155)",23,22,3,4,7,7,1,,,,1,43
"De 35 a 39 años (156)",5,5,,,2,1,2,,,,,17
"De 40 a 44 años (157)",15,15,,,8,6,1,,,,,38
"De 45 a 49 años (158)",6,6,,1,3,2,,,,,,13
"De 50 y más años (159)",8,8,,,1,5,2,,,,,25
"Sup. no Univ. completa (160)",195,175,27,48,51,35,12,2,,,20,320
"De 20 a 24 años (163)",29,22,13,8,1,,,,,,7,10
"De 25 a 29 años (164)",45,36,8,19,8,1,,,,,9,38
"De 30 a 34 años (165)",29,26,5,11,7,3,,,,,3,34
"De 35 a 39 años (166)",26,25,,2,12,9,2,,,,1,61
"De 40 a 44 años (167)",27,27,,4,13,7,3,,,,,64
"De 45 a 49 años (168)",22,22,1,3,7,10,1,,,,,51
"De 50 y más años (169)",17,17,,1,3,5,6,2,,,,62
"Sup. Univ. incompleta (170)",106,96,32,24,17,17,6,,,,10,134
"De 15 a 19 años (172)",10,10,10,,,,,,,,,
"De 20 a 24 años (173)",25,21,10,10,1,,,,,,4,12
"De 25 a 29 años (174)",14,9,3,5,1,,,,,,5,7
"De 30 a 34 años (175)",21,20,3,6,5,5,1,,,,1,35
"De 35 a 39 años (176)",9,9,2,,4,3,,,,,,17
"De 40 a 44 años (177)",10,10,1,1,4,3,1,,,,,22
"De 45 a 49 años (178)",9,9,3,2,2,1,1,,,,,13
"De 50 y más años (179)",8,8,,,,5,3,,,,,28
"Sup. Univ. completa (180)",326,295,82,53,100,40,14,4,1,1,31,481
"De 20 a 24 años (183)",27,20,17,2,1,,,,,,7,4
"De 25 a 29 años (184)",70,56,29,13,10,3,,,1,,14,51
"De 30 a 34 años (185)",67,62,19,14,21,7,1,,,,5,82
"De 35 a 39 años (186)",48,46,10,7,23,6,,,,,2,71
"De 40 a 44 años (187)",39,38,4,4,12,11,4,3,,,1,96
"De 45 a 49 años (188)",23,22,2,2,10,6,2,,,,1,49
"De 50 y más años (189)",52,51,1,11,23,7,7,1,,1,1,128
,,,,,,,,,,,,
"RURAL (200)",1237,1200,254,231,244,148,165,95,48,15,37,3056
"De 12 a 14 años (201)",76,76,76,,,,,,,,,
"De 15 a 19 años (202)",101,100,78,22,,,,,,,1,22
"De 20 a 24 años (203)",151,141,44,66,26,2,3,,,,10,136
"De 25 a 29 años (204)",146,132,17,50,46,16,3,,,,14,202
"De 30 a 34 años (205)",137,132,10,27,57,25,12,1,,,5,276
"De 35 a 39 años (206)",132,131,10,21,42,35,19,3,1,,1,317
"De 40 a 44 años (207)",97,95,7,20,23,18,24,3,,,2,242
"De 45 a 49 años (208)",85,84,3,6,21,17,23,12,1,1,1,290
"De 50 y más años (209)",312,309,9,19,29,35,81,76,46,14,3,1571
"Sin nivel (210)",227,226,5,14,30,39,61,43,25,9,1,1043
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (213)",2,2,,,2,,,,,,,4
"De 30 a 34 años (215)",23,23,1,2,9,8,3,,,,,57
"De 35 a 39 años (216)",14,14,,1,3,5,4,1,,,,45
"De 40 a 44 años (217)",15,14,,2,2,4,5,1,,,1,46
"De 45 a 49 años (218)",25,25,,1,5,7,7,4,1,,,96
"De 50 y más años (219)",144,144,1,7,9,15,42,37,24,9,,794
"Educacion Inicial (220)",7,7,7,,,,,,,,,
"De 12 a 14 años (221)",7,7,7,,,,,,,,,
"Primaria (230)",335,333,42,41,71,54,60,42,17,6,2,1080
"De 12 a 14 años (231)",26,26,26,,,,,,,,,
"De 15 a 19 años (232)",4,4,4,,,,,,,,,
"De 20 a 24 años (233)",17,17,1,7,6,,3,,,,,31
"De 25 a 29 años (234)",31,31,1,8,14,6,2,,,,,62
"De 30 a 34 años (235)",35,35,,4,15,9,6,1,,,,96
"De 35 a 39 años (236)",45,45,1,7,14,16,6,,1,,,116
"De 40 a 44 años (237)",37,36,3,7,7,5,12,2,,,1,100
"De 45 a 49 años (238)",25,25,1,2,2,6,9,4,,1,,97
"De 50 y más años (239)",115,114,5,6,13,12,22,35,16,5,1,578
"Secundaria (240)",409,398,131,113,89,35,22,6,2,,11,544
"De 12 a 14 años (241)",42,42,42,,,,,,,,,
"De 15 a 19 años (242)",77,77,60,17,,,,,,,,17
"De 20 a 24 años (243)",78,75,18,43,12,2,,,,,3,73
"De 25 a 29 años (244)",70,65,3,30,23,8,1,,,,5,104
"De 30 a 34 años (245)",41,39,2,11,19,6,1,,,,2,71
"De 35 a 39 años (246)",38,38,2,4,16,10,5,1,,,,93
"De 40 a 44 años (247)",27,27,3,5,11,4,4,,,,,55
"De 45 a 49 años (248)",20,19,1,3,7,2,4,2,,,1,52
"De 50 y más años (249)",16,16,,,1,3,7,3,2,,,79
"Sup. no Univ. incompleta (250)",79,74,23,21,13,8,6,2,1,,5,120
"De 15 a 19 años (252)",9,9,7,2,,,,,,,,2
"De 20 a 24 años (253)",25,24,12,9,3,,,,,,1,15
"De 25 a 29 años (254)",13,10,3,4,2,1,,,,,3,11
"De 30 a 34 años (255)",8,7,1,4,2,,,,,,1,8
"De 35 a 39 años (256)",7,7,,,4,2,,1,,,,20
"De 40 a 44 años (257)",5,5,,1,,2,2,,,,,17
"De 45 a 49 años (258)",3,3,,,2,,,1,,,,10
"De 50 y más años (259)",9,9,,1,,3,4,,1,,,37
"Sup. no Univ. completa (260)",67,61,16,17,18,4,5,,1,,6,97
"De 20 a 24 años (263)",13,10,4,4,2,,,,,,3,8
"De 25 a 29 años (264)",15,13,5,4,3,1,,,,,2,13
"De 30 a 34 años (265)",12,11,4,2,4,1,,,,,1,13
"De 35 a 39 años (266)",6,6,3,3,,,,,,,,3
"De 40 a 44 años (267)",5,5,,1,3,1,,,,,,10
"De 45 a 49 años (268)",4,4,,,2,1,1,,,,,11
"De 50 y más años (269)",12,12,,3,4,,4,,1,,,39
"Sup. Univ. incompleta (270)",42,36,14,9,8,3,2,,,,6,43
"De 15 a 19 años (272)",8,7,5,2,,,,,,,1,2
"De 20 a 24 años (273)",10,8,5,2,1,,,,,,2,4
"De 25 a 29 años (274)",7,7,3,2,2,,,,,,,6
"De 30 a 34 años (275)",6,6,1,1,4,,,,,,,9
"De 35 a 39 años (276)",4,3,,1,,1,1,,,,1,8
"De 40 a 44 años (277)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (278)",1,1,,,1,,,,,,,2
"De 50 y más años (279)",4,2,,,,1,1,,,,2,8
"Sup. Univ. completa (280)",71,65,16,16,15,5,9,2,2,,6,129
"De 20 a 24 años (283)",6,5,4,1,,,,,,,1,1
"De 25 a 29 años (284)",10,6,2,2,2,,,,,,4,6
"De 30 a 34 años (285)",12,11,1,3,4,1,2,,,,1,22
"De 35 a 39 años (286)",18,18,4,5,5,1,3,,,,,32
"De 40 a 44 años (287)",6,6,1,3,,1,1,,,,,10
"De 45 a 49 años (288)",7,7,1,,2,1,2,1,,,,22
"De 50 y más años (289)",12,12,3,2,2,1,1,1,2,,,36
