"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",50,,,,,,30,20
"De 30 a 34 años (055)",39,,,,,6,26,7
"De 35 a 39 años (056)",30,,,,,13,11,6
"De 40 a 44 años (057)",23,,,,1,11,7,4
"De 45 a 49 años (058)",24,,,,5,11,3,5
"De 50 y más años (059)",13,,,,5,4,1,3
"Sup. no Univ. completa (060)",533,,2,10,36,101,232,152
"De 20 a 24 años (063)",55,,,,,,27,28
"De 25 a 29 años (064)",98,,,,,2,60,36
"De 30 a 34 años (065)",106,,,,,7,72,27
"De 35 a 39 años (066)",101,,,,,29,47,25
"De 40 a 44 años (067)",72,,,,4,23,23,22
"De 45 a 49 años (068)",42,,,1,7,25,3,6
"De 50 y más años (069)",59,,2,9,25,15,,8
"Sup. Univ. incompleta (070)",106,1,,,7,16,46,36
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",22,,,,,,8,14
"De 25 a 29 años (074)",20,,,,,1,13,6
"De 30 a 34 años (075)",18,,,,,2,10,6
"De 35 a 39 años (076)",15,,,,1,4,9,1
"De 40 a 44 años (077)",10,,,,,4,3,3
"De 45 a 49 años (078)",9,,,,1,3,3,2
"De 50 y más años (079)",10,1,,,5,2,,2
"Sup. Univ. completa (080)",202,,,2,15,44,81,60
"De 20 a 24 años (083)",18,,,,,,7,11
"De 25 a 29 años (084)",41,,,,,,24,17
"De 30 a 34 años (085)",42,,,,,7,24,11
"De 35 a 39 años (086)",35,,,,,7,19,9
"De 40 a 44 años (087)",30,,,,2,19,3,6
"De 45 a 49 años (088)",18,,,,6,6,4,2
"De 50 y más años (089)",18,,,2,7,5,,4
,,,,,,,,
"URBANA (100)",8746,19,84,272,596,1622,3970,2183
"De 12 a 14 años (101)",42,,,,,,4,38
"De 15 a 19 años (102)",637,,,,,,376,261
"De 20 a 24 años (103)",1276,,,,,1,834,441
"De 25 a 29 años (104)",1217,,,,,32,878,307
"De 30 a 34 años (105)",1138,,,,,129,789,220
"De 35 a 39 años (106)",1075,,,,9,270,608,188
"De 40 a 44 años (107)",842,,,,28,347,317,150
"De 45 a 49 años (108)",679,,,2,73,358,136,110
"De 50 y más años (109)",1840,19,84,270,486,485,28,468
"Sin nivel (110)",371,11,23,50,59,33,42,153
"De 12 a 14 años (111)",1,,,,,,1,
"De 15 a 19 años (112)",6,,,,,,1,5
"De 20 a 24 años (113)",12,,,,,,3,9
"De 25 a 29 años (114)",18,,,,,,11,7
"De 30 a 34 años (115)",11,,,,,2,6,3
"De 35 a 39 años (116)",20,,,,,3,11,6
"De 40 a 44 años (117)",14,,,,,4,6,4
"De 45 a 49 años (118)",13,,,,1,6,2,4
"De 50 y más años (119)",276,11,23,50,58,18,1,115
"Educacion Inicial (120)",9,,,,,,6,3
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",3,,,,,,1,2
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",4,,,,,,4,
"Primaria (130)",3906,6,57,190,370,935,1526,822
"De 12 a 14 años (131)",23,,,,,,1,22
"De 15 a 19 años (132)",186,,,,,,122,64
"De 20 a 24 años (133)",330,,,,,,236,94
"De 25 a 29 años (134)",365,,,,,11,283,71
"De 30 a 34 años (135)",408,,,,,47,290,71
"De 35 a 39 años (136)",473,,,,3,108,277,85
"De 40 a 44 años (137)",447,,,,6,171,194,76
"De 45 a 49 años (138)",416,,,1,31,229,101,54
"De 50 y más años (139)",1258,6,57,189,330,369,22,285
"Secundaria (140)",3514,1,2,21,104,472,1993,921
"De 12 a 14 años (141)",18,,,,,,2,16
"De 15 a 19 años (142)",435,,,,,,250,185
"De 20 a 24 años (143)",790,,,,,1,526,263
"De 25 a 29 años (144)",655,,,,,19,475,161
"De 30 a 34 años (145)",540,,,,,61,375,104
"De 35 a 39 años (146)",425,,,,5,112,248,60
"De 40 a 44 años (147)",266,,,,15,120,91,40
"De 45 a 49 años (148)",170,,,,23,86,22,39
"De 50 y más años (149)",215,1,2,21,61,73,4,53
"Sup. no Univ. incompleta (150)",217,,,,9,39,100,69
"De 15 a 19 años (152)",8,,,,,,3,5
"De 20 a 24 años (153)",55,,,,,,30,25
"De 25 a 29 años (154)",45,,,,,,29,16
"De 30 a 34 años (155)",32,,,,,5,21,6
"De 35 a 39 años (156)",26,,,,,11,9,6
"De 40 a 44 años (157)",18,,,,1,9,4,4
"De 45 a 49 años (158)",22,,,,4,10,3,5
"De 50 y más años (159)",11,,,,4,4,1,2
"Sup. no Univ. completa (160)",464,,2,9,34,91,194,134
"De 20 a 24 años (163)",48,,,,,,23,25
"De 25 a 29 años (164)",81,,,,,1,47,33
"De 30 a 34 años (165)",92,,,,,6,63,23
"De 35 a 39 años (166)",87,,,,,26,39,22
"De 40 a 44 años (167)",65,,,,4,23,19,19
"De 45 a 49 años (168)",35,,,1,7,20,3,4
"De 50 y más años (169)",56,,2,8,23,15,,8
"Sup. Univ. incompleta (170)",91,1,,,6,14,39,31
"De 15 a 19 años (172)",1,,,,,,,1
"De 20 a 24 años (173)",20,,,,,,8,12
"De 25 a 29 años (174)",18,,,,,1,11,6
"De 30 a 34 años (175)",15,,,,,2,8,5
"De 35 a 39 años (176)",13,,,,1,4,7,1
"De 40 a 44 años (177)",7,,,,,3,2,2
"De 45 a 49 años (178)",8,,,,1,2,3,2
"De 50 y más años (179)",9,1,,,4,2,,2
"Sup. Univ. completa (180)",174,,,2,14,38,70,50
"De 20 a 24 años (183)",18,,,,,,7,11
"De 25 a 29 años (184)",34,,,,,,21,13
"De 30 a 34 años (185)",36,,,,,6,22,8
"De 35 a 39 años (186)",31,,,,,6,17,8
"De 40 a 44 años (187)",25,,,,2,17,1,5
"De 45 a 49 años (188)",15,,,,6,5,2,2
"De 50 y más años (189)",15,,,2,6,4,,3
,,,,,,,,
"RURAL (200)",6045,11,52,172,394,911,3300,1205
"De 12 a 14 años (201)",31,,,,,,5,26
"De 15 a 19 años (202)",629,,,,,,423,206
"De 20 a 24 años (203)",981,,,,,2,729,250
"De 25 a 29 años (204)",882,,,,,18,723,141
"De 30 a 34 años (205)",696,,,,,70,543,83
"De 35 a 39 años (206)",657,,,,4,122,450,81
"De 40 a 44 años (207)",496,,,,6,155,261,74
"De 45 a 49 años (208)",437,,,3,19,213,147,55
"De 50 y más años (209)",1236,11,52,169,365,331,19,289
"Sin nivel (210)",479,7,24,48,93,58,97,152
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",10,,,,,,5,5
"De 20 a 24 años (213)",15,,,,,,7,8
"De 25 a 29 años (214)",22,,,,,,15,7
"De 30 a 34 años (215)",23,,,,,2,17,4
"De 35 a 39 años (216)",40,,,,,4,27,9
"De 40 a 44 años (217)",24,,,,,3,15,6
"De 45 a 49 años (218)",28,,,,3,11,7,7
"De 50 y más años (219)",316,7,24,48,90,38,4,105
"Educacion Inicial (220)",4,,,,,,2,2
"De 15 a 19 años (222)",2,,,,,,1,1
"De 20 a 24 años (223)",2,,,,,,1,1
"Primaria (230)",4167,4,27,120,285,719,2309,703
"De 12 a 14 años (231)",21,,,,,,3,18
"De 15 a 19 años (232)",368,,,,,,255,113
"De 20 a 24 años (233)",583,,,,,,459,124
"De 25 a 29 años (234)",592,,,,,8,500,84
"De 30 a 34 años (235)",494,,,,,50,392,52
"De 35 a 39 años (236)",485,,,,4,84,345,52
"De 40 a 44 años (237)",406,,,,5,130,217,54
"De 45 a 49 años (238)",345,,,2,11,175,124,33
"De 50 y más años (239)",873,4,27,118,265,272,14,173
"Secundaria (240)",1255,,1,3,10,110,823,308
"De 12 a 14 años (241)",9,,,,,,2,7
"De 15 a 19 años (242)",248,,,,,,162,86
"De 20 a 24 años (243)",369,,,,,2,256,111
"De 25 a 29 años (244)",237,,,,,9,189,39
"De 30 a 34 años (245)",149,,,,,15,116,18
"De 35 a 39 años (246)",108,,,,,28,64,16
"De 40 a 44 años (247)",46,,,,1,17,19,9
"De 45 a 49 años (248)",51,,,1,4,19,14,13
"De 50 y más años (249)",38,,1,2,5,20,1,9
"Sup. no Univ. incompleta (250)",28,,,,2,6,13,7
"De 20 a 24 años (253)",3,,,,,,2,1
"De 25 a 29 años (254)",5,,,,,,1,4
"De 30 a 34 años (255)",7,,,,,1,5,1
"De 35 a 39 años (256)",4,,,,,2,2,
"De 40 a 44 años (257)",5,,,,,2,3,
"De 45 a 49 años (258)",2,,,,1,1,,
"De 50 y más años (259)",2,,,,1,,,1
"Sup. no Univ. completa (260)",69,,,1,2,10,38,18
"De 20 a 24 años (263)",7,,,,,,4,3
"De 25 a 29 años (264)",17,,,,,1,13,3
"De 30 a 34 años (265)",14,,,,,1,9,4
"De 35 a 39 años (266)",14,,,,,3,8,3
"De 40 a 44 años (267)",7,,,,,,4,3
"De 45 a 49 años (268)",7,,,,,5,,2
"De 50 y más años (269)",3,,,1,2,,,
"Sup. Univ. incompleta (270)",15,,,,1,2,7,5
"De 15 a 19 años (272)",1,,,,,,,1
"De 20 a 24 años (273)",2,,,,,,,2
"De 25 a 29 años (274)",2,,,,,,2,
"De 30 a 34 años (275)",3,,,,,,2,1
"De 35 a 39 años (276)",2,,,,,,2,
"De 40 a 44 años (277)",3,,,,,1,1,1
"De 45 a 49 años (278)",1,,,,,1,,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",28,,,,1,6,11,10
"De 25 a 29 años (284)",7,,,,,,3,4
"De 30 a 34 años (285)",6,,,,,1,2,3
"De 35 a 39 años (286)",4,,,,,1,2,1
"De 40 a 44 años (287)",5,,,,,2,2,1
"De 45 a 49 años (288)",3,,,,,1,2,
"De 50 y más años (289)",3,,,,1,1,,1
