"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",486,239,247,99,43,56,387,196,191
"36 años (047)",397,212,185,98,48,50,299,164,135
"37 años (048)",383,208,175,84,42,42,299,166,133
"38 años (049)",450,253,197,107,54,53,343,199,144
"39 años (050)",361,189,172,90,37,53,271,152,119
"De 40 a 44 años (051)",1793,933,860,404,208,196,1389,725,664
"40 años (052)",548,287,261,93,53,40,455,234,221
"41 años (053)",280,134,146,69,36,33,211,98,113
"42 años (054)",356,208,148,81,41,40,275,167,108
"43 años (055)",290,142,148,68,32,36,222,110,112
"44 años (056)",319,162,157,93,46,47,226,116,110
"De 45 a 49 años (057)",1570,811,759,361,160,201,1209,651,558
"45 años (058)",411,204,207,104,51,53,307,153,154
"46 años (059)",304,145,159,75,34,41,229,111,118
"47 años (060)",325,175,150,68,28,40,257,147,110
"48 años (061)",325,165,160,71,31,40,254,134,120
"49 años (062)",205,122,83,43,16,27,162,106,56
"De 50 a 54 años (063)",1211,633,578,284,140,144,927,493,434
"50 años (064)",351,187,164,72,37,35,279,150,129
"51 años (065)",156,79,77,38,23,15,118,56,62
"52 años (066)",253,133,120,63,27,36,190,106,84
"53 años (067)",209,116,93,56,30,26,153,86,67
"54 años (068)",242,118,124,55,23,32,187,95,92
"De 55 a 59 años (069)",892,445,447,228,105,123,664,340,324
"55 años (070)",195,91,104,42,16,26,153,75,78
"56 años (071)",180,88,92,52,23,29,128,65,63
"57 años (072)",181,90,91,57,33,24,124,57,67
"58 años (073)",208,107,101,45,18,27,163,89,74
"59 años (074)",128,69,59,32,15,17,96,54,42
"De 60 a 64 años (075)",813,395,418,221,104,117,592,291,301
"60 años (076)",285,148,137,57,32,25,228,116,112
"61 años (077)",84,40,44,32,16,16,52,24,28
"62 años (078)",167,71,96,52,20,32,115,51,64
"63 años (079)",134,67,67,42,20,22,92,47,45
"64 años (080)",143,69,74,38,16,22,105,53,52
"De 65 y más años (081)",2069,991,1078,537,244,293,1532,747,785
"65 años (082)",204,92,112,56,29,27,148,63,85
"66 años (083)",117,51,66,24,11,13,93,40,53
"67 años (084)",150,80,70,44,20,24,106,60,46
"68 años (085)",129,48,81,29,12,17,100,36,64
"69 años (086)",92,45,47,28,11,17,64,34,30
"70 años (087)",192,86,106,44,19,25,148,67,81
"71 años (088)",69,30,39,19,8,11,50,22,28
"72 años (089)",113,58,55,26,13,13,87,45,42
"73 años (090)",90,39,51,27,10,17,63,29,34
"74 años (091)",78,46,32,20,14,6,58,32,26
"75 años (092)",132,69,63,30,11,19,102,58,44
"76 años (093)",63,35,28,18,10,8,45,25,20
"77 años (094)",79,41,38,19,4,15,60,37,23
"78 años (095)",122,63,59,35,20,15,87,43,44
"79 años (096)",39,23,16,11,6,5,28,17,11
"80 años (097)",105,51,54,31,14,17,74,37,37
"81 años (098)",19,12,7,3,1,2,16,11,5
"82 años (099)",39,22,17,16,8,8,23,14,9
"83 años (100)",22,12,10,3,1,2,19,11,8
"84 años (101)",24,14,10,5,5,,19,9,10
"85 años (102)",34,12,22,7,3,4,27,9,18
"86 años (103)",23,11,12,7,2,5,16,9,7
"87 años (104)",30,12,18,8,2,6,22,10,12
"88 años (105)",15,9,6,4,3,1,11,6,5
"89 años (106)",5,1,4,1,,1,4,1,3
"90 años (107)",16,5,11,2,,2,14,5,9
"91 años (108)",1,,1,,,,1,,1
"92 años (109)",8,3,5,2,,2,6,3,3
"93 años (110)",2,,2,,,,2,,2
"94 años (111)",6,3,3,2,,2,4,3,1
"95 años (112)",9,2,7,1,,1,8,2,6
"96 años (113)",6,3,3,2,1,1,4,2,2
"97 años (114)",10,4,6,5,1,4,5,3,2
"98 y más años (115)",26,9,17,8,5,3,18,4,14
