"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",135,,,6,27,17,62,5,18
"Jefes y empleados de oficina (040)",124,,,1,44,15,29,5,30
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",416,4,,126,202,24,28,8,24
"Agricult.trabaj. calif.agrop. y pesquros (042)",1936,56,,1196,610,27,26,7,14
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",201,,,49,105,18,20,2,7
"Obreros. construc., conf., papel, fab., instr (044)",278,1,,60,173,15,20,5,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1382,48,4,724,519,34,35,10,8
"Otra (046)",28,,,,3,4,15,2,4
"Ocupación no especificada (047)",92,3,,42,34,4,2,1,6
"Hombres (048)",3633,60,3,1676,1322,129,213,54,176
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",13,,,1,1,1,6,1,3
"Profes., científicos e intelectuales (050)",197,,,,3,11,59,22,102
"Técnicos de nivel medio ytrab.asimilados (051)",70,,,2,17,11,26,3,11
"Jefes y empleados de oficina (052)",56,,,,21,7,12,1,15
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",190,,,48,102,13,14,2,11
"Agricult.trabaj. calif.agrop. y pesquros (054)",1810,42,,1122,576,24,25,7,14
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",169,,,38,88,18,16,2,7
"Obreros. construc., conf., papel, fab., instr (056)",276,1,,60,171,15,20,5,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",785,16,3,390,323,22,19,9,3
"Otra (058)",26,,,,3,4,14,2,3
"Ocupación no especificada (059)",41,1,,15,17,3,2,,3
"Mujeres (060)",1336,52,1,530,404,47,151,29,122
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",2,,,1,1,,,,
"Profes., científicos e intelectuales (062)",165,,,,4,6,62,15,78
"Técnicos de nivel medio ytrab.asimilados (063)",65,,,4,10,6,36,2,7
"Jefes y empleados de oficina (064)",68,,,1,23,8,17,4,15
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",226,4,,78,100,11,14,6,13
"Agricult.trabaj. calif.agrop. y pesquros (066)",126,14,,74,34,3,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",32,,,11,17,,4,,
"Obreros. construc., conf., papel, fab., instr (068)",2,,,,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",597,32,1,334,196,12,16,1,5
"Otra (070)",2,,,,,,1,,1
"Ocupación no especificada (071)",51,2,,27,17,1,,1,3
,,,,,,,,,
"RURAL (072)",4335,278,8,3012,948,26,46,2,15
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",1,,,,1,,,,
"Profes., científicos e intelectuales (074)",47,,,,3,3,27,1,13
"Técnicos de nivel medio ytrab.asimilados (075)",6,,,,2,,4,,
"Jefes y empleados de oficina (076)",2,,,,2,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",61,4,,30,24,1,2,,
"Agricult.trabaj. calif.agrop. y pesquros (078)",2552,143,5,1791,584,15,11,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",14,,,9,5,,,,
"Obreros. construc., conf., papel, fab., instr (080)",23,,,16,7,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1531,119,3,1098,303,6,2,,
"Ocupación no especificada (083)",98,12,,68,17,1,,,
"Hombres (084)",3624,192,7,2521,844,20,29,1,10
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",1,,,,1,,,,
"Profes., científicos e intelectuales (086)",23,,,,1,1,13,,8
"Técnicos de nivel medio ytrab.asimilados (087)",4,,,,2,,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",32,,,15,16,,1,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",2424,122,5,1705,563,15,11,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",13,,,8,5,,,,
"Obreros. construc., conf., papel, fab., instr (092)",23,,,16,7,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1095,70,2,773,244,4,2,,
"Ocupación no especificada (095)",9,,,4,5,,,,
"Mujeres (096)",711,86,1,491,104,6,17,1,5
"Profes., científicos e intelectuales (098)",24,,,,2,2,14,1,5
"Técnicos de nivel medio ytrab.asimilados (099)",2,,,,,,2,,
"Jefes y empleados de oficina (100)",2,,,,2,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",29,4,,15,8,1,1,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",128,21,,86,21,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",436,49,1,325,59,2,,,
"Ocupación no especificada (107)",89,12,,64,12,1,,,
