"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia SAN PABLO (000)",7590,1095,6495
"Casa independiente (001)",7407,1035,6372
"Vivienda en quinta (003)",42,42,
"Vivienda en casa de vecindad (004)",15,15,
"Choza o cabaña (005)",121,,121
"Vivienda improvisada (006)",3,3,
"Local no dest.para hab. humana (007)",2,,2
