"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",986,10,240,428,244,64
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",6,,,3,2,1
"Profes., científicos e intelectuales (038)",246,,29,158,59,
"Técnicos de nivel medio y trab. asimilados (039)",33,,9,17,6,1
"Jefes y empleados de oficina (040)",68,,23,27,15,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",159,,31,69,49,10
"Agricult. trabaj. calif.agrop. y pesqueros (042)",104,,20,25,39,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",47,1,15,20,8,3
"Obreros construc., conf., papel, fab., instr. (044)",58,,14,29,15,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",216,8,86,62,42,18
"Otra (046)",5,,3,2,,
"Ocupación no especificada (047)",44,1,10,16,9,8
"Hombres (048)",646,6,159,274,160,47
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",4,,,2,1,1
"Profes., científicos e intelectuales (050)",167,,13,110,44,
"Técnicos de nivel medio y trab. asimilados (051)",17,,7,8,2,
"Jefes y empleados de oficina (052)",43,,13,16,11,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",46,,5,20,16,5
"Agricult. trabaj. calif.agrop. y pesqueros (054)",97,,19,22,38,18
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",41,,15,18,5,3
"Obreros construc., conf., papel, fab., instr. (056)",58,,14,29,15,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",150,5,66,39,26,14
"Otra (058)",5,,3,2,,
"Ocupación no especificada (059)",18,1,4,8,2,3
"Mujeres (060)",340,4,81,154,84,17
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,1,1,
"Profes., científicos e intelectuales (062)",79,,16,48,15,
"Técnicos de nivel medio y trab. asimilados (063)",16,,2,9,4,1
"Jefes y empleados de oficina (064)",25,,10,11,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",113,,26,49,33,5
"Agricult. trabaj. calif.agrop. y pesqueros (066)",7,,1,3,1,2
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",6,1,,2,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",66,3,20,23,16,4
"Ocupación no especificada (071)",26,,6,8,7,5
,,,,,,
"RURAL (072)",3494,32,1052,1184,917,309
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,1,3,2,1
"Profes., científicos e intelectuales (074)",255,,48,153,53,1
"Técnicos de nivel medio y trab. asimilados (075)",13,,3,5,5,
"Jefes y empleados de oficina (076)",57,,17,28,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",98,,34,38,20,6
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1501,4,393,471,461,172
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",44,1,8,16,16,3
"Obreros construc., conf., papel, fab., instr. (080)",89,,32,40,13,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1221,26,464,360,273,98
"Ocupación no especificada (083)",209,1,52,70,63,23
"Hombres (084)",2913,22,889,967,772,263
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,1,2,2,1
"Profes., científicos e intelectuales (086)",186,,32,110,43,1
"Técnicos de nivel medio y trab. asimilados (087)",11,,3,4,4,
"Jefes y empleados de oficina (088)",49,,14,24,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",43,,17,12,11,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1443,4,379,456,441,163
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",35,,5,13,14,3
"Obreros construc., conf., papel, fab., instr. (092)",86,,31,38,13,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",969,17,389,274,213,76
"Ocupación no especificada (095)",85,1,18,34,21,11
"Mujeres (096)",581,10,163,217,145,46
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",69,,16,43,10,
"Técnicos de nivel medio y trab. asimilados (099)",2,,,1,1,
"Jefes y empleados de oficina (100)",8,,3,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",55,,17,26,9,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",58,,14,15,20,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",9,1,3,3,2,
"Obreros construc., conf., papel, fab., instr. (104)",3,,1,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",252,9,75,86,60,22
"Ocupación no especificada (107)",124,,34,36,42,12
