"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (033)",44,43,,18,15,8,2,,,,1,81
"De 25 a 29 años (034)",72,69,,13,27,20,9,,,,3,166
"De 30 a 34 años (035)",74,74,1,6,17,17,29,3,1,,,243
"De 35 a 39 años (036)",84,83,,9,12,16,36,8,2,,1,310
"De 40 a 44 años (037)",67,67,1,1,4,7,31,14,7,2,,339
"De 45 a 49 años (038)",71,70,,2,6,6,32,18,3,3,1,352
"De 50 y más años (039)",165,164,,5,13,12,41,50,25,18,1,995
"Secundaria (040)",902,861,5,275,217,163,144,42,11,4,41,2231
"De 12 a 14 años (041)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (042)",88,75,2,65,8,,,,,,13,81
"De 20 a 24 años (043)",206,191,1,120,55,14,1,,,,15,276
"De 25 a 29 años (044)",161,157,1,56,60,35,5,,,,4,301
"De 30 a 34 años (045)",119,119,,19,41,26,31,2,,,,324
"De 35 a 39 años (046)",122,118,,7,30,42,35,4,,,4,372
"De 40 a 44 años (047)",85,84,,2,10,18,42,11,1,,1,338
"De 45 a 49 años (048)",47,45,1,2,3,13,12,10,3,1,2,207
"De 50 y más años (049)",71,71,,4,9,15,18,15,7,3,,330
"Sup. no Univ. incompleta (050)",154,143,2,49,49,17,17,6,2,1,11,339
"De 15 a 19 años (052)",6,4,,4,,,,,,,2,4
"De 20 a 24 años (053)",40,38,2,25,9,1,,1,,,2,52
"De 25 a 29 años (054)",31,29,,11,15,,3,,,,2,54
"De 30 a 34 años (055)",25,23,,7,11,5,,,,,2,44
"De 35 a 39 años (056)",21,20,,2,7,5,6,,,,1,58
"De 40 a 44 años (057)",16,15,,,5,4,4,2,,,1,52
"De 45 a 49 años (058)",6,5,,,2,1,1,1,,,1,18
"De 50 y más años (059)",9,9,,,,1,3,2,2,1,,57
"Sup. no Univ. completa (060)",260,238,,74,75,46,31,9,2,1,22,579
"De 20 a 24 años (063)",37,25,,16,8,1,,,,,12,35
"De 25 a 29 años (064)",66,60,,36,17,7,,,,,6,91
"De 30 a 34 años (065)",59,55,,16,25,10,3,1,,,4,115
"De 35 a 39 años (066)",30,30,,2,11,7,9,1,,,,88
"De 40 a 44 años (067)",28,28,,3,6,10,8,1,,,,85
"De 45 a 49 años (068)",16,16,,,4,4,7,,1,,,58
"De 50 y más años (069)",24,24,,1,4,7,4,6,1,1,,107
"Sup. Univ. incompleta (070)",54,48,,18,9,4,12,2,2,1,6,144
"De 15 a 19 años (072)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (073)",8,7,,7,,,,,,,1,7
"De 25 a 29 años (074)",13,9,,7,2,,,,,,4,11
"De 30 a 34 años (075)",4,4,,,3,1,,,,,,9
"De 35 a 39 años (076)",8,7,,2,3,,2,,,,1,17
"De 40 a 44 años (077)",6,6,,,,1,5,,,,,25
"De 45 a 49 años (078)",5,5,,,,,2,2,1,,,30
"De 50 y más años (079)",8,8,,1,,2,3,,1,1,,42
"Sup. Univ. completa (080)",102,95,1,34,30,16,12,2,,,7,207
"De 20 a 24 años (083)",10,9,,6,3,,,,,,1,12
"De 25 a 29 años (084)",23,18,,11,5,1,1,,,,5,28
"De 30 a 34 años (085)",24,23,,10,9,3,1,,,,1,42
"De 35 a 39 años (086)",20,20,1,3,8,5,3,,,,,46
"De 40 a 44 años (087)",14,14,,4,5,2,3,,,,,33
"De 45 a 49 años (088)",6,6,,,,2,3,1,,,,26
"De 50 y más años (089)",5,5,,,,3,1,1,,,,20
,,,,,,,,,,,,
"URBANA (100)",1681,1616,6,420,389,269,324,123,55,30,65,5022
"De 12 a 14 años (101)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (102)",82,76,1,67,8,,,,,,6,83
"De 20 a 24 años (103)",264,236,2,152,68,12,1,1,,,28,334
"De 25 a 29 años (104)",281,263,,105,99,48,11,,,,18,493
"De 30 a 34 años (105)",254,249,,52,91,54,46,6,,,5,631
"De 35 a 39 años (106)",234,231,1,20,59,67,74,8,2,,3,731
"De 40 a 44 años (107)",172,172,1,9,29,37,70,19,6,1,,669
"De 45 a 49 años (108)",108,106,1,4,12,19,42,20,7,1,2,480
"De 50 y más años (109)",281,280,,9,22,32,80,69,40,28,1,1597
"Sin nivel (110)",118,117,,4,8,16,38,23,20,8,1,644
"De 20 a 24 años (113)",1,1,,,1,,,,,,,2
"De 25 a 29 años (114)",4,3,,,2,1,,,,,1,7
"De 30 a 34 años (115)",11,11,,1,,8,2,,,,,34
"De 35 a 39 años (116)",7,7,,1,1,,4,1,,,,27
"De 40 a 44 años (117)",9,9,,,2,3,2,1,1,,,36
"De 45 a 49 años (118)",7,7,,1,,1,4,,1,,,32
"De 50 y más años (119)",79,79,,1,2,3,26,21,18,8,,506
"Educacion Inicial (120)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"Primaria (130)",368,363,1,42,56,54,115,57,22,16,5,1562
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",12,12,,9,3,,,,,,,15
"De 20 a 24 años (133)",25,24,,10,8,5,1,,,,1,45
"De 25 a 29 años (134)",36,33,,5,13,11,4,,,,3,81
"De 30 a 34 años (135)",42,42,,3,9,10,17,3,,,,143
"De 35 a 39 años (136)",56,56,,7,7,12,24,4,2,,,205
"De 40 a 44 años (137)",42,42,1,1,2,5,20,8,4,1,,208
"De 45 a 49 años (138)",40,40,,2,5,3,19,9,2,,,184
"De 50 y más años (139)",113,112,,3,9,8,30,33,14,15,1,679
"Secundaria (140)",726,703,3,223,181,135,114,33,10,4,23,1828
"De 12 a 14 años (141)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (142)",63,59,1,53,5,,,,,,4,63
"De 20 a 24 años (143)",158,146,1,96,42,7,,,,,12,201
"De 25 a 29 años (144)",134,132,,46,51,31,4,,,,2,257
"De 30 a 34 años (145)",102,102,,17,37,20,26,2,,,,275
"De 35 a 39 años (146)",103,101,,4,27,39,28,3,,,2,319
"De 40 a 44 años (147)",69,69,,2,9,15,33,9,1,,,274
"De 45 a 49 años (148)",38,37,1,1,2,11,9,9,3,1,1,177
"De 50 y más años (149)",56,56,,4,7,12,14,10,6,3,,260
"Sup. no Univ. incompleta (150)",134,125,1,41,46,15,15,4,2,1,9,299
"De 15 a 19 años (152)",6,4,,4,,,,,,,2,4
"De 20 a 24 años (153)",31,29,1,20,7,,,1,,,2,40
"De 25 a 29 años (154)",26,24,,8,14,,2,,,,2,45
"De 30 a 34 años (155)",25,23,,7,11,5,,,,,2,44
"De 35 a 39 años (156)",20,20,,2,7,5,6,,,,,58
"De 40 a 44 años (157)",13,13,,,5,4,3,1,,,,42
"De 45 a 49 años (158)",5,4,,,2,,1,1,,,1,15
"De 50 y más años (159)",8,8,,,,1,3,1,2,1,,51
"Sup. no Univ. completa (160)",204,187,,63,62,33,23,4,1,1,17,427
"De 20 a 24 años (163)",33,22,,15,7,,,,,,11,29
"De 25 a 29 años (164)",50,46,,29,13,4,,,,,4,67
"De 30 a 34 años (165)",49,47,,14,22,9,1,1,,,2,95
"De 35 a 39 años (166)",24,24,,2,7,6,9,,,,,71
"De 40 a 44 años (167)",21,21,,3,6,7,5,,,,,57
"De 45 a 49 años (168)",10,10,,,3,2,4,,1,,,37
"De 50 y más años (169)",17,17,,,4,5,4,3,,1,,71
"Sup. Univ. incompleta (170)",38,33,,14,8,1,9,1,,,5,79
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",5,4,,4,,,,,,,1,4
"De 25 a 29 años (174)",11,8,,6,2,,,,,,3,10
"De 30 a 34 años (175)",3,3,,,3,,,,,,,6
"De 35 a 39 años (176)",7,6,,2,3,,1,,,,1,12
"De 40 a 44 años (177)",5,5,,,,1,4,,,,,20
"De 45 a 49 años (178)",3,3,,,,,2,1,,,,16
"De 50 y más años (179)",3,3,,1,,,2,,,,,10
"Sup. Univ. completa (180)",92,87,1,32,28,15,10,1,,,5,182
"De 20 a 24 años (183)",10,9,,6,3,,,,,,1,12
"De 25 a 29 años (184)",20,17,,11,4,1,1,,,,3,26
"De 30 a 34 años (185)",22,21,,10,9,2,,,,,1,34
"De 35 a 39 años (186)",17,17,1,2,7,5,2,,,,,39
"De 40 a 44 años (187)",13,13,,3,5,2,3,,,,,32
"De 45 a 49 años (188)",5,5,,,,2,3,,,,,19
"De 50 y más años (189)",5,5,,,,3,1,1,,,,20
,,,,,,,,,,,,
"RURAL (200)",631,599,4,106,109,95,137,95,35,18,32,2320
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",30,21,1,15,5,,,,,,9,25
"De 20 a 24 años (203)",85,81,1,41,23,14,2,,,,4,138
"De 25 a 29 años (204)",92,85,1,29,31,16,8,,,,7,173
"De 30 a 34 años (205)",75,73,1,7,16,20,25,3,1,,2,236
"De 35 a 39 años (206)",76,72,,6,14,9,30,11,1,1,4,285
"De 40 a 44 años (207)",69,67,,2,7,11,28,14,4,1,2,305
"De 45 a 49 años (208)",60,58,,1,3,9,21,16,4,4,2,306
"De 50 y más años (209)",143,142,,5,10,16,23,51,25,12,1,852
"Sin nivel (210)",124,123,,3,12,16,27,40,15,10,1,683
"De 20 a 24 años (213)",2,2,,,,2,,,,,,6
"De 25 a 29 años (214)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (215)",12,12,,,1,4,5,2,,,,50
"De 35 a 39 años (216)",18,18,,,1,1,9,5,1,1,,98
"De 40 a 44 años (217)",16,16,,1,4,3,3,4,1,,,66
"De 45 a 49 años (218)",10,10,,,,1,2,4,2,1,,63
"De 50 y más años (219)",63,62,,2,4,5,7,25,11,8,1,392
"Educacion Inicial (220)",1,1,,,,,,1,,,,6
"De 30 a 34 años (225)",1,1,,,,,,1,,,,6
"Primaria (230)",228,225,1,26,42,32,65,36,16,7,3,946
"De 12 a 14 años (231)",1,,,,,,,,,,1,
"De 15 a 19 años (232)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (233)",19,19,,8,7,3,1,,,,,36
"De 25 a 29 años (234)",36,36,,8,14,9,5,,,,,85
"De 30 a 34 años (235)",32,32,1,3,8,7,12,,1,,,100
"De 35 a 39 años (236)",28,27,,2,5,4,12,4,,,1,105
"De 40 a 44 años (237)",25,25,,,2,2,11,6,3,1,,131
"De 45 a 49 años (238)",31,30,,,1,3,13,9,1,3,1,168
"De 50 y más años (239)",52,52,,2,4,4,11,17,11,3,,316
"Secundaria (240)",176,158,2,52,36,28,30,9,1,,18,403
"De 15 a 19 años (242)",25,16,1,12,3,,,,,,9,18
"De 20 a 24 años (243)",48,45,,24,13,7,1,,,,3,75
"De 25 a 29 años (244)",27,25,1,10,9,4,1,,,,2,44
"De 30 a 34 años (245)",17,17,,2,4,6,5,,,,,49
"De 35 a 39 años (246)",19,17,,3,3,3,7,1,,,2,53
"De 40 a 44 años (247)",16,15,,,1,3,9,2,,,1,64
"De 45 a 49 años (248)",9,8,,1,1,2,3,1,,,1,30
"De 50 y más años (249)",15,15,,,2,3,4,5,1,,,70
"Sup. no Univ. incompleta (250)",20,18,1,8,3,2,2,2,,,2,40
"De 20 a 24 años (253)",9,9,1,5,2,1,,,,,,12
"De 25 a 29 años (254)",5,5,,3,1,,1,,,,,9
"De 35 a 39 años (256)",1,,,,,,,,,,1,
"De 40 a 44 años (257)",3,2,,,,,1,1,,,1,10
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",1,1,,,,,,1,,,,6
"Sup. no Univ. completa (260)",56,51,,11,13,13,8,5,1,,5,152
"De 20 a 24 años (263)",4,3,,1,1,1,,,,,1,6
"De 25 a 29 años (264)",16,14,,7,4,3,,,,,2,24
"De 30 a 34 años (265)",10,8,,2,3,1,2,,,,2,20
"De 35 a 39 años (266)",6,6,,,4,1,,1,,,,17
"De 40 a 44 años (267)",7,7,,,,3,3,1,,,,28
"De 45 a 49 años (268)",6,6,,,1,2,3,,,,,21
"De 50 y más años (269)",7,7,,1,,2,,3,1,,,36
"Sup. Univ. incompleta (270)",16,15,,4,1,3,3,1,2,1,1,65
"De 15 a 19 años (272)",1,1,,,1,,,,,,,2
"De 20 a 24 años (273)",3,3,,3,,,,,,,,3
"De 25 a 29 años (274)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (275)",1,1,,,,1,,,,,,3
"De 35 a 39 años (276)",1,1,,,,,1,,,,,5
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"De 45 a 49 años (278)",2,2,,,,,,1,1,,,14
"De 50 y más años (279)",5,5,,,,2,1,,1,1,,32
"Sup. Univ. completa (280)",10,8,,2,2,1,2,1,,,2,25
"De 25 a 29 años (284)",3,1,,,1,,,,,,2,2
"De 30 a 34 años (285)",2,2,,,,1,1,,,,,8
"De 35 a 39 años (286)",3,3,,1,1,,1,,,,,7
"De 40 a 44 años (287)",1,1,,1,,,,,,,,1
"De 45 a 49 años (288)",1,1,,,,,,1,,,,7
