"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",267,250,15,2,
,,,,,
"URBANA (036)",3608,2748,300,267,293
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",20,,,2,18
"Profes., científicos e intelectuales (038)",468,116,123,147,82
"Técnicos de nivel medio y trab. asimilados (039)",98,34,13,15,36
"Jefes y empleados de oficina (040)",123,12,7,20,84
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",346,327,12,3,4
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1280,1243,36,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",91,74,8,7,2
"Obreros construc.,conf.,papel, fab., instr. (044)",134,91,15,22,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",813,680,62,40,31
"Otra (046)",29,,,,29
"Ocupación no especificada (047)",206,171,24,10,1
"Hombres (048)",2319,1734,203,171,211
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",15,,,2,13
"Profes., científicos e intelectuales (050)",261,57,80,79,45
"Técnicos de nivel medio y trab. asimilados (051)",54,21,5,8,20
"Jefes y empleados de oficina (052)",91,9,4,11,67
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",112,104,4,1,3
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1065,1035,30,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",80,65,6,7,2
"Obreros construc.,conf.,papel, fab., instr. (056)",127,84,15,22,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",395,292,44,33,26
"Otra (058)",28,,,,28
"Ocupación no especificada (059)",91,67,15,8,1
"Mujeres (060)",1289,1014,97,96,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",5,,,,5
"Profes., científicos e intelectuales (062)",207,59,43,68,37
"Técnicos de nivel medio y trab. asimilados (063)",44,13,8,7,16
"Jefes y empleados de oficina (064)",32,3,3,9,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",234,223,8,2,1
"Agricult.trabaj.calif.agrop.y pesqueros (066)",215,208,6,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",11,9,2,,
"Obreros construc.,conf.,papel, fab., instr. (068)",7,7,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",418,388,18,7,5
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",115,104,9,2,
,,,,,
"RURAL (072)",5901,5412,287,127,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",5,,1,,4
"Profes., científicos e intelectuales (074)",138,72,42,15,9
"Técnicos de nivel medio y trab. asimilados (075)",38,20,6,2,10
"Jefes y empleados de oficina (076)",17,4,1,3,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",171,151,18,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (078)",2886,2841,43,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",113,79,18,15,1
"Obreros construc.,conf.,papel, fab., instr. (080)",110,67,19,13,11
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2158,1931,124,75,28
"Otra (082)",1,,,,1
"Ocupación no especificada (083)",264,247,15,1,1
"Hombres (084)",3808,3398,241,111,58
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",3,,1,,2
"Profes., científicos e intelectuales (086)",98,49,34,11,4
"Técnicos de nivel medio y trab. asimilados (087)",24,11,5,2,6
"Jefes y empleados de oficina (088)",12,3,,2,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",67,52,14,,1
"Agricult.trabaj.calif.agrop.y pesqueros (090)",2204,2165,37,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",102,68,18,15,1
"Obreros construc.,conf.,papel, fab., instr. (092)",110,67,19,13,11
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1075,882,104,65,24
"Otra (094)",1,,,,1
"Ocupación no especificada (095)",112,101,9,1,1
"Mujeres (096)",2093,2014,46,16,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,,,2
"Profes., científicos e intelectuales (098)",40,23,8,4,5
"Técnicos de nivel medio y trab. asimilados (099)",14,9,1,,4
"Jefes y empleados de oficina (100)",5,1,1,1,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",104,99,4,1,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",682,676,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",11,11,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1083,1049,20,10,4
"Ocupación no especificada (107)",152,146,6,,
