"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1327,91,529,389,274,44
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",202,,69,54,60,19
"Desocupado (038)",216,19,143,42,11,1
,,,,,,
"URBANA (039)",5591,65,1640,2025,1520,341
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",26,,4,9,12,1
"Profes., científicos e intelectuales (041)",417,,90,191,130,6
"Técnicos de nivel medio y trab.asimilados (042)",161,,53,57,40,11
"Jefes y empleados de oficina (043)",123,,43,57,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",826,5,204,327,243,47
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1102,,150,414,391,147
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",328,3,122,105,77,21
"Obreros construc., conf., papel, fab., instr. (047)",604,,178,245,167,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1359,45,510,419,316,69
"Otra (049)",28,,11,9,8,
"Ocupación no especificada (050)",109,,31,35,34,9
"Desocupado (051)",508,12,244,157,79,16
"Hombres (052)",4076,44,1164,1443,1145,280
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,2,6,11,1
"Profes., científicos e intelectuales (054)",228,,40,96,86,6
"Técnicos de nivel medio y trab.asimilados (055)",103,,28,37,29,9
"Jefes y empleados de oficina (056)",54,,13,31,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",331,1,74,127,104,25
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1052,,139,396,377,140
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",285,3,111,84,70,17
"Obreros construc., conf., papel, fab., instr. (060)",597,,174,244,166,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",938,32,385,272,199,50
"Otra (062)",27,,10,9,8,
"Ocupación no especificada (063)",48,,13,17,14,4
"Desocupado (064)",393,8,175,124,71,15
"Mujeres (065)",1515,21,476,582,375,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,2,3,1,
"Profes., científicos e intelectuales (067)",189,,50,95,44,
"Técnicos de nivel medio y trab.asimilados (068)",58,,25,20,11,2
"Jefes y empleados de oficina (069)",69,,30,26,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",495,4,130,200,139,22
"Agricult.trabaj. calif. agrop. y pesqueros (071)",50,,11,18,14,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",43,,11,21,7,4
"Obreros construc., conf., papel, fab., instr. (073)",7,,4,1,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",421,13,125,147,117,19
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",61,,18,18,20,5
"Desocupado (077)",115,4,69,33,8,1
,,,,,,
"RURAL (078)",11242,322,3855,3412,2622,1031
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,1,4,5,
"Profes., científicos e intelectuales (080)",115,,35,49,31,
"Técnicos de nivel medio y trab.asimilados (081)",39,,9,14,14,2
"Jefes y empleados de oficina (082)",33,,13,13,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",246,,72,98,59,17
"Agricult.trabaj. calif. agrop. y pesqueros (084)",6103,,1301,2122,1829,851
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",161,4,83,44,24,6
"Obreros construc., conf., papel, fab., instr. (086)",226,,73,87,61,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3685,289,1977,829,479,111
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",176,,62,46,46,22
"Desocupado (090)",447,29,229,105,68,16
"Hombres (091)",9604,229,3186,2955,2298,936
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,1,1,3,
"Profes., científicos e intelectuales (093)",77,,20,30,27,
"Técnicos de nivel medio y trab.asimilados (094)",26,,6,9,11,
"Jefes y empleados de oficina (095)",18,,4,9,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",106,,33,38,28,7
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5849,,1241,2049,1750,809
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",138,4,71,38,21,4
"Obreros construc., conf., papel, fab., instr. (099)",224,,71,87,61,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2779,211,1573,587,322,86
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",35,,11,10,6,8
"Desocupado (103)",346,14,155,96,65,16
"Mujeres (104)",1638,93,669,457,324,95
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,,,3,2,
"Profes., científicos e intelectuales (106)",38,,15,19,4,
"Técnicos de nivel medio y trab.asimilados (107)",13,,3,5,3,2
"Jefes y empleados de oficina (108)",15,,9,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",140,,39,60,31,10
"Agricult.trabaj. calif. agrop. y pesqueros (110)",254,,60,73,79,42
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",23,,12,6,3,2
"Obreros construc., conf., papel, fab., instr. (112)",2,,2,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",906,78,404,242,157,25
"Ocupación no especificada (115)",141,,51,36,40,14
"Desocupado (116)",101,15,74,9,3,
