"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Activid.inmobil., empres. y alquileres (152)",17,,4,1,1,3,,,3,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",14,2,,,7,,,,1,4,,,
"Enseñanza (154)",65,,65,,,,,,,,,,
"Servicios sociales y de salud (155)",9,,4,4,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",10,,2,1,,1,,,,6,,,
"Hogares privados con servicio doméstico (157)",7,,,,,,,,,7,,,
"Actividad economica no especificada (159)",43,,,,,,,,,,,43,
"Desocupado (160)",91,,,,,,,,,,,,91
"Hombres (161)",2583,2,45,10,8,24,1649,45,84,624,,18,74
"Agric., ganadería, caza y silvicultura (162)",2231,,3,,1,,1649,,,578,,,
"Explotación de minas y canteras (164)",26,,1,,,,,16,,9,,,
"Industrias manufactureras (165)",13,,,1,,,,8,2,2,,,
"Suministro de electricidad, gas y agua (166)",32,,,1,2,,,16,13,,,,
"Construcción (167)",41,,2,2,,,,1,22,14,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",31,,,1,,17,,4,1,8,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,,,,2,,3,1,,,,
"Comercio al por mayor (170)",4,,,,,4,,,,,,,
"Comercio al por menor (171)",21,,,1,,11,,1,,8,,,
"Hoteles y restaurantes (172)",6,,,,,4,,,,2,,,
"Trans., almac. y comunicaciones (173)",45,,,1,,,,,42,2,,,
"Activid.inmobil., empres. y alquileres (175)",16,,4,1,1,3,,,3,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",11,2,,,4,,,,1,4,,,
"Enseñanza (177)",31,,31,,,,,,,,,,
"Servicios sociales y de salud (178)",4,,2,2,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",4,,2,1,,,,,,1,,,
"Actividad economica no especificada (182)",18,,,,,,,,,,,18,
"Desocupado (183)",74,,,,,,,,,,,,74
"Mujeres (184)",789,,36,2,4,17,392,3,,293,,25,17
"Agric., ganadería, caza y silvicultura (185)",658,,,,,,392,,,266,,,
"Industrias manufactureras (188)",3,,,,,,,3,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",19,,,,,13,,,,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,,,1,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",17,,,,,12,,,,5,,,
"Hoteles y restaurantes (195)",11,,,,,3,,,,8,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,,,,3,,,,,,,,
"Enseñanza (200)",34,,34,,,,,,,,,,
"Servicios sociales y de salud (201)",5,,2,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",6,,,,,1,,,,5,,,
"Hogares privados con servicio doméstico (203)",7,,,,,,,,,7,,,
"Actividad economica no especificada (205)",25,,,,,,,,,,,25,
"Desocupado (206)",17,,,,,,,,,,,,17
