"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",291,,,,,,,,226,65,,,
"Intermediación financiera (151)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",25,,5,2,1,10,,,1,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",118,15,6,,26,,,,2,17,52,,
"Enseñanza (154)",142,,135,,,,,,,7,,,
"Servicios sociales y de salud (155)",16,,9,3,2,2,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",33,,,11,1,5,,,1,15,,,
"Hogares privados con servicio doméstico (157)",90,,,,,,,,,90,,,
"Actividad economica no especificada (159)",183,,,,2,,,,,,,181,
"Desocupado (160)",704,,,,,,,,,,,,704
"Hombres (161)",7655,13,131,19,28,353,4026,548,713,1206,52,51,515
"Agric., ganadería, caza y silvicultura (162)",4742,,2,2,,,3980,,5,753,,,
"Pesca (163)",137,,,,,,46,,,91,,,
"Explotación de minas y canteras (164)",3,,,,,,,3,,,,,
"Industrias manufactureras (165)",498,,,,,,,494,3,1,,,
"Suministro de electricidad, gas y agua (166)",2,,2,,,,,,,,,,
"Construcción (167)",666,,,,,,,4,477,185,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",450,,,4,1,326,,47,1,71,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",44,,,2,,14,,28,,,,,
"Comercio al por mayor (170)",25,,,,1,24,,,,,,,
"Comercio al por menor (171)",381,,,2,,288,,19,1,71,,,
"Hoteles y restaurantes (172)",18,,,,,13,,,,5,,,
"Trans., almac. y comunicaciones (173)",285,,,,,,,,223,62,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",19,,2,1,1,10,,,1,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",110,13,6,,24,,,,2,13,52,,
"Enseñanza (177)",121,,114,,,,,,,7,,,
"Servicios sociales y de salud (178)",10,,5,2,1,2,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",24,,,10,,2,,,1,11,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",51,,,,,,,,,,,51,
"Desocupado (183)",515,,,,,,,,,,,,515
"Mujeres (184)",5358,2,28,4,7,354,1815,169,7,2653,,130,189
"Agric., ganadería, caza y silvicultura (185)",4172,,,,,,1802,,1,2369,,,
"Pesca (186)",41,,,,,,13,,,28,,,
"Industrias manufactureras (188)",170,,,,1,,,167,2,,,,
"Construcción (190)",2,,,,,,,,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",455,,,1,,320,,2,1,131,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,,,,5,,2,1,,,,
"Comercio al por mayor (193)",24,,,1,,23,,,,,,,
"Comercio al por menor (194)",423,,,,,292,,,,131,,,
"Hoteles y restaurantes (195)",53,,,,,31,,,,22,,,
"Trans., almac. y comunicaciones (196)",6,,,,,,,,3,3,,,
"Intermediación financiera (197)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",6,,3,1,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,2,,,2,,,,,4,,,
"Enseñanza (200)",21,,21,,,,,,,,,,
"Servicios sociales y de salud (201)",6,,4,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",9,,,1,1,3,,,,4,,,
"Hogares privados con servicio doméstico (203)",87,,,,,,,,,87,,,
"Actividad economica no especificada (205)",132,,,,2,,,,,,,130,
"Desocupado (206)",189,,,,,,,,,,,,189
