"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Actividad economica no especificada (131)",46,7,4,17,,18,
,,,,,,,
"RURAL (132)",7785,631,2085,3854,61,1024,130
"Agric., ganadería, caza y silvicultura (133)",5550,4,1100,3441,46,959,
"Explotación de minas y canteras (135)",1092,280,780,27,4,1,
"Industrias manufactureras (136)",71,2,26,41,1,1,
"Suministro de electricidad, gas y agua (137)",8,2,6,,,,
"Construcción (138)",120,,88,20,,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",176,15,2,142,4,13,
"Venta, mant.y rep. veh.autom y motoc. (140)",12,1,1,10,,,
"Comercio al por mayor (141)",8,1,,6,1,,
"Comercio al por menor (142)",156,13,1,126,3,13,
"Hoteles y restaurantes (143)",66,22,9,32,,3,
"Trans., almac. y comunicaciones (144)",73,21,27,22,3,,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",27,22,4,,1,,
"Admin.pub. y defensa; p. segur soc.afil (147)",27,21,6,,,,
"Enseñanza (148)",228,197,,31,,,
"Servicios sociales y de salud (149)",17,14,,3,,,
"Otras activ. serv.comun.soc y personales (150)",22,14,5,2,,1,
"Hogares privados con servicio doméstico (151)",130,,,,,,130
"Actividad economica no especificada (153)",177,16,32,93,2,34,
"Hombres (154)",7043,442,2001,3596,58,939,7
"Agric., ganadería, caza y silvicultura (155)",5413,4,1065,3389,45,910,
"Explotación de minas y canteras (157)",1038,250,756,27,4,1,
"Industrias manufactureras (158)",54,2,23,28,1,,
"Suministro de electricidad, gas y agua (159)",7,2,5,,,,
"Construcción (160)",120,,88,20,,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",99,11,2,75,3,8,
"Venta, mant.y rep. veh.autom y motoc. (162)",11,1,1,9,,,
"Comercio al por mayor (163)",6,1,,4,1,,
"Comercio al por menor (164)",82,9,1,62,2,8,
"Hoteles y restaurantes (165)",25,11,6,6,,2,
"Trans., almac. y comunicaciones (166)",73,21,27,22,3,,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",22,18,3,,1,,
"Admin.pub. y defensa; p. segur soc.afil (169)",23,17,6,,,,
"Enseñanza (170)",97,84,,13,,,
"Servicios sociales y de salud (171)",7,5,,2,,,
"Otras activ. serv.comun.soc y personales (172)",9,8,1,,,,
"Hogares privados con servicio doméstico (173)",7,,,,,,7
"Actividad economica no especificada (175)",48,8,19,14,1,6,
"Mujeres (176)",742,189,84,258,3,85,123
"Agric., ganadería, caza y silvicultura (177)",137,,35,52,1,49,
"Explotación de minas y canteras (179)",54,30,24,,,,
"Industrias manufactureras (180)",17,,3,13,,1,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",77,4,,67,1,5,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",2,,,2,,,
"Comercio al por menor (186)",74,4,,64,1,5,
"Hoteles y restaurantes (187)",41,11,3,26,,1,
"Activid.inmobil., empres. y alquileres (190)",5,4,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",4,4,,,,,
"Enseñanza (192)",131,113,,18,,,
"Servicios sociales y de salud (193)",10,9,,1,,,
"Otras activ. serv.comun.soc y personales (194)",13,6,4,2,,1,
"Hogares privados con servicio doméstico (195)",123,,,,,,123
"Actividad economica no especificada (197)",129,8,13,79,1,28,
