"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",36,,,,,,17,19
"De 30 a 34 años (055)",26,,,,,,17,9
"De 35 a 39 años (056)",17,,,,,5,6,6
"De 40 a 44 años (057)",13,,,,,6,3,4
"De 45 a 49 años (058)",9,,,,2,4,1,2
"De 50 y más años (059)",6,,,1,4,,,1
"Sup. no Univ. completa (060)",207,,1,5,13,36,67,85
"De 20 a 24 años (063)",24,,,,,,4,20
"De 25 a 29 años (064)",44,,,,,1,15,28
"De 30 a 34 años (065)",36,,,,,2,18,16
"De 35 a 39 años (066)",37,,,,,9,16,12
"De 40 a 44 años (067)",26,,,,1,10,12,3
"De 45 a 49 años (068)",17,,,,5,8,2,2
"De 50 y más años (069)",23,,1,5,7,6,,4
"Sup. Univ. incompleta (070)",156,,,2,4,11,51,88
"De 15 a 19 años (072)",4,,,,,,1,3
"De 20 a 24 años (073)",69,,,,,,23,46
"De 25 a 29 años (074)",37,,,,,2,11,24
"De 30 a 34 años (075)",19,,,,,1,9,9
"De 35 a 39 años (076)",11,,,,,4,5,2
"De 40 a 44 años (077)",7,,,,,3,2,2
"De 45 a 49 años (078)",4,,,1,2,,,1
"De 50 y más años (079)",5,,,1,2,1,,1
"Sup. Univ. completa (080)",366,,,4,27,51,146,138
"De 20 a 24 años (083)",21,,,,,,6,15
"De 25 a 29 años (084)",84,,,,,2,28,54
"De 30 a 34 años (085)",99,,,,,7,58,34
"De 35 a 39 años (086)",53,,,,1,6,31,15
"De 40 a 44 años (087)",44,,,,2,17,18,7
"De 45 a 49 años (088)",28,,,,9,9,4,6
"De 50 y más años (089)",37,,,4,15,10,1,7
,,,,,,,,
"URBANA (100)",4110,18,53,165,368,733,1429,1344
"De 12 a 14 años (101)",13,,,,,,,13
"De 15 a 19 años (102)",106,,,,,,51,55
"De 20 a 24 años (103)",434,,,,,1,218,215
"De 25 a 29 años (104)",553,,,,,18,315,220
"De 30 a 34 años (105)",525,,,,,72,291,162
"De 35 a 39 años (106)",469,,,,3,109,257,100
"De 40 a 44 años (107)",418,,,,12,142,167,97
"De 45 a 49 años (108)",351,,,2,47,130,110,62
"De 50 y más años (109)",1241,18,53,163,306,261,20,420
"Sin nivel (110)",1060,15,38,89,168,197,196,357
"De 12 a 14 años (111)",1,,,,,,,1
"De 20 a 24 años (113)",13,,,,,,6,7
"De 25 a 29 años (114)",29,,,,,,25,4
"De 30 a 34 años (115)",45,,,,,4,30,11
"De 35 a 39 años (116)",63,,,,,8,39,16
"De 40 a 44 años (117)",86,,,,,21,37,28
"De 45 a 49 años (118)",106,,,,3,40,48,15
"De 50 y más años (119)",717,15,38,89,165,124,11,275
"Educacion Inicial (120)",10,,,,,1,5,4
"De 25 a 29 años (124)",2,,,,,1,,1
"De 30 a 34 años (125)",6,,,,,,4,2
"De 35 a 39 años (126)",2,,,,,,1,1
"Primaria (130)",1425,3,10,55,110,277,580,390
"De 12 a 14 años (131)",7,,,,,,,7
"De 15 a 19 años (132)",34,,,,,,16,18
"De 20 a 24 años (133)",107,,,,,1,68,38
"De 25 a 29 años (134)",183,,,,,3,129,51
"De 30 a 34 años (135)",198,,,,,27,115,56
"De 35 a 39 años (136)",205,,,,2,48,117,38
"De 40 a 44 años (137)",183,,,,7,54,81,41
"De 45 a 49 años (138)",134,,,1,17,46,47,23
"De 50 y más años (139)",374,3,10,54,84,98,7,118
"Secundaria (140)",892,,4,11,46,154,372,305
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",64,,,,,,33,31
"De 20 a 24 años (143)",199,,,,,,105,94
"De 25 a 29 años (144)",184,,,,,10,104,70
"De 30 a 34 años (145)",128,,,,,32,57,39
"De 35 a 39 años (146)",96,,,,1,31,44,20
"De 40 a 44 años (147)",70,,,,3,33,19,15
"De 45 a 49 años (148)",58,,,,10,25,9,14
"De 50 y más años (149)",88,,4,11,32,23,1,17
"Sup. no Univ. incompleta (150)",108,,,1,6,15,42,44
"De 15 a 19 años (152)",5,,,,,,1,4
"De 20 a 24 años (153)",27,,,,,,11,16
"De 25 a 29 años (154)",23,,,,,,12,11
"De 30 a 34 años (155)",19,,,,,,13,6
"De 35 a 39 años (156)",12,,,,,5,4,3
"De 40 a 44 años (157)",9,,,,,6,1,2
"De 45 a 49 años (158)",8,,,,2,4,,2
"De 50 y más años (159)",5,,,1,4,,,
"Sup. no Univ. completa (160)",161,,1,3,10,29,57,61
"De 20 a 24 años (163)",19,,,,,,4,15
"De 25 a 29 años (164)",28,,,,,1,10,17
"De 30 a 34 años (165)",29,,,,,1,15,13
"De 35 a 39 años (166)",32,,,,,8,16,8
"De 40 a 44 años (167)",21,,,,,8,10,3
"De 45 a 49 años (168)",13,,,,4,6,2,1
"De 50 y más años (169)",19,,1,3,6,5,,4
"Sup. Univ. incompleta (170)",131,,,2,4,11,48,66
"De 15 a 19 años (172)",3,,,,,,1,2
"De 20 a 24 años (173)",57,,,,,,21,36
"De 25 a 29 años (174)",29,,,,,2,10,17
"De 30 a 34 años (175)",16,,,,,1,9,6
"De 35 a 39 años (176)",11,,,,,4,5,2
"De 40 a 44 años (177)",6,,,,,3,2,1
"De 45 a 49 años (178)",4,,,1,2,,,1
"De 50 y más años (179)",5,,,1,2,1,,1
"Sup. Univ. completa (180)",323,,,4,24,49,129,117
"De 20 a 24 años (183)",12,,,,,,3,9
"De 25 a 29 años (184)",75,,,,,1,25,49
"De 30 a 34 años (185)",84,,,,,7,48,29
"De 35 a 39 años (186)",48,,,,,5,31,12
"De 40 a 44 años (187)",43,,,,2,17,17,7
"De 45 a 49 años (188)",28,,,,9,9,4,6
"De 50 y más años (189)",33,,,4,13,10,1,5
,,,,,,,,
"RURAL (200)",9141,28,97,363,753,1310,4067,2523
"De 12 a 14 años (201)",28,,,,,,1,27
"De 15 a 19 años (202)",314,,,,,,180,134
"De 20 a 24 años (203)",1107,,,,,,682,425
"De 25 a 29 años (204)",1165,,,,,30,797,338
"De 30 a 34 años (205)",1077,,,,1,89,780,207
"De 35 a 39 años (206)",904,,,,2,116,612,174
"De 40 a 44 años (207)",934,,,,9,200,548,177
"De 45 a 49 años (208)",811,,,1,44,258,393,115
"De 50 y más años (209)",2801,28,97,362,697,617,74,926
"Sin nivel (210)",4271,26,88,319,594,763,1236,1245
"De 12 a 14 años (211)",4,,,,,,,4
"De 15 a 19 años (212)",15,,,,,,3,12
"De 20 a 24 años (213)",100,,,,,,64,36
"De 25 a 29 años (214)",218,,,,,6,149,63
"De 30 a 34 años (215)",327,,,,1,21,237,68
"De 35 a 39 años (216)",320,,,,,39,212,69
"De 40 a 44 años (217)",466,,,,3,82,268,113
"De 45 a 49 años (218)",495,,,1,21,152,247,74
"De 50 y más años (219)",2326,26,88,318,569,463,56,806
"Educacion Inicial (220)",33,,,,,1,24,8
"De 20 a 24 años (223)",5,,,,,,,5
"De 25 a 29 años (224)",9,,,,,,7,2
"De 30 a 34 años (225)",10,,,,,1,8,1
"De 35 a 39 años (226)",9,,,,,,9,
"Primaria (230)",3642,2,6,39,136,461,2171,827
"De 12 a 14 años (231)",17,,,,,,1,16
"De 15 a 19 años (232)",158,,,,,,100,58
"De 20 a 24 años (233)",620,,,,,,414,206
"De 25 a 29 años (234)",663,,,,,18,475,170
"De 30 a 34 años (235)",585,,,,,45,440,100
"De 35 a 39 años (236)",479,,,,1,60,339,79
"De 40 a 44 años (237)",401,,,,4,99,247,51
"De 45 a 49 años (238)",289,,,,20,93,137,39
"De 50 y más años (239)",430,2,6,39,111,146,18,108
"Secundaria (240)",1024,,3,3,17,76,581,344
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",139,,,,,,76,63
"De 20 a 24 años (243)",331,,,,,,189,142
"De 25 a 29 años (244)",229,,,,,5,152,72
"De 30 a 34 años (245)",123,,,,,21,78,24
"De 35 a 39 años (246)",81,,,,,15,50,16
"De 40 a 44 años (247)",56,,,,1,17,28,10
"De 45 a 49 años (248)",22,,,,2,11,8,1
"De 50 y más años (249)",36,,3,3,14,7,,9
"Sup. no Univ. incompleta (250)",57,,,,,,25,32
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",25,,,,,,10,15
"De 25 a 29 años (254)",13,,,,,,5,8
"De 30 a 34 años (255)",7,,,,,,4,3
"De 35 a 39 años (256)",5,,,,,,2,3
"De 40 a 44 años (257)",4,,,,,,2,2
"De 45 a 49 años (258)",1,,,,,,1,
"De 50 y más años (259)",1,,,,,,,1
"Sup. no Univ. completa (260)",46,,,2,3,7,10,24
"De 20 a 24 años (263)",5,,,,,,,5
"De 25 a 29 años (264)",16,,,,,,5,11
"De 30 a 34 años (265)",7,,,,,1,3,3
"De 35 a 39 años (266)",5,,,,,1,,4
"De 40 a 44 años (267)",5,,,,1,2,2,
"De 45 a 49 años (268)",4,,,,1,2,,1
"De 50 y más años (269)",4,,,2,1,1,,
"Sup. Univ. incompleta (270)",25,,,,,,3,22
"De 15 a 19 años (272)",1,,,,,,,1
"De 20 a 24 años (273)",12,,,,,,2,10
"De 25 a 29 años (274)",8,,,,,,1,7
"De 30 a 34 años (275)",3,,,,,,,3
"De 40 a 44 años (277)",1,,,,,,,1
"Sup. Univ. completa (280)",43,,,,3,2,17,21
"De 20 a 24 años (283)",9,,,,,,3,6
"De 25 a 29 años (284)",9,,,,,1,3,5
"De 30 a 34 años (285)",15,,,,,,10,5
"De 35 a 39 años (286)",5,,,,1,1,,3
"De 40 a 44 años (287)",1,,,,,,1,
"De 50 y más años (289)",4,,,,2,,,2
