"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",300,,,,6,132,99,63
"De 40 a 44 años (047)",527,,,,60,260,100,107
"De 45 a 49 años (048)",718,,,1,189,341,87,100
"De 50 y más años (049)",10156,672,1626,2421,2136,645,21,2635
"Divorciado(a) (050)",1231,14,51,139,284,304,140,299
"De 15 a 19 años (052)",5,,,,,,2,3
"De 20 a 24 años (053)",22,,,,,,13,9
"De 25 a 29 años (054)",42,,,,,7,21,14
"De 30 a 34 años (055)",77,,,,,29,24,24
"De 35 a 39 años (056)",124,,,,5,52,33,34
"De 40 a 44 años (057)",148,,,1,23,65,24,35
"De 45 a 49 años (058)",186,,,2,67,76,17,24
"De 50 y más años (059)",627,14,51,136,189,75,6,156
"Soltero(a) (060)",15301,52,141,339,746,1670,3314,9039
"De 12 a 14 años (061)",24,,,,,,4,20
"De 15 a 19 años (062)",432,,,,,,269,163
"De 20 a 24 años (063)",3579,,,,,6,909,2664
"De 25 a 29 años (064)",3383,,,,,132,890,2361
"De 30 a 34 años (065)",2185,,,,1,315,631,1238
"De 35 a 39 años (066)",1608,,,,40,467,370,731
"De 40 a 44 años (067)",1157,,,,101,346,182,528
"De 45 a 49 años (068)",888,,,12,199,246,50,381
"De 50 y más años (069)",2045,52,141,327,405,158,9,953
,,,,,,,,
"URBANA (080)",112266,923,3040,7199,14212,23504,34916,28472
"De 12 a 14 años (081)",94,,,,,,5,89
"De 15 a 19 años (082)",1718,,,,,,1017,701
"De 20 a 24 años (083)",9764,,,,,22,5164,4578
"De 25 a 29 años (084)",13625,,,,,667,8086,4872
"De 30 a 34 años (085)",14190,,,,2,2277,8224,3687
"De 35 a 39 años (086)",13949,,,,156,4406,6621,2766
"De 40 a 44 años (087)",12618,,,1,858,5460,4001,2298
"De 45 a 49 años (088)",10963,,,56,2277,5283,1521,1826
"De 50 y más años (089)",35345,923,3040,7142,10919,5389,277,7655
"Conviviente (090)",28391,19,73,232,1073,4567,15700,6727
"De 12 a 14 años (091)",68,,,,,,2,66
"De 15 a 19 años (092)",1045,,,,,,629,416
"De 20 a 24 años (093)",4902,,,,,6,3280,1616
"De 25 a 29 años (094)",6488,,,,,304,4553,1631
"De 30 a 34 años (095)",5657,,,,,813,3663,1181
"De 35 a 39 años (096)",4101,,,,43,1155,2202,701
"De 40 a 44 años (097)",2646,,,,147,1051,1044,404
"De 45 a 49 años (098)",1491,,,7,235,708,287,254
"De 50 y más años (099)",1993,19,73,225,648,530,40,458
"Separado(a) (100)",7789,32,151,414,1152,2084,2180,1776
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",146,,,,,,94,52
"De 20 a 24 años (103)",511,,,,,4,330,177
"De 25 a 29 años (104)",821,,,,,75,490,256
"De 30 a 34 años (105)",928,,,,1,232,479,216
"De 35 a 39 años (106)",1105,,,,17,430,426,232
"De 40 a 44 años (107)",1066,,,,82,516,246,222
"De 45 a 49 años (108)",915,,,8,240,430,99,138
"De 50 y más años (109)",2296,32,151,406,812,397,16,482
"Casado(a) (110)",50357,185,1183,3976,8984,13766,13472,8791
"De 12 a 14 años (111)",7,,,,,,1,6
"De 15 a 19 años (112)",147,,,,,,53,94
"De 20 a 24 años (113)",1048,,,,,6,703,339
"De 25 a 29 años (114)",3053,,,,,141,2162,750
"De 30 a 34 años (115)",5323,,,,,865,3396,1062
"De 35 a 39 años (116)",6868,,,,47,2218,3540,1063
"De 40 a 44 años (117)",7201,,,,455,3270,2432,1044
"De 45 a 49 años (118)",6926,,,26,1389,3546,999,966
"De 50 y más años (119)",19784,185,1183,3950,7093,3720,186,3467
"Viudo(a) (120)",10390,623,1455,2138,2033,1221,384,2536
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",25,,,,,,16,9
"De 25 a 29 años (124)",72,,,,,11,42,19
"De 30 a 34 años (125)",159,,,,,42,70,47
"De 35 a 39 años (126)",252,,,,6,117,79,50
"De 40 a 44 años (127)",466,,,,57,229,84,96
"De 45 a 49 años (128)",624,,,1,167,296,73,87
"De 50 y más años (129)",8791,623,1455,2137,1803,526,20,2227
"Divorciado(a) (130)",1143,14,46,130,275,280,128,270
"De 15 a 19 años (132)",4,,,,,,2,2
"De 20 a 24 años (133)",18,,,,,,12,6
"De 25 a 29 años (134)",39,,,,,7,19,13
"De 30 a 34 años (135)",71,,,,,28,23,20
"De 35 a 39 años (136)",112,,,,5,49,28,30
"De 40 a 44 años (137)",140,,,1,23,60,22,34
"De 45 a 49 años (138)",174,,,2,64,69,16,23
"De 50 y más años (139)",585,14,46,127,183,67,6,142
"Soltero(a) (140)",14196,50,132,309,695,1586,3052,8372
"De 12 a 14 años (141)",18,,,,,,2,16
"De 15 a 19 años (142)",375,,,,,,239,136
"De 20 a 24 años (143)",3260,,,,,6,823,2431
"De 25 a 29 años (144)",3152,,,,,129,820,2203
"De 30 a 34 años (145)",2052,,,,1,297,593,1161
"De 35 a 39 años (146)",1511,,,,38,437,346,690
"De 40 a 44 años (147)",1099,,,,94,334,173,498
"De 45 a 49 años (148)",833,,,12,182,234,47,358
"De 50 y más años (149)",1896,50,132,297,380,149,9,879
,,,,,,,,
"RURAL (160)",14110,67,303,795,1677,2784,5085,3399
"De 12 a 14 años (161)",23,,,,,,2,21
"De 15 a 19 años (162)",380,,,,,,225,155
"De 20 a 24 años (163)",1460,,,,,3,880,577
"De 25 a 29 años (164)",1634,,,,,55,1083,496
"De 30 a 34 años (165)",1548,,,,,226,1007,315
"De 35 a 39 años (166)",1621,,,,10,432,918,261
"De 40 a 44 años (167)",1409,,,,67,540,601,201
"De 45 a 49 años (168)",1277,,,1,176,612,324,164
"De 50 y más años (169)",4758,67,303,794,1424,916,45,1209
"Conviviente (170)",3210,1,6,24,83,356,1955,785
"De 12 a 14 años (171)",14,,,,,,,14
"De 15 a 19 años (172)",234,,,,,,139,95
"De 20 a 24 años (173)",785,,,,,2,543,240
"De 25 a 29 años (174)",709,,,,,25,520,164
"De 30 a 34 años (175)",535,,,,,56,377,102
"De 35 a 39 años (176)",333,,,,,68,213,52
"De 40 a 44 años (177)",246,,,,11,79,116,40
"De 45 a 49 años (178)",139,,,1,12,60,43,23
"De 50 y más años (179)",215,1,6,23,60,66,4,55
"Separado(a) (180)",873,1,16,32,108,191,299,226
"De 15 a 19 años (182)",46,,,,,,29,17
"De 20 a 24 años (183)",109,,,,,1,69,39
"De 25 a 29 años (184)",115,,,,,7,68,40
"De 30 a 34 años (185)",92,,,,,26,55,11
"De 35 a 39 años (186)",97,,,,2,40,35,20
"De 40 a 44 años (187)",99,,,,9,43,27,20
"De 45 a 49 años (188)",84,,,,18,40,14,12
"De 50 y más años (189)",231,1,16,32,79,34,2,67
"Casado(a) (190)",7221,14,96,416,1068,1912,2480,1235
"De 12 a 14 años (191)",2,,,,,,,2
"De 15 a 19 años (192)",42,,,,,,27,15
"De 20 a 24 años (193)",236,,,,,,177,59
"De 25 a 29 años (194)",561,,,,,18,414,129
"De 30 a 34 años (195)",760,,,,,120,523,117
"De 35 a 39 años (196)",1034,,,,6,276,621,131
"De 40 a 44 años (197)",937,,,,37,370,431,99
"De 45 a 49 años (198)",893,,,,104,448,249,92
"De 50 y más años (199)",2756,14,96,416,921,680,38,591
"Viudo(a) (200)",1613,49,171,284,358,217,77,457
"De 12 a 14 años (201)",1,,,,,,,1
"De 20 a 24 años (203)",7,,,,,,4,3
"De 25 a 29 años (204)",15,,,,,2,9,4
"De 30 a 34 años (205)",22,,,,,5,13,4
"De 35 a 39 años (206)",48,,,,,15,20,13
"De 40 a 44 años (207)",61,,,,3,31,16,11
"De 45 a 49 años (208)",94,,,,22,45,14,13
"De 50 y más años (209)",1365,49,171,284,333,119,1,408
"Divorciado(a) (210)",88,,5,9,9,24,12,29
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",4,,,,,,1,3
"De 25 a 29 años (214)",3,,,,,,2,1
"De 30 a 34 años (215)",6,,,,,1,1,4
"De 35 a 39 años (216)",12,,,,,3,5,4
"De 40 a 44 años (217)",8,,,,,5,2,1
"De 45 a 49 años (218)",12,,,,3,7,1,1
"De 50 y más años (219)",42,,5,9,6,8,,14
"Soltero(a) (220)",1105,2,9,30,51,84,262,667
"De 12 a 14 años (221)",6,,,,,,2,4
"De 15 a 19 años (222)",57,,,,,,30,27
"De 20 a 24 años (223)",319,,,,,,86,233
"De 25 a 29 años (224)",231,,,,,3,70,158
"De 30 a 34 años (225)",133,,,,,18,38,77
"De 35 a 39 años (226)",97,,,,2,30,24,41
"De 40 a 44 años (227)",58,,,,7,12,9,30
"De 45 a 49 años (228)",55,,,,17,12,3,23
"De 50 y más años (229)",149,2,9,30,25,9,,74
